Name,Team,Age,PA,BB%,K%,BB/K,AVG,OBP,SLG,OPS,ISO,Spd,BABIP,wSB,wRC,wRAA,wOBA,wRC+,playerid
Stefan Welch,Pirates (AA),23,252,12.30%,23.40%,0.53,0.266,0.359,0.402,0.761,0.136,4.5,0.342,0.2,32,3.4,0.346,112,sa392373
Tyler Bortnick,Rays (AA),24,404,11.40%,15.10%,0.75,0.253,0.352,0.385,0.737,0.132,7.8,0.297,3.2,50,4.4,0.346,110,sa501942
Jae-Hoon Ha,Cubs (AA),21,529,9.50%,18.10%,0.52,0.273,0.352,0.385,0.737,0.112,5,0.331,-0.1,65,5.7,0.346,110,sa502535
Jair Fernandez,Astros (AA),25,208,7.20%,16.30%,0.44,0.269,0.341,0.419,0.761,0.151,1.8,0.299,-0.1,28,3.5,0.345,114,sa324904
Daniel Butler,Red Sox (AA),25,285,10.90%,14.70%,0.74,0.251,0.351,0.397,0.748,0.146,2.4,0.281,0,36,3.7,0.345,111,9968
Bryson Smith,Reds (AA),23,166,1.80%,13.90%,0.13,0.307,0.333,0.425,0.758,0.118,6.5,0.346,0.3,20,1.6,0.344,109,sa502686
D'Arby Myers,Phillies (AA),23,127,4.70%,15.70%,0.3,0.306,0.339,0.421,0.76,0.116,6,0.347,1.4,16,1.6,0.344,111,sa326716
Kiel Roling,Rockies (AA),25,291,7.20%,26.50%,0.27,0.261,0.313,0.463,0.775,0.201,2.3,0.317,-0.3,39,4.6,0.344,114,sa454751
Curt Smith,Marlins (AA),25,299,6.70%,19.70%,0.34,0.261,0.315,0.44,0.756,0.179,4.6,0.296,-0.7,37,2.7,0.343,108,sa455031
L.J. Hoes,Orioles (AA),22,229,13.50%,14.40%,0.94,0.265,0.368,0.372,0.741,0.107,6.3,0.311,0.4,29,2.6,0.343,110,6656
Jake Lemmerman,Dodgers (AA),23,449,11.80%,20.90%,0.56,0.233,0.347,0.378,0.725,0.145,5.4,0.292,1.4,55,4,0.343,108,sa526398
Johermyn Chavez,Mariners (AA),23,288,12.20%,21.50%,0.56,0.232,0.339,0.386,0.725,0.154,3.5,0.278,-1.3,35,2.4,0.342,107,sa328855
Joe Leonard,Braves (AA),23,487,9.90%,18.10%,0.55,0.263,0.341,0.392,0.733,0.129,4.6,0.308,0.2,59,3.8,0.342,107,sa548249
Kalian Sams,Mariners (AA),25,282,8.20%,28.70%,0.28,0.242,0.306,0.445,0.751,0.203,8,0.309,2.5,34,2.2,0.342,107,sa381343
Kolten Wong,Cardinals (AA),21,579,7.60%,12.80%,0.59,0.287,0.348,0.405,0.754,0.119,6.2,0.318,-0.7,76,7.8,0.341,111,12532
Koby Clemens,Blue Jays (AA),25,145,11.70%,31.70%,0.37,0.218,0.324,0.427,0.752,0.21,5.7,0.297,-0.6,18,1.3,0.341,108,sa294917
Kenen Bailli,Blue Jays (AA),27,134,3.00%,17.20%,0.17,0.31,0.336,0.419,0.754,0.109,6.4,0.371,0.2,17,1.2,0.34,108,sa607356
Kevin Mahoney,Yankees (AA),25,362,9.70%,20.20%,0.48,0.248,0.331,0.418,0.75,0.17,5.1,0.287,0.8,45,3.3,0.34,108,sa502179
Josh Horton,Athletics (AA),26,514,9.10%,22.00%,0.42,0.278,0.346,0.41,0.756,0.132,3.9,0.348,-0.9,67,6.5,0.34,111,sa390360
Brian Van Kirk,Blue Jays (AA),26,450,9.30%,15.60%,0.6,0.273,0.349,0.396,0.745,0.123,3.5,0.314,0,56,3.9,0.34,108,sa262432
Adam Melker,Cardinals (AA),24,398,9.00%,18.80%,0.48,0.278,0.346,0.409,0.755,0.131,3.8,0.326,-0.3,52,5,0.34,111,sa549302
Chris Herrmann,Twins (AA),24,556,10.40%,16.00%,0.65,0.278,0.351,0.394,0.745,0.116,3.5,0.317,-0.4,69,4.8,0.34,108,9284
Nick Buss,Dodgers (AA),25,558,6.80%,12.70%,0.54,0.272,0.328,0.411,0.739,0.138,6.8,0.302,-1.6,67,3.5,0.34,106,6835
Mario Lisson,Royals (AA),28,435,10.30%,19.10%,0.54,0.247,0.338,0.41,0.748,0.162,5.4,0.288,2.1,57,5.4,0.34,111,sa202240
Rafael Ynoa,Dodgers (AA),24,493,11.80%,14.20%,0.83,0.278,0.364,0.352,0.715,0.074,6,0.33,1.1,59,3,0.339,105,2832
Nolan Arenado,Rockies (AA),21,573,6.80%,10.10%,0.67,0.285,0.337,0.428,0.766,0.143,1.6,0.296,-1.1,74,7,0.339,110,9777
Jesus Valdez,Nationals (AA),27,288,3.80%,13.90%,0.28,0.294,0.326,0.431,0.758,0.138,4.6,0.328,0,35,2.3,0.339,107,sa244229
Lars Davis,Rockies (AA),26,335,6.60%,22.40%,0.29,0.287,0.34,0.414,0.754,0.127,2,0.354,0,43,3.9,0.339,110,sa390233
Quincy Latimore,Pirates (AA),23,462,8.20%,22.70%,0.36,0.252,0.321,0.433,0.754,0.182,4.6,0.302,-1.2,57,3.5,0.338,107,sa389676
Luis Nunez,Dodgers (AA),25,461,8.70%,11.70%,0.74,0.257,0.319,0.42,0.739,0.163,6.8,0.267,1.8,54,2.3,0.338,104,sa295125
Abraham Almonte,Yankees (AA),23,359,10.30%,16.40%,0.63,0.276,0.35,0.392,0.742,0.116,7.5,0.327,4,44,2.6,0.338,106,5486
Ryan Lamarre,Reds (AA),23,558,10.80%,21.30%,0.5,0.263,0.356,0.353,0.708,0.089,6.1,0.339,1.7,66,2.6,0.338,104,sa526397
Miles Head,Athletics (AA),21,234,6.80%,32.10%,0.21,0.272,0.338,0.404,0.741,0.131,3.4,0.398,-0.5,30,2.5,0.337,109,sa502921
Brian Fletcher,Royals (AA),23,280,5.40%,34.30%,0.16,0.256,0.318,0.433,0.751,0.177,5.5,0.367,-0.2,36,2.9,0.337,109,sa526538
Denny Almonte,Mariners (AA),23,500,10.40%,27.00%,0.39,0.249,0.331,0.401,0.732,0.152,6.2,0.33,0.6,58,2,0.337,103,sa390314
Carlo Testa,Royals (AA),25,415,9.60%,26.30%,0.37,0.245,0.32,0.434,0.754,0.19,6.2,0.302,0.5,53,4.1,0.336,108,sa455365
Ryan Goins,Blue Jays (AA),24,618,7.60%,12.60%,0.6,0.289,0.342,0.403,0.745,0.114,4.8,0.323,-0.6,75,3.6,0.336,105,9807
Kevin Kouzmanoff,Royals (AA),30,127,3.10%,15.00%,0.21,0.3,0.323,0.433,0.756,0.133,2.7,0.337,0.1,16,1.2,0.336,108,5995
Ty Morrison,Rays (AA),21,458,7.60%,19.20%,0.4,0.269,0.341,0.373,0.714,0.104,7.3,0.337,0.6,53,1.4,0.335,103,sa454513
John Tolisano,Blue Jays (AA),23,497,10.70%,16.50%,0.65,0.248,0.33,0.406,0.736,0.158,5.5,0.28,-1.2,60,2.6,0.335,105,sa389891
Evan Bigley,Twins (AA),25,372,5.40%,23.10%,0.23,0.265,0.308,0.441,0.749,0.176,4.3,0.32,-0.2,45,1.9,0.335,104,sa455109
Gary Brown,Giants (AA),23,610,6.60%,14.30%,0.46,0.279,0.347,0.385,0.731,0.106,5.6,0.318,-0.6,73,3.1,0.335,104,11464
Drew Muren,Astros (AA),23,122,6.60%,14.80%,0.44,0.291,0.342,0.409,0.751,0.118,6.9,0.337,-1.5,15,1.1,0.335,108,sa545091
Didi Gregorius,Reds (AA),22,359,8.10%,13.60%,0.59,0.278,0.344,0.373,0.717,0.095,5.3,0.323,-1.2,42,1,0.335,102,6012
Mark Sobolewski,Blue Jays (AA),25,393,4.30%,21.90%,0.2,0.262,0.295,0.457,0.752,0.195,3.4,0.295,-0.8,47,1.9,0.335,104,sa328117
Kyle Conley,Cardinals (AA),25,178,10.10%,27.50%,0.37,0.226,0.303,0.447,0.75,0.22,1.5,0.265,-0.1,22,1.5,0.334,107,sa454999
Josh Prince,Brewers (AA),24,596,12.40%,18.00%,0.69,0.251,0.346,0.36,0.706,0.109,6,0.301,0.7,68,0.9,0.333,101,6746
Roberto Lopez,Angels (AA),26,580,6.60%,11.90%,0.55,0.258,0.321,0.422,0.742,0.164,2.5,0.268,-2.2,72,4.3,0.333,106,sa454598
Allan De San Miguel,Orioles (AA),24,127,11.80%,26.00%,0.45,0.225,0.315,0.423,0.738,0.198,4.7,0.28,0.2,15,0.4,0.333,103,sa295122
Joel Guzman,Reds (AA),27,263,9.10%,16.70%,0.55,0.263,0.328,0.394,0.722,0.131,1.6,0.294,-0.7,30,0.3,0.333,101,3728
Jason Hagerty,Padres (AA),24,286,12.20%,17.80%,0.69,0.248,0.346,0.382,0.728,0.134,1.1,0.284,-0.2,36,2,0.332,106,sa501451
Tim Smith,Braves (AA),26,185,7.00%,14.10%,0.5,0.279,0.346,0.364,0.71,0.085,4.8,0.317,0.1,21,0.1,0.332,100,sa390330
Pedro Florimon,Twins (AA),25,127,8.70%,21.30%,0.41,0.283,0.347,0.372,0.718,0.088,4.4,0.357,1,15,0.3,0.332,102,8385
Jonathan Villar,Astros (AA),21,377,9.30%,23.10%,0.4,0.261,0.336,0.396,0.732,0.135,7.5,0.319,4.3,47,2.4,0.332,105,10071
Leandro Castro,Phillies (AA),23,511,3.30%,13.70%,0.24,0.287,0.316,0.427,0.742,0.14,4.7,0.313,-1,60,1.2,0.332,102,sa455746
Chris Wallace,Astros (AA),24,227,8.40%,26.40%,0.32,0.251,0.33,0.397,0.727,0.146,4,0.333,0.5,28,1.4,0.331,105,sa526346
Daniel Fields,Tigers (AA),21,122,10.70%,17.20%,0.62,0.264,0.352,0.358,0.711,0.094,5.3,0.31,1.4,14,0.3,0.331,102,sa501512
Tug Hulett,Phillies (AA),29,191,12.60%,16.80%,0.75,0.264,0.356,0.374,0.73,0.11,5.2,0.311,0.2,22,0.3,0.33,101,7451
Ben Orloff,Astros (AA),25,140,5.70%,4.30%,1.33,0.295,0.36,0.352,0.713,0.057,5.3,0.308,0.1,17,0.7,0.33,104,sa455266
Greg Sexton,Rays (AA),27,286,11.90%,13.60%,0.87,0.235,0.327,0.377,0.704,0.142,1.5,0.259,-0.5,32,-0.3,0.33,99,sa390637
Scooter Gennett,Brewers (AA),22,573,4.90%,12.40%,0.39,0.293,0.33,0.385,0.714,0.092,4.5,0.328,-0.1,64,-0.7,0.33,99,10339
Tyler Saladino,White Sox (AA),22,509,14.70%,17.90%,0.82,0.237,0.359,0.321,0.68,0.084,7.2,0.289,4.1,57,-0.7,0.329,99,sa503153
Leury Garcia,Rangers (AA),21,416,5.30%,19.00%,0.28,0.292,0.337,0.398,0.734,0.106,8.4,0.361,3.1,51,1.8,0.329,104,5913
Donald Lutz,Reds (AA),23,165,7.90%,19.40%,0.41,0.242,0.315,0.389,0.704,0.148,3.5,0.277,-1.1,18,-0.3,0.329,98,10154
Jeremy Barfield,Athletics (AA),23,528,6.60%,15.50%,0.43,0.272,0.322,0.415,0.737,0.143,2.9,0.299,-0.1,64,2.2,0.329,103,sa327073
Edinson Rincon,Padres (AA),21,521,4.20%,15.00%,0.28,0.291,0.321,0.413,0.733,0.121,1.6,0.327,-2.5,63,2,0.329,103,sa397812
Sean Ochinko,Blue Jays (AA),24,232,3.40%,17.70%,0.2,0.263,0.303,0.433,0.736,0.171,2.5,0.29,0,27,0,0.328,100,sa501639
Justin Bloxom,Nationals (AA),24,264,8.00%,24.60%,0.32,0.251,0.311,0.416,0.726,0.165,2.5,0.308,-0.8,30,0,0.328,100,sa501606
Juan Lagares,Mets (AA),23,547,6.80%,17.00%,0.4,0.283,0.334,0.389,0.723,0.106,6.3,0.337,0.2,63,-0.1,0.328,100,5384
Mikie Mahtook,Rays (AA),22,169,6.50%,18.30%,0.35,0.248,0.308,0.405,0.713,0.157,4.8,0.283,-0.5,19,-0.4,0.328,98,sa577782
Kenny Williams Jr.,White Sox (AA),26,293,8.90%,18.80%,0.47,0.25,0.321,0.388,0.709,0.138,5.5,0.3,-0.3,32,-0.8,0.328,98,sa454712
Ed Easley,Diamondbacks (AA),26,239,13.00%,12.60%,1.03,0.265,0.356,0.328,0.684,0.064,1.5,0.295,-0.3,26,-0.7,0.327,97,sa390303
Paul Gran,Marlins (AA),26,439,10.30%,24.10%,0.42,0.239,0.347,0.345,0.692,0.106,5.4,0.316,-1,48,-1.4,0.327,97,sa454768
Mark Thomas,Rays (AA),24,349,8.30%,22.30%,0.37,0.254,0.323,0.383,0.705,0.129,5.4,0.32,0.6,38,-1.2,0.327,97,sa328150
Hak-Ju Lee,Rays (AA),21,534,9.60%,19.10%,0.5,0.261,0.336,0.36,0.696,0.099,8,0.324,3.5,58,-1.9,0.327,97,sa502536
Jeff Dominguez,Marlins (AA),25,247,8.10%,19.40%,0.42,0.252,0.317,0.387,0.704,0.135,5.4,0.302,-0.5,27,-0.9,0.327,97,sa254034
Kevin Howard,Blue Jays (AA),31,262,5.00%,11.50%,0.43,0.283,0.318,0.409,0.727,0.126,4.4,0.302,0.6,30,-0.4,0.326,99,sa202822
Juan Diaz,Indians (AA),23,405,6.20%,23.50%,0.26,0.256,0.307,0.42,0.727,0.164,3.5,0.315,-1,46,-0.8,0.326,98,9235
Brahiam Maldonado,- - -,26,262,5.30%,19.80%,0.27,0.247,0.302,0.403,0.705,0.156,6,0.288,0.7,28,-1.2,0.325,96,sa254474
Matt Kennelly,Braves (AA),23,224,9.40%,11.60%,0.81,0.254,0.339,0.345,0.684,0.091,4.6,0.287,0.5,24,-1,0.325,96,sa390294
Brad Glenn,Blue Jays (AA),25,461,6.30%,26.50%,0.24,0.239,0.291,0.44,0.73,0.201,3.4,0.286,0,52,-1.2,0.325,98,7392
Eric Campbell,Mariners (AA),26,231,10.00%,14.70%,0.68,0.245,0.325,0.375,0.7,0.13,3.1,0.268,-0.5,25,-1.1,0.325,96,sa253853
Raul Reyes,Mets (AA),25,199,8.50%,23.10%,0.37,0.253,0.32,0.393,0.713,0.14,3.6,0.307,-0.2,22,-0.6,0.325,98,sa328741
Jamie Johnson,Tigers (AA),25,495,11.10%,9.70%,1.15,0.283,0.358,0.344,0.703,0.061,4.1,0.308,-0.2,55,-1.4,0.325,97,sa501504
Brandon Tripp,Phillies (AA),27,252,5.20%,20.60%,0.25,0.268,0.321,0.395,0.716,0.127,4.5,0.32,0.4,28,-0.8,0.325,97,sa327660
Walter Ibarra,Yankees (AA),24,166,3.00%,16.30%,0.19,0.276,0.307,0.417,0.723,0.141,5.2,0.328,0,19,-0.5,0.324,97,sa314143
Jonathan Schoop,Orioles (AA),20,555,9.00%,18.60%,0.49,0.245,0.324,0.386,0.71,0.14,3.6,0.282,-0.2,62,-1.9,0.324,97,11265
Ali Solis,Padres (AA),24,343,3.20%,22.40%,0.14,0.283,0.307,0.419,0.726,0.137,2.3,0.352,-0.4,40,0.1,0.324,100,8848
Reese Havens,Mets (AA),25,390,14.90%,29.00%,0.51,0.215,0.34,0.351,0.691,0.135,1.8,0.296,-0.2,43,-1.4,0.324,97,sa454377
Erik Morrison,White Sox (AA),26,322,6.50%,17.70%,0.37,0.271,0.324,0.373,0.697,0.102,3,0.316,-0.2,35,-1.8,0.324,95,sa454966
Engel Beltre,Rangers (AA),22,614,4.20%,19.20%,0.22,0.261,0.307,0.42,0.727,0.16,8.3,0.307,2.8,72,0.1,0.324,100,4918
Tommy Joseph,- - -,20,449,7.60%,21.40%,0.35,0.257,0.317,0.399,0.715,0.141,1.7,0.307,-1.6,50,-1.7,0.324,97,sa500806
Ramon Cabrera,Pirates (AA),22,428,9.10%,10.30%,0.89,0.273,0.34,0.365,0.704,0.091,2.9,0.302,-1.2,48,-1.6,0.324,97,sa503033
Kyle Bellows,Indians (AA),23,230,11.70%,18.30%,0.64,0.243,0.332,0.366,0.698,0.124,3.2,0.284,0.2,26,-0.9,0.324,97,sa501266
Miles Durham,Pirates (AA),29,152,8.60%,21.70%,0.39,0.259,0.316,0.415,0.731,0.156,7.3,0.317,0,17,-0.7,0.323,96,sa328151
Lee Haydel,Brewers (AA),24,316,8.50%,19.00%,0.45,0.284,0.346,0.333,0.679,0.05,5.2,0.351,-0.6,34,-2.1,0.323,94,sa328074
Jared Hoying,Rangers (AA),23,273,6.60%,18.30%,0.36,0.276,0.331,0.378,0.709,0.102,6.4,0.33,-0.4,32,-0.3,0.323,99,sa548484
Daniel Mayora,Giants (AA),26,563,7.60%,13.90%,0.55,0.281,0.345,0.36,0.704,0.079,3.7,0.318,-0.8,62,-2.9,0.322,96,sa291160
Griff Erickson,Dodgers (AA),24,328,13.40%,17.10%,0.79,0.234,0.345,0.328,0.673,0.095,2.1,0.282,-0.8,35,-2.4,0.322,94,sa327827
Zack Cox,Marlins (AA),23,106,9.40%,25.50%,0.37,0.253,0.321,0.368,0.689,0.116,3.7,0.338,0,11,-0.8,0.321,93,sa455436
Chris Gutierrez,Marlins (AA),28,486,9.90%,17.50%,0.56,0.248,0.339,0.331,0.67,0.083,3.1,0.301,-0.6,51,-4,0.321,93,sa291780
Mike Zuanich,Rockies (AA),25,216,9.30%,26.40%,0.35,0.233,0.324,0.376,0.7,0.143,1.8,0.294,-0.3,25,-0.6,0.32,98,sa454907
Andy Simunic,Astros (AA),26,435,6.70%,14.90%,0.45,0.297,0.349,0.345,0.694,0.049,5.3,0.347,1.1,50,-1.3,0.32,98,sa455409
C.J. Retherford,Dodgers (AA),26,164,6.10%,12.20%,0.5,0.25,0.311,0.378,0.689,0.128,5.2,0.268,0.3,17,-1.4,0.32,92,sa393409
Andrew Means,Reds (AA),25,177,9.60%,16.40%,0.59,0.244,0.33,0.34,0.669,0.096,5,0.282,0.3,18,-1.6,0.319,92,sa455165
Rymer Liriano,Padres (AA),21,206,9.70%,24.30%,0.4,0.251,0.335,0.377,0.712,0.126,7,0.331,1.5,23,-0.7,0.319,97,4779
John Ryan Murphy,Yankees (AA),21,170,9.40%,18.80%,0.5,0.231,0.306,0.408,0.714,0.177,3.3,0.259,0,18,-1.2,0.319,94,10346
Ben Paulsen,Rockies (AA),24,478,7.70%,23.60%,0.33,0.255,0.314,0.399,0.713,0.144,3.5,0.313,-1.7,54,-1.7,0.319,97,9741
Rossmel Perez,Diamondbacks (AA),22,311,11.30%,6.10%,1.84,0.27,0.356,0.308,0.664,0.038,2.8,0.285,0.2,32,-2.9,0.319,92,sa455612
Damaso Espino,White Sox (AA),29,255,8.60%,11.80%,0.73,0.284,0.348,0.319,0.667,0.035,2.1,0.325,0.1,26,-2.5,0.319,91,sa199234
Kyle Skipworth,Marlins (AA),22,467,7.70%,30.60%,0.25,0.217,0.285,0.414,0.699,0.198,3.4,0.268,-0.4,48,-4.5,0.319,91,5298
Leonardo Gil,Athletics (AA),24,239,8.80%,26.80%,0.33,0.28,0.349,0.341,0.69,0.062,4.8,0.395,-0.8,27,-1,0.319,97,sa392778
Nate Hanson,Twins (AA),25,381,4.20%,10.50%,0.4,0.281,0.315,0.393,0.707,0.112,2.9,0.294,-0.4,41,-3.1,0.318,93,sa455200
Jose Duarte,Marlins (AA),27,173,14.50%,13.30%,1.09,0.234,0.345,0.317,0.662,0.083,3.1,0.264,-0.7,18,-1.8,0.318,91,sa294238
David Vidal,Reds (AA),22,377,7.40%,23.90%,0.31,0.23,0.294,0.397,0.691,0.167,2.8,0.277,-0.9,39,-3.8,0.318,91,sa548470
Jaff Decker,Padres (AA),22,190,21.10%,19.50%,1.08,0.184,0.365,0.293,0.658,0.109,6.7,0.224,0.3,21,-0.9,0.318,96,7945
Wes Hodges,Giants (AA),27,146,3.40%,17.80%,0.19,0.266,0.295,0.417,0.712,0.151,4.3,0.306,0.2,16,-1.2,0.318,93,sa326543
Jordan Henry,Indians (AA),24,290,11.40%,10.70%,1.06,0.278,0.363,0.31,0.673,0.032,4.5,0.315,0,31,-2.5,0.318,93,sa501511
Paulo Orlando,Royals (AA),26,462,6.50%,12.30%,0.53,0.279,0.329,0.374,0.703,0.095,5.5,0.307,1.5,52,-2.2,0.318,96,sa322953
Ryan Strieby,Diamondbacks (AA),26,130,13.80%,22.30%,0.62,0.208,0.338,0.311,0.65,0.104,1.6,0.25,-0.3,13,-1.4,0.317,90,sa326701
Matt Wallach,Dodgers (AA),26,202,11.90%,17.30%,0.69,0.232,0.34,0.321,0.662,0.089,3.4,0.269,0.3,20,-2.4,0.316,90,sa389937
Rawley Bishop,Tigers (AA),26,466,9.20%,21.50%,0.43,0.246,0.323,0.366,0.689,0.12,4.8,0.303,-0.2,49,-4.6,0.316,91,sa502000
Evan Frey,Diamondbacks (AA),26,415,12.00%,12.00%,1,0.256,0.348,0.311,0.659,0.056,6.4,0.295,2.8,42,-4.9,0.316,90,sa390638
Jason Jaramillo,Brewers (AA),29,134,10.40%,14.20%,0.74,0.258,0.336,0.325,0.661,0.067,1.5,0.307,-0.1,14,-1.6,0.316,89,8358
Jefry Marte,Mets (AA),21,513,8.40%,14.80%,0.57,0.251,0.322,0.366,0.687,0.115,4.6,0.282,-0.2,54,-5.2,0.316,91,sa455738
Tyler Ladendorf,Athletics (AA),24,476,8.80%,18.70%,0.47,0.24,0.324,0.358,0.682,0.118,4.2,0.283,-0.5,53,-3.4,0.315,94,sa454434
Tony Plagman,Tigers (AA),24,438,6.20%,22.40%,0.28,0.229,0.295,0.41,0.705,0.181,5.2,0.268,1,45,-4.8,0.314,90,sa503690
Sebastian Valle,Phillies (AA),21,329,3.30%,25.20%,0.13,0.261,0.28,0.435,0.716,0.174,2.2,0.308,-0.8,34,-3.7,0.314,90,sa455750
Mike Sheridan,Rays (AA),24,511,7.40%,13.50%,0.55,0.246,0.301,0.379,0.68,0.134,3.9,0.267,-1.2,51,-6.9,0.314,88,sa454543
Adam Bailey,Astros (AA),24,143,6.30%,18.20%,0.35,0.258,0.301,0.402,0.702,0.144,3.7,0.302,0.3,16,-1.2,0.313,93,sa503294
Brandon Douglas,Tigers (AA),26,529,7.90%,14.00%,0.57,0.265,0.331,0.345,0.676,0.081,5,0.307,1,54,-6.4,0.313,89,sa455065
Ryan Rohlinger,Indians (AA),28,425,12.00%,13.90%,0.86,0.235,0.336,0.334,0.67,0.099,2.2,0.259,-0.4,44,-5.2,0.313,89,2621
Thomas Mittelstaedt,Brewers (AA),24,148,16.20%,25.00%,0.65,0.189,0.318,0.344,0.662,0.156,4.1,0.229,0.5,15,-2.1,0.313,87,sa549912
Juan Centeno,Mets (AA),22,313,7.30%,13.70%,0.53,0.285,0.337,0.342,0.678,0.057,3.2,0.331,-0.2,32,-3.9,0.313,89,7168
Pedro Baez,Dodgers (AA),24,317,10.40%,20.20%,0.52,0.216,0.319,0.337,0.656,0.121,6.3,0.266,-0.3,31,-4.5,0.313,87,5420
Brian Goodwin,Nationals (AA),21,186,9.70%,26.90%,0.36,0.223,0.306,0.373,0.68,0.151,3.9,0.288,-0.6,19,-2.3,0.312,89,sa501964
Nate Samson,Cubs (AA),24,229,6.60%,14.00%,0.47,0.271,0.317,0.357,0.674,0.086,4.4,0.309,0.7,23,-3.3,0.312,87,sa331346
Tim Pahuta,Nationals (AA),29,468,8.50%,22.60%,0.38,0.226,0.297,0.404,0.701,0.178,4.1,0.264,0.4,48,-6,0.312,89,sa293089
Nick Van Stratten,Royals (AA),27,147,2.70%,12.20%,0.22,0.284,0.324,0.358,0.682,0.075,5.7,0.328,0.1,16,-1.4,0.312,92,sa327092
Steve Lerud,Phillies (AA),27,120,10.80%,29.20%,0.37,0.235,0.35,0.304,0.654,0.069,1.2,0.358,-0.4,12,-1.6,0.311,88,113
Nelson Perez,Cubs (AA),24,142,9.20%,24.60%,0.37,0.205,0.282,0.402,0.683,0.197,5.1,0.239,-0.6,14,-2.2,0.311,86,sa392846
Brad Coon,Rays (AA),29,330,13.90%,17.60%,0.79,0.227,0.34,0.299,0.639,0.072,5.7,0.28,0.4,32,-5.2,0.311,86,sa291705
Kent Matthes,Rockies (AA),25,368,6.00%,21.70%,0.28,0.214,0.273,0.432,0.705,0.217,5.3,0.228,0.2,39,-3.8,0.311,91,sa501246
Jake Shaffer,Cardinals (AA),24,285,7.00%,16.50%,0.43,0.262,0.316,0.373,0.689,0.112,3.2,0.301,0.4,31,-2.9,0.311,91,sa455231
Ronald Bermudez,Red Sox (AA),24,167,4.20%,17.40%,0.24,0.272,0.305,0.38,0.685,0.108,4.3,0.32,-0.4,17,-2.5,0.31,87,sa455626
Eric Duncan,Royals (AA),27,200,4.00%,22.50%,0.18,0.267,0.303,0.385,0.688,0.118,5.3,0.331,0.1,21,-2.2,0.31,91,sa243993
Angelys Nina,Rockies (AA),23,445,6.10%,15.10%,0.4,0.269,0.315,0.369,0.684,0.1,4.5,0.307,-0.1,47,-4.9,0.31,91,sa455672
Shawn O'Malley,Rays (AA),24,144,11.80%,16.70%,0.71,0.231,0.333,0.306,0.639,0.074,8,0.286,0.1,14,-2.5,0.308,85,9629
Chris Owings,Diamondbacks (AA),20,310,3.50%,22.30%,0.16,0.263,0.291,0.377,0.668,0.114,5.1,0.324,-0.5,30,-5.5,0.308,84,10030
Brodie Greene,Reds (AA),24,496,8.70%,14.10%,0.61,0.244,0.319,0.329,0.648,0.085,5.1,0.281,0.6,47,-9.1,0.307,84,sa503232
Ryan Strausborger,Rangers (AA),24,482,6.80%,21.00%,0.33,0.247,0.309,0.374,0.683,0.127,8.7,0.307,4.8,50,-6.4,0.307,89,sa549257
Tommy Manzella,Brewers (AA),29,252,10.70%,22.60%,0.47,0.252,0.336,0.298,0.634,0.046,2.2,0.335,-1.1,24,-4.7,0.307,83,3789
Eury Perez,Nationals (AA),22,373,1.90%,14.20%,0.13,0.299,0.325,0.342,0.667,0.043,5.9,0.351,1.2,36,-6.5,0.306,85,10299
Jose Lozada,Nationals (AA),26,330,8.20%,17.00%,0.48,0.241,0.325,0.339,0.664,0.098,3.2,0.281,-0.8,32,-5.8,0.306,85,sa454600
Travis Denker,Dodgers (AA),26,235,8.90%,20.40%,0.44,0.228,0.306,0.35,0.656,0.121,3.7,0.272,0.3,22,-4.6,0.306,83,6155
Josh Barfield,Orioles (AA),29,311,7.40%,9.60%,0.77,0.267,0.318,0.351,0.669,0.084,6.1,0.292,1,30,-5.7,0.305,84,3622
Chih-Hsien Chiang,Mariners (AA),24,311,5.50%,18.30%,0.3,0.252,0.289,0.386,0.676,0.134,4.4,0.293,-0.3,29,-6.3,0.305,82,sa328920
Nick Castellanos,Tigers (AA),20,341,4.10%,22.30%,0.18,0.264,0.296,0.382,0.678,0.118,3.8,0.322,-0.6,33,-6.4,0.305,84,11737
A.J. Jimenez,Blue Jays (AA),22,112,4.50%,11.60%,0.38,0.26,0.297,0.375,0.672,0.115,5,0.278,-0.8,11,-2.2,0.304,83,sa454887
Jose Garcia,Cardinals (AA),24,278,7.20%,18.00%,0.4,0.261,0.321,0.336,0.657,0.075,4.7,0.313,1,28,-4.4,0.304,87,sa392832
Luis Sierra,White Sox (AA),24,247,9.70%,14.60%,0.67,0.242,0.321,0.315,0.636,0.073,3.4,0.288,-0.9,23,-5.2,0.304,81,sa450821
Alex Buchholz,Rangers (AA),24,331,5.70%,16.60%,0.35,0.247,0.299,0.375,0.673,0.127,5.1,0.277,-0.2,34,-5.3,0.303,86,sa454711
Leury Bonilla,Mariners (AA),27,235,7.70%,23.00%,0.33,0.257,0.317,0.324,0.641,0.067,4.8,0.34,-1.9,22,-5,0.303,81,sa293541
James Cesario,Rockies (AA),26,208,4.30%,15.40%,0.28,0.245,0.291,0.38,0.671,0.135,4.7,0.269,-0.1,21,-3.4,0.303,86,sa462937
Jared Prince,Rangers (AA),26,427,4.40%,12.60%,0.35,0.234,0.301,0.364,0.665,0.13,1.7,0.243,-0.2,43,-7,0.303,86,sa502557
Phil Gosselin,Braves (AA),23,547,8.40%,16.50%,0.51,0.242,0.317,0.32,0.637,0.079,4.9,0.289,0.5,50,-12.1,0.302,80,10953
