Name,Team,Age,IP,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,ERA,FIP,E-F,playerid
Kyle Ryan,Tigers (A),19,137,6.5,1.97,3.3,0.2,17.60%,5.30%,12.30%,0.277,1.28,0.337,71.20%,3.22,3.06,0.16,11753
Chad Rogers,Reds (A),21,69.1,9.35,3.12,3,0.39,25.40%,8.50%,17.00%,0.224,1.17,0.3,74.30%,2.99,3.06,-0.08,sa549784
Crawford Simmons,Royals (A),20,10.1,10.45,5.23,2,0,25.00%,12.50%,12.50%,0.317,1.84,0.448,60.00%,6.97,3.07,3.89,sa501711
Matthew Loosen,Cubs (A),22,31,8.13,1.74,4.67,0.58,24.10%,5.20%,19.00%,0.193,0.87,0.241,87.30%,1.74,3.07,-1.33,sa549666
Daniel Tillman,Angels (A),22,66.1,9.5,4.34,2.19,0.14,24.70%,11.30%,13.40%,0.211,1.27,0.29,77.40%,1.9,3.08,-1.18,sa526950
John Anderson,Blue Jays (A),22,15.1,8.22,3.52,2.33,0,20.60%,8.80%,11.80%,0.217,1.24,0.283,61.90%,3.52,3.1,0.42,sa454912
Patrick Doyle,Reds (A),23,80.2,10.71,3.35,3.2,0.67,26.90%,8.40%,18.50%,0.264,1.44,0.357,68.10%,3.68,3.1,0.58,sa549680
Red Patterson,Dodgers (A),24,81.1,8.74,2.21,3.95,0.55,24.20%,6.10%,18.00%,0.231,1.11,0.297,70.10%,3.43,3.11,0.32,10710
C.J. Riefenhauser,Rays (A),21,101.1,8.79,2.22,3.96,0.62,24.90%,6.30%,18.60%,0.208,1.01,0.265,76.40%,2.22,3.11,-0.89,11193
Mike Bolsinger,Diamondbacks (A),23,101.2,8.06,2.21,3.64,0.53,22.90%,6.30%,16.60%,0.223,1.06,0.28,73.60%,2.66,3.11,-0.45,11137
Caleb Graham,Angels (A),24,31.1,10.05,2.87,3.5,0.57,28.00%,8.00%,20.00%,0.204,1.05,0.276,68.30%,3.45,3.11,0.34,sa512318
Adam Kolarek,Mets (A),22,52.2,9.4,3.25,2.89,0.17,24.90%,8.60%,16.30%,0.209,1.14,0.286,77.40%,2.22,3.11,-0.89,sa549067
Alex Burgos,Tigers (A),20,94.2,8.46,3.14,2.7,0.38,24.00%,8.90%,15.10%,0.187,1.01,0.242,75.50%,2.19,3.11,-0.92,sa548431
Angel Guzman,Cubs (A),29,4,4.5,2.25,2,0,13.30%,6.70%,6.70%,0.143,0.75,0.167,66.70%,2.25,3.11,-0.86,2145
Danny Salazar,Indians (A),21,8,7.88,2.25,3.5,0,20.00%,5.70%,14.30%,0.258,1.25,0.333,66.70%,3.38,3.11,0.26,5867
Jade Todd,Tigers (A),21,29.1,7.67,2.45,3.13,0.31,20.30%,6.50%,13.80%,0.248,1.23,0.31,65.60%,3.99,3.12,0.86,sa454950
Vidal Nuno,Yankees (A),23,40,8.33,0.45,18.5,0.9,24.50%,1.30%,23.20%,0.248,0.98,0.306,89.80%,1.8,3.13,-1.33,9674
Jeremy Erben,Diamondbacks (A),23,55,10.64,3.11,3.42,0.65,28.40%,8.30%,20.10%,0.198,1.09,0.268,76.70%,2.78,3.15,-0.36,sa549522
Jordan Conley,Marlins (A),24,61.2,7.74,2.04,3.79,0.29,20.70%,5.50%,15.20%,0.211,1.04,0.264,75.50%,2.48,3.15,-0.67,sa504810
Jose Gonzalez,Twins (A),21,63,9.43,3.29,2.87,0.29,24.40%,8.50%,15.90%,0.205,1.14,0.275,76.40%,2.43,3.16,-0.73,sa504004
Kyle Mertins,Braves (A),23,28,6.43,2.89,2.22,0,16.50%,7.40%,9.10%,0.261,1.36,0.319,66.70%,2.25,3.17,-0.92,sa549812
Ryan O'Rourke,Twins (A),23,110.1,8.73,2.61,3.34,0.57,22.70%,6.80%,15.90%,0.265,1.34,0.336,74.90%,3.18,3.17,0.01,sa549170
Dustin Antolin,Blue Jays (A),21,31.2,9.95,4.55,2.19,0.28,25.20%,11.50%,13.70%,0.254,1.48,0.349,62.20%,4.26,3.17,1.09,sa454888
Lendy Castillo,Phillies (A),22,46,9,3.13,2.88,0.2,23.70%,8.30%,15.50%,0.214,1.15,0.286,74.20%,2.54,3.18,-0.64,11562
Kevin Siegrist,Cardinals (A),21,54.2,5.6,2.47,2.27,0.16,16.00%,7.00%,8.90%,0.192,0.97,0.227,79.50%,1.15,3.18,-2.03,8180
Peter Levitt,Cubs (A),22,27.2,6.83,1.63,4.2,0.33,17.40%,4.10%,13.20%,0.257,1.23,0.308,47.80%,4.55,3.18,1.37,sa599465
Adrian Salcedo,Twins (A),20,135,6.13,1.8,3.41,0.27,16.40%,4.80%,11.60%,0.249,1.17,0.295,68.80%,2.93,3.19,-0.25,sa504003
Brandon Berl,Blue Jays (A),23,51.1,7.36,1.58,4.67,0.53,18.90%,4.10%,14.90%,0.257,1.23,0.309,71.20%,2.63,3.19,-0.56,sa549526
Eury De La Rosa,Diamondbacks (A),21,53,8.66,2.21,3.92,0.51,24.80%,6.30%,18.50%,0.192,0.92,0.246,86.40%,1.36,3.19,-1.84,4055
Bryant George,Angels (A),22,6.1,7.11,4.26,1.67,0,19.20%,11.50%,7.70%,0.217,1.26,0.278,87.50%,1.42,3.21,-1.78,sa549177
Trevor Rosenthal,Cardinals (A),21,120.1,9.95,2.92,3.41,0.52,26.10%,7.70%,18.50%,0.243,1.25,0.328,65.90%,4.11,3.21,0.91,10745
Daniel Renken,Reds (A),21,113.1,11.2,3.1,3.62,0.79,30.10%,8.30%,21.80%,0.234,1.22,0.326,73.10%,3.1,3.21,-0.12,sa549725
Juan Rodriguez,- - -,22,76,12.79,4.97,2.57,0.36,31.90%,12.40%,19.50%,0.22,1.38,0.341,65.00%,4.38,3.21,1.17,sa506240
Andrew Werner,Padres (A),24,68,6.88,1.72,4,0.53,18.60%,4.60%,13.90%,0.263,1.22,0.314,68.90%,3.44,3.22,0.22,11783
Keyvius Sampson,Padres (A),20,118,10.91,3.74,2.92,0.61,29.70%,10.20%,19.50%,0.19,1.1,0.266,75.30%,2.9,3.22,-0.32,sa501217
Iden Nazario,Cardinals (A),22,30,11.1,5.4,2.06,0.3,29.10%,14.20%,15.00%,0.176,1.23,0.257,62.80%,3.9,3.23,0.67,sa545221
Pedro Vidal,Athletics (A),23,69.1,9.48,2.99,3.17,0.65,26.30%,8.30%,18.00%,0.181,1,0.233,73.00%,1.95,3.23,-1.29,sa456353
Bruce Rondon,Tigers (A),20,40,13.73,7.65,1.79,0,34.10%,19.00%,15.10%,0.157,1.4,0.279,82.00%,2.03,3.24,-1.21,5766
Jose Macias,Athletics (A),21,80.2,6.92,2.01,3.44,0.33,18.20%,5.30%,12.90%,0.256,1.23,0.311,64.80%,3.46,3.24,0.22,sa549378
Forrest Snow,Mariners (A),22,74.2,8.56,2.29,3.74,0.48,22.80%,6.10%,16.70%,0.218,1.08,0.276,66.00%,3.62,3.24,0.37,sa549462
Taylor Jordan,Nationals (A),22,94.1,6.01,2.19,2.74,0.1,15.80%,5.80%,10.00%,0.243,1.2,0.291,68.90%,2.48,3.25,-0.77,10466
Ben Rowen,Rangers (A),22,59,6.56,2.75,2.39,0.15,17.60%,7.40%,10.20%,0.243,1.24,0.297,66.10%,1.98,3.26,-1.27,10983
Alan Williams,Brewers (A),21,18.2,10.13,4.34,2.33,0.48,27.30%,11.70%,15.60%,0.177,1.13,0.239,71.40%,3.38,3.26,0.12,sa503827
Alex Caldera,Marlins (A),25,31,9.58,3.77,2.54,0.29,25.60%,10.10%,15.50%,0.228,1.26,0.313,63.10%,3.48,3.27,0.21,sa389863
Charles Byrne,Royals (A),22,55,8.67,1.96,4.42,0.82,23.10%,5.20%,17.90%,0.249,1.2,0.308,64.40%,3.93,3.27,0.65,sa549215
Justin Erasmus,Red Sox (A),21,40.2,7.97,2.43,3.27,0.44,21.30%,6.50%,14.80%,0.236,1.18,0.294,86.60%,1.11,3.28,-2.17,sa503989
Robert Penny,Royals (A),22,14.1,5.02,3.14,1.6,0,12.30%,7.70%,4.60%,0.35,1.81,0.404,53.90%,5.02,3.29,1.73,sa549879
Patrick Cooper,Tigers (A),21,72,8.38,3.38,2.48,0.38,23.00%,9.30%,13.70%,0.221,1.18,0.287,65.60%,4,3.29,0.71,sa503035
Todd Privett,Padres (A),25,45,8.4,2,4.2,0.6,19.70%,4.70%,15.00%,0.297,1.53,0.364,58.10%,4.2,3.3,0.9,sa327800
Casey Lawrence,Blue Jays (A),23,125.2,6.95,1.58,4.41,0.64,18.70%,4.20%,14.50%,0.248,1.15,0.292,66.70%,3.08,3.3,-0.22,sa549433
Nate Garcia,Rays (A),23,64,9,2.67,3.37,0.56,23.90%,7.10%,16.80%,0.254,1.27,0.33,72.10%,3.52,3.3,0.21,sa545279
Michael Torrealba,Tigers (A),21,81,9.89,3.67,2.7,0.56,26.50%,9.80%,16.70%,0.227,1.25,0.306,80.40%,2.22,3.3,-1.08,sa503008
Logan Darnell,Twins (A),22,33.1,6.48,2.16,3,0.27,17.70%,5.90%,11.80%,0.192,0.96,0.23,53.60%,3.78,3.3,0.48,11261
Keaton Hayenga,Royals (A),22,20,4.95,3.15,1.57,0,12.50%,8.00%,4.60%,0.259,1.4,0.3,46.40%,5.85,3.31,2.54,sa504210
Edwar Cabrera,Rockies (A),23,86,11.51,1.88,6.11,1.05,31.30%,5.10%,26.20%,0.236,1.1,0.324,78.20%,3.14,3.32,-0.18,9211
Michael Tonkin,Twins (A),21,76.2,8.1,2.82,2.88,0.35,20.40%,7.10%,13.30%,0.268,1.38,0.338,66.50%,3.87,3.32,0.55,10315
Murillo Gouvea,Astros (A),22,74.2,10,3.5,2.86,0.48,24.70%,8.60%,16.10%,0.271,1.49,0.361,65.80%,3.98,3.33,0.65,sa455700
Eric Arnett,Brewers (A),23,27,8.33,2.67,3.13,0.33,20.20%,6.50%,13.70%,0.277,1.44,0.349,57.70%,5,3.33,1.67,sa500738
Sean Nolin,Blue Jays (A),21,108.1,9.39,2.58,3.65,0.75,25.30%,6.90%,18.30%,0.248,1.23,0.321,65.10%,3.49,3.33,0.16,11341
Anthony Fernandez,Mariners (A),21,125.1,7.68,3.02,2.55,0.43,20.90%,8.20%,12.70%,0.233,1.2,0.29,71.90%,2.8,3.33,-0.53,sa503582
Chasen Shreve,Braves (A),20,70,8.74,3.34,2.62,0.39,22.10%,8.40%,13.60%,0.275,1.47,0.354,71.40%,3.86,3.34,0.52,10855
Daniel Tenholder,Athletics (A),22,53.2,9.73,3.02,3.22,0.67,25.00%,7.80%,17.20%,0.237,1.27,0.309,76.50%,3.02,3.34,-0.33,sa502018
Marcelo Carreno,Tigers (A),20,124.2,8.3,2.96,2.8,0.51,21.30%,7.60%,13.70%,0.267,1.39,0.335,62.40%,4.55,3.36,1.19,sa505051
Zach Foster,Pirates (A),24,18.1,9.82,2.45,4,0.49,23.80%,6.00%,17.90%,0.316,1.58,0.418,71.90%,4.91,3.36,1.55,sa455188
Mike Hart,Athletics (A),24,37,9,3.89,2.31,0.49,25.70%,11.10%,14.60%,0.141,0.92,0.18,80.10%,1.46,3.36,-1.9,sa455299
Pierre Lepage,Cubs (A),22,1,0,0,0,0,0.00%,0.00%,0.00%,0,0,0,100.00%,0,3.36,-3.36,sa526176
Eric Marzec,Brewers (A),23,45.2,10.84,5.32,2.04,0.39,29.00%,14.20%,14.70%,0.179,1.23,0.257,79.30%,1.77,3.36,-1.59,sa546696
Tucker Jensen,Blue Jays (A),21,5,5.4,1.8,3,0,15.00%,5.00%,10.00%,0.222,1,0.267,50.00%,5.4,3.36,2.04,sa599883
Stephen Strasburg,Nationals (A),22,6.1,18.47,4.26,4.33,1.42,39.40%,9.10%,30.30%,0.31,1.89,0.533,43.10%,9.95,3.37,6.58,10131
Leondy Perez,Royals (A),21,153,6.35,1.71,3.72,0.41,16.60%,4.50%,12.10%,0.274,1.28,0.324,66.30%,3.41,3.37,0.04,sa456139
Bobby Hansen,Nationals (A),21,52.2,8.37,2.39,3.5,0.51,21.80%,6.20%,15.60%,0.26,1.29,0.327,65.90%,4.1,3.38,0.73,sa455369
Tony Butler,Mariners (A),23,69,8.74,3.91,2.23,0.39,22.90%,10.20%,12.60%,0.249,1.38,0.325,73.30%,3.26,3.38,-0.12,sa326556
Austin Hubbard,Rays (A),23,68,9,4.63,1.94,0.26,22.70%,11.70%,11.00%,0.236,1.43,0.311,76.90%,2.51,3.38,-0.86,sa548930
Roman Mendez,Rangers (A),20,117,10,3.46,2.89,0.54,25.50%,8.80%,16.70%,0.256,1.38,0.343,78.40%,3.31,3.39,-0.08,10307
Zack Cates,Padres (A),21,118,8.47,4.04,2.09,0.31,21.90%,10.40%,11.40%,0.238,1.36,0.308,56.50%,4.73,3.4,1.33,sa548216
Michael Giovenco,Royals (A),23,24.2,10.22,6.93,1.47,0,21.90%,14.80%,7.00%,0.321,2.19,0.432,57.40%,6.93,3.4,3.53,sa502912
James Ehlert,Indians (A),23,48.1,5.4,1.3,4.14,0.56,15.80%,3.80%,12.00%,0.192,0.85,0.214,81.50%,1.68,3.4,-1.73,sa550227
AJ Schugel,Angels (A),22,90.1,7.97,3.89,2.05,0.2,20.90%,10.20%,10.70%,0.217,1.24,0.28,73.20%,2.59,3.41,-0.82,sa546773
Matt Hauser,Twins (A),23,19.1,12.57,6.05,2.08,0.47,31.80%,15.30%,16.50%,0.183,1.34,0.279,93.80%,1.4,3.42,-2.02,sa548391
Jimmy Patterson,Rays (A),22,85.1,9.81,2.64,3.72,0.84,26.10%,7.00%,19.10%,0.232,1.18,0.301,78.90%,2.95,3.42,-0.47,sa546805
Kevin Decker,Pirates (A),23,59.1,8.34,3.03,2.75,0.3,20.30%,7.40%,12.90%,0.265,1.43,0.335,71.40%,3.49,3.43,0.06,sa549592
Greg Holle,Brewers (A),22,61,6.64,3.54,1.88,0.15,17.30%,9.20%,8.10%,0.223,1.25,0.273,59.30%,4.57,3.43,1.14,sa526447
Marcus Walden,Blue Jays (A),22,100,4.86,2.52,1.93,0.09,13.10%,6.80%,6.30%,0.238,1.18,0.275,62.00%,3.24,3.43,-0.19,sa389195
Mitchell Clarke,Reds (A),20,41.2,6.26,2.81,2.23,0.22,17.40%,7.80%,9.60%,0.238,1.18,0.289,73.10%,2.81,3.44,-0.63,sa501995
Jorge Marban,Rangers (A),22,54.2,10.7,4.94,2.17,0.33,27.00%,12.50%,14.50%,0.216,1.37,0.305,57.20%,4.61,3.44,1.17,sa559797
Ryan Buch,White Sox (A),23,44.1,9.14,3.45,2.65,0.41,23.90%,9.00%,14.90%,0.208,1.17,0.273,61.30%,3.65,3.44,0.22,sa501589
Jake Cowan,Orioles (A),23,34.1,7.86,4.72,1.67,0,19.50%,11.70%,7.80%,0.267,1.57,0.343,65.50%,4.46,3.44,1.02,sa390673
Brian Garman,Brewers (A),22,62.1,8.81,4.91,1.79,0.14,21.90%,12.20%,9.70%,0.249,1.51,0.33,72.50%,3.18,3.44,-0.27,sa547018
Jason Gurka,Orioles (A),23,25,11.88,0.72,16.5,1.44,30.00%,1.80%,28.20%,0.264,1.2,0.348,79.60%,2.52,3.45,-0.93,sa455306
Ryan Copeland,Cardinals (A),23,82,9,1.65,5.47,0.99,24.00%,4.40%,19.60%,0.253,1.18,0.313,59.50%,4.94,3.45,1.49,sa549889
Victor Capellan,Diamondbacks (A),21,23,8.22,1.96,4.2,0.78,20.80%,5.00%,15.80%,0.263,1.3,0.319,70.90%,4.3,3.45,0.85,sa455772
Brian Flynn,Tigers (A),21,67.2,7.58,3.06,2.48,0.4,20.40%,8.20%,12.10%,0.229,1.2,0.285,70.50%,3.46,3.45,0.01,12027
Keith Couch,Red Sox (A),21,137.1,8.06,1.25,6.47,0.72,21.20%,3.30%,17.90%,0.264,1.19,0.323,68.50%,3.54,3.45,0.08,sa549175
Ryan Christenson,Dodgers (A),22,119.1,7.39,2.41,3.06,0.45,18.40%,6.00%,12.40%,0.298,1.49,0.363,62.60%,5.05,3.46,1.6,sa503379
Bruce Kern,Rockies (A),23,72.2,8.05,2.11,3.82,0.62,21.50%,5.60%,15.80%,0.272,1.29,0.338,66.70%,3.72,3.46,0.26,sa526391
Brent Ebinger,Cubs (A),23,20.1,4.43,1.33,3.33,0.44,13.00%,3.90%,9.10%,0.203,0.89,0.222,90.40%,0.89,3.46,-2.58,sa549939
Angel Cuan,Mets (A),22,124,7.19,1.16,6.19,0.73,19.40%,3.10%,16.30%,0.255,1.14,0.302,67.90%,3.63,3.46,0.17,sa502992
Garrett Gould,Dodgers (A),19,123.2,7.57,2.69,2.81,0.58,20.40%,7.30%,13.20%,0.215,1.12,0.26,72.20%,2.33,3.47,-1.14,sa500824
Mark Hardy,Padres (A),23,129.1,6.68,2.23,3,0.56,18.20%,6.10%,12.10%,0.235,1.14,0.277,74.20%,2.71,3.47,-0.76,sa550182
Colby Killian,Rangers (A),23,55.2,8.57,4.69,1.83,0.16,21.70%,11.90%,9.80%,0.266,1.54,0.35,67.80%,3.88,3.47,0.41,sa328286
Dennis O'Grady,Padres (A),22,51.2,7.49,3.83,1.95,0.35,18.80%,9.60%,9.20%,0.266,1.49,0.327,63.30%,4.53,3.48,1.05,sa546796
Ryan Weber,Braves (A),20,43.2,6.6,1.65,4,0.41,18.40%,4.60%,13.80%,0.222,1.01,0.266,73.00%,2.68,3.48,-0.8,sa455204
Tim Crabbe,Reds (A),23,24.2,9.12,2.55,3.57,0.73,23.80%,6.70%,17.10%,0.229,1.18,0.29,63.80%,3.65,3.49,0.16,sa501702
Dan Tuttle,Reds (A),20,57.1,7.85,3.3,2.38,0.31,20.20%,8.50%,11.70%,0.264,1.38,0.333,60.80%,4.87,3.49,1.38,sa501455
Timothy Sexton,Dodgers (A),24,84,7.93,2.14,3.7,0.75,20.60%,5.60%,15.00%,0.255,1.26,0.309,62.50%,4.18,3.51,0.67,sa392174
Robbie Ray,Nationals (A),19,89,9.61,3.84,2.5,0.3,25.30%,10.10%,15.20%,0.219,1.22,0.3,72.80%,3.13,3.52,-0.38,11486
Egan Smith,Blue Jays (A),22,117.1,7.29,1.84,3.96,0.77,18.70%,4.70%,14.00%,0.293,1.41,0.348,65.40%,3.84,3.52,0.32,sa501516
Taylor Whitenton,Mets (A),23,112,9.56,3.86,2.48,0.48,25.90%,10.50%,15.50%,0.19,1.12,0.253,74.80%,2.49,3.52,-1.03,sa513151
James Kang,Red Sox (A),23,0.1,0,0,0,0,0.00%,0.00%,0.00%,0.667,6,0.667,50.00%,27,3.53,23.48,sa549540
Chad Gaudin,Nationals (A),28,2,0,0,0,0,0.00%,0.00%,0.00%,0.25,1,0.25,100.00%,0,3.53,-3.53,1783
Joe Blanton,Phillies (A),30,1,0,0,0,0,0.00%,0.00%,0.00%,0,0,0,100.00%,0,3.53,-3.53,4849
Neil Holland,Nationals (A),22,24,8.25,0.38,22,0.75,22.50%,1.00%,21.40%,0.228,0.92,0.279,82.60%,1.13,3.53,-2.4,sa548553
Paul Burnside,White Sox (A),24,92.1,7.51,3.02,2.48,0.19,19.70%,8.00%,11.80%,0.222,1.17,0.28,67.40%,3.22,3.54,-0.32,sa503343
Chase Johnson,Phillies (A),23,71,8.11,3.42,2.37,0.38,20.80%,8.80%,12.00%,0.263,1.41,0.332,66.80%,4.31,3.54,0.77,sa502090
Yordano Ventura,Royals (A),20,84.1,9.39,2.56,3.67,0.85,25.10%,6.80%,18.20%,0.255,1.26,0.327,68.10%,4.27,3.54,0.73,11855
Pat Dean,Twins (A),22,44,7.57,1.84,4.11,0.82,20.70%,5.00%,15.60%,0.237,1.11,0.281,78.80%,2.86,3.55,-0.68,sa548253
Sammy Solis,Nationals (A),22,40.1,8.93,2.68,3.33,0.67,23.70%,7.10%,16.60%,0.252,1.26,0.321,71.70%,4.02,3.55,0.46,sa392088
Francisco Rondon,Yankees (A),23,34.2,10.9,5.45,2,0.26,27.30%,13.60%,13.60%,0.2,1.36,0.287,57.60%,4.67,3.56,1.12,sa456143
Randy Henry,Orioles (A),21,37.2,6.93,1.43,4.83,0.72,19.70%,4.10%,15.70%,0.221,0.98,0.259,82.80%,1.67,3.58,-1.91,sa501222
Willie Kempf,Braves (A),23,86.2,6.96,2.39,2.91,0.42,17.40%,6.00%,11.40%,0.275,1.4,0.329,61.00%,3.84,3.58,0.26,sa545067
Zack Dodson,Pirates (A),20,66.2,6.21,2.03,3.07,0.41,17.00%,5.60%,11.50%,0.243,1.14,0.287,69.90%,2.57,3.59,-1.02,sa501219
Miguel Celestino,Red Sox (A),21,140.2,6.78,2.11,3.21,0.51,17.60%,5.50%,12.10%,0.259,1.27,0.307,63.90%,3.84,3.59,0.25,sa504074
Lisalverto Bonilla,Phillies (A),21,106,8.07,2.46,3.28,0.68,21.70%,6.60%,15.10%,0.221,1.12,0.27,75.60%,2.8,3.59,-0.79,11266
J.D. Reichenbach,Indians (A),23,103.2,6.25,2.26,2.77,0.52,16.50%,6.00%,10.50%,0.273,1.32,0.319,64.10%,3.65,3.6,0.05,sa328119
Nathan Reed,Mariners (A),23,47,8.04,3.26,2.47,0.38,20.00%,8.10%,11.90%,0.262,1.4,0.329,63.60%,3.64,3.6,0.04,sa502048
Frank Del Valle,Cubs (A),21,42.2,6.54,2.32,2.82,0.63,18.00%,6.40%,11.60%,0.224,1.1,0.26,70.10%,2.95,3.6,-0.64,sa600031
Erik Goeddel,Mets (A),22,71.2,8.41,3.01,2.79,0.63,23.00%,8.20%,14.70%,0.217,1.14,0.272,71.10%,3.39,3.61,-0.22,11712
Carlos Zambrano,Cubs (A),30,4,9,6.75,1.33,0,25.00%,18.80%,6.30%,0.231,1.5,0.333,83.30%,0,3.61,-3.61,305
Jorge De Leon,Astros (A),23,55.1,8.3,2.11,3.92,0.81,22.30%,5.70%,16.60%,0.223,1.1,0.27,60.00%,3.42,3.62,-0.2,5397
Juan Perez,Rockies (A),22,63,8.43,3.14,2.68,0.57,20.90%,7.80%,13.10%,0.291,1.54,0.364,65.30%,4.86,3.62,1.23,sa549393
Clint Dempster,Twins (A),21,46,8.61,2.74,3.14,0.78,24.90%,7.90%,17.00%,0.155,0.85,0.186,79.10%,2.15,3.62,-1.47,sa502706
Angel Sanchez,Dodgers (A),21,99,7.64,3.55,2.15,0.45,20.20%,9.40%,10.80%,0.194,1.12,0.237,69.40%,2.82,3.63,-0.81,sa596521
Kevin Eichhorn,Tigers (A),21,152,6.45,1.95,3.3,0.59,17.30%,5.20%,12.00%,0.252,1.19,0.294,67.80%,3.61,3.63,-0.02,sa454505
Brandon Workman,Red Sox (A),22,131,7.9,2.27,3.48,0.69,21.30%,6.10%,15.20%,0.255,1.23,0.313,65.10%,3.71,3.63,0.08,11428
Colin Bates,Nationals (A),23,9.1,3.86,2.89,1.33,0,9.80%,7.30%,2.40%,0.263,1.39,0.294,38.50%,6.75,3.63,3.12,sa503210
Robert Eisenbach,Padres (A),23,7.1,6.14,4.91,1.25,0,15.60%,12.50%,3.10%,0.321,1.77,0.391,76.90%,3.68,3.64,0.05,sa599265
David Buchanan,Phillies (A),22,125,6.19,2.3,2.69,0.43,16.90%,6.30%,10.60%,0.243,1.18,0.285,63.80%,3.38,3.64,-0.26,11176
Garrett Claypool,Phillies (A),22,137.1,9.9,3.01,3.28,0.79,27.10%,8.20%,18.80%,0.22,1.14,0.29,70.90%,3.47,3.64,-0.17,sa502754
Brian Diemer,Angels (A),23,132.2,5.09,2.98,1.7,0.14,12.80%,7.50%,5.30%,0.273,1.42,0.315,62.70%,4.07,3.65,0.42,sa548349
Ashur Tolliver,Orioles (A),23,39.2,9.3,3.63,2.56,0.68,25.00%,9.80%,15.20%,0.237,1.29,0.308,87.60%,2.27,3.65,-1.38,sa501453
Beau Brooks,Angels (A),23,37.1,8.2,4.1,2,0.24,20.60%,10.30%,10.30%,0.245,1.39,0.315,68.40%,3.38,3.66,-0.28,sa455344
Albert Campos,Rockies (A),20,86.2,6.65,1.97,3.37,0.52,16.80%,5.00%,11.80%,0.312,1.5,0.369,59.70%,5.19,3.67,1.53,sa506314
Thomas Berryhill,Braves (A),23,14.1,10.05,2.51,4,0.63,22.20%,5.60%,16.70%,0.323,1.74,0.417,56.40%,6.91,3.67,3.24,sa501454
Taylor Rogers,Giants (A),24,154.2,5,2.21,2.26,0.17,13.70%,6.00%,7.60%,0.234,1.12,0.271,67.80%,2.91,3.68,-0.77,sa502144
Nathan Long,Athletics (A),25,108,7.67,3.5,2.19,0.5,20.20%,9.20%,11.00%,0.238,1.29,0.294,70.10%,3.42,3.69,-0.27,sa502312
Paul Applebee,Nationals (A),23,96.2,7.26,1.12,6.5,0.93,20.20%,3.10%,17.10%,0.231,1.01,0.268,66.30%,3.35,3.69,-0.34,sa501571
Colby Shreve,Phillies (A),23,72,8.13,3.38,2.41,0.5,20.90%,8.70%,12.20%,0.253,1.36,0.316,69.20%,2.75,3.69,-0.94,sa390625
Jameson Taillon,Pirates (A),19,92.2,9.42,2.14,4.41,0.87,24.60%,5.60%,19.00%,0.248,1.21,0.315,70.10%,3.98,3.7,0.28,sa548151
Greg Wilborn,Dodgers (A),24,65,12.46,6.09,2.05,0.55,30.10%,14.70%,15.40%,0.241,1.6,0.361,73.80%,3.74,3.7,0.04,sa502032
Gonzalez Germen,Mets (A),23,119,8.39,2.65,3.17,0.68,21.70%,6.90%,14.90%,0.267,1.34,0.332,71.90%,3.93,3.7,0.23,5876
Shawn Sanford,Giants (A),22,169.2,5.68,1.59,3.57,0.53,15.90%,4.40%,11.40%,0.225,1.02,0.256,72.50%,2.55,3.7,-1.16,sa501693
Jesse Biddle,Phillies (A),19,133,8.39,4.47,1.88,0.34,22.40%,11.90%,10.50%,0.215,1.28,0.279,73.50%,2.98,3.71,-0.73,sa548186
Alex Sogard,Astros (A),23,104.1,9.66,2.16,4.48,1.04,25.20%,5.60%,19.60%,0.27,1.31,0.344,70.10%,4.14,3.71,0.43,sa454563
Kyle Stroup,Red Sox (A),21,95.2,7.06,2.45,2.88,0.56,18.30%,6.30%,12.00%,0.266,1.33,0.318,71.00%,3.67,3.72,-0.05,sa503990
Aiden Lucas,Cardinals (A),23,39.1,9.38,4.12,2.28,0.69,25.80%,11.30%,14.50%,0.2,1.17,0.26,72.40%,2.75,3.72,-0.97,sa549775
Charlie Rosario,Red Sox (A),22,58,8.22,3.41,2.41,0.62,20.00%,8.30%,11.70%,0.292,1.6,0.36,68.70%,4.66,3.73,0.92,sa455794
Jason Townsend,Pirates (A),22,53,7.81,2.38,3.29,0.68,21.40%,6.50%,14.90%,0.232,1.13,0.284,83.60%,2.38,3.73,-1.36,sa549842
Jacob Dunnington,Giants (A),20,43,11.09,6.7,1.66,0.21,28.50%,17.20%,11.30%,0.191,1.42,0.286,64.90%,3.77,3.74,0.03,sa549914
Ronny Morla,Mets (A),23,46.1,9.71,4.86,2,0.39,25.60%,12.80%,12.80%,0.156,1.1,0.209,76.20%,2.53,3.74,-1.22,sa393046
Mikey O'Brien,Yankees (A),21,72.1,8.46,2.86,2.96,0.62,22.10%,7.50%,14.60%,0.233,1.22,0.291,65.50%,3.24,3.75,-0.51,sa455055
Jon Bachanov,White Sox (A),22,40.1,6.92,3.12,2.21,0.45,18.70%,8.40%,10.20%,0.219,1.17,0.263,66.40%,3.12,3.75,-0.63,sa389939
Carter Capps,Mariners (A),20,18,10.5,5,2.1,0.5,25.90%,12.40%,13.60%,0.275,1.61,0.383,64.20%,6,3.75,2.25,12803
Antonio Cruz,- - -,19,105.1,8.29,3.5,2.37,0.6,22.00%,9.30%,12.70%,0.232,1.25,0.291,79.00%,2.73,3.75,-1.02,sa506741
Bryan Morgado,Phillies (A),22,8.2,5.19,4.15,1.25,0,13.90%,11.10%,2.80%,0.25,1.38,0.296,66.70%,2.08,3.76,-1.68,sa501247
