Name,Team,Age,IP,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,ERA,FIP,E-F,playerid
Jared Mortensen,Rays (A+),25,17.1,9.35,2.6,3.6,0.52,27.30%,7.60%,19.70%,0.133,0.75,0.171,87.30%,1.04,2.95,-1.91,sa753432
Mark Williams,Brewers (A+),23,28,7.07,3.86,1.83,0,20.80%,11.30%,9.40%,0.181,1.04,0.236,82.80%,1.61,2.96,-1.35,sa609344
Austin Bibens-Dirkx,Blue Jays (A+),28,101,8.73,2.32,3.77,0.53,23.70%,6.30%,17.40%,0.219,1.09,0.279,67.20%,2.85,2.96,-0.11,sa327879
Ben Paullus,Yankees (A+),23,11.1,4.76,1.59,3,0,11.30%,3.80%,7.60%,0.3,1.5,0.341,61.10%,5.56,2.98,2.58,sa599733
Jose Valdez,Tigers (A+),23,23,12.52,5.48,2.29,0.39,33.00%,14.40%,18.60%,0.195,1.3,0.306,81.10%,2.74,2.98,-0.24,sa506748
Frank Del Valle,Cubs (A+),23,51,11.29,5.29,2.13,0.18,28.60%,13.40%,15.20%,0.226,1.43,0.336,82.00%,2.29,2.99,-0.69,sa600031
Frankie Reed,Marlins (A+),25,12,6.75,3.75,1.8,0,18.00%,10.00%,8.00%,0.289,1.5,0.361,94.40%,0.75,2.99,-2.24,sa599077
Pierce Johnson,Cubs (A+),22,48.2,9.25,3.88,2.38,0.18,25.50%,10.70%,14.80%,0.24,1.27,0.333,83.60%,2.22,2.99,-0.78,sa501771
Stephen Peterson,Brewers (A+),25,64,8.16,1.69,4.83,0.7,22.40%,4.60%,17.80%,0.247,1.14,0.304,75.80%,3.23,3.01,0.23,sa599402
Jeffrey Johnson,Indians (A+),23,26.1,8.89,3.42,2.6,0.34,22.60%,8.70%,13.90%,0.267,1.44,0.346,79.20%,2.05,3.01,-0.96,sa598064
Ryan Searle,Cubs (A+),24,27,9.33,2.67,3.5,0.67,23.30%,6.70%,16.70%,0.304,1.56,0.39,63.80%,5.67,3.02,2.65,sa377586
Jimmy Ballinger,White Sox (A+),25,12.1,10.22,5.84,1.75,0,24.10%,13.80%,10.30%,0.28,1.78,0.389,68.20%,2.92,3.03,-0.11,sa501649
Patrick Johnson,Rockies (A+),24,16.1,12.67,3.86,3.29,0.55,32.90%,10.00%,22.90%,0.222,1.29,0.333,40.80%,4.41,3.04,1.37,sa526880
Mark Rogers,Brewers (A+),27,15,7.2,4.2,1.71,0,17.70%,10.30%,7.40%,0.279,1.6,0.347,54.20%,3.6,3.04,0.56,4083
Cody Anderson,Indians (A+),22,123.1,8.17,2.26,3.61,0.44,23.00%,6.40%,16.60%,0.232,1.1,0.296,80.70%,2.34,3.04,-0.71,sa549278
Luis Diaz,Red Sox (A+),21,13,5.54,2.77,2,0,15.40%,7.70%,7.70%,0.229,1.15,0.275,80.00%,1.38,3.04,-1.66,sa506249
Rafael Martin,Nationals (A+),29,26,11.42,4.85,2.36,0.35,31.10%,13.20%,17.90%,0.132,1,0.193,85.90%,1.04,3.04,-2,sa509283
Cody Winiarski,White Sox (A+),23,55.2,10.83,4.04,2.68,0.49,28.00%,10.50%,17.60%,0.23,1.33,0.322,80.50%,2.91,3.04,-0.13,sa599873
Hunter Strickland,Giants (A+),24,21,9.86,2.14,4.6,0.43,30.30%,6.60%,23.70%,0.143,0.71,0.196,95.90%,0.86,3.06,-2.2,7836
Matt Summers,Twins (A+),23,120.1,6.51,2.54,2.56,0.15,17.50%,6.80%,10.70%,0.22,1.11,0.268,74.70%,2.47,3.06,-0.59,sa546755
Matt Wisler,Padres (A+),20,31,8.13,1.74,4.67,0.29,23.50%,5.00%,18.50%,0.196,0.9,0.253,79.70%,2.03,3.06,-1.03,sa601046
Spencer Patton,Royals (A+),25,64.1,10.63,2.8,3.8,0.7,29.60%,7.80%,21.80%,0.209,1.07,0.288,81.50%,1.96,3.07,-1.11,12361
Luis Perez,Blue Jays (A+),28,6,7.5,3,2.5,0,21.70%,8.70%,13.00%,0.2,1,0.267,85.70%,1.5,3.07,-1.57,6389
Justin Nicolino,Marlins (A+),21,96.2,5.96,1.68,3.56,0.37,16.60%,4.70%,12.00%,0.244,1.11,0.286,79.30%,2.23,3.08,-0.84,sa548278
Francisco Mendoza,Rangers (A+),25,38,10.89,4.97,2.19,0.24,27.20%,12.40%,14.80%,0.267,1.58,0.384,66.00%,3.55,3.09,0.47,sa506029
Jared Rogers,Marlins (A+),25,40.1,4.46,1.34,3.33,0.22,12.20%,3.70%,8.50%,0.255,1.14,0.287,72.40%,2.68,3.09,-0.41,sa550017
Ross Ohlendorf,Nationals (A+),30,4,4.5,2.25,2,0,9.50%,4.80%,4.80%,0.4,2.25,0.444,66.70%,6.75,3.1,3.65,8268
Travis Henke,Nationals (A+),24,12,8.25,1.5,5.5,0.75,22.90%,4.20%,18.80%,0.217,1,0.265,84.90%,2.25,3.1,-0.85,sa598548
Erik Cabrera,Padres (A+),22,3,12,6,2,0,30.80%,15.40%,15.40%,0.273,1.67,0.429,80.00%,3,3.1,-0.1,sa599820
Kyle Lloyd,Padres (A+),22,3,12,6,2,0,30.80%,15.40%,15.40%,0.182,1.33,0.286,50.00%,6,3.1,2.9,sa738472
James Smith,Rangers (A+),21,8.1,9.72,1.08,9,1.08,31.00%,3.50%,27.60%,0.107,0.48,0.111,100.00%,1.08,3.11,-2.03,sa658490
David Colvin,Mariners (A+),24,57.2,9.68,2.03,4.77,0.31,25.00%,5.20%,19.80%,0.25,1.21,0.335,78.20%,2.34,3.11,-0.77,sa577999
Danny Miranda,Cardinals (A+),22,40,6.53,1.35,4.83,0.45,18.00%,3.70%,14.30%,0.217,0.98,0.256,81.60%,1.58,3.12,-1.54,sa598114
Ross Stripling,Dodgers (A+),23,33.2,9.09,2.94,3.09,0.27,25.40%,8.20%,17.20%,0.195,1.04,0.261,71.40%,2.94,3.12,-0.18,sa598259
Alex Cobb,Rays (A+),25,8.1,8.64,4.32,2,0,22.20%,11.10%,11.10%,0.258,1.44,0.348,69.20%,4.32,3.12,1.2,6562
Jose Lugo,Braves (A+),29,13.1,6.08,1.35,4.5,0,14.50%,3.20%,11.30%,0.298,1.43,0.354,54.60%,5.4,3.12,2.28,sa294401
Chad Green,Tigers (A+),22,17.1,5.19,3.12,1.67,0,13.90%,8.30%,5.60%,0.242,1.27,0.286,68.20%,3.63,3.13,0.51,sa550041
Aaron West,Astros (A+),23,108.2,9.28,1.41,6.59,0.58,23.80%,3.60%,20.20%,0.298,1.39,0.384,57.90%,5.22,3.13,2.09,sa658305
Paul Demny,Nationals (A+),23,31.2,9.66,4.26,2.27,0.28,23.80%,10.50%,13.30%,0.268,1.55,0.359,63.80%,3.69,3.13,0.57,sa392068
Joe Colon,Indians (A+),23,83.1,7.24,2.7,2.68,0.22,19.50%,7.30%,12.20%,0.233,1.18,0.291,66.90%,3.13,3.13,0,sa501660
Melvin Mercedes,Tigers (A+),22,28,5.46,1.61,3.4,0.32,15.50%,4.60%,10.90%,0.221,1,0.256,79.70%,0.96,3.13,-2.17,10181
John Anderson,Blue Jays (A+),24,48,9,4.69,1.92,0.19,23.00%,12.00%,11.00%,0.235,1.42,0.313,60.70%,3.56,3.14,0.43,sa454912
Kyle Drabek,Blue Jays (A+),25,20.2,8.71,1.31,6.67,0.87,25.60%,3.90%,21.80%,0.189,0.82,0.231,79.00%,2.61,3.14,-0.53,4359
Gabriel Arias,Phillies (A+),23,54.2,6.42,2.3,2.79,0.33,17.70%,6.30%,11.30%,0.244,1.17,0.293,74.40%,2.47,3.17,-0.7,sa507276
Branden Pinder,Yankees (A+),24,49,9.18,2.02,4.55,0.73,26.00%,5.70%,20.30%,0.22,1.02,0.285,70.30%,3.49,3.18,0.31,sa598304
Jose Macias,Athletics (A+),23,32.2,7.71,1.93,4,0.28,22.10%,5.50%,16.50%,0.202,0.95,0.256,65.40%,2.76,3.19,-0.43,sa549378
Carlos Vazquez,Mets (A+),21,19.2,5.95,1.37,4.33,0.46,17.60%,4.10%,13.50%,0.214,0.92,0.25,79.60%,2.29,3.19,-0.9,sa506933
Nick Kingham,Pirates (A+),21,70,9.64,1.8,5.36,0.77,26.50%,5.00%,21.60%,0.212,0.99,0.274,76.20%,3.09,3.2,-0.11,sa548285
Michael Zouzalik,Rangers (A+),22,13.2,8.56,5.27,1.63,0,21.30%,13.10%,8.20%,0.283,1.68,0.375,65.20%,3.95,3.2,0.75,sa702637
Richard Mirowski,Nationals (A+),24,48,11.06,2.06,5.36,1.13,30.90%,5.80%,25.10%,0.178,0.9,0.226,75.10%,1.5,3.2,-1.7,sa598781
Jose Urena,Marlins (A+),21,149.2,6.43,1.74,3.69,0.48,17.30%,4.70%,12.60%,0.254,1.18,0.299,66.40%,3.73,3.21,0.52,sa506871
Greg Ross,Braves (A+),23,121,6.77,2.68,2.53,0.22,17.60%,7.00%,10.70%,0.253,1.29,0.308,65.90%,3.27,3.21,0.06,sa599717
Richard James Hively,Diamondbacks (A+),24,30.1,11.27,2.97,3.8,0.59,30.90%,8.10%,22.80%,0.25,1.25,0.361,74.60%,2.37,3.21,-0.84,sa549748
Brooks Hall,Brewers (A+),23,58.1,6.17,2.78,2.22,0.15,16.60%,7.50%,9.10%,0.215,1.11,0.258,66.60%,2.78,3.22,-0.45,sa501327
Zachary Fuesser,Pirates (A+),22,68,6.88,1.99,3.47,0.53,18.30%,5.30%,13.00%,0.272,1.29,0.326,74.60%,3.18,3.23,-0.05,sa455427
Ryan Sherriff,Cardinals (A+),23,78,4.73,1.5,3.15,0.35,13.30%,4.20%,9.10%,0.227,1.03,0.255,72.90%,2.31,3.23,-0.92,sa549863
Ivan Pineyro,- - -,21,59.2,6.94,2.11,3.29,0.45,18.70%,5.70%,13.00%,0.253,1.21,0.306,73.50%,3.47,3.23,0.24,sa597101
Ty Blach,Giants (A+),22,130.1,8.08,1.24,6.5,0.55,22.20%,3.40%,18.80%,0.245,1.09,0.305,73.80%,2.9,3.23,-0.33,sa658009
Darwin Frias,Mets (A+),21,0.1,0,0,0,0,0.00%,0.00%,0.00%,0.8,12,0.8,75.00%,27,3.24,23.76,sa506935
Douglas Crumlich,Pirates (A+),23,0.2,0,0,0,0,0.00%,0.00%,0.00%,0.6,4.5,0.6,66.70%,13.5,3.24,10.26,sa602513
Steve Delabar,Blue Jays (A+),29,1,0,0,0,0,0.00%,0.00%,0.00%,0,0,0,100.00%,0,3.24,-3.24,11827
Jose Ceda,Marlins (A+),26,2,13.5,9,1.5,0,20.00%,13.30%,6.70%,0.462,4,0.6,12.50%,22.5,3.24,19.26,2377
Anibal Sanchez,Tigers (A+),29,1.2,0,0,0,0,0.00%,0.00%,0.00%,0.333,1.2,0.333,100.00%,0,3.24,-3.24,3284
Jeremy Horst,Phillies (A+),27,1,0,0,0,0,0.00%,0.00%,0.00%,0.25,1,0.25,100.00%,0,3.24,-3.24,596
Joel Effertz,Marlins (A+),22,4,6.75,4.5,1.5,0,15.80%,10.50%,5.30%,0.235,1.5,0.286,33.30%,6.75,3.24,3.51,sa503214
Jhonatan Ramos,Pirates (A+),23,14.1,3.77,1.88,2,0,11.10%,5.60%,5.60%,0.14,0.7,0.159,81.80%,0.63,3.24,-2.61,sa504204
Erick Canela,Yankees (A+),22,2,0,0,0,0,0.00%,0.00%,0.00%,0.688,5.5,0.688,45.50%,27,3.24,23.76,sa507181
Steve Tinoco,Rays (A+),25,1.1,0,0,0,0,0.00%,0.00%,0.00%,0.2,0.75,0.2,100.00%,0,3.24,-3.24,sa546887
Aiden Lucas,Cardinals (A+),25,7.2,7.04,4.7,1.5,0,16.70%,11.10%,5.60%,0.344,1.96,0.423,60.00%,4.7,3.24,1.45,sa549775
Taylor Davis,Cubs (A+),23,1,0,0,0,0,0.00%,0.00%,0.00%,0.667,4,0.667,75.00%,9,3.24,5.76,sa578786
Luis Mateo,Mets (A+),23,8.2,11.42,3.12,3.67,1.04,30.60%,8.30%,22.20%,0.303,1.5,0.429,77.60%,4.15,3.24,0.91,sa597557
Patrick Merkling,Marlins (A+),22,10.2,7.59,4.22,1.8,0,18.40%,10.20%,8.20%,0.233,1.41,0.294,62.50%,5.06,3.24,1.82,sa602685
Casey Mccarthy,Marlins (A+),23,2,0,0,0,0,0.00%,0.00%,0.00%,0.5,3,0.5,33.30%,18,3.24,14.76,sa658656
Ty Williams,Mets (A+),19,2,13.5,9,1.5,0,21.40%,14.30%,7.10%,0.5,4,0.667,50.00%,18,3.24,14.76,sa658900
John Easley,Marlins (A+),22,2,13.5,4.5,3,0,37.50%,12.50%,25.00%,0,0.5,0,50.00%,0,3.24,-3.24,sa738258
Jeurys Familia,Mets (A+),23,3,9,6,1.5,0,23.10%,15.40%,7.70%,0.182,1.33,0.25,75.00%,3,3.24,-0.24,5114
Carlos Gutierrez,Cubs (A+),26,6,4.5,3,1.5,0,13.00%,8.70%,4.40%,0.143,0.83,0.167,60.00%,1.5,3.24,-1.74,sa454388
Brian Johnson,Red Sox (A+),22,11,6.55,4.09,1.6,0,17.80%,11.10%,6.70%,0.225,1.27,0.281,85.70%,1.64,3.26,-1.62,sa502329
Nick Martinez,Rangers (A+),22,119.1,7.92,2.87,2.76,0.38,21.00%,7.60%,13.40%,0.234,1.21,0.294,72.20%,2.87,3.27,-0.4,12730
Kyle Zimmer,Royals (A+),21,89.2,11.34,3.11,3.65,0.9,29.80%,8.20%,21.60%,0.232,1.24,0.318,59.20%,4.82,3.27,1.55,sa621583
Alec Asher,Rangers (A+),21,133.1,9.38,2.7,3.48,0.68,24.70%,7.10%,17.60%,0.233,1.2,0.3,69.70%,2.9,3.27,-0.37,sa549673
Jon Edwards,Rangers (A+),25,40.1,11.38,6.92,1.65,0,28.50%,17.30%,11.20%,0.192,1.46,0.295,68.90%,3.57,3.28,0.3,1483
Zach Davies,Orioles (A+),20,148.2,7.99,2.3,3.47,0.61,21.30%,6.10%,15.20%,0.251,1.23,0.31,66.30%,3.69,3.28,0.42,sa599267
Matt Ramsey,Rays (A+),23,24.2,8.03,5.47,1.47,0,20.20%,13.80%,6.40%,0.287,1.7,0.375,76.20%,3.28,3.28,0,sa577883
Ryan Weber,Braves (A+),22,93.2,7.78,1.44,5.4,0.58,20.80%,3.90%,16.90%,0.247,1.12,0.303,61.30%,3.84,3.29,0.56,sa455204
Malcom Culver,Royals (A+),23,84,8.14,3.32,2.45,0.32,22.30%,9.10%,13.20%,0.18,1.02,0.23,65.70%,2.79,3.29,-0.5,sa454968
Ryan Hinson,Braves (A+),26,58,6.36,2.95,2.16,0.16,17.30%,8.00%,9.30%,0.27,1.33,0.33,80.20%,2.48,3.3,-0.81,sa501578
Jim Fuller,Mets (A+),26,32,8.72,4.5,1.94,0.28,25.20%,13.00%,12.20%,0.142,0.97,0.189,91.50%,0.84,3.3,-2.46,sa455447
Colin Bates,Nationals (A+),25,62,6.97,1.16,6,0.58,18.80%,3.10%,15.60%,0.24,1.06,0.284,63.30%,2.61,3.32,-0.7,sa503210
Dominic Leone,Mariners (A+),21,39.2,8.39,2.04,4.11,0.45,23.90%,5.80%,18.10%,0.214,1.01,0.274,78.50%,2.5,3.32,-0.82,13763
Kenny Long,Astros (A+),24,28.2,8.48,1.26,6.75,0.63,23.50%,3.50%,20.00%,0.227,1.01,0.284,69.90%,2.83,3.32,-0.49,sa578059
Matt Ott,Red Sox (A+),23,73,8.14,2.71,3,0.49,21.60%,7.20%,14.40%,0.239,1.22,0.3,68.70%,3.82,3.32,0.5,sa577800
James Nygren,Marlins (A+),24,58,4.19,1.71,2.45,0.31,11.20%,4.60%,6.60%,0.277,1.29,0.307,70.60%,3.26,3.33,-0.07,sa599514
Aaron Brooks,Royals (A+),23,56.1,6.87,1.76,3.91,0.64,18.50%,4.70%,13.70%,0.27,1.26,0.32,65.80%,4.47,3.33,1.14,12272
Daniel Carela,Phillies (A+),25,11,10.64,6.55,1.63,0,27.70%,17.00%,10.60%,0.184,1.36,0.28,68.80%,2.45,3.33,-0.88,sa503969
Jake Barrett,Diamondbacks (A+),21,27.1,12.18,2.96,4.11,0.66,31.40%,7.60%,23.70%,0.198,1.1,0.284,86.10%,1.98,3.33,-1.36,sa501237
Jesse Beal,Orioles (A+),22,72.2,8.3,2.97,2.79,0.5,19.90%,7.10%,12.80%,0.303,1.62,0.377,65.00%,4.71,3.34,1.37,sa455269
Cody Fassold,Royals (A+),24,79.1,9.64,4.2,2.3,0.45,24.20%,10.50%,13.60%,0.272,1.54,0.362,64.20%,5.11,3.34,1.77,sa599578
Willy Paredes,Diamondbacks (A+),24,28,9.32,3.21,2.9,0.32,25.70%,8.90%,16.80%,0.235,1.21,0.319,83.30%,1.93,3.34,-1.41,sa597071
Billy Bullock,Braves (A+),25,9,9,6,1.5,0,23.10%,15.40%,7.70%,0.182,1.33,0.25,58.30%,4,3.35,0.65,sa328093
Joshua Mcelwee,Rangers (A+),24,34.2,8.83,2.86,3.09,0.52,23.10%,7.50%,15.70%,0.211,1.13,0.268,81.60%,1.04,3.35,-2.31,sa658524
Marco Gonzales,Cardinals (A+),21,16.2,7.02,2.7,2.6,0.54,21.30%,8.20%,13.10%,0.179,0.9,0.214,88.20%,1.62,3.36,-1.74,15467
Eduardo Rodriguez,Orioles (A+),20,85.1,6.96,2.64,2.64,0.42,18.80%,7.10%,11.70%,0.241,1.21,0.291,69.40%,2.85,3.36,-0.51,sa548722
Ryan Robowski,Tigers (A+),25,16.1,10.47,4.41,2.38,0.55,27.50%,11.60%,15.90%,0.217,1.29,0.3,63.10%,4.96,3.36,1.6,sa501919
Sam Gaviglio,Cardinals (A+),23,39.2,6.81,2.72,2.5,0.45,19.00%,7.60%,11.40%,0.2,1.03,0.239,74.00%,2.72,3.37,-0.64,sa597888
Mathew Price,Red Sox (A+),23,52.1,8.6,3.78,2.27,0.34,23.80%,10.50%,13.30%,0.173,1.03,0.226,77.50%,2.41,3.37,-0.96,sa526217
Ronnie Shaban,Cardinals (A+),23,52,7.1,3.46,2.05,0.35,19.30%,9.40%,9.90%,0.204,1.13,0.25,80.40%,1.73,3.38,-1.64,sa577693
Sean Black,Yankees (A+),25,43.1,6.44,2.49,2.58,0.42,18.20%,7.10%,11.20%,0.199,0.99,0.236,87.70%,1.66,3.38,-1.72,sa326533
Terance Marin,White Sox (A+),23,92.2,6.8,2.14,3.18,0.49,17.40%,5.50%,11.90%,0.268,1.33,0.318,58.30%,4.76,3.38,1.38,sa556821
Miguel Fermin,Marlins (A+),28,28.1,6.35,1.59,4,0.64,18.40%,4.60%,13.80%,0.233,1.02,0.272,91.90%,1.59,3.38,-1.79,sa455615
Francisco Valera,Indians (A+),23,57.2,7.18,3.59,2,0.16,18.60%,9.30%,9.30%,0.235,1.3,0.293,68.30%,3.75,3.38,0.36,sa502889
Jose Almarante,Cardinals (A+),24,26,9,3.46,2.6,0.69,22.40%,8.60%,13.80%,0.293,1.58,0.372,60.20%,5.54,3.39,2.14,sa506632
Kevin Shackelford,Brewers (A+),24,32,6.47,1.13,5.75,0.84,17.20%,3.00%,14.20%,0.3,1.34,0.346,64.40%,5.06,3.4,1.67,sa549496
Alex Smith,Yankees (A+),23,31.2,6.82,2.56,2.67,0.57,17.30%,6.50%,10.80%,0.292,1.48,0.346,58.80%,4.55,3.4,1.15,sa659361
Heath Wyatt,Cardinals (A+),24,25,6.48,2.52,2.57,0.36,17.70%,6.90%,10.80%,0.258,1.24,0.311,82.30%,2.16,3.4,-1.24,sa599387
Alan Farina,Blue Jays (A+),26,6,9,0,6,1.5,27.30%,0.00%,27.30%,0.227,0.83,0.267,100.00%,1.5,3.41,-1.91,sa388377
Taylor Rogers,Twins (A+),22,130.2,5.72,2.2,2.59,0.34,15.70%,6.10%,9.70%,0.244,1.16,0.286,74.50%,2.55,3.41,-0.86,sa503168
Patrick Cooper,Tigers (A+),23,22,5.32,4.09,1.3,0,13.80%,10.60%,3.20%,0.202,1.23,0.239,70.40%,2.86,3.42,-0.56,sa503035
Kyle Hald,Cardinals (A+),24,136.1,4.89,2.05,2.39,0.33,12.90%,5.40%,7.50%,0.283,1.35,0.321,59.90%,4.42,3.42,1,sa599171
Carlos Zambrano,Phillies (A+),32,10.1,4.35,3.48,1.25,0,11.90%,9.50%,2.40%,0.184,1.06,0.212,100.00%,0,3.43,-3.43,305
Daniel Hernandez,Royals (A+),24,45.2,8.47,2.76,3.07,0.59,22.80%,7.40%,15.30%,0.256,1.27,0.325,86.30%,2.17,3.44,-1.27,sa549088
Thomas Toledo,Brewers (A+),24,55.1,7.16,2.93,2.44,0.49,19.50%,8.00%,11.50%,0.209,1.1,0.252,79.90%,2.11,3.44,-1.33,sa390377
Luis Garcia,Phillies (A+),26,19.2,9.15,2.29,4,0.92,25.60%,6.40%,19.20%,0.208,1.02,0.26,98.90%,1.37,3.44,-2.07,6984
Antonio Cruz,Royals (A+),21,30.1,8.6,4.15,2.07,0.3,21.20%,10.20%,11.00%,0.24,1.42,0.308,73.40%,2.67,3.45,-0.78,sa506741
Seth Frankoff,Athletics (A+),24,74.1,11.26,2.78,4.04,0.73,30.40%,7.50%,22.90%,0.205,1.08,0.285,69.20%,2.78,3.45,-0.66,sa549760
Robert Kilcrease,Pirates (A+),24,66,5.86,3.55,1.65,0.14,16.30%,9.90%,6.40%,0.204,1.12,0.246,87.30%,1.36,3.45,-2.09,sa599063
Zack Cates,Cubs (A+),23,109.1,7.16,3.95,1.81,0.25,18.40%,10.20%,8.30%,0.255,1.42,0.316,66.80%,4.12,3.46,0.66,sa548216
Henry Owens,Red Sox (A+),20,104.2,10.58,4.56,2.32,0.52,28.50%,12.30%,16.20%,0.178,1.14,0.248,74.00%,2.92,3.46,-0.54,sa597755
Tyler Duffey,Twins (A+),22,62.2,6.32,2.44,2.59,0.43,16.20%,6.30%,10.00%,0.268,1.34,0.315,60.90%,4.45,3.46,0.99,sa621630
Colton Murray,Phillies (A+),23,66.1,10.18,3.66,2.78,0.81,25.80%,9.30%,16.50%,0.252,1.4,0.332,65.80%,5.02,3.47,1.55,sa578045
Zach Fowler,Orioles (A+),24,73.2,6.72,3.42,1.96,0.24,17.90%,9.10%,8.80%,0.261,1.36,0.32,77.80%,2.57,3.47,-0.91,sa599693
Joey Housey,Reds (A+),23,13.1,5.4,2.03,2.67,0,15.70%,5.90%,9.80%,0.213,0.98,0.256,92.90%,0.68,3.47,-2.8,sa579498
Corey Black,- - -,21,107.2,9.7,4.6,2.11,0.42,23.80%,11.30%,12.50%,0.239,1.45,0.318,64.60%,3.93,3.47,0.46,sa658004
Andrew Chafin,Diamondbacks (A+),23,31,9.29,4.06,2.29,0.29,23.20%,10.10%,13.00%,0.258,1.48,0.341,67.30%,4.65,3.48,1.16,12988
Emmanuel De Leon,Pirates (A+),22,59.1,8.8,3.03,2.9,0.76,23.30%,8.00%,15.30%,0.256,1.31,0.323,69.90%,3.49,3.49,-0.01,sa507213
Tyler Higgins,Marlins (A+),22,58.1,9.87,4.01,2.46,0.77,24.20%,9.90%,14.40%,0.265,1.53,0.343,65.90%,4.01,3.5,0.51,sa503722
Slade Smith,Tigers (A+),22,60.2,5.64,2.82,2,0.3,14.30%,7.20%,7.20%,0.263,1.37,0.305,68.50%,3.56,3.5,0.06,sa658353
Zachary Petersime,Orioles (A+),24,64.1,4.34,2.94,1.48,0,10.00%,6.80%,3.20%,0.31,1.71,0.348,53.10%,6.44,3.5,2.93,sa503976
Cody Satterwhite,Mets (A+),26,22.2,9.13,5.16,1.77,0.4,22.10%,12.50%,9.60%,0.264,1.63,0.343,70.20%,2.78,3.51,-0.73,sa454441
Miguel Munoz,Twins (A+),24,11.1,3.97,0,5,0.79,10.60%,0.00%,10.60%,0.277,1.15,0.293,69.00%,3.97,3.51,0.46,sa455901
Bryan Mitchell,Yankees (A+),22,126.2,7.39,3.77,1.96,0.36,18.30%,9.30%,9.00%,0.282,1.56,0.346,61.20%,5.12,3.51,1.61,11479
Brennan Smith,Tigers (A+),23,14.2,6.14,4.3,1.43,0,13.20%,9.20%,4.00%,0.368,2.18,0.431,45.50%,10.43,3.51,6.92,sa549585
Thomas Lee,Cardinals (A+),23,3.2,2.45,2.45,1,0,6.70%,6.70%,0.00%,0.286,1.36,0.308,80.00%,0,3.51,-3.51,sa659442
Jeffrey Lorick,Cubs (A+),25,43.1,7.27,4.78,1.52,0.21,17.90%,11.70%,6.10%,0.26,1.57,0.321,73.60%,3.32,3.52,-0.19,sa501999
Corey Baker,Cardinals (A+),23,32.1,6.4,3.34,1.92,0.28,16.90%,8.80%,8.10%,0.262,1.36,0.316,71.80%,3.9,3.52,0.38,sa598476
Nate Hyatt,Braves (A+),22,46.2,10.61,5.79,1.83,0.19,25.60%,14.00%,11.60%,0.261,1.65,0.371,75.70%,3.86,3.52,0.34,sa658244
Theron Geith,Astros (A+),24,44,7.36,3.07,2.4,0.2,19.40%,8.10%,11.30%,0.253,1.32,0.316,76.40%,2.86,3.52,-0.66,sa503832
Brandon Hardin,White Sox (A+),23,52,5.37,2.6,2.07,0.35,13.40%,6.50%,6.90%,0.296,1.52,0.339,72.20%,3.81,3.52,0.29,sa658151
Yao-Lin Wang,Cubs (A+),22,71,8.11,3.68,2.21,0.51,21.70%,9.80%,11.90%,0.221,1.23,0.277,74.60%,3.42,3.52,-0.1,sa549463
Taylor Hill,Nationals (A+),24,84.1,5.76,1.17,4.91,0.64,16.20%,3.30%,12.90%,0.23,1,0.26,71.60%,2.99,3.53,-0.54,12515
Matthew Bowman,Mets (A+),22,96.1,8.41,2.9,2.9,0.75,22.60%,7.80%,14.80%,0.229,1.18,0.283,76.80%,3.18,3.54,-0.37,sa658240
Blake Mcfarland,Blue Jays (A+),25,46,9.59,3.72,2.58,0.78,24.50%,9.50%,15.00%,0.256,1.41,0.331,71.20%,3.72,3.55,0.17,sa598555
Luke Jackson,Rangers (A+),21,101,9.27,4.19,2.21,0.53,24.90%,11.30%,13.70%,0.215,1.25,0.284,82.10%,2.41,3.55,-1.14,sa548163
Joely Rodriguez,Pirates (A+),21,67.1,5.88,2.54,2.32,0.53,16.20%,7.00%,9.20%,0.25,1.22,0.289,75.90%,2.67,3.55,-0.88,sa507216
Chad Pierce,Brewers (A+),25,108.2,8.78,4.31,2.04,0.5,23.30%,11.40%,11.80%,0.233,1.33,0.302,74.70%,3.4,3.55,-0.16,sa599563
Trent Howard,Orioles (A+),23,88,7.36,2.56,2.88,0.61,19.20%,6.70%,12.50%,0.251,1.27,0.301,65.70%,3.48,3.55,-0.08,sa577792
Casey Lawrence,Blue Jays (A+),25,89.1,5.44,1.51,3.6,0.71,14.40%,4.00%,10.40%,0.296,1.37,0.333,66.00%,4.43,3.55,0.88,sa549433
Jorge Bucardo,Giants (A+),23,9.1,6.75,2.89,2.33,0,17.50%,7.50%,10.00%,0.222,1.18,0.276,58.30%,4.82,3.56,1.26,sa456361
J.B. Wendelken,White Sox (A+),20,9.1,15.43,6.75,2.29,0.96,33.30%,14.60%,18.80%,0.293,2.04,0.458,73.90%,4.82,3.56,1.26,sa658247
John Younginer,Red Sox (A+),22,23,9.78,4.3,2.27,0.39,24.50%,10.80%,13.70%,0.25,1.43,0.339,78.00%,3.52,3.57,-0.05,sa501522
Greg Gonzalez,Padres (A+),24,5,9,5.4,1.67,0,22.70%,13.60%,9.10%,0.263,1.6,0.357,87.50%,1.8,3.57,-1.77,sa598339
Frank De Los Santos,Rays (A+),25,3,3,0,1,0,10.00%,0.00%,10.00%,0.111,0.33,0.125,100.00%,0,3.57,-3.57,sa393084
Charles Gillies,Tigers (A+),22,3,3,3,1,0,7.70%,7.70%,0.00%,0.333,1.67,0.364,100.00%,0,3.57,-3.57,sa658160
