Name,Team,Age,PA,BB%,K%,BB/K,AVG,OBP,SLG,OPS,ISO,Spd,BABIP,wSB,wRC,wRAA,wOBA,wRC+,playerid
Henry Wrigley,Rays (AAA),25,380,5.50%,20.50%,0.27,0.285,0.324,0.472,0.795,0.186,1.8,0.33,-0.5,51,7.8,0.352,118,sa296971
Jared Goedert,Indians (AAA),27,359,7.80%,20.10%,0.39,0.279,0.331,0.46,0.792,0.181,2.1,0.314,-0.5,48,7.3,0.352,118,sa327086
Juan Carlos Linares,Red Sox (AAA),27,216,3.20%,16.70%,0.19,0.297,0.321,0.48,0.801,0.183,2.2,0.321,-0.1,29,4.4,0.352,118,sa560967
Mike Wilson,Mariners (AAA),29,268,12.70%,23.10%,0.55,0.239,0.343,0.452,0.795,0.213,3.8,0.274,0.4,38,2.1,0.352,106,3806
Steven Hill,Cardinals (AAA),27,331,7.60%,22.40%,0.34,0.266,0.326,0.488,0.815,0.223,2.3,0.297,-0.5,46,2.6,0.352,106,8211
Adeiny Hechavarria,Blue Jays (AAA),23,490,7.80%,17.60%,0.44,0.312,0.363,0.424,0.788,0.113,6.3,0.371,0.6,69,3.7,0.351,106,10459
Vince Belnome,Padres (AAA),24,303,14.20%,23.80%,0.6,0.275,0.38,0.384,0.763,0.109,3.7,0.363,0.5,42,2.3,0.351,106,8126
Corey Wimberly,Mets (AAA),28,153,9.80%,9.80%,1,0.301,0.382,0.376,0.758,0.075,7,0.331,-1.1,20,3,0.351,117,sa290201
Nate Mclouth,Orioles (AAA),30,209,8.60%,12.40%,0.69,0.244,0.325,0.461,0.786,0.217,6.7,0.231,0.9,28,4.1,0.351,117,3190
Carlos Rivero,Nationals (AAA),24,498,6.60%,17.50%,0.38,0.303,0.347,0.435,0.783,0.132,3.3,0.352,-1,67,9.8,0.351,117,1136
A.J. Pollock,Diamondbacks (AAA),24,471,6.80%,11.00%,0.62,0.318,0.369,0.411,0.78,0.093,6,0.353,0.5,66,3.4,0.351,105,9256
Brandon Boggs,Pirates (AAA),29,481,12.90%,24.90%,0.52,0.259,0.359,0.408,0.767,0.149,4.9,0.342,-2.2,64,9.4,0.351,117,8021
Matt Long,Angels (AAA),25,393,8.70%,16.00%,0.54,0.282,0.344,0.461,0.805,0.179,7.1,0.316,0.2,55,2.8,0.351,105,sa454873
Ruben Gotay,- - -,29,305,14.40%,21.30%,0.68,0.274,0.38,0.382,0.763,0.108,4.8,0.347,0.7,41,5,0.351,113,3417
Jordy Mercer,Pirates (AAA),25,236,8.50%,19.10%,0.44,0.287,0.357,0.421,0.778,0.134,3.6,0.346,-1.5,31,4.6,0.351,117,6547
Juan Apodaca,Cubs (AAA),25,155,14.20%,16.80%,0.85,0.28,0.387,0.371,0.758,0.091,0.5,0.343,0,21,1,0.35,105,sa286639
Danny Dorn,- - -,27,456,11.00%,23.70%,0.46,0.252,0.344,0.433,0.777,0.181,3.9,0.308,0.1,61,8.6,0.35,117,sa329210
Eury Perez,Nationals (AAA),22,173,4.60%,15.00%,0.31,0.333,0.373,0.39,0.763,0.057,6.8,0.398,1.9,23,3.2,0.35,116,10299
Stephen Vogt,Rays (AAA),27,396,10.60%,15.40%,0.69,0.272,0.35,0.424,0.774,0.152,4,0.306,0.1,52,7.3,0.349,116,5000
Doug Deeds,Angels (AAA),31,366,7.10%,20.80%,0.34,0.292,0.346,0.443,0.789,0.151,6.9,0.365,0.5,50,1.9,0.349,104,sa202246
Alex Hassan,Red Sox (AAA),24,379,14.50%,18.50%,0.79,0.256,0.377,0.365,0.743,0.109,1.7,0.305,-0.3,50,6.6,0.348,115,9959
Grant Green,Athletics (AAA),24,562,5.90%,13.30%,0.44,0.296,0.338,0.458,0.796,0.162,5.4,0.32,-1.6,77,2.7,0.348,104,10053
Josh Kroeger,- - -,29,378,10.30%,14.30%,0.72,0.266,0.341,0.437,0.778,0.171,2.4,0.286,-1.9,50,6.5,0.348,115,2205
Corky Miller,Reds (AAA),36,313,18.20%,14.70%,1.24,0.235,0.386,0.354,0.74,0.119,1.4,0.259,-0.1,41,5.3,0.348,115,342
Melky Mesa,Yankees (AAA),25,133,5.30%,32.30%,0.16,0.23,0.271,0.524,0.794,0.294,7.3,0.27,0.6,17,2.3,0.348,115,447
Mike Costanzo,Reds (AAA),28,358,12.00%,22.10%,0.54,0.262,0.355,0.412,0.767,0.15,2.6,0.324,-1.7,47,6,0.347,115,3533
Derek Norris,Athletics (AAA),23,246,8.50%,16.70%,0.51,0.271,0.329,0.477,0.806,0.206,6.2,0.287,0.5,34,1,0.347,103,6867
Jordan Brown,Brewers (AAA),28,388,5.70%,12.60%,0.45,0.306,0.346,0.44,0.786,0.134,2.5,0.336,-1,53,1.4,0.347,103,4121
Ty Wright,Cubs (AAA),27,254,7.10%,17.70%,0.4,0.287,0.348,0.435,0.783,0.148,3.4,0.337,-0.3,34,0.8,0.346,103,sa388992
Juan Ciriaco,Giants (AAA),28,178,11.20%,16.90%,0.67,0.26,0.351,0.427,0.777,0.167,6.3,0.291,0.5,24,0.6,0.346,102,sa226165
Val Pascucci,Mets (AAA),33,474,18.40%,31.20%,0.59,0.217,0.359,0.394,0.754,0.178,1.3,0.299,-0.6,62,7.6,0.346,114,1915
Jose Constanza,Braves (AAA),28,392,9.20%,11.00%,0.84,0.314,0.38,0.375,0.755,0.061,6.1,0.354,0.2,51,6.2,0.346,114,6003
Daniel Robertson,Padres (AAA),26,553,8.70%,10.50%,0.83,0.302,0.371,0.388,0.758,0.086,5.4,0.339,-0.2,75,1.6,0.346,102,6266
Julio Borbon,Rangers (AAA),26,584,6.30%,11.80%,0.54,0.304,0.349,0.433,0.783,0.129,6.4,0.331,0.2,79,1.7,0.346,102,3209
Adam Rosales,Athletics (AAA),29,310,8.40%,18.40%,0.46,0.28,0.34,0.451,0.791,0.171,4.5,0.319,-0.2,42,0.9,0.346,102,9682
Carlos Corporan,Astros (AAA),28,229,6.60%,20.10%,0.33,0.286,0.349,0.447,0.796,0.16,4.1,0.34,0.4,31,0.6,0.346,102,5587
DJ Lemahieu,Rockies (AAA),23,280,8.20%,10.40%,0.79,0.314,0.368,0.396,0.764,0.082,5.5,0.348,-0.2,38,0.7,0.345,102,9874
Ezequiel Carrera,Indians (AAA),25,438,6.60%,13.70%,0.48,0.294,0.345,0.419,0.764,0.124,7.6,0.332,2.2,57,6.6,0.345,113,9048
Ryan Spilborghs,- - -,32,521,9.20%,19.80%,0.47,0.288,0.358,0.415,0.774,0.127,4.5,0.347,0.4,70,2.4,0.345,103,4521
Tim Wheeler,Rockies (AAA),24,415,7.00%,16.60%,0.42,0.303,0.357,0.412,0.768,0.108,5.4,0.366,-1.9,56,0.8,0.345,101,sa500746
Jim Negrych,Nationals (AAA),27,324,12.30%,12.70%,0.98,0.264,0.357,0.391,0.749,0.127,2.4,0.284,-1.3,42,4.8,0.345,113,sa326763
Mike Mccoy,Blue Jays (AAA),31,349,16.60%,14.60%,1.14,0.263,0.386,0.349,0.735,0.086,5.3,0.306,-0.5,47,0.5,0.344,101,4583
Conor Gillaspie,Giants (AAA),24,465,8.80%,11.60%,0.76,0.281,0.345,0.441,0.786,0.16,2.8,0.291,0,62,0.7,0.344,101,9009
Mike Hessman,Astros (AAA),34,492,8.10%,27.60%,0.29,0.231,0.301,0.512,0.813,0.281,2,0.244,-0.5,66,0.6,0.344,101,1808
Erik Komatsu,Nationals (AAA),24,123,10.60%,10.60%,1,0.269,0.355,0.394,0.75,0.125,3.1,0.278,-1.7,16,1.7,0.343,112,8039
Hector Gimenez,White Sox (AAA),29,418,8.90%,21.30%,0.42,0.259,0.324,0.44,0.764,0.181,3.5,0.303,-0.1,53,5.6,0.343,112,2172
Taylor Harbin,Diamondbacks (AAA),26,513,4.10%,10.10%,0.4,0.308,0.341,0.441,0.783,0.134,6.5,0.333,3.1,68,0.2,0.343,100,sa388380
Domonic Brown,Phillies (AAA),24,239,7.10%,17.60%,0.4,0.286,0.335,0.432,0.767,0.145,4.7,0.331,-1.7,30,3.2,0.343,112,3154
Wilkin Ramirez,Twins (AAA),26,396,4.50%,24.50%,0.19,0.276,0.316,0.451,0.767,0.176,3.2,0.333,-1.5,50,5.2,0.343,112,5219
Luke Montz,Marlins (AAA),28,420,10.70%,24.00%,0.45,0.222,0.31,0.495,0.804,0.273,1.8,0.219,-1.2,55,-0.3,0.342,99,6601
Jamie Hoffmann,Orioles (AAA),27,427,12.60%,17.30%,0.73,0.254,0.347,0.407,0.754,0.153,4.7,0.286,0.9,54,5.2,0.341,111,6461
Felix Perez,Reds (AAA),27,428,5.40%,14.70%,0.37,0.301,0.348,0.401,0.749,0.099,3.2,0.35,-1.1,54,5.2,0.341,111,sa547904
Andy Laroche,- - -,28,370,10.30%,14.10%,0.73,0.251,0.335,0.422,0.757,0.171,1.8,0.265,-0.3,47,4.5,0.341,111,6444
Lars Anderson,- - -,24,470,13.80%,22.80%,0.61,0.25,0.353,0.396,0.75,0.146,3.1,0.314,0,59,5.5,0.341,110,9018
Ryan Kalish,Red Sox (AAA),24,126,10.30%,23.80%,0.43,0.261,0.336,0.414,0.75,0.153,5.2,0.321,0.6,16,1.5,0.341,110,6962
Dusty Brown,Rangers (AAA),30,175,17.10%,20.00%,0.86,0.22,0.354,0.397,0.751,0.177,1,0.25,0,23,-0.3,0.34,99,3420
Alex Liddi,Mariners (AAA),23,323,7.40%,23.20%,0.32,0.27,0.325,0.456,0.781,0.186,5,0.325,-1,42,-0.8,0.34,98,5411
Logan Schafer,Brewers (AAA),25,513,5.70%,14.00%,0.4,0.278,0.332,0.438,0.77,0.159,7.3,0.307,-0.1,66,-1.6,0.339,98,7937
Nick Noonan,Giants (AAA),23,541,7.40%,15.50%,0.48,0.296,0.347,0.416,0.763,0.12,4.3,0.338,0,70,-1.9,0.339,97,6880
Greg Rohan,Cubs (AAA),26,115,6.10%,15.70%,0.39,0.29,0.33,0.449,0.779,0.159,0.8,0.314,0,15,-0.5,0.338,97,sa502095
Josh Rodriguez,Mets (AAA),27,287,7.70%,19.50%,0.39,0.265,0.327,0.42,0.748,0.156,3,0.308,-1.5,35,2.7,0.338,108,5716
Ivan De Jesus,- - -,25,271,5.90%,20.70%,0.29,0.304,0.343,0.416,0.759,0.112,5,0.374,-0.1,34,-1.1,0.337,97,9886
Justin Henry,Tigers (AAA),27,543,9.90%,12.00%,0.83,0.3,0.372,0.357,0.729,0.057,5.8,0.342,-0.6,67,4.6,0.337,107,sa390269
Hernan Iribarren,Rockies (AAA),28,436,9.60%,13.50%,0.71,0.302,0.368,0.378,0.746,0.076,6.7,0.35,2.6,55,-2.3,0.336,96,4177
Taylor Green,Brewers (AAA),25,313,8.90%,18.20%,0.49,0.273,0.345,0.408,0.753,0.135,1.3,0.321,-1.2,40,-1.8,0.336,96,9147
Jordany Valdespin,Mets (AAA),24,163,6.10%,13.50%,0.45,0.285,0.331,0.411,0.742,0.126,5.8,0.304,-1.3,20,1.3,0.336,107,5098
J.B. Shuck,Astros (AAA),25,358,10.90%,5.60%,1.95,0.298,0.374,0.352,0.726,0.054,5.2,0.316,-1.3,45,-2.3,0.335,95,6677
Luis Exposito,- - -,25,235,8.10%,15.70%,0.51,0.265,0.323,0.419,0.742,0.153,2.9,0.295,-0.9,28,1.7,0.335,106,4398
Brett Carroll,Nationals (AAA),29,417,10.60%,23.30%,0.45,0.25,0.333,0.407,0.739,0.157,4.6,0.31,-0.7,50,3,0.335,106,8066
Jose Yepez,Braves (AAA),31,294,8.80%,12.60%,0.7,0.264,0.354,0.37,0.724,0.106,2.8,0.295,-0.1,35,1.9,0.334,106,sa209508
Trevor Crowe,- - -,28,333,9.60%,15.60%,0.62,0.278,0.345,0.393,0.739,0.115,6.9,0.322,-0.4,41,-0.4,0.334,99,3402
Christian Marrero,- - -,25,255,13.30%,17.30%,0.77,0.241,0.345,0.384,0.729,0.144,3.9,0.28,-1.3,31,1.5,0.333,105,sa326115
Mark Hamilton,Cardinals (AAA),27,359,14.20%,23.40%,0.61,0.231,0.34,0.419,0.759,0.188,2.1,0.264,0.2,45,-2.9,0.333,94,9334
Chad Tracy,Rockies (AAA),26,498,6.80%,22.50%,0.3,0.269,0.324,0.432,0.756,0.163,2.3,0.329,-1.7,62,-4.2,0.333,94,sa326677
Luis Martinez,Rangers (AAA),27,247,10.50%,18.20%,0.58,0.27,0.35,0.386,0.736,0.116,2.9,0.327,0,31,-2.1,0.333,94,2481
Greg Miclat,Rangers (AAA),24,129,9.30%,21.70%,0.43,0.275,0.35,0.394,0.744,0.119,5.1,0.358,0.3,16,-1.1,0.333,93,sa454552
Konrad Schmidt,Diamondbacks (AAA),27,374,6.70%,18.40%,0.36,0.277,0.338,0.413,0.75,0.136,3,0.326,0.4,46,-3.4,0.332,93,7178
Yangervis Solarte,Rangers (AAA),24,568,7.20%,7.70%,0.93,0.288,0.34,0.405,0.745,0.118,2.7,0.294,0.1,70,-5.2,0.332,93,5352
Paul Janish,Reds (AAA),29,194,10.30%,13.40%,0.77,0.237,0.332,0.391,0.722,0.154,3.5,0.259,-0.5,23,0.9,0.332,104,7412
Mike Bianucci,Rangers (AAA),26,351,4.80%,22.50%,0.22,0.268,0.316,0.44,0.756,0.172,2.7,0.312,-0.1,43,-3.3,0.332,93,sa389801
Cole Figueroa,Rays (AAA),25,347,7.50%,6.30%,1.18,0.286,0.344,0.386,0.73,0.1,4.2,0.3,-0.3,41,1.6,0.332,104,8790
Tony Thomas,Red Sox (AAA),25,250,8.80%,25.60%,0.34,0.242,0.308,0.439,0.747,0.197,7.4,0.288,1.9,30,1.1,0.332,104,sa389692
Matt Downs,Astros (AAA),28,102,7.80%,19.60%,0.4,0.267,0.343,0.389,0.732,0.122,4.1,0.309,-0.3,12,-1,0.331,93,957
Jermaine Mitchell,Athletics (AAA),27,474,11.40%,21.90%,0.52,0.252,0.345,0.386,0.731,0.134,7.4,0.322,-0.3,58,-4.7,0.331,92,sa326749
Cedric Hunter,Cardinals (AAA),24,412,10.70%,10.40%,1.02,0.268,0.355,0.375,0.729,0.107,4,0.289,-0.5,50,-4.1,0.331,92,2833
Terry Tiffee,Braves (AAA),33,121,2.50%,10.70%,0.23,0.299,0.314,0.427,0.741,0.128,1.3,0.32,-0.4,14,0.5,0.331,104,2160
Nate Spears,Red Sox (AAA),27,395,10.90%,21.80%,0.5,0.24,0.329,0.396,0.725,0.156,4.7,0.292,-0.3,47,1.6,0.331,104,6026
Kevin Frandsen,Phillies (AAA),30,418,3.30%,7.40%,0.45,0.302,0.337,0.396,0.733,0.095,2,0.323,-1.3,49,1.5,0.33,103,7528
Sawyer Carroll,Padres (AAA),26,416,10.10%,16.60%,0.61,0.263,0.337,0.401,0.737,0.137,5.7,0.303,-0.8,51,-4.5,0.33,92,sa390596
Jonathan Diaz,Blue Jays (AAA),27,400,15.50%,14.00%,1.11,0.24,0.374,0.317,0.691,0.077,5.6,0.28,0.5,49,-4.4,0.33,92,4142
Skyler Stromsmoe,Giants (AAA),28,274,10.60%,16.80%,0.63,0.249,0.353,0.358,0.711,0.109,5.4,0.3,1.2,33,-3,0.33,92,sa389666
Dan Perales,Blue Jays (AAA),27,280,5.40%,14.60%,0.37,0.279,0.319,0.431,0.75,0.153,5.2,0.31,-0.1,34,-3.1,0.33,92,sa327887
Ronny Paulino,Orioles (AAA),31,164,7.90%,15.20%,0.52,0.287,0.341,0.38,0.721,0.093,2.1,0.336,-0.1,19,0.5,0.329,103,2129
Adam Loewen,Mets (AAA),28,238,12.60%,23.10%,0.55,0.227,0.328,0.391,0.719,0.164,3.9,0.271,0.3,28,0.6,0.329,102,2134
Tony Sanchez,Pirates (AAA),24,236,9.70%,19.50%,0.5,0.233,0.316,0.408,0.724,0.175,0.8,0.26,-0.1,27,0.5,0.329,102,6178
Kevin Russo,Yankees (AAA),27,456,9.90%,15.80%,0.63,0.284,0.358,0.351,0.709,0.067,5.7,0.341,0.8,53,0.9,0.328,102,3630
Chris Woodward,Blue Jays (AAA),36,341,6.20%,17.00%,0.36,0.285,0.338,0.392,0.73,0.107,4.1,0.343,-0.2,41,-4.3,0.328,91,1329
Wil Nieves,Rockies (AAA),34,123,4.90%,16.30%,0.3,0.306,0.336,0.423,0.76,0.117,2.6,0.344,-0.3,15,-1.5,0.328,90,1556
Efren Navarro,Angels (AAA),26,577,6.20%,12.10%,0.51,0.294,0.336,0.403,0.74,0.11,3.2,0.321,-0.4,69,-7.3,0.328,90,9854
Bill Hall,Orioles (AAA),32,370,7.00%,38.10%,0.18,0.246,0.3,0.43,0.73,0.184,2.2,0.369,-0.1,43,0.6,0.328,101,1605
Brandon Allen,Rays (AAA),26,129,3.10%,24.80%,0.13,0.262,0.295,0.451,0.745,0.189,3.6,0.322,0,15,0.2,0.328,101,7436
Brian Dinkelman,Twins (AAA),28,279,9.30%,16.50%,0.57,0.252,0.336,0.378,0.714,0.126,5,0.296,-1.1,32,0.4,0.327,101,3814
Gregorio Petit,Indians (AAA),27,422,6.90%,17.80%,0.39,0.26,0.32,0.403,0.723,0.143,2.2,0.297,-0.7,49,0.5,0.327,101,3812
Jesus Valdez,Nationals (AAA),27,168,5.40%,17.30%,0.31,0.263,0.304,0.429,0.733,0.167,2.9,0.285,0,19,0.2,0.327,101,sa244229
Adam Moore,- - -,28,229,8.30%,16.60%,0.5,0.259,0.326,0.413,0.739,0.154,3.6,0.286,0.4,27,-3.1,0.327,90,9362
Trayvon Robinson,Mariners (AAA),24,381,8.90%,22.30%,0.4,0.265,0.331,0.409,0.74,0.144,6.3,0.325,1.5,45,-5.1,0.327,90,9875
Jose Tabata,Pirates (AAA),23,173,5.80%,11.60%,0.5,0.297,0.353,0.354,0.707,0.057,4.3,0.338,0.1,20,0.2,0.327,101,2411
Omir Santos,- - -,31,212,1.90%,16.00%,0.12,0.31,0.318,0.429,0.746,0.118,2.5,0.357,-0.4,25,-1.6,0.327,94,3583
Robinzon Diaz,- - -,28,192,3.10%,5.20%,0.6,0.29,0.314,0.432,0.746,0.142,4.9,0.288,-0.1,23,-2.7,0.327,90,3248
Luke Carlin,Indians (AAA),31,244,13.90%,10.70%,1.31,0.252,0.358,0.345,0.703,0.092,1.3,0.274,-0.5,28,0.1,0.326,100,4666
Quintin Berry,Tigers (AAA),27,187,11.80%,24.60%,0.48,0.27,0.368,0.321,0.688,0.05,5.4,0.377,2.5,21,0.1,0.326,100,9414
Gorkys Hernandez,Pirates (AAA),24,281,12.10%,22.80%,0.53,0.257,0.353,0.346,0.699,0.089,6.5,0.341,-0.3,32,0.1,0.326,100,4146
Matt Mangini,Rays (AAA),26,329,7.60%,25.50%,0.3,0.273,0.337,0.373,0.711,0.1,2.1,0.365,-0.1,38,0.1,0.326,100,8051
Matt Kata,Rangers (AAA),34,451,4.40%,13.30%,0.33,0.274,0.328,0.403,0.731,0.129,4.9,0.301,0.3,53,-6.5,0.326,89,1741
Steve Tolleson,Orioles (AAA),28,193,11.90%,16.60%,0.72,0.278,0.358,0.346,0.704,0.068,2.5,0.328,-0.3,22,0,0.326,100,4450
Will Rhymes,Rays (AAA),29,194,9.30%,9.80%,0.95,0.256,0.326,0.39,0.716,0.134,4.4,0.265,-0.9,22,0,0.325,100,9802
Ryan Jackson,Cardinals (AAA),24,503,8.50%,14.90%,0.57,0.272,0.334,0.396,0.73,0.124,3.2,0.306,0.4,59,-7.5,0.325,89,6596
Lucas Duda,Mets (AAA),26,107,9.30%,19.60%,0.48,0.26,0.327,0.396,0.723,0.135,1.3,0.301,0,12,0,0.325,100,2502
Pedro Ciriaco,Red Sox (AAA),26,289,2.10%,17.00%,0.12,0.301,0.318,0.406,0.724,0.105,6.4,0.351,-0.5,33,-0.1,0.325,100,5278
Eric Patterson,Tigers (AAA),29,267,15.40%,21.70%,0.71,0.244,0.365,0.317,0.681,0.072,5.6,0.319,1.3,30,-0.2,0.325,99,9072
Caleb Gindl,Brewers (AAA),23,497,7.40%,19.70%,0.38,0.261,0.317,0.423,0.74,0.162,4.7,0.306,0.3,58,-7.7,0.325,88,5002
Andrew Romine,Angels (AAA),26,388,6.20%,11.90%,0.52,0.285,0.336,0.39,0.726,0.105,8,0.317,-0.1,45,-6,0.325,88,1159
Drew Sutton,- - -,29,190,12.60%,16.30%,0.77,0.241,0.354,0.335,0.69,0.095,4.9,0.295,-0.7,22,-0.1,0.325,99,7430
Brandon Roberts,Rockies (AAA),27,268,8.20%,9.30%,0.88,0.282,0.347,0.37,0.717,0.088,7.5,0.312,0.7,31,-4.2,0.325,88,sa291146
Brian Bixler,Astros (AAA),29,281,9.60%,21.00%,0.46,0.269,0.346,0.361,0.708,0.092,6.1,0.34,1.2,33,-4.4,0.325,88,8055
Chase D'Arnaud,Pirates (AAA),25,427,8.70%,21.80%,0.4,0.252,0.325,0.383,0.709,0.131,8.3,0.318,4.7,48,-0.5,0.324,99,6652
Landon Powell,Astros (AAA),30,279,12.90%,20.10%,0.64,0.251,0.353,0.377,0.729,0.126,1.4,0.295,0,32,-4.5,0.324,88,8361
Dayton Buller,Brewers (AAA),31,113,8.80%,28.30%,0.31,0.248,0.315,0.416,0.731,0.168,2.4,0.333,0,13,-1.8,0.324,88,sa201467
Steve Susdorf,Phillies (AAA),26,300,9.00%,14.00%,0.64,0.282,0.35,0.361,0.711,0.079,3.2,0.326,-0.9,34,-0.5,0.324,99,8587
Matt Young,- - -,29,415,17.10%,19.30%,0.89,0.241,0.376,0.304,0.68,0.063,6.9,0.311,1.8,47,-1,0.324,97,8989
Ben Revere,Twins (AAA),24,101,4.00%,5.90%,0.67,0.33,0.36,0.34,0.7,0.011,4.3,0.348,0.4,11,-0.2,0.323,98,4712
Jarrett Hoffpauir,Nationals (AAA),29,378,8.50%,10.80%,0.78,0.28,0.34,0.366,0.706,0.086,4.7,0.305,0.7,42,-0.7,0.323,98,7554
Brandon Laird,Yankees (AAA),24,550,6.20%,18.70%,0.33,0.254,0.307,0.414,0.721,0.159,2.6,0.289,0.1,62,-1.1,0.323,98,5476
Greg Golson,White Sox (AAA),26,480,3.50%,23.80%,0.15,0.276,0.309,0.412,0.721,0.136,8.2,0.356,3.1,54,-1,0.323,98,8074
Carlos Maldonado,Nationals (AAA),33,187,14.40%,22.50%,0.64,0.21,0.326,0.369,0.696,0.159,1.1,0.248,-0.1,21,-0.4,0.323,98,2034
Michael Martinez,Phillies (AAA),29,122,8.20%,9.80%,0.83,0.271,0.331,0.402,0.732,0.131,5.9,0.281,0.2,14,-0.3,0.323,98,7358
Cory Aldridge,Angels (AAA),33,276,8.00%,33.00%,0.24,0.215,0.275,0.486,0.761,0.271,4.1,0.238,-0.2,32,-4.8,0.323,87,1405
Jose Morales,Pirates (AAA),29,192,12.50%,18.20%,0.69,0.266,0.36,0.335,0.695,0.07,1.8,0.323,-0.1,21,-0.5,0.322,98,3726
Tyler Pastornicky,Braves (AAA),22,167,6.60%,12.60%,0.52,0.268,0.317,0.399,0.716,0.131,4,0.301,-0.6,19,-0.4,0.322,98,6777
Cody Overbeck,Phillies (AAA),26,501,7.80%,22.60%,0.35,0.249,0.307,0.408,0.716,0.159,2.5,0.299,-0.1,56,-1.5,0.322,97,sa454914
Jeff Baisley,- - -,29,359,7.50%,17.30%,0.44,0.255,0.32,0.412,0.732,0.157,3.1,0.283,-0.5,41,-4.1,0.322,89,9684
Cole Garner,Yankees (AAA),27,255,6.30%,29.40%,0.21,0.258,0.311,0.398,0.709,0.14,4.2,0.355,0.1,28,-0.8,0.322,97,616
Neftali Soto,Reds (AAA),23,512,8.00%,22.70%,0.35,0.245,0.313,0.4,0.713,0.155,2.3,0.298,-0.1,57,-1.7,0.321,97,5663
Ed Lucas,Angels (AAA),30,453,6.20%,18.10%,0.34,0.262,0.316,0.408,0.724,0.146,4.4,0.299,-0.9,51,-8.5,0.321,86,7532
Steve Parker,Athletics (AAA),24,375,8.50%,24.80%,0.34,0.256,0.327,0.39,0.717,0.134,5.9,0.33,0.5,43,-7.1,0.321,86,sa501459
Joey Gathright,Reds (AAA),31,161,4.30%,18.00%,0.24,0.299,0.346,0.347,0.693,0.048,2.8,0.37,-0.1,18,-0.7,0.32,96,3913
Johan Limonta,Mariners (AAA),28,160,6.30%,18.10%,0.34,0.279,0.325,0.401,0.726,0.122,3.8,0.325,0.2,18,-3.1,0.32,85,sa328092
Nick Franklin,Mariners (AAA),21,296,8.10%,23.00%,0.35,0.243,0.31,0.416,0.725,0.172,6,0.301,-0.3,33,-5.8,0.32,85,10166
David Lough,Royals (AAA),26,544,4.60%,11.90%,0.38,0.275,0.317,0.42,0.737,0.145,8.1,0.296,3.3,61,-10.8,0.32,85,7215
Alfredo Amezaga,Cubs (AAA),34,439,8.40%,13.70%,0.62,0.274,0.336,0.372,0.707,0.098,5.8,0.308,1,49,-8.7,0.32,85,1
Jason Repko,Red Sox (AAA),31,199,7.50%,20.10%,0.38,0.225,0.293,0.421,0.714,0.197,7.1,0.248,-0.5,22,-1,0.319,96,2628
Jared Mitchell,White Sox (AAA),23,141,11.30%,37.60%,0.3,0.231,0.329,0.364,0.692,0.132,4.8,0.397,-0.2,15,-0.7,0.319,96,sa327116
Darren Ford,Mariners (AAA),26,329,7.00%,18.50%,0.38,0.273,0.326,0.385,0.711,0.112,6.7,0.331,-1.3,37,-6.6,0.319,85,109
Chris Aguila,Marlins (AAA),33,295,9.80%,20.30%,0.48,0.254,0.337,0.369,0.706,0.115,2,0.308,-0.1,33,-5.9,0.319,85,2143
David Winfree,Diamondbacks (AAA),26,111,7.20%,19.80%,0.36,0.263,0.315,0.414,0.729,0.152,4.4,0.308,0,12,-2.2,0.319,85,sa244377
John Suomi,Phillies (AAA),31,210,6.20%,13.80%,0.45,0.265,0.311,0.393,0.704,0.128,2.8,0.294,-0.3,23,-1.1,0.319,95,sa199527
Matt Tuiasosopo,Mets (AAA),26,481,10.60%,24.30%,0.44,0.242,0.329,0.361,0.69,0.12,1.9,0.305,-1.2,52,-2.6,0.319,95,8272
Luis Durango,Braves (AAA),26,565,8.80%,15.90%,0.56,0.289,0.352,0.335,0.687,0.046,6.7,0.35,2.6,61,-3.3,0.318,95,6533
Tommy Field,Rockies (AAA),25,493,8.30%,15.40%,0.54,0.246,0.315,0.4,0.715,0.154,6.3,0.279,0.8,55,-10.5,0.318,84,6262
Xavier Avery,Orioles (AAA),22,458,11.10%,23.10%,0.48,0.236,0.33,0.356,0.686,0.121,7,0.301,1.4,49,-2.8,0.318,95,8471
Jai Miller,Orioles (AAA),27,211,12.80%,45.00%,0.28,0.196,0.308,0.397,0.705,0.201,4.7,0.346,0.1,23,-1.3,0.318,94,5715
Eric Farris,Brewers (AAA),26,528,5.10%,10.60%,0.48,0.286,0.329,0.377,0.706,0.091,5.7,0.309,0.9,58,-11.5,0.317,84,2066
Emmanuel Burriss,Giants (AAA),27,120,9.20%,10.00%,0.92,0.274,0.342,0.377,0.719,0.104,7.3,0.302,1,13,-2.6,0.317,83,2917
Joe Mahoney,Orioles (AAA),25,536,6.50%,17.70%,0.37,0.265,0.319,0.389,0.708,0.124,3.2,0.308,-0.2,58,-3.6,0.317,94,8179
Rene Rivera,Twins (AAA),28,326,9.20%,19.00%,0.48,0.226,0.307,0.385,0.693,0.16,2.1,0.255,-0.5,35,-2.2,0.317,94,3648
Scott Savastano,Mariners (AAA),26,250,7.60%,22.80%,0.33,0.259,0.331,0.371,0.701,0.112,4.6,0.339,-0.3,28,-5.5,0.317,83,sa389423
Danny Valencia,- - -,27,337,5.30%,15.40%,0.35,0.259,0.3,0.404,0.703,0.145,2.5,0.287,-1.5,36,-2.4,0.317,94,6364
Evan Frey,Diamondbacks (AAA),26,124,15.30%,18.50%,0.83,0.24,0.358,0.317,0.675,0.077,6.3,0.3,0.1,14,-2.8,0.316,83,sa390638
