Name,Team,Age,PA,BB%,K%,BB/K,AVG,OBP,SLG,OPS,ISO,Spd,BABIP,wSB,wRC,wRAA,wOBA,wRC+,playerid
Drew Maggi,Pirates (A),22,565,11.30%,12.60%,0.9,0.267,0.361,0.357,0.718,0.091,5.7,0.305,-1.6,73,2.6,0.336,104,sa549144
Christian Lara,Dodgers (A),26,264,13.30%,16.30%,0.81,0.261,0.358,0.362,0.72,0.101,4.7,0.307,-1,34,2.8,0.336,109,sa254636
Christian Bethancourt,Braves (A),19,235,3.40%,11.50%,0.3,0.303,0.323,0.43,0.753,0.127,5.4,0.323,-0.2,30,0.9,0.335,103,10028
Heiker Menses,Red Sox (A),20,234,7.70%,23.90%,0.32,0.277,0.358,0.354,0.712,0.078,8,0.372,1.1,30,0.8,0.335,103,sa506229
Cody Stanley,Cardinals (A),22,412,6.60%,22.30%,0.29,0.264,0.316,0.425,0.74,0.161,4.4,0.319,-0.2,52,4.1,0.335,109,sa526949
Blake Kelso,Nationals (A),22,575,8.50%,9.20%,0.92,0.293,0.357,0.365,0.722,0.072,6.6,0.321,1.4,74,1.7,0.334,102,sa526458
Cody Rogers,Rays (A),22,536,8.00%,20.70%,0.39,0.244,0.321,0.404,0.725,0.16,8.7,0.293,2.5,68,5,0.334,108,sa501523
Darrell Ceciliani,Mets (A),21,488,10.70%,19.70%,0.54,0.259,0.351,0.361,0.712,0.102,6.5,0.327,1.2,62,1.2,0.333,102,sa501309
Matt Nuzzo,Blue Jays (A),24,293,9.90%,22.50%,0.44,0.267,0.341,0.38,0.721,0.112,4.5,0.339,0.7,37,2.6,0.333,108,sa502172
Markus Brisker,Blue Jays (A),20,413,13.30%,27.10%,0.49,0.233,0.351,0.351,0.702,0.118,8,0.328,1.3,52,3.6,0.333,108,sa454740
Patrick Elkins,Cardinals (A),23,305,16.40%,18.00%,0.91,0.24,0.374,0.309,0.683,0.069,3.8,0.302,-0.8,38,2.7,0.333,108,sa549887
Tyler Grimes,Twins (A),20,159,8.20%,33.30%,0.25,0.225,0.316,0.406,0.722,0.181,7.7,0.329,0.1,20,1.4,0.333,107,sa597897
Cameron Rupp,Phillies (A),22,368,8.40%,26.10%,0.32,0.272,0.346,0.373,0.72,0.102,1.8,0.368,-0.1,47,0.7,0.333,102,11146
Cory Spangenberg,Padres (A),20,209,6.70%,20.10%,0.33,0.286,0.345,0.365,0.71,0.079,7.3,0.359,1.3,26,1.7,0.332,107,12294
Michael A. Taylor,Nationals (A),20,488,6.60%,24.60%,0.27,0.253,0.31,0.432,0.742,0.179,7.6,0.316,-0.7,62,0.6,0.332,101,11489
Ty Kelly,Orioles (A),22,534,12.50%,11.80%,1.06,0.274,0.369,0.328,0.697,0.055,3.6,0.308,0.3,67,0.5,0.332,101,sa501692
Starlin Rodriguez,Cardinals (A),21,158,7.00%,23.40%,0.3,0.263,0.335,0.38,0.715,0.117,7,0.347,0.1,20,1.2,0.331,106,sa508116
Kurtis Muller,Reds (A),21,106,9.40%,13.20%,0.71,0.253,0.358,0.33,0.688,0.077,7.7,0.299,0.7,13,0.8,0.331,106,sa546782
Billy Nowlin,Tigers (A),24,173,8.10%,19.10%,0.42,0.243,0.324,0.388,0.712,0.145,2,0.27,-0.5,21,1.2,0.331,106,sa455337
Danny Black,Marlins (A),22,466,7.90%,17.40%,0.46,0.28,0.338,0.383,0.722,0.104,7.1,0.333,1.9,58,0,0.33,100,sa503432
Balbino Fuenmayor,Blue Jays (A),21,104,7.70%,18.30%,0.42,0.287,0.346,0.362,0.708,0.074,4.2,0.355,-0.3,13,0.7,0.33,105,sa356978
Jeremy Cruz,Angels (A),24,495,8.10%,18.00%,0.45,0.261,0.324,0.391,0.715,0.129,4.2,0.306,0.1,61,3.1,0.33,105,sa501778
Blake Forsythe,Mets (A),21,434,12.90%,28.30%,0.46,0.235,0.334,0.395,0.729,0.159,3.4,0.32,-0.6,54,-0.3,0.33,99,sa548202
Robert Anston,Mariners (A),23,215,14.40%,15.80%,0.91,0.239,0.36,0.322,0.682,0.083,6,0.295,-1.2,26,1.2,0.329,105,sa549360
Josh Richmond,Rangers (A),22,516,7.80%,22.10%,0.35,0.247,0.318,0.409,0.727,0.162,6.1,0.302,-0.1,64,-0.8,0.328,99,sa526317
Garrison Lassiter,Yankees (A),21,245,10.60%,26.10%,0.41,0.274,0.355,0.344,0.7,0.071,3.2,0.383,-0.1,30,-0.4,0.328,99,sa455519
Michael Swinson,Cardinals (A),21,394,14.70%,15.00%,0.98,0.248,0.359,0.329,0.688,0.082,4.3,0.293,-1.7,48,2,0.328,104,sa455197
Rico Noel,Padres (A),22,438,8.40%,17.10%,0.49,0.253,0.345,0.347,0.692,0.093,8.7,0.309,8.1,53,2.2,0.328,104,sa526944
Ryan Pineda,Athletics (A),22,302,9.90%,20.90%,0.48,0.255,0.333,0.373,0.706,0.118,4.7,0.318,-1.4,37,1.5,0.328,104,sa526405
Derek Perio,Marlins (A),19,519,3.70%,12.30%,0.3,0.295,0.323,0.406,0.729,0.111,5.9,0.327,0.2,64,-1,0.328,98,sa513056
Yorman Rodriguez,Reds (A),18,310,8.10%,27.10%,0.3,0.254,0.318,0.393,0.711,0.139,7.4,0.337,0.6,38,1.5,0.328,104,9922
Steve Tinoco,Rays (A),23,430,8.80%,12.30%,0.72,0.277,0.361,0.325,0.686,0.048,2.5,0.317,-0.9,52,2.1,0.328,104,sa546887
Teodoro Martinez,Rangers (A),19,243,7.00%,13.20%,0.53,0.276,0.333,0.383,0.717,0.107,6.5,0.308,-1.3,30,-0.6,0.328,98,sa505946
Chris Berset,Reds (A),23,221,14.90%,16.30%,0.92,0.215,0.359,0.311,0.67,0.096,4.2,0.255,-0.8,27,0.9,0.327,104,sa549458
Billy Hamilton,Reds (A),20,610,8.50%,21.80%,0.39,0.278,0.34,0.36,0.7,0.082,9.2,0.36,12.1,74,2.3,0.326,103,10199
Cole Tyrell,Padres (A),23,104,11.50%,22.10%,0.52,0.193,0.317,0.375,0.692,0.182,5.3,0.226,-0.5,12,0.3,0.326,103,sa546885
Robi Estrada,Rays (A),22,258,12.00%,15.10%,0.79,0.255,0.341,0.359,0.7,0.105,7.3,0.291,1.4,31,0.8,0.326,103,sa328059
Nick Akins,Dodgers (A),23,351,10.50%,21.90%,0.48,0.219,0.313,0.394,0.707,0.175,3.8,0.248,-1,42,1,0.326,103,sa327729
Kevin Dubler,White Sox (A),24,196,9.20%,17.30%,0.53,0.251,0.327,0.383,0.709,0.131,5.1,0.295,-0.1,24,-0.8,0.325,97,sa454701
Devin Harris,Giants (A),23,452,9.70%,30.10%,0.32,0.231,0.31,0.414,0.724,0.183,4.1,0.306,0.7,55,-1.9,0.325,97,sa501556
Mark Tracy,Rockies (A),23,323,6.20%,37.20%,0.17,0.256,0.304,0.421,0.725,0.165,4.8,0.392,0.3,39,-1.4,0.325,96,sa503820
Avery Barnes,Rockies (A),24,350,3.70%,25.40%,0.15,0.275,0.303,0.431,0.734,0.156,8,0.352,2.4,42,-1.6,0.325,96,sa501621
Travis Witherspoon,Angels (A),22,450,8.00%,22.90%,0.35,0.245,0.313,0.394,0.706,0.149,8,0.298,4.9,54,1,0.324,102,sa501690
Jovan Pickett,Royals (A),23,124,8.10%,17.70%,0.45,0.267,0.364,0.305,0.668,0.038,8,0.337,0.1,15,0.3,0.324,102,sa505583
Royce Consigli,Athletics (A),19,541,10.90%,15.30%,0.71,0.249,0.337,0.352,0.689,0.103,5.5,0.288,-0.8,64,1,0.324,102,sa502684
Micah Gibbs,Cubs (A),22,361,13.60%,19.10%,0.71,0.245,0.355,0.317,0.672,0.072,2.3,0.308,-0.8,43,0.5,0.324,101,sa526442
Cole Leonida,Nationals (A),22,152,11.20%,29.60%,0.38,0.24,0.338,0.357,0.694,0.116,5.2,0.345,0.2,18,-0.8,0.323,96,sa526399
Kevin Mahoney,Yankees (A),24,279,9.30%,19.70%,0.47,0.261,0.337,0.367,0.704,0.106,5.8,0.319,0.3,33,-1.6,0.323,95,sa502179
Edward Salcedo,Braves (A),19,566,7.20%,18.60%,0.39,0.248,0.315,0.396,0.711,0.148,7.1,0.289,0.1,68,-3.3,0.323,95,sa539932
Ronny Rodriguez,Indians (A),19,394,3.30%,21.10%,0.16,0.246,0.274,0.449,0.723,0.203,6.6,0.286,-1,46,0.4,0.323,101,sa595953
Jonathan Garcia,Dodgers (A),19,513,6.60%,25.90%,0.26,0.228,0.29,0.42,0.71,0.192,3.6,0.274,-0.2,60,0.4,0.323,101,sa501579
Barrett Kleinknecht,Braves (A),22,121,3.30%,13.20%,0.25,0.254,0.292,0.43,0.721,0.175,3.3,0.266,-0.7,14,-0.8,0.322,95,sa549102
Michael Rooney,Orioles (A),22,179,8.90%,18.40%,0.48,0.253,0.351,0.327,0.677,0.073,3.9,0.322,-0.4,21,-1.2,0.322,95,sa549312
Adam Bryant,Twins (A),22,239,8.80%,21.30%,0.41,0.245,0.319,0.38,0.699,0.135,4.9,0.314,-1.3,28,0.1,0.322,100,sa598264
Chad Stang,Brewers (A),22,261,5.40%,19.20%,0.28,0.269,0.315,0.387,0.702,0.118,7.4,0.33,0.2,31,0,0.322,100,sa501594
Albert Cordero,Mets (A),21,418,3.60%,16.50%,0.22,0.286,0.324,0.382,0.705,0.096,2.8,0.33,-0.4,49,-3.1,0.321,94,sa504824
Luis Sanz,Tigers (A),20,131,6.10%,14.50%,0.42,0.294,0.346,0.336,0.682,0.042,2.2,0.347,-0.1,15,-0.1,0.321,100,sa505065
Julio Morban,Mariners (A),19,336,7.70%,29.50%,0.26,0.256,0.315,0.382,0.697,0.126,7,0.365,-0.2,39,-0.2,0.321,100,sa503304
Tim Morris,Mariners (A),23,381,8.90%,22.80%,0.39,0.252,0.331,0.356,0.687,0.104,7,0.323,1.6,44,-0.2,0.321,99,sa501609
Andy Vasquez,Pirates (A),23,444,2.70%,17.60%,0.15,0.278,0.304,0.412,0.717,0.134,8.5,0.331,0.3,52,-3.4,0.321,94,sa457107
Rubi Silva,Cubs (A),22,416,3.10%,17.50%,0.18,0.295,0.314,0.395,0.709,0.1,6,0.352,-1.4,48,-0.3,0.321,99,sa594139
Chris Bisson,Padres (A),21,482,11.00%,22.00%,0.5,0.263,0.347,0.33,0.677,0.067,6.5,0.345,-0.2,56,-0.5,0.32,99,sa526933
Mike Kvasnicka,Astros (A),22,536,8.60%,19.80%,0.43,0.26,0.328,0.368,0.696,0.107,4.3,0.324,-1.3,63,-4.4,0.32,93,sa546839
Carlos Sanchez,White Sox (A),19,294,5.10%,16.70%,0.31,0.288,0.341,0.345,0.686,0.057,5,0.349,-2.2,34,-2.4,0.32,93,11602
Bryce Lane,Astros (A),21,220,10.00%,20.50%,0.49,0.238,0.329,0.37,0.699,0.132,6.3,0.291,0.5,26,-1.8,0.32,93,sa549873
Ryan Hamme,- - -,24,347,8.40%,16.70%,0.5,0.259,0.33,0.35,0.68,0.091,5.5,0.308,0.4,40,-1.3,0.319,97,sa502732
Ryan Cuneo,Cubs (A),22,219,6.80%,16.40%,0.42,0.263,0.315,0.379,0.694,0.116,4,0.305,0.1,25,-0.5,0.318,98,sa526258
David Narodowski,Diamondbacks (A),22,136,9.60%,19.90%,0.48,0.254,0.324,0.361,0.684,0.107,4.7,0.316,0.1,16,-0.3,0.318,98,sa501748
Marcus Semien,White Sox (A),20,262,8.40%,20.20%,0.42,0.253,0.32,0.376,0.696,0.122,4.8,0.313,-1.2,30,-2.6,0.318,92,12533
Jhonny Gomez,Rangers (A),21,349,11.50%,15.20%,0.75,0.258,0.358,0.308,0.667,0.051,2.6,0.305,-2.6,40,-3.4,0.318,92,sa505941
Jeremy Nowak,Orioles (A),23,256,11.30%,19.90%,0.57,0.234,0.328,0.356,0.684,0.122,5.4,0.288,1.1,29,-2.5,0.318,92,sa549111
Raywilly Gomez,Diamondbacks (A),21,432,8.30%,9.00%,0.92,0.275,0.339,0.339,0.678,0.064,3,0.299,-0.2,49,-1.2,0.318,98,sa503268
Travis Mattair,Phillies (A),22,134,5.20%,26.10%,0.2,0.266,0.308,0.395,0.703,0.129,3.7,0.352,-0.5,15,-1.4,0.318,92,sa389235
Brandon Decker,Angels (A),23,383,9.90%,23.00%,0.43,0.231,0.316,0.364,0.68,0.133,3.8,0.287,-1,44,-1.2,0.318,97,sa549612
Ehire Adrianza,Giants (A),21,168,10.70%,19.00%,0.56,0.231,0.315,0.378,0.692,0.147,4.6,0.275,-0.3,19,-1.8,0.317,92,8418
Gerson Montilla,Diamondbacks (A),21,268,5.20%,18.30%,0.29,0.234,0.288,0.418,0.706,0.184,5.6,0.262,0.1,30,-0.9,0.317,97,sa502539
Alonzo Harris,Mets (A),22,400,7.00%,16.30%,0.43,0.27,0.329,0.358,0.687,0.087,6.7,0.319,0.3,46,-4.2,0.317,92,sa455964
Rolando Gomez,Angels (A),22,378,5.80%,24.10%,0.24,0.261,0.307,0.388,0.695,0.128,7.3,0.337,0.8,43,-1.3,0.317,97,sa455176
Casio Grider,Dodgers (A),23,483,9.30%,21.70%,0.43,0.23,0.324,0.348,0.672,0.118,8.6,0.301,2.9,55,-1.7,0.317,97,sa501723
Murray Watts,Royals (A),23,139,17.30%,33.10%,0.52,0.211,0.353,0.289,0.642,0.079,0.3,0.333,-0.1,16,-0.5,0.317,97,sa526570
Joe Paciorek,Brewers (A),22,157,7.60%,22.30%,0.34,0.257,0.318,0.361,0.68,0.104,3.6,0.327,-1.3,18,-0.6,0.317,97,sa389764
Kristopher Hobson,Blue Jays (A),20,547,11.20%,13.50%,0.82,0.25,0.336,0.333,0.67,0.083,3.1,0.286,-0.1,62,-2.1,0.317,97,sa501541
Michael Blanke,White Sox (A),22,184,6.00%,15.20%,0.39,0.259,0.311,0.382,0.694,0.124,2.9,0.3,0,21,-2.1,0.317,91,sa549125
Kike Hernandez,Astros (A),19,249,12.40%,13.30%,0.94,0.247,0.341,0.326,0.667,0.079,2.1,0.283,-1,28,-2.8,0.316,91,10472
Drew Lee,White Sox (A),23,350,4.90%,22.60%,0.22,0.274,0.313,0.391,0.704,0.117,4.8,0.344,-2.1,39,-4.3,0.315,90,sa549868
Joe Oliveira,Orioles (A),23,159,8.80%,12.60%,0.7,0.252,0.329,0.348,0.677,0.096,4.3,0.276,0.6,18,-2.1,0.314,90,sa549145
Raynor Campbell,Giants (A),23,281,10.00%,25.30%,0.39,0.226,0.313,0.37,0.683,0.144,5.5,0.286,0.1,31,-3.7,0.314,90,sa502724
Brian Heere,Indians (A),23,325,12.00%,19.10%,0.63,0.245,0.34,0.318,0.657,0.072,1.7,0.302,-0.2,36,-1.9,0.314,95,sa503770
Lucas Bailey,Rays (A),20,273,6.60%,32.60%,0.2,0.223,0.294,0.385,0.679,0.162,4.9,0.318,0.5,30,-1.6,0.314,95,sa501447
Reggie Keen,Brewers (A),23,455,5.50%,16.90%,0.32,0.263,0.318,0.358,0.675,0.095,8.5,0.315,2.3,51,-2.7,0.314,95,sa549600
James Robbins,Tigers (A),20,524,3.10%,30.20%,0.1,0.251,0.283,0.406,0.69,0.155,4.1,0.336,0.8,58,-3.1,0.314,95,sa502680
Nino Leyja,Athletics (A),20,477,9.90%,24.70%,0.4,0.235,0.32,0.349,0.669,0.114,8.2,0.312,3.3,53,-2.9,0.314,95,sa455298
Zach Collier,Phillies (A),20,471,8.50%,21.00%,0.4,0.255,0.328,0.349,0.676,0.094,7.5,0.328,1.2,53,-6.3,0.314,89,sa454396
Luis Castillo,Tigers (A),22,530,7.50%,13.00%,0.58,0.267,0.324,0.35,0.674,0.083,2.9,0.303,-2.5,59,-3.2,0.314,95,sa503229
Robert Hefflinger,Braves (A),21,460,5.20%,26.70%,0.2,0.256,0.296,0.407,0.703,0.151,3.8,0.334,-0.3,51,-6.3,0.313,89,sa501502
Jacob Julius,Orioles (A),25,111,10.80%,20.70%,0.52,0.235,0.324,0.347,0.671,0.112,5.3,0.297,0.1,12,-1.5,0.313,89,sa392924
Pierre Lepage,Cubs (A),22,267,7.50%,7.50%,1,0.252,0.316,0.357,0.673,0.105,5.9,0.266,0.7,29,-1.8,0.313,94,sa526176
Tyler Burnett,Astros (A),22,409,9.80%,18.30%,0.53,0.249,0.324,0.347,0.671,0.098,5.9,0.298,2.8,45,-5.8,0.313,89,sa549272
Ender Inciarte,Diamondbacks (A),20,514,9.10%,11.50%,0.8,0.262,0.333,0.333,0.666,0.071,6.6,0.298,-1.2,57,-3.4,0.313,94,4922
Chris Curran,Nationals (A),23,113,8.00%,22.10%,0.36,0.257,0.313,0.376,0.689,0.119,7.3,0.316,0.3,13,-1.6,0.313,89,sa455157
Oliver Dominguez,Blue Jays (A),22,383,14.40%,19.80%,0.72,0.214,0.331,0.323,0.654,0.109,7.5,0.266,0.4,42,-2.6,0.313,94,sa503884
Hernan Perez,Tigers (A),20,566,6.70%,15.40%,0.44,0.258,0.314,0.364,0.677,0.105,6,0.293,1.9,62,-4,0.312,94,5751
Carlos Perez,Blue Jays (A),20,429,8.60%,17.20%,0.5,0.255,0.32,0.354,0.674,0.099,6.3,0.304,0.2,47,-3,0.312,94,sa503317
Chase Lyles,Pirates (A),24,287,10.10%,15.30%,0.66,0.241,0.328,0.341,0.669,0.1,4,0.273,-1.7,32,-4.2,0.312,88,sa549292
Jack Murphy,Blue Jays (A),23,184,11.40%,23.40%,0.49,0.224,0.315,0.348,0.663,0.124,1.4,0.284,-0.9,20,-1.4,0.312,94,sa502520
Michael Freeman,Diamondbacks (A),23,296,9.10%,13.20%,0.69,0.261,0.33,0.335,0.665,0.074,6.8,0.3,2.2,32,-2.3,0.311,93,sa503146
Carlos Ramirez,Mariners (A),22,319,12.50%,15.70%,0.8,0.228,0.337,0.309,0.645,0.081,4,0.261,0.8,35,-2.5,0.311,93,sa504754
Danny Ortiz,Twins (A),21,514,7.20%,18.70%,0.39,0.239,0.294,0.391,0.685,0.152,4.9,0.277,-0.8,56,-4.1,0.311,93,sa454526
Riley Hornback,Orioles (A),21,195,13.30%,19.00%,0.7,0.212,0.344,0.295,0.639,0.083,4.9,0.263,0.7,21,-3,0.311,88,sa549087
Kellin Deglan,Rangers (A),19,339,10.00%,26.80%,0.37,0.227,0.32,0.347,0.668,0.12,4,0.303,0.3,37,-5.2,0.311,88,sa548189
Andrew Heid,Angels (A),23,141,6.40%,14.90%,0.43,0.27,0.34,0.31,0.65,0.04,4.9,0.321,0.5,15,-1.2,0.311,93,sa548464
Danny Santana,Twins (A),20,409,6.10%,24.00%,0.26,0.249,0.301,0.375,0.676,0.126,7.7,0.317,-1.5,44,-3.5,0.31,93,10322
Carlos Willoughby,Giants (A),22,567,11.10%,15.20%,0.73,0.24,0.341,0.308,0.65,0.068,7.4,0.289,2.1,62,-9.3,0.31,87,sa506975
Jordan Casas,Indians (A),23,157,5.70%,15.30%,0.38,0.281,0.335,0.324,0.659,0.043,6.1,0.331,0.5,17,-1.4,0.31,92,sa526429
James Wooster,Marlins (A),22,200,6.00%,29.50%,0.2,0.242,0.285,0.409,0.694,0.167,5.3,0.311,0.2,22,-3.3,0.31,87,sa503571
Ricky Alvarez,Angels (A),22,516,2.50%,18.60%,0.14,0.257,0.292,0.388,0.68,0.131,3.1,0.298,-0.6,56,-4.7,0.31,92,sa462415
LeVon Washington,Indians (A),19,351,14.00%,25.40%,0.55,0.218,0.331,0.315,0.647,0.097,6.4,0.296,0.4,38,-3.2,0.31,92,sa500743
Bobby Coyle,Dodgers (A),22,416,7.20%,16.30%,0.44,0.25,0.303,0.368,0.671,0.118,3,0.279,-0.4,45,-3.9,0.309,92,sa388372
Angel Franco,Royals (A),21,437,8.20%,9.20%,0.9,0.249,0.316,0.346,0.661,0.097,5,0.268,-1.7,47,-4.1,0.309,92,sa455631
Nick Longmire,Cardinals (A),22,405,7.20%,20.50%,0.35,0.242,0.301,0.367,0.668,0.125,4.8,0.288,1,43,-3.9,0.309,92,sa546653
Leon Landry,Dodgers (A),21,552,6.70%,12.10%,0.55,0.25,0.307,0.36,0.667,0.11,7.4,0.281,0.4,59,-5.4,0.309,92,sa526198
Brenden Webb,Orioles (A),21,487,15.40%,31.20%,0.49,0.218,0.344,0.288,0.632,0.07,4,0.339,-0.9,52,-8.7,0.308,86,sa502672
Henry Ramos,Red Sox (A),19,354,4.80%,21.50%,0.22,0.262,0.299,0.383,0.682,0.12,6.8,0.323,0.3,38,-6.4,0.308,86,sa548440
Jamaal Hawkins,Twins (A),22,147,9.50%,21.80%,0.44,0.226,0.331,0.306,0.637,0.081,6.8,0.293,1.5,16,-1.5,0.308,91,sa549818
Anthony Giansanti,Cubs (A),22,493,6.90%,16.20%,0.43,0.234,0.296,0.374,0.67,0.14,4.8,0.26,-1.5,52,-5.2,0.308,91,sa503822
Kyle Eveland,White Sox (A),24,225,10.70%,24.00%,0.44,0.228,0.324,0.328,0.652,0.101,4.8,0.293,0.7,24,-4.1,0.308,85,sa593844
Geancarlo Mendez,Phillies (A),21,326,8.90%,13.50%,0.66,0.244,0.316,0.347,0.663,0.103,6.2,0.278,0.8,35,-6.1,0.307,85,sa507247
Alex Monsalve,Indians (A),19,496,6.30%,19.40%,0.32,0.264,0.313,0.356,0.668,0.092,4.4,0.321,-1.3,53,-5.5,0.307,91,sa505988
Kevin Kiermaier,Rays (A),21,459,8.10%,21.60%,0.37,0.241,0.316,0.338,0.654,0.097,7.8,0.308,1.1,48,-5.2,0.307,90,11038
Victor Sanchez,Cardinals (A),22,269,5.60%,14.90%,0.38,0.241,0.312,0.34,0.653,0.1,4.8,0.279,0.3,28,-3.1,0.307,90,sa392165
Justin Bass,Angels (A),22,275,5.80%,13.80%,0.42,0.274,0.319,0.345,0.664,0.071,4.4,0.318,-2.6,29,-3.2,0.306,90,sa392127
Blake Dean,Dodgers (A),23,396,9.30%,11.90%,0.79,0.237,0.309,0.349,0.657,0.111,2.3,0.252,0,42,-4.6,0.306,90,sa501651
Anthony Hewitt,Phillies (A),22,480,3.50%,31.00%,0.11,0.24,0.281,0.405,0.687,0.165,8.9,0.326,4.9,51,-9.3,0.306,84,sa454381
Julio Cedeno,Rays (A),21,277,3.60%,24.20%,0.15,0.246,0.278,0.394,0.672,0.148,4.5,0.3,0.3,29,-3.3,0.306,90,sa503145
John Nester,Athletics (A),22,297,12.80%,24.20%,0.53,0.213,0.318,0.325,0.644,0.112,3.8,0.282,-0.6,31,-3.6,0.306,90,sa526557
Ronny Gil,Cardinals (A),22,369,7.30%,22.50%,0.33,0.263,0.321,0.333,0.655,0.07,7.7,0.341,2.6,39,-4.4,0.306,90,sa506568
Yordy Cabrera,Athletics (A),20,401,7.70%,27.40%,0.28,0.231,0.297,0.368,0.664,0.136,8.5,0.309,2,42,-4.8,0.306,90,sa548243
Theodis Bowe,Reds (A),20,305,10.20%,20.30%,0.5,0.244,0.328,0.32,0.647,0.075,8.2,0.312,0.2,32,-3.7,0.306,90,sa455442
Geulin Beltre,Royals (A),20,515,6.60%,17.90%,0.37,0.264,0.317,0.34,0.657,0.076,5.9,0.322,-1.1,54,-6.3,0.306,90,sa463212
Jonathan Roof,Rangers (A),22,258,4.70%,16.70%,0.28,0.275,0.308,0.364,0.673,0.089,5.1,0.323,0.8,27,-5.2,0.305,84,sa546779
Taiwan Easterling,Cubs (A),22,179,4.50%,17.90%,0.25,0.277,0.305,0.361,0.667,0.084,5.5,0.326,0.1,19,-2.2,0.305,89,sa390606
Jose Toussen,Yankees (A),21,349,8.60%,12.30%,0.7,0.263,0.335,0.308,0.643,0.044,6.4,0.305,1.3,37,-7.1,0.305,84,sa503878
David Renfroe,Red Sox (A),20,423,6.60%,25.10%,0.26,0.24,0.296,0.377,0.673,0.137,4.4,0.307,-0.6,44,-8.6,0.305,84,sa501259
Travis Jones,Royals (A),22,170,8.80%,18.20%,0.48,0.234,0.302,0.351,0.652,0.117,3.6,0.269,0.3,18,-2.2,0.305,89,sa471319
Kyung-Min Na,Cubs (A),19,100,9.00%,23.00%,0.39,0.258,0.333,0.303,0.637,0.045,4.8,0.348,0.5,10,-1.3,0.305,89,sa549322
Douglas Landaeta,Athletics (A),22,454,5.10%,19.60%,0.26,0.25,0.296,0.364,0.661,0.114,5.2,0.3,0.2,47,-5.8,0.305,89,sa502960
Jose Dore,Padres (A),19,183,10.40%,29.00%,0.36,0.199,0.295,0.354,0.649,0.155,3,0.262,-0.5,19,-2.4,0.305,89,sa548443
Ben Heath,Astros (A),22,203,5.40%,24.60%,0.22,0.245,0.291,0.383,0.674,0.138,1.2,0.304,0,21,-4.3,0.304,83,sa548341
Ryan Scoma,Giants (A),23,507,7.50%,15.80%,0.48,0.254,0.31,0.358,0.668,0.104,3.7,0.292,0.4,53,-10.8,0.304,83,sa502601
Isaac Galloway,Marlins (A),21,454,3.10%,26.20%,0.12,0.241,0.269,0.418,0.687,0.176,5.5,0.295,-0.6,47,-9.7,0.304,83,sa454974
Hector Guevara,Rays (A),19,251,5.60%,14.70%,0.38,0.248,0.291,0.372,0.663,0.124,3.8,0.281,-1.3,26,-3.5,0.303,88,sa504966
Wade Moore,Nationals (A),23,375,13.90%,22.90%,0.6,0.206,0.325,0.308,0.633,0.102,6.3,0.273,-0.4,39,-8.3,0.303,82,sa549308
Miguel Gonzalez,White Sox (A),20,208,7.70%,16.30%,0.47,0.255,0.324,0.326,0.65,0.071,3.7,0.302,0.5,21,-4.7,0.303,82,4049
Sam Honeck,Mets (A),24,305,9.20%,20.00%,0.46,0.227,0.306,0.346,0.651,0.119,2,0.282,-0.5,31,-7,0.302,82,sa501650
Arismendy Alcantara,Cubs (A),19,390,4.10%,19.50%,0.21,0.271,0.303,0.352,0.655,0.081,5.6,0.337,-1.8,40,-6,0.302,87,10711
Jeffrey Farnham,Yankees (A),23,159,8.80%,17.00%,0.52,0.232,0.31,0.331,0.641,0.099,3.2,0.274,-0.1,16,-3.9,0.3,80,sa502337
Randal Grichuk,Angels (A),19,131,4.60%,22.10%,0.21,0.23,0.267,0.402,0.669,0.172,4.6,0.28,-0.5,13,-2.2,0.3,86,10243
Jose Mojica,Yankees (A),22,419,6.20%,15.80%,0.39,0.262,0.312,0.337,0.649,0.075,4.7,0.314,0.6,42,-10.3,0.3,80,sa328848
Joseph Bonfe,Mets (A),23,340,7.60%,19.70%,0.39,0.251,0.315,0.323,0.639,0.073,5.3,0.312,1.3,34,-8.6,0.299,80,sa502086
Mike Ohlman,Orioles (A),20,431,11.10%,22.30%,0.5,0.224,0.32,0.307,0.627,0.083,2.6,0.289,-0.8,43,-11.2,0.298,79,sa501614
Mel Rojas Jr.,Pirates (A),21,564,8.20%,21.10%,0.39,0.246,0.312,0.335,0.646,0.089,6.5,0.312,-1.7,56,-14.7,0.298,79,sa548194
Luigi Rodriguez,Indians (A),18,148,9.50%,24.30%,0.39,0.25,0.32,0.311,0.63,0.061,5.5,0.34,-0.9,15,-2.7,0.298,85,sa547914
Oscar Garcia,Padres (A),22,154,12.30%,16.90%,0.73,0.234,0.333,0.289,0.622,0.055,2.8,0.288,-0.7,15,-2.8,0.298,84,sa549365
Anderson Feliz,Yankees (A),19,502,10.40%,25.70%,0.4,0.217,0.305,0.333,0.639,0.116,5.6,0.291,0,50,-13.2,0.298,79,sa505526
Rocky Gale,Padres (A),23,101,5.90%,22.80%,0.26,0.267,0.31,0.333,0.643,0.067,1.8,0.333,-0.5,10,-1.8,0.298,84,sa547031
Carlos Perdomo,Phillies (A),21,299,8.40%,8.40%,1,0.255,0.323,0.308,0.631,0.053,6,0.278,-1,29,-8,0.297,79,sa504867
Taylor Grote,Yankees (A),22,105,9.50%,38.10%,0.25,0.213,0.288,0.362,0.65,0.149,7.1,0.358,0.4,10,-2.8,0.297,79,sa390629
