Name,Team,Age,PA,BB%,K%,BB/K,AVG,OBP,SLG,OPS,ISO,Spd,BABIP,wSB,wRC,wRAA,wOBA,wRC+,playerid
Jose Tabata,Pirates (AAA),21,252,9.10%,13.90%,0.66,0.308,0.373,0.424,0.797,0.116,7.8,0.349,2.2,35,5.3,0.354,118,2411
Sam Fuld,Cubs (AAA),28,440,15.00%,8.40%,1.78,0.272,0.383,0.394,0.777,0.122,7.3,0.291,-0.1,63,3.4,0.354,106,8254
Oswaldo Navarro,Astros (AAA),25,333,10.20%,20.10%,0.51,0.271,0.361,0.424,0.785,0.153,3.1,0.332,-1,47,2.2,0.353,105,3868
Michael Martinez,Nationals (AAA),27,135,2.20%,14.80%,0.15,0.325,0.353,0.452,0.806,0.127,4.8,0.365,0.2,19,2.7,0.353,117,7358
Brad Nelson,Mariners (AAA),27,479,12.70%,16.30%,0.78,0.259,0.353,0.447,0.8,0.188,2.1,0.277,-0.6,68,3.2,0.353,105,3821
Gookie Dawkins,Marlins (AAA),31,290,8.60%,30.70%,0.28,0.268,0.332,0.479,0.811,0.211,3,0.366,-0.3,41,1.8,0.352,105,316
Drew Locke,Astros (AAA),27,524,8.20%,17.60%,0.47,0.277,0.336,0.476,0.812,0.199,5.2,0.31,0.7,74,3,0.352,104,sa293188
Eugenio Velez,Giants (AAA),28,352,6.80%,15.60%,0.44,0.302,0.353,0.439,0.792,0.137,7.7,0.347,-1.4,49,2,0.352,104,3893
Dioner Navarro,Rays (AAA),26,169,13.60%,14.80%,0.92,0.284,0.387,0.39,0.777,0.106,3.8,0.328,0.4,23,3.3,0.352,116,3179
Jai Miller,- - -,25,387,9.80%,34.10%,0.29,0.252,0.326,0.49,0.815,0.238,4.2,0.348,-0.4,54,2.2,0.352,104,5715
Jim Negrych,Pirates (AAA),25,191,11.00%,17.80%,0.62,0.295,0.372,0.416,0.788,0.12,6.4,0.354,0.6,26,3.7,0.352,116,sa326763
Mike Jacobs,- - -,29,528,9.30%,16.30%,0.57,0.273,0.335,0.482,0.817,0.209,3.8,0.288,-0.1,73,8.2,0.352,112,2231
Jason Lane,- - -,33,384,11.50%,17.20%,0.67,0.275,0.362,0.419,0.781,0.144,2.9,0.317,-0.6,54,2,0.352,104,1397
Ben Copeland,Giants (AAA),26,419,13.60%,16.00%,0.85,0.28,0.378,0.404,0.782,0.124,6.9,0.333,0.8,58,2.1,0.351,104,sa294477
Josh Donaldson,Athletics (AAA),24,348,12.90%,22.70%,0.57,0.238,0.336,0.476,0.812,0.238,4,0.255,0.1,48,1.7,0.351,104,5038
Jordan Brown,Indians (AAA),26,355,5.90%,13.50%,0.44,0.298,0.341,0.463,0.804,0.166,2.8,0.324,0.1,49,6.4,0.35,115,4121
Brian Bogusevic,Astros (AAA),26,575,11.70%,18.80%,0.62,0.277,0.364,0.414,0.778,0.137,6.2,0.329,4.1,80,2.4,0.35,103,4719
Cody Ransom,Phillies (AAA),34,443,9.00%,24.40%,0.37,0.261,0.333,0.467,0.8,0.206,3.8,0.313,-0.2,61,7.9,0.35,115,1126
Joe Borchard,Giants (AAA),31,473,9.50%,22.20%,0.43,0.263,0.34,0.469,0.81,0.206,4.3,0.312,-1,66,1.9,0.35,103,224
Jason Repko,Twins (AAA),29,263,11.40%,18.60%,0.61,0.281,0.368,0.412,0.78,0.132,6.1,0.333,0.5,36,4.6,0.35,115,2628
Will Rhymes,Tigers (AAA),27,421,8.60%,8.30%,1.03,0.305,0.37,0.415,0.785,0.11,7.6,0.329,1.9,58,7.4,0.35,115,9802
Matt Young,Braves (AAA),27,555,10.30%,9.50%,1.08,0.296,0.376,0.402,0.779,0.107,7.4,0.326,4.1,76,9.8,0.35,115,8989
Russ Adams,Mets (AAA),29,429,8.60%,15.90%,0.54,0.264,0.333,0.473,0.805,0.209,4.2,0.281,-0.4,58,7.4,0.35,115,4519
Brandon Moss,Pirates (AAA),26,556,7.60%,21.20%,0.36,0.266,0.33,0.47,0.8,0.204,4.5,0.306,-1,76,9.6,0.35,115,4467
Joe Mather,Cardinals (AAA),27,376,9.80%,19.70%,0.5,0.275,0.348,0.442,0.79,0.167,5.6,0.324,-0.7,52,1.2,0.349,102,3714
Danny Espinosa,Nationals (AAA),23,108,7.40%,20.40%,0.36,0.295,0.349,0.463,0.812,0.168,5.9,0.338,-0.4,15,1.8,0.349,114,9219
David Winfree,- - -,24,451,4.40%,17.30%,0.26,0.29,0.326,0.479,0.805,0.188,4.2,0.321,0.2,62,4.5,0.348,107,sa244377
Luis Figueroa,- - -,36,494,5.10%,3.80%,1.32,0.319,0.354,0.429,0.783,0.109,3.6,0.322,-0.4,67,0.9,0.348,101,776
Josh Thole,Mets (AAA),23,191,11.50%,13.10%,0.88,0.267,0.353,0.43,0.783,0.164,2.3,0.3,-0.2,26,3,0.348,113,9689
Leslie Anderson,Rays (AAA),28,129,3.90%,15.50%,0.25,0.328,0.359,0.418,0.777,0.09,1.3,0.38,-0.1,17,2,0.347,113,sa541190
Dayan Viciedo,White Sox (AAA),21,363,3.00%,21.50%,0.14,0.274,0.308,0.493,0.801,0.219,1.9,0.302,-0.5,49,5.7,0.347,113,3917
Bryan Anderson,Cardinals (AAA),23,302,8.90%,17.90%,0.5,0.27,0.341,0.448,0.789,0.178,1.4,0.296,0,41,0.4,0.347,101,9871
Drew Sutton,- - -,27,438,13.90%,21.00%,0.66,0.273,0.379,0.387,0.766,0.114,3.9,0.347,0.1,59,6.7,0.347,113,7430
Josh Bell,Orioles (AAA),23,344,6.70%,22.70%,0.29,0.275,0.326,0.478,0.803,0.203,2.3,0.325,-1.5,46,5.2,0.347,113,2510
Esteban German,Rangers (AAA),32,567,11.30%,13.60%,0.83,0.28,0.371,0.388,0.759,0.107,7.5,0.321,6.7,77,0.5,0.347,101,1449
Welington Castillo,Cubs (AAA),23,272,7.00%,21.30%,0.33,0.255,0.317,0.498,0.815,0.243,3.3,0.274,-0.7,37,0.1,0.346,100,3256
Casper Wells,Tigers (AAA),25,430,7.90%,25.80%,0.31,0.233,0.309,0.483,0.793,0.251,5.9,0.271,-2.3,57,5.8,0.345,111,9700
Jason Botts,Nationals (AAA),29,310,9.70%,14.80%,0.65,0.28,0.345,0.44,0.785,0.16,1.4,0.305,-0.7,41,4.2,0.345,111,2907
Jeff Frazier,Tigers (AAA),27,516,6.20%,17.20%,0.36,0.256,0.306,0.493,0.799,0.237,4.9,0.265,0.6,68,6.9,0.345,111,8056
Max Ramirez,Rangers (AAA),25,226,11.90%,22.60%,0.53,0.286,0.373,0.381,0.754,0.095,1.2,0.362,0,30,-0.2,0.345,99,5039
Michael Aubrey,Orioles (AAA),28,419,8.80%,14.30%,0.62,0.235,0.31,0.495,0.805,0.26,3.2,0.218,-1.1,55,5.3,0.344,111,6049
Wilson Betemit,Royals (AAA),28,135,12.60%,17.00%,0.74,0.265,0.358,0.407,0.765,0.142,4,0.308,-0.3,18,-0.2,0.343,99,1861
David Lough,Royals (AAA),24,531,7.50%,13.60%,0.56,0.278,0.344,0.435,0.779,0.157,6.7,0.307,0.4,70,-1,0.343,99,7215
Chad Huffman,Yankees (AAA),25,415,9.60%,19.50%,0.49,0.274,0.353,0.41,0.763,0.136,1.7,0.327,-1.3,54,5,0.343,110,5311
Scott Cousins,Marlins (AAA),25,451,7.10%,17.30%,0.41,0.283,0.333,0.459,0.792,0.176,6.6,0.315,0.5,60,-1.1,0.343,98,173
Jordan Parraz,Royals (AAA),25,501,7.80%,15.60%,0.5,0.266,0.35,0.41,0.76,0.144,3.9,0.3,-0.8,66,-1.2,0.343,98,sa253734
Ben Guez,Tigers (AAA),23,258,9.30%,24.40%,0.38,0.251,0.336,0.439,0.775,0.188,5.4,0.305,-1.7,34,3,0.343,110,sa454544
Daniel Descalso,Cardinals (AAA),23,532,8.80%,9.00%,0.98,0.281,0.349,0.42,0.769,0.139,5.2,0.294,-0.3,70,-1.4,0.343,98,8392
Jose Constanza,Indians (AAA),26,448,7.80%,12.10%,0.65,0.317,0.37,0.391,0.762,0.074,8.4,0.363,3.8,58,5.1,0.342,110,6003
Bubba Bell,Red Sox (AAA),27,396,10.40%,15.70%,0.66,0.293,0.366,0.399,0.765,0.105,4.2,0.339,-0.8,52,4.4,0.342,109,sa294147
Brock Peterson,Twins (AAA),26,502,10.20%,26.10%,0.39,0.245,0.333,0.439,0.773,0.195,3.1,0.302,-1.3,65,5.3,0.341,109,4984
Todd Frazier,Reds (AAA),24,538,8.40%,23.60%,0.35,0.258,0.333,0.448,0.781,0.19,5.9,0.317,0.7,70,5.5,0.341,109,785
Desmond Jennings,Rays (AAA),23,458,10.30%,14.60%,0.7,0.278,0.362,0.393,0.756,0.115,8.8,0.327,5.2,59,4.6,0.341,109,1965
Tyler Flowers,White Sox (AAA),24,412,13.30%,29.40%,0.45,0.22,0.334,0.434,0.768,0.214,3.3,0.283,-0.4,53,4,0.34,108,9134
Dustin Ackley,Mariners (AAA),22,237,8.40%,16.00%,0.53,0.274,0.338,0.439,0.776,0.165,6.2,0.308,-0.1,31,-1.1,0.34,96,10099
Gregor Blanco,Braves (AAA),26,186,12.40%,15.10%,0.82,0.286,0.379,0.357,0.736,0.071,5.3,0.344,1.2,24,1.7,0.34,108,3123
Jarrod Saltalamacchia,- - -,25,310,9.40%,22.30%,0.42,0.248,0.329,0.453,0.782,0.204,4,0.287,0.2,40,-1.1,0.339,98,5557
Lars Anderson,Red Sox (AAA),22,462,9.50%,23.60%,0.4,0.262,0.34,0.428,0.768,0.166,3.3,0.331,-0.8,59,4.2,0.339,108,9018
Terry Evans,Angels (AAA),28,502,5.60%,19.90%,0.28,0.283,0.323,0.455,0.778,0.172,6.7,0.329,0,65,-2.8,0.339,96,4295
Fernando Martinez,Mets (AAA),21,287,5.90%,22.60%,0.26,0.253,0.317,0.455,0.772,0.202,3.1,0.291,0,37,2.5,0.339,107,9210
Gustavo Molina,Red Sox (AAA),28,119,5.90%,19.30%,0.3,0.241,0.286,0.5,0.786,0.259,0.5,0.235,-0.1,15,1,0.339,107,2861
Nolan Reimold,Orioles (AAA),26,401,13.50%,15.20%,0.89,0.249,0.364,0.374,0.738,0.125,4,0.276,0.5,51,3.5,0.339,107,3441
Chin-lung Hu,Dodgers (AAA),26,223,3.60%,7.20%,0.5,0.317,0.339,0.438,0.777,0.12,6.4,0.326,1.1,29,-1.3,0.339,96,5198
Timo Perez,Dodgers (AAA),35,123,4.90%,8.10%,0.6,0.296,0.336,0.426,0.762,0.13,6.6,0.311,0.6,16,-0.8,0.338,95,891
Kyle Phillips,- - -,26,263,6.80%,13.70%,0.5,0.306,0.35,0.405,0.755,0.099,3.6,0.345,0.2,34,-1.8,0.338,95,4740
Chris Frey,Rockies (AAA),26,328,7.60%,15.90%,0.48,0.288,0.351,0.396,0.747,0.108,6,0.346,-0.3,42,-2.4,0.337,95,sa291760
Corey Wimberly,Athletics (AAA),26,623,9.30%,10.30%,0.91,0.284,0.372,0.353,0.726,0.07,7.9,0.317,2.7,79,-4.6,0.337,95,sa290201
Adam Heether,- - -,28,398,13.60%,17.10%,0.79,0.237,0.357,0.38,0.737,0.143,4.7,0.266,0,51,-2.9,0.337,95,sa226130
Danny Richar,Marlins (AAA),27,498,3.80%,14.90%,0.26,0.315,0.341,0.422,0.763,0.107,3.2,0.36,-0.5,63,-3.7,0.337,94,3767
Pete Orr,Nationals (AAA),31,536,6.30%,16.80%,0.38,0.264,0.326,0.436,0.761,0.172,7.2,0.302,0.8,67,3.6,0.337,106,2748
Kevin Frandsen,- - -,28,226,5.30%,9.70%,0.55,0.271,0.35,0.387,0.737,0.116,5.7,0.293,0.3,29,-0.8,0.336,98,7528
Stefan Gartrell,White Sox (AAA),26,589,7.00%,25.80%,0.27,0.255,0.316,0.448,0.764,0.193,3.3,0.305,-0.5,74,3.8,0.336,105,sa326944
Eric Munson,Padres (AAA),32,165,15.80%,21.20%,0.74,0.201,0.352,0.381,0.732,0.179,0.9,0.217,-0.5,21,-1.4,0.336,94,481
Mark Saccomanno,Marlins (AAA),30,194,7.70%,21.60%,0.36,0.261,0.325,0.438,0.762,0.176,3.7,0.31,-0.5,24,-1.7,0.336,94,5938
Jeremy Reed,- - -,29,358,8.70%,13.70%,0.63,0.279,0.342,0.412,0.754,0.133,3.7,0.306,-1.4,45,-0.7,0.335,99,4730
Diory Hernandez,Braves (AAA),26,122,3.30%,17.20%,0.19,0.319,0.344,0.414,0.758,0.095,6.2,0.385,0.1,15,0.7,0.335,105,4950
Leonard Davis,Nationals (AAA),26,361,7.20%,23.50%,0.31,0.254,0.318,0.45,0.767,0.196,5.4,0.298,-0.2,45,2,0.335,105,sa253271
John Raburn,Brewers (AAA),31,242,14.00%,13.60%,1.03,0.264,0.364,0.381,0.745,0.117,5.3,0.295,0.3,30,-2.3,0.335,93,sa198964
Michael Taylor,Athletics (AAA),24,523,9.80%,17.60%,0.55,0.272,0.348,0.392,0.74,0.121,6.9,0.325,0.8,65,-5.2,0.334,93,2591
Eliezer Alfonzo,Mariners (AAA),31,188,4.30%,25.50%,0.17,0.253,0.298,0.483,0.781,0.23,4,0.294,-0.5,23,-1.9,0.334,93,2331
Aaron Cunningham,Padres (AAA),24,308,9.10%,22.10%,0.41,0.251,0.333,0.413,0.747,0.162,4,0.31,-2.9,38,-3.1,0.334,92,4087
Ed Rogers,Diamondbacks (AAA),31,511,7.00%,13.70%,0.51,0.282,0.345,0.403,0.747,0.121,6.2,0.318,0,63,-5.3,0.334,92,1621
Craig Stansberry,Padres (AAA),28,399,10.80%,17.80%,0.61,0.26,0.347,0.39,0.737,0.13,3.7,0.305,-1.6,50,-4.2,0.333,92,6256
Mike Paulk,Rockies (AAA),26,410,9.50%,16.80%,0.57,0.26,0.331,0.423,0.754,0.164,5.9,0.299,-0.6,51,-4.4,0.333,92,sa291803
Lou Montanez,Orioles (AAA),28,101,4.00%,11.90%,0.33,0.289,0.317,0.443,0.76,0.155,6.7,0.313,-0.1,12,0.4,0.333,103,2923
Brian Dopirak,Blue Jays (AAA),26,363,4.10%,15.70%,0.26,0.277,0.311,0.457,0.769,0.18,2.3,0.301,-0.5,45,-4.1,0.333,92,sa202764
Michael Mckenry,Rockies (AAA),25,384,8.30%,20.10%,0.42,0.265,0.328,0.424,0.752,0.159,2.5,0.312,-0.3,47,-4.6,0.332,91,9628
Jason Castro,Astros (AAA),23,244,13.10%,13.90%,0.94,0.261,0.361,0.351,0.711,0.09,2.3,0.295,-0.3,30,-2.9,0.332,91,8722
Josh Reddick,Red Sox (AAA),23,481,5.20%,15.20%,0.34,0.266,0.301,0.466,0.767,0.2,4.1,0.279,-2.5,58,1.1,0.331,102,3892
J.J. Furmaniak,Rays (AAA),30,334,12.30%,15.90%,0.77,0.264,0.366,0.352,0.718,0.088,6.3,0.32,-0.2,40,0.7,0.331,102,3054
Luis Durango,Padres (AAA),24,423,10.60%,13.90%,0.76,0.3,0.378,0.325,0.703,0.025,5.4,0.357,-0.8,52,-5.3,0.331,91,6533
Buck Coats,- - -,28,420,7.90%,14.80%,0.53,0.289,0.347,0.39,0.737,0.102,4.7,0.33,0.6,51,-0.3,0.33,99,2945
Jose Morales,Twins (AAA),27,295,11.50%,21.40%,0.54,0.264,0.35,0.38,0.73,0.116,2,0.337,-0.3,35,0.4,0.33,101,3726
Chris Stewart,Padres (AAA),28,309,9.70%,12.30%,0.79,0.248,0.337,0.395,0.731,0.147,3.5,0.263,0.2,37,-4.3,0.33,90,3878
Jonathan Van Every,Pirates (AAA),30,252,14.70%,33.70%,0.44,0.214,0.335,0.4,0.735,0.186,2.6,0.299,-1.3,30,0.3,0.33,101,3409
Brian Bixler,- - -,27,411,7.30%,20.00%,0.37,0.285,0.347,0.389,0.736,0.103,6.2,0.353,0.3,49,0.4,0.33,101,8055
Yunesky Sanchez,Diamondbacks (AAA),26,368,7.10%,12.20%,0.58,0.284,0.332,0.411,0.744,0.127,3.9,0.308,-0.9,44,-5.1,0.33,90,sa381319
John Raynor,Marlins (AAA),26,151,8.60%,17.90%,0.48,0.284,0.349,0.373,0.722,0.09,4.7,0.34,0.6,18,-2.1,0.329,90,9450
Matt Downs,- - -,26,249,10.40%,14.90%,0.7,0.241,0.335,0.394,0.728,0.153,4.6,0.26,-1.6,30,-3.5,0.329,89,957
Jose Lobaton,Rays (AAA),25,271,10.00%,19.20%,0.52,0.261,0.337,0.394,0.731,0.133,2.1,0.306,-0.1,32,0.1,0.329,100,4243
Brett Pill,Giants (AAA),25,567,5.30%,11.50%,0.46,0.275,0.319,0.433,0.752,0.158,3.4,0.283,0.4,68,-8.3,0.329,89,5834
Ivan De Jesus,Dodgers (AAA),23,580,5.50%,14.00%,0.4,0.295,0.333,0.403,0.737,0.109,5,0.333,0.7,69,-8.8,0.328,89,9886
Steve Holm,Giants (AAA),30,273,10.60%,14.70%,0.73,0.246,0.343,0.382,0.725,0.136,4.1,0.277,-1.2,33,-4.2,0.328,89,3472
Joe Dillon,Rays (AAA),34,400,8.50%,14.00%,0.61,0.262,0.334,0.405,0.739,0.142,4.4,0.284,0.6,47,-0.3,0.327,99,2384
Dustin Martin,Twins (AAA),26,537,9.70%,25.70%,0.38,0.257,0.329,0.404,0.733,0.147,6.1,0.338,-1,63,-0.5,0.327,99,sa328277
Mitch Jones,- - -,32,454,5.70%,23.10%,0.25,0.247,0.295,0.463,0.758,0.216,3.8,0.281,-1.6,54,-0.4,0.327,99,3006
Brian Buscher,Indians (AAA),29,187,9.10%,5.30%,1.7,0.265,0.33,0.42,0.749,0.154,2.9,0.255,-0.2,22,-0.2,0.327,99,6234
Chase Lambin,Nationals (AAA),30,548,8.20%,22.60%,0.36,0.252,0.327,0.414,0.741,0.162,4.3,0.308,-0.1,64,-0.8,0.327,99,sa201847
John Mayberry,Phillies (AAA),26,547,7.10%,20.30%,0.35,0.267,0.328,0.412,0.74,0.145,5.6,0.314,2.2,64,-0.9,0.326,99,3390
Matt Brown,Rangers (AAA),27,333,7.50%,24.90%,0.3,0.249,0.311,0.442,0.753,0.193,5.7,0.31,0.4,39,-5.6,0.326,88,6384
Nate Mclouth,Braves (AAA),28,151,12.60%,13.90%,0.9,0.234,0.338,0.383,0.721,0.148,5,0.233,1.2,18,-0.2,0.326,99,3190
Brandon Snyder,Orioles (AAA),23,376,7.40%,26.90%,0.28,0.257,0.324,0.407,0.732,0.15,3.7,0.338,0,44,-0.7,0.326,99,9856
Brian Friday,Pirates (AAA),24,337,11.60%,20.50%,0.57,0.257,0.347,0.378,0.726,0.122,6.4,0.329,-1.2,39,-0.6,0.326,98,sa389902
Michael Ryan,Angels (AAA),32,338,7.10%,13.60%,0.52,0.277,0.324,0.414,0.738,0.137,5.4,0.309,0.4,40,-5.9,0.326,87,1643
Seth Bynum,Nationals (AAA),29,344,10.20%,27.30%,0.37,0.233,0.308,0.436,0.744,0.203,4.9,0.284,1.9,40,-0.8,0.325,98,sa252882
Jack Hannahan,- - -,30,392,13.00%,20.90%,0.62,0.237,0.34,0.374,0.714,0.138,4,0.285,0.5,45,-5.3,0.325,91,3692
Danny Valencia,Twins (AAA),25,202,6.90%,16.80%,0.41,0.292,0.347,0.373,0.72,0.081,3.5,0.355,0.2,23,-0.6,0.325,98,6364
Chris Valaika,Reds (AAA),24,459,4.10%,15.70%,0.26,0.304,0.33,0.408,0.738,0.104,3.2,0.349,-1.1,53,-1.5,0.324,97,1165
Joe Thurston,Braves (AAA),30,512,6.30%,12.50%,0.5,0.273,0.323,0.413,0.736,0.14,3.9,0.291,-2.4,59,-1.7,0.324,97,673
Boomer Whiting,Nationals (AAA),27,375,13.60%,22.90%,0.59,0.255,0.372,0.313,0.685,0.058,7.6,0.353,1.7,43,-1.4,0.324,97,sa390301
Ryan Strieby,Tigers (AAA),24,325,10.20%,26.20%,0.39,0.245,0.323,0.4,0.723,0.155,1.5,0.311,-0.5,37,-1.2,0.324,97,sa326701
Eduardo Nunez,Yankees (AAA),23,506,6.30%,11.90%,0.53,0.289,0.34,0.381,0.721,0.093,5.7,0.323,2,58,-2,0.324,97,6848
Tug Hulett,- - -,27,419,14.30%,17.70%,0.81,0.223,0.339,0.371,0.71,0.149,4.1,0.261,-1.3,49,-2.5,0.323,94,7451
Wes Hodges,Indians (AAA),25,531,5.60%,18.10%,0.31,0.27,0.308,0.43,0.738,0.16,3.8,0.304,0,61,-2.3,0.323,96,sa326543
Ray Olmedo,Brewers (AAA),29,462,5.40%,14.90%,0.36,0.286,0.332,0.389,0.721,0.103,6.1,0.332,-0.8,53,-9.2,0.323,85,1718
Michael Griffin,Reds (AAA),26,198,2.50%,17.70%,0.14,0.258,0.278,0.473,0.751,0.215,4.1,0.281,-1.6,23,-0.9,0.322,96,sa294650
Reid Gorecki,Yankees (AAA),29,318,10.10%,21.10%,0.48,0.253,0.332,0.384,0.717,0.132,7.7,0.321,0.9,36,-1.6,0.322,96,4603
Mark Hallberg,Diamondbacks (AAA),24,454,11.20%,10.40%,1.09,0.263,0.349,0.349,0.698,0.086,4.4,0.292,-0.9,52,-9.3,0.322,85,sa389690
Tommy Everidge,- - -,27,437,9.20%,21.70%,0.42,0.249,0.32,0.405,0.725,0.156,1.3,0.294,0,50,-9,0.322,85,7596
Josh Barfield,Padres (AAA),27,284,4.60%,12.00%,0.38,0.294,0.325,0.4,0.725,0.106,3.6,0.317,0.3,32,-5.9,0.322,85,3622
Aaron Bates,Red Sox (AAA),26,497,11.90%,23.90%,0.5,0.24,0.338,0.368,0.706,0.128,2.2,0.302,-0.9,56,-2.7,0.322,96,2777
Brian Myrow,Pirates (AAA),33,366,15.00%,19.70%,0.76,0.223,0.352,0.339,0.691,0.116,4,0.268,0,42,-2,0.322,95,3702
Jeff Salazar,Orioles (AAA),29,492,9.80%,16.70%,0.59,0.252,0.325,0.399,0.724,0.147,5.5,0.273,3.3,56,-2.7,0.321,95,4507
Matt Macri,Twins (AAA),28,381,8.70%,23.90%,0.36,0.251,0.322,0.405,0.727,0.154,3.3,0.314,-2,43,-2.2,0.321,95,7548
Greg Golson,Yankees (AAA),24,454,5.50%,21.80%,0.25,0.263,0.313,0.414,0.727,0.152,6.8,0.321,1.4,51,-2.6,0.321,95,8074
Trevor Plouffe,Twins (AAA),24,445,6.10%,20.20%,0.3,0.244,0.3,0.43,0.73,0.187,4.9,0.278,-1.4,50,-2.8,0.321,95,7462
Nate Sutton,Angels (AAA),27,452,10.20%,15.90%,0.64,0.259,0.341,0.358,0.698,0.098,6.7,0.311,-0.7,51,-9.9,0.32,84,sa254157
Angel Chavez,Rays (AAA),28,450,7.10%,15.10%,0.47,0.275,0.329,0.387,0.716,0.112,3.2,0.308,-0.7,51,-3,0.32,94,2224
Hernan Iribarren,Rangers (AAA),26,523,7.80%,15.10%,0.52,0.275,0.333,0.385,0.718,0.11,4.4,0.313,-0.4,59,-11.6,0.32,84,4177
Jason Pridie,Mets (AAA),26,177,6.80%,20.30%,0.33,0.28,0.33,0.384,0.714,0.104,5.5,0.344,0.4,20,-1.2,0.32,94,4611
Zack Cozart,Reds (AAA),24,610,6.60%,17.50%,0.37,0.255,0.31,0.416,0.726,0.161,7.3,0.286,3.8,68,-4.1,0.32,94,2616
Drew Meyer,- - -,28,298,11.40%,16.80%,0.68,0.257,0.341,0.364,0.705,0.107,5,0.306,0.3,33,-6.6,0.32,83,4738
Brian Dinkelman,Twins (AAA),26,592,8.80%,16.70%,0.53,0.265,0.336,0.379,0.715,0.114,3.9,0.311,-0.4,66,-4,0.32,94,3814
Ryan Garko,Rangers (AAA),29,387,10.60%,16.00%,0.66,0.235,0.326,0.379,0.705,0.144,2.4,0.255,-0.3,43,-8.7,0.32,83,6319
Emilio Bonifacio,Marlins (AAA),25,182,8.80%,18.10%,0.48,0.274,0.339,0.36,0.699,0.085,6.7,0.344,-0.3,20,-4.2,0.319,83,4054
Darwin Barney,Cubs (AAA),24,510,4.50%,10.20%,0.44,0.299,0.333,0.378,0.711,0.079,5.8,0.329,0.8,57,-11.8,0.319,83,2430
Matt Tolbert,Twins (AAA),28,188,6.90%,16.00%,0.43,0.283,0.332,0.387,0.719,0.104,6.6,0.336,0.6,21,-1.5,0.319,93,7365
Rhyne Hughes,Orioles (AAA),26,425,6.80%,28.50%,0.24,0.258,0.314,0.41,0.723,0.152,4.6,0.346,0,47,-3.4,0.318,93,9955
Lou Marson,Indians (AAA),24,147,15.00%,16.30%,0.92,0.202,0.327,0.371,0.697,0.169,6.4,0.219,0.9,16,-1.2,0.318,93,7610
Luis Cruz,Brewers (AAA),26,518,2.90%,10.80%,0.27,0.281,0.309,0.414,0.723,0.133,2.5,0.298,0,57,-12.4,0.318,82,3188
Sean Kazmar,Padres (AAA),25,545,6.80%,14.90%,0.46,0.275,0.326,0.381,0.707,0.106,4.8,0.312,0.4,60,-13.2,0.318,82,7349
Brent Lillibridge,White Sox (AAA),26,206,8.30%,22.30%,0.37,0.27,0.33,0.378,0.708,0.108,5.9,0.333,2.3,23,-1.8,0.318,93,3501
Dan Perales,Blue Jays (AAA),25,213,6.10%,16.90%,0.36,0.255,0.307,0.413,0.72,0.158,5.7,0.288,0.3,23,-5.2,0.317,82,sa327887
Dusty Ryan,Padres (AAA),25,315,15.90%,31.40%,0.51,0.199,0.333,0.349,0.682,0.149,2.2,0.288,-0.1,35,-7.9,0.317,81,2312
Chris Shelton,Astros (AAA),30,322,9.00%,23.90%,0.38,0.249,0.32,0.393,0.713,0.144,0.6,0.3,0,35,-8,0.317,81,1891
Marc Maddox,Royals (AAA),26,413,8.50%,13.60%,0.63,0.266,0.338,0.352,0.69,0.086,4.7,0.307,-0.2,45,-10.3,0.317,81,sa327057
Rich Thompson,Phillies (AAA),31,388,6.20%,14.20%,0.44,0.279,0.332,0.376,0.708,0.098,7.6,0.318,3.5,43,-3.7,0.317,92,1883
Martin Maldonado,Brewers (AAA),23,201,7.00%,22.40%,0.31,0.253,0.309,0.425,0.735,0.172,1.4,0.294,-0.5,22,-5.1,0.317,81,6887
Cody Clark,Royals (AAA),28,257,8.60%,13.60%,0.63,0.255,0.321,0.386,0.708,0.132,3.8,0.283,-0.3,28,-6.5,0.317,81,6019
Adam Calderone,Blue Jays (AAA),26,255,7.10%,26.70%,0.26,0.227,0.291,0.45,0.741,0.223,6.4,0.273,-0.1,28,-6.6,0.316,81,sa327816
Craig Cooper,Padres (AAA),25,398,8.80%,19.80%,0.44,0.248,0.317,0.393,0.709,0.145,4,0.293,-0.8,43,-10.3,0.316,81,sa326841
Ramon Vazquez,- - -,33,202,8.90%,15.80%,0.56,0.257,0.33,0.363,0.693,0.106,2.3,0.306,0,22,-5.6,0.314,79,1058
Jacque Jones,Twins (AAA),35,360,5.00%,23.30%,0.21,0.28,0.319,0.386,0.706,0.106,3.5,0.361,0.5,39,-4.3,0.314,90,735
Matt Mcbride,Indians (AAA),25,127,3.90%,13.40%,0.29,0.269,0.296,0.42,0.716,0.151,1.8,0.283,-0.1,14,-1.5,0.314,90,9373
Ezequiel Carrera,- - -,23,426,7.50%,15.50%,0.48,0.275,0.338,0.345,0.683,0.07,6.4,0.331,0.2,45,-9.1,0.313,84,9048
J.C. Boscan,Braves (AAA),30,248,8.90%,20.60%,0.43,0.25,0.324,0.368,0.692,0.118,2,0.305,0,27,-3,0.313,90,2324
Eric Young,Rockies (AAA),25,142,10.60%,22.50%,0.47,0.252,0.34,0.333,0.674,0.081,7.8,0.33,2,15,-4,0.313,79,7158
Warren Schaeffer,Rockies (AAA),25,116,4.30%,16.40%,0.26,0.252,0.306,0.398,0.704,0.146,5.7,0.293,-0.5,12,-3.3,0.313,79,sa390281
Argenis Reyes,- - -,27,105,5.70%,10.50%,0.55,0.302,0.35,0.333,0.683,0.031,2.1,0.341,-0.3,11,-1.3,0.313,89,3285
