Name,Team,Age,PA,BB%,K%,BB/K,AVG,OBP,SLG,OPS,ISO,Spd,BABIP,wSB,wRC,wRAA,wOBA,wRC+,playerid
Allan De San Miguel,Orioles (A+),24,121,9.90%,24.00%,0.41,0.26,0.355,0.385,0.74,0.125,4.4,0.338,0.1,16,1.5,0.342,111,sa295122
Blake Forsythe,Mets (A+),22,345,11.60%,25.80%,0.45,0.244,0.339,0.397,0.736,0.153,2.2,0.315,-0.2,44,4.4,0.342,111,sa548202
Devin Lohman,Reds (A+),23,575,10.40%,18.80%,0.56,0.257,0.353,0.401,0.754,0.144,6.7,0.301,2.5,79,0,0.341,100,sa526331
Kevin Pillar,Blue Jays (A+),23,178,2.80%,9.60%,0.29,0.323,0.339,0.415,0.754,0.091,7,0.342,1.9,23,2.2,0.341,110,12434
Jared Hoying,Rangers (A+),23,248,8.50%,21.00%,0.4,0.275,0.352,0.404,0.756,0.128,6.2,0.346,-0.1,32,2.8,0.34,109,sa548484
Ryan Lollis,Giants (A+),25,349,7.70%,15.20%,0.51,0.296,0.347,0.418,0.765,0.123,4.7,0.337,-1.9,48,-0.3,0.34,99,sa454709
Adam Milligan,Braves (A+),24,366,5.50%,36.60%,0.15,0.255,0.306,0.463,0.769,0.208,5,0.372,0.5,48,4,0.34,109,sa328331
Rafael Fernandez,Mets (A+),23,231,8.70%,24.70%,0.35,0.242,0.313,0.43,0.743,0.188,6.1,0.299,0.5,29,2.6,0.34,110,sa401991
Stefan Welch,Pirates (A+),23,250,6.80%,17.60%,0.39,0.265,0.32,0.429,0.749,0.164,3.9,0.292,0.3,32,2.9,0.34,110,sa392373
Jonathan Talley,Blue Jays (A+),23,468,10.30%,22.40%,0.46,0.259,0.34,0.395,0.735,0.137,3,0.322,-0.3,59,5.2,0.34,110,sa389199
Gerson Montilla,Diamondbacks (A+),22,279,5.00%,14.00%,0.36,0.282,0.321,0.456,0.777,0.174,4.5,0.3,-0.4,38,-0.4,0.339,99,sa502539
Mario Martinez,Mariners (A+),22,492,2.60%,19.70%,0.13,0.283,0.308,0.486,0.794,0.203,4.2,0.314,-0.8,67,-0.8,0.339,99,sa392881
Jonathan Rodriguez,Cardinals (A+),22,248,8.90%,27.40%,0.32,0.252,0.327,0.405,0.732,0.153,2.2,0.336,-0.5,31,2.6,0.339,109,sa503023
Francisco Soriano,Nationals (A+),25,302,13.20%,17.50%,0.75,0.27,0.369,0.359,0.728,0.09,6.9,0.335,-1,39,3,0.339,108,sa456102
Donavan Tate,Padres (A+),21,221,17.20%,25.30%,0.68,0.247,0.391,0.303,0.694,0.056,6,0.361,-2.1,30,-0.6,0.338,98,sa500566
Lance Ray,Twins (A+),22,426,11.70%,19.00%,0.62,0.234,0.327,0.403,0.73,0.169,3.5,0.263,0.4,54,4.2,0.338,109,sa546832
Danny Santana,Twins (A+),21,547,5.30%,14.10%,0.38,0.286,0.329,0.41,0.739,0.124,6.4,0.322,-1.4,69,5.4,0.338,109,10322
Adolfo Reina,Tigers (A+),22,131,4.60%,19.10%,0.24,0.298,0.323,0.421,0.745,0.124,1,0.344,-0.1,16,1.3,0.338,108,sa503320
Robert Haney,Giants (A+),23,232,7.30%,17.70%,0.41,0.31,0.359,0.386,0.745,0.076,3.5,0.378,0.1,31,-0.7,0.337,98,sa549576
Ricky Oropesa,Giants (A+),22,583,10.10%,25.70%,0.39,0.263,0.338,0.425,0.763,0.162,3.2,0.337,-0.3,79,-1.9,0.337,98,sa526884
Orlando Caxito,Royals (A+),20,278,5.40%,23.40%,0.23,0.281,0.326,0.426,0.752,0.145,7,0.36,0.3,36,2.4,0.337,107,sa548078
Nick Ciolli,White Sox (A+),24,184,6.00%,26.10%,0.23,0.28,0.333,0.423,0.756,0.143,6.7,0.368,0.5,24,1.6,0.337,107,sa501654
Rolando Gomez,Angels (A+),23,370,8.60%,20.30%,0.43,0.281,0.349,0.402,0.751,0.121,7.5,0.354,0.2,50,-1.4,0.337,97,sa455176
Carlos Alonso,Phillies (A+),24,379,9.20%,12.90%,0.71,0.278,0.362,0.352,0.713,0.073,2.6,0.313,-0.3,47,3.3,0.336,108,sa525881
Zach Collier,Phillies (A+),21,319,8.20%,18.80%,0.43,0.269,0.333,0.399,0.733,0.131,6.3,0.315,0.8,40,2.8,0.336,108,sa454396
Kevin Rivers,Mariners (A+),23,171,11.10%,24.60%,0.45,0.224,0.324,0.442,0.766,0.218,5.1,0.27,-0.8,23,-0.7,0.336,97,sa510347
Keon Broxton,Diamondbacks (A+),22,536,7.50%,25.40%,0.29,0.267,0.326,0.437,0.763,0.169,5.6,0.332,0.4,72,-2.2,0.336,97,sa455550
Rafael Ortega,Rockies (A+),21,556,8.30%,16.70%,0.49,0.283,0.344,0.41,0.754,0.127,7.6,0.329,-1.4,74,-2.6,0.336,97,10323
Danny Ortiz,Twins (A+),22,405,5.40%,16.50%,0.33,0.269,0.313,0.424,0.737,0.155,5.4,0.308,-1,50,3.3,0.335,107,sa454526
Oliver Dominguez,Blue Jays (A+),23,304,9.90%,24.00%,0.41,0.253,0.334,0.385,0.719,0.132,5.5,0.333,0.2,38,2.4,0.335,107,sa503884
Robert Hefflinger,Braves (A+),22,144,12.50%,32.60%,0.38,0.228,0.336,0.39,0.726,0.163,2.1,0.333,-0.3,18,1,0.335,106,sa501502
Andrew Susac,Giants (A+),22,426,12.90%,23.50%,0.55,0.244,0.351,0.38,0.731,0.136,3.9,0.311,-0.3,56,-2.4,0.334,96,13132
Giovanny Urshela,Indians (A+),20,475,3.40%,12.60%,0.27,0.278,0.309,0.446,0.755,0.169,2.5,0.29,-0.3,60,3.1,0.334,105,sa505997
Ryan Wright,Reds (A+),22,102,2.00%,16.70%,0.12,0.271,0.284,0.521,0.805,0.25,8.2,0.273,0.1,13,-0.6,0.334,96,sa577732
Ronny Rodriguez,Indians (A+),20,483,3.90%,18.20%,0.22,0.264,0.3,0.452,0.752,0.187,5.1,0.289,-1.6,61,3,0.334,105,sa595953
Chad Oberacker,Athletics (A+),23,505,8.50%,19.00%,0.45,0.26,0.326,0.432,0.758,0.172,7.6,0.302,3.6,66,-3.2,0.334,95,sa549447
Elvys Gonzalez,Pirates (A+),22,178,14.00%,23.60%,0.6,0.216,0.335,0.372,0.707,0.155,3.9,0.272,-0.7,22,1.1,0.333,106,sa495744
Juan Graterol,Royals (A+),23,211,3.30%,11.40%,0.29,0.301,0.338,0.393,0.731,0.092,2.4,0.335,-0.9,26,1.2,0.333,105,sa392987
Rubi Silva,Cubs (A+),23,445,2.90%,16.90%,0.17,0.302,0.322,0.412,0.734,0.11,5.6,0.356,-6.2,54,2.8,0.333,105,sa594139
Johnny Ruettiger,Orioles (A+),22,276,12.70%,11.60%,1.09,0.274,0.373,0.329,0.702,0.056,4.8,0.313,-0.2,34,1.5,0.333,105,sa526284
Michael Gonzales,Twins (A+),24,266,11.30%,25.90%,0.43,0.244,0.34,0.378,0.717,0.133,1.3,0.316,-0.2,32,1.5,0.332,105,sa455046
Nick Ahmed,Braves (A+),22,571,8.60%,17.90%,0.48,0.269,0.337,0.391,0.728,0.123,7.3,0.325,3.7,71,2.8,0.332,104,12147
Jeremy Nowak,Orioles (A+),24,501,8.00%,23.40%,0.34,0.281,0.34,0.389,0.729,0.108,3.9,0.363,-0.6,62,2.4,0.332,104,sa549111
Ty Morrison,Rays (A+),21,151,6.00%,19.20%,0.31,0.281,0.34,0.37,0.711,0.089,7.5,0.358,1.3,18,0.8,0.332,105,sa454513
Nick Shaw,Brewers (A+),23,546,12.60%,16.50%,0.77,0.25,0.357,0.336,0.693,0.086,4.7,0.305,-1.4,66,2.9,0.332,105,sa549641
Kyle Knudson,Twins (A+),24,229,13.10%,17.90%,0.73,0.253,0.37,0.311,0.681,0.058,1.4,0.32,-0.2,28,1.2,0.332,105,sa546859
Francisco Pena,Mets (A+),22,155,7.10%,18.70%,0.38,0.254,0.305,0.423,0.728,0.169,2.9,0.291,-0.1,19,0.8,0.332,104,8298
Ryan Pineda,Athletics (A+),23,274,10.90%,20.40%,0.54,0.249,0.344,0.384,0.728,0.135,3.3,0.309,-1.1,36,-2.3,0.331,94,sa526405
Scott Wingo,Dodgers (A+),23,440,12.70%,17.50%,0.73,0.246,0.367,0.337,0.705,0.091,6.5,0.304,-1.2,57,-3.7,0.331,94,sa598178
Ryan Fisher,Marlins (A+),24,404,8.40%,21.30%,0.4,0.254,0.328,0.392,0.719,0.138,4.9,0.315,0,49,1.9,0.331,104,sa549201
Brian Hernandez,Angels (A+),23,267,6.40%,12.40%,0.52,0.292,0.356,0.375,0.731,0.083,3,0.325,-1,34,-2.4,0.331,94,sa503330
Cristhian Adames,Rockies (A+),20,485,9.70%,16.90%,0.57,0.28,0.352,0.378,0.73,0.098,5.3,0.338,-0.2,63,-4.4,0.331,93,6013
Patrick Brady,Mariners (A+),24,138,5.10%,17.40%,0.29,0.297,0.333,0.414,0.747,0.117,5.9,0.34,-0.4,18,-1.2,0.331,93,sa550346
Kevin Keyes,Nationals (A+),23,435,7.60%,24.80%,0.31,0.223,0.29,0.459,0.749,0.236,3.3,0.247,-0.1,53,1.5,0.33,103,sa392183
Matty Johnson,Red Sox (A+),24,181,11.60%,12.70%,0.91,0.265,0.352,0.361,0.713,0.097,5.1,0.301,-1.6,22,0.6,0.33,103,sa596293
Brandon Jacobs,Red Sox (A+),21,487,8.00%,26.30%,0.3,0.252,0.322,0.41,0.732,0.158,4.5,0.324,-0.5,60,1.6,0.33,103,sa501670
B.A. Vollmuth,Athletics (A+),22,295,9.20%,23.70%,0.39,0.261,0.336,0.398,0.733,0.136,2.6,0.33,-1,38,-2.9,0.33,93,sa526567
Raywilly Gomez,Diamondbacks (A+),22,345,11.00%,10.10%,1.09,0.273,0.351,0.377,0.728,0.103,0.9,0.294,0,44,-3.4,0.33,93,sa503268
Whit Merrifield,Royals (A+),23,440,9.30%,15.70%,0.59,0.258,0.333,0.389,0.722,0.132,6.8,0.292,2.8,54,1,0.329,102,sa526882
Aderlin Rodriguez,Mets (A+),20,163,4.90%,18.40%,0.27,0.242,0.288,0.431,0.72,0.19,3,0.252,0.1,19,0.5,0.329,102,sa511026
Daniel Rams,Twins (A+),23,270,14.10%,34.80%,0.4,0.227,0.338,0.358,0.696,0.131,3.9,0.354,-1,32,0.7,0.328,102,sa390353
Mark Tracy,Rockies (A+),24,175,6.30%,25.70%,0.24,0.264,0.31,0.448,0.758,0.184,2.9,0.33,-0.3,22,-1.9,0.328,92,sa503820
Albert Cartwright,Phillies (A+),24,447,7.20%,20.40%,0.35,0.257,0.324,0.384,0.707,0.126,7.3,0.32,-0.3,53,1.1,0.328,102,sa397967
Ronald Torreyes,Cubs (A+),19,474,6.80%,6.10%,1.1,0.264,0.326,0.385,0.711,0.121,6.3,0.268,0.7,56,1.1,0.328,102,sa546565
Keenyn Walker,White Sox (A+),21,168,14.30%,29.80%,0.48,0.238,0.345,0.364,0.709,0.126,8.3,0.341,1.7,20,0.1,0.327,101,sa501943
Travis Adair,Orioles (A+),24,149,11.40%,11.40%,1,0.285,0.365,0.354,0.719,0.069,4.5,0.319,0.5,18,0.1,0.327,101,sa455263
Tony Wolters,Indians (A+),20,537,6.70%,19.40%,0.35,0.26,0.32,0.404,0.724,0.144,5.2,0.314,-2.9,65,0.3,0.327,101,sa548197
Tim Smalling,Rockies (A+),24,295,9.50%,18.00%,0.53,0.274,0.344,0.382,0.726,0.108,6.4,0.333,0.5,37,-3.7,0.326,91,sa545109
Shea Vucinich,Brewers (A+),23,488,9.60%,19.90%,0.48,0.249,0.339,0.353,0.692,0.104,4.9,0.31,-0.2,57,0.6,0.326,101,sa526416
Taylor Lindsey,Angels (A+),20,589,4.90%,11.20%,0.44,0.289,0.328,0.408,0.736,0.119,5.1,0.313,-1.3,74,-7.7,0.326,91,sa548170
Danny Vicioso,Reds (A+),23,134,2.20%,22.40%,0.1,0.29,0.306,0.443,0.749,0.153,3.2,0.357,-0.3,17,-1.8,0.326,90,sa503860
Jonathan Jones,Blue Jays (A+),22,372,9.10%,14.50%,0.63,0.266,0.356,0.322,0.678,0.056,6.4,0.32,3.1,43,0.1,0.325,100,sa526453
Stephen King,Nationals (A+),24,235,4.30%,24.30%,0.18,0.283,0.321,0.406,0.727,0.123,4.6,0.374,-0.5,28,-0.2,0.325,99,sa326680
Delino Deshields,Astros (A+),19,114,11.40%,20.20%,0.57,0.237,0.336,0.381,0.718,0.144,8.9,0.288,1.2,14,-1.6,0.325,90,sa548171
Kurtis Muller,Reds (A+),22,208,8.20%,12.00%,0.68,0.262,0.327,0.404,0.731,0.142,7.4,0.289,-0.8,26,-3,0.325,90,sa546782
Aaron Dudley,Marlins (A+),24,229,8.70%,15.70%,0.56,0.268,0.332,0.371,0.703,0.102,4.2,0.312,-0.1,26,-0.1,0.324,100,sa549425
Neil Medchill,Yankees (A+),25,239,7.90%,29.30%,0.27,0.248,0.305,0.408,0.714,0.161,5.8,0.333,0.1,28,-0.1,0.324,100,sa501652
Dan Brewer,Braves (A+),24,176,10.80%,16.50%,0.66,0.26,0.343,0.364,0.706,0.104,5.9,0.306,-0.1,21,-0.2,0.324,99,sa454991
Odubel Herrera,Rangers (A+),20,551,6.00%,18.00%,0.33,0.284,0.335,0.382,0.717,0.098,7,0.343,2.3,65,-0.8,0.324,99,sa505987
James Mccann,Tigers (A+),22,177,5.60%,16.40%,0.34,0.288,0.345,0.35,0.695,0.063,4.8,0.346,0.5,20,-0.1,0.324,99,12859
Tyler Townsend,Orioles (A+),24,136,11.00%,22.80%,0.48,0.254,0.338,0.373,0.711,0.119,1.6,0.314,-0.5,16,-0.2,0.324,99,sa501202
Kike Hernandez,Astros (A+),20,411,5.40%,10.50%,0.51,0.275,0.318,0.418,0.736,0.143,5.8,0.297,-0.2,51,-6.2,0.324,89,10472
John Ryan Murphy,Yankees (A+),21,294,8.80%,13.90%,0.63,0.257,0.322,0.374,0.696,0.117,4.2,0.286,-0.6,34,-0.2,0.324,99,10346
Kevin Ahrens,Blue Jays (A+),23,477,12.60%,18.20%,0.69,0.24,0.338,0.345,0.682,0.105,2.7,0.282,-0.5,55,-0.5,0.323,99,sa389281
Daniel Grovatt,Pirates (A+),23,426,6.10%,15.70%,0.39,0.251,0.302,0.408,0.709,0.156,7.6,0.282,2,49,-0.5,0.323,99,sa526191
Ryan Jones,Angels (A+),24,236,9.70%,21.20%,0.46,0.249,0.326,0.4,0.726,0.151,5.2,0.318,-0.8,29,-3.7,0.323,89,sa503333
Dustin Garneau,Rockies (A+),24,348,11.50%,11.80%,0.98,0.243,0.332,0.383,0.716,0.14,3.5,0.261,-1,42,-5.5,0.323,88,sa502010
Jake Oester,White Sox (A+),25,118,11.00%,30.50%,0.36,0.252,0.342,0.35,0.691,0.097,3.4,0.379,-0.1,14,-0.3,0.323,98,sa545171
Anthony Gallas,Indians (A+),24,410,6.60%,20.70%,0.32,0.25,0.305,0.415,0.72,0.165,4.3,0.301,-0.9,48,-1.2,0.322,98,sa549646
Sean Coyle,Red Sox (A+),20,484,6.00%,24.00%,0.25,0.249,0.316,0.391,0.707,0.142,6.6,0.317,3.1,56,-1.6,0.322,97,sa548268
Tyler Holt,Indians (A+),23,362,10.50%,17.10%,0.61,0.263,0.349,0.339,0.688,0.076,7.2,0.327,-0.2,42,-1.2,0.322,97,11391
Michael Gilmartin,Athletics (A+),24,486,9.70%,20.20%,0.48,0.256,0.339,0.36,0.699,0.105,2.8,0.313,-0.6,59,-8.4,0.321,87,sa502326
Jimmy Swift,Angels (A+),24,120,8.30%,23.30%,0.36,0.252,0.328,0.393,0.72,0.14,6.1,0.325,-0.1,14,-2.2,0.32,87,sa547025
Jack Murphy,Blue Jays (A+),24,323,10.80%,20.70%,0.52,0.223,0.312,0.385,0.696,0.162,1.8,0.252,-0.2,36,-1.2,0.32,97,sa502520
Marcus Knecht,Blue Jays (A+),22,516,9.70%,28.30%,0.34,0.21,0.302,0.389,0.692,0.179,5.8,0.277,0.4,58,-2,0.32,97,sa455466
Scott Krieger,Brewers (A+),25,143,6.30%,22.40%,0.28,0.248,0.317,0.364,0.681,0.116,7.6,0.316,0.7,16,-0.6,0.319,96,sa502061
Ben Orloff,Astros (A+),25,332,9.60%,6.60%,1.45,0.288,0.362,0.316,0.678,0.028,4,0.306,0.4,39,-6.4,0.319,86,sa455266
Peter Lavin,Phillies (A+),24,481,7.10%,15.00%,0.47,0.269,0.322,0.367,0.688,0.097,5.4,0.309,0.9,53,-2.4,0.318,96,sa598644
Heiker Menses,Red Sox (A+),21,273,3.30%,20.10%,0.16,0.272,0.313,0.392,0.705,0.12,7.9,0.338,-1,31,-1.7,0.318,95,sa506229
Travis Taijeron,Mets (A+),23,182,9.90%,28.60%,0.35,0.203,0.304,0.373,0.677,0.171,3.9,0.253,0.3,20,-0.9,0.318,96,sa598284
Drew Maggi,Pirates (A+),23,234,13.70%,19.70%,0.7,0.241,0.352,0.308,0.66,0.067,7,0.309,2,26,-1.2,0.318,96,sa549144
Mycal Jones,Braves (A+),25,437,7.80%,14.60%,0.53,0.253,0.327,0.363,0.69,0.11,6.1,0.296,1,49,-2.9,0.318,94,sa501228
Edward Salcedo,Braves (A+),20,511,6.50%,25.40%,0.25,0.24,0.295,0.412,0.707,0.172,5.8,0.295,-1.3,58,-3.4,0.317,94,sa539932
Matthew Sweeney,Orioles (A+),24,127,7.90%,17.30%,0.45,0.25,0.307,0.397,0.704,0.147,2.3,0.29,-0.4,14,-0.9,0.317,94,sa327050
Carlos Paulino,Pirates (A+),22,335,5.10%,12.80%,0.4,0.251,0.311,0.37,0.681,0.119,4.5,0.28,-0.2,37,-2.1,0.317,95,sa456100
Gift Ngoepe,Pirates (A+),22,538,11.70%,24.30%,0.48,0.232,0.33,0.338,0.668,0.105,6.3,0.304,-1.6,59,-3.4,0.317,95,sa503029
Christopher Edmondson,Cardinals (A+),24,508,6.70%,16.10%,0.41,0.256,0.317,0.362,0.679,0.106,4.7,0.293,0.3,56,-3.3,0.316,94,sa549888
Michael Blanke,White Sox (A+),23,373,7.20%,17.70%,0.41,0.24,0.303,0.399,0.702,0.16,1.8,0.268,-0.1,42,-3,0.316,93,sa549125
Juan Silverio,White Sox (A+),21,285,5.30%,23.50%,0.22,0.243,0.285,0.433,0.719,0.19,5.7,0.292,-0.9,32,-2.3,0.316,93,sa455632
Chris Bisson,Padres (A+),22,516,6.80%,17.60%,0.38,0.288,0.334,0.364,0.698,0.076,7.7,0.347,2.4,60,-11.3,0.316,84,sa526933
Vance Albitz,Cardinals (A+),24,148,10.80%,8.10%,1.33,0.266,0.352,0.306,0.658,0.04,4.3,0.287,0.3,16,-1,0.316,94,sa545433
Brandon Tripp,Phillies (A+),27,153,3.30%,22.90%,0.14,0.257,0.307,0.386,0.693,0.129,4.2,0.33,-0.1,17,-1.1,0.315,94,sa327660
Cody Stanley,Cardinals (A+),23,170,3.50%,18.80%,0.19,0.28,0.3,0.401,0.701,0.121,3.4,0.32,0.1,18,-1.2,0.315,94,sa526949
Niko Vasquez,- - -,23,300,11.30%,15.00%,0.76,0.234,0.327,0.368,0.694,0.134,4.2,0.269,0.2,34,-6.3,0.315,85,sa454460
Helder Velazquez,Rockies (A+),23,285,5.30%,20.40%,0.26,0.252,0.311,0.404,0.715,0.152,3.7,0.293,-0.2,33,-6.4,0.315,84,sa326728
Tyler Cannon,Indians (A+),24,320,8.40%,22.50%,0.38,0.267,0.331,0.358,0.689,0.09,3.4,0.349,0.1,36,-2.7,0.315,93,sa503364
Jett Bandy,Angels (A+),22,365,5.50%,14.00%,0.39,0.247,0.318,0.386,0.703,0.139,3.1,0.271,-0.3,42,-8.3,0.315,83,sa577010
Curt Casali,Tigers (A+),23,179,6.10%,15.60%,0.39,0.25,0.322,0.35,0.672,0.1,1.6,0.298,-0.1,19,-1.4,0.314,93,12510
Angel Franco,Royals (A+),22,410,8.00%,11.00%,0.73,0.266,0.332,0.353,0.685,0.087,5,0.298,0.2,45,-3.8,0.314,92,sa455631
Rico Noel,Padres (A+),23,593,10.50%,25.50%,0.41,0.27,0.357,0.305,0.663,0.035,7,0.382,7,68,-14.2,0.313,83,sa526944
Brett Eibner,Royals (A+),23,486,11.70%,34.00%,0.35,0.196,0.299,0.388,0.687,0.191,5.8,0.28,0.1,53,-4.9,0.313,92,sa390416
Benji Gonzalez,Pirates (A+),22,333,8.10%,18.90%,0.43,0.265,0.33,0.333,0.664,0.068,5.9,0.333,-1.9,36,-3,0.313,92,sa454764
Zach Walters,Nationals (A+),22,207,4.80%,20.80%,0.23,0.269,0.304,0.399,0.703,0.13,5.1,0.318,-0.1,23,-2.1,0.313,91,10622
Michael A. Taylor,Nationals (A+),21,431,9.30%,26.20%,0.35,0.242,0.318,0.362,0.68,0.12,5.8,0.335,-0.1,47,-4.7,0.312,91,11489
Luis De La Cruz,Cardinals (A+),23,245,2.90%,10.60%,0.27,0.302,0.324,0.358,0.681,0.056,2.3,0.335,-0.8,26,-2.3,0.312,92,sa396230
Micah Gibbs,Cubs (A+),23,225,14.70%,30.20%,0.49,0.2,0.338,0.297,0.635,0.097,5.1,0.289,0.4,24,-2.2,0.312,91,sa526442
Vince Difazio,Rangers (A+),26,393,13.50%,19.10%,0.71,0.209,0.338,0.316,0.654,0.107,2.2,0.254,-0.5,42,-4.5,0.312,90,sa501657
Daniel Fields,Tigers (A+),21,267,7.10%,20.60%,0.35,0.266,0.318,0.357,0.675,0.09,7,0.335,-0.2,28,-2.7,0.311,91,sa501512
Levi Michael,Twins (A+),21,512,10.90%,16.00%,0.68,0.246,0.339,0.311,0.65,0.065,5.4,0.295,0.9,54,-5.4,0.311,91,sa526207
Parker Berberet,Brewers (A+),22,174,8.60%,19.50%,0.44,0.247,0.318,0.344,0.662,0.097,2,0.3,-1.3,18,-1.9,0.311,91,sa546748
Pedro Baez,Dodgers (A+),24,202,6.90%,21.80%,0.32,0.228,0.287,0.429,0.716,0.201,3.8,0.259,-0.1,22,-5.4,0.31,81,5420
Matt Lipka,Braves (A+),20,229,8.70%,14.00%,0.63,0.271,0.335,0.337,0.672,0.065,6,0.308,-0.2,25,-2.8,0.31,90,sa548175
James Robbins,Tigers (A+),21,496,7.50%,34.50%,0.22,0.237,0.295,0.382,0.677,0.145,4,0.353,0.2,52,-5.4,0.31,91,sa502680
Geoff Klein,Cardinals (A+),24,385,7.80%,24.20%,0.32,0.246,0.309,0.354,0.663,0.108,2.6,0.316,-0.2,40,-4.2,0.31,91,sa547202
J.T. Realmuto,Marlins (A+),21,499,7.40%,12.80%,0.58,0.256,0.319,0.345,0.664,0.09,4.4,0.279,0.3,52,-5.5,0.31,90,11739
Rick Hague,Nationals (A+),23,433,6.50%,21.50%,0.3,0.258,0.312,0.37,0.681,0.111,6.7,0.321,1.8,46,-5.4,0.31,90,sa548193
Edgar Duran,Phillies (A+),21,451,6.20%,15.10%,0.41,0.253,0.31,0.357,0.667,0.104,5.3,0.284,-2.3,47,-5.1,0.31,90,sa503253
Andy Vasquez,Pirates (A+),24,305,3.60%,19.70%,0.18,0.264,0.29,0.389,0.679,0.125,5.2,0.317,-2.8,32,-3.5,0.31,90,sa457107
Rebel Ridling,Cubs (A+),26,260,8.50%,14.60%,0.58,0.238,0.3,0.37,0.67,0.132,3.2,0.262,-0.3,27,-3,0.31,90,sa454798
Chris Berset,Reds (A+),24,188,11.70%,14.40%,0.81,0.217,0.319,0.36,0.679,0.143,2.4,0.229,-0.8,21,-5.2,0.31,80,sa549458
Carter Bell,Diamondbacks (A+),22,317,8.20%,13.60%,0.6,0.259,0.328,0.348,0.676,0.089,2.4,0.291,-1,35,-8.7,0.309,80,sa455451
Jonathan Meyer,Astros (A+),21,543,5.70%,18.60%,0.31,0.272,0.315,0.375,0.69,0.103,4.2,0.323,-0.6,60,-15.1,0.309,80,sa501198
Teodoro Martinez,Rangers (A+),20,449,4.90%,13.80%,0.35,0.271,0.316,0.364,0.68,0.093,4.2,0.303,-2.3,48,-6,0.309,89,sa505946
Bobby Stevens,- - -,25,304,4.30%,22.70%,0.19,0.25,0.297,0.386,0.682,0.136,4.9,0.304,-0.1,32,-4.1,0.309,89,sa455319
James Ramsey,Cardinals (A+),22,247,13.40%,23.90%,0.56,0.229,0.333,0.314,0.648,0.086,7.6,0.309,1,26,-3,0.309,89,sa599239
Robi Estrada,Rays (A+),23,279,7.90%,15.40%,0.51,0.253,0.31,0.357,0.668,0.104,5.1,0.291,0.6,29,-3.5,0.308,89,sa328059
Andrew Aplin,Astros (A+),21,108,3.70%,14.80%,0.25,0.26,0.287,0.423,0.71,0.163,7.8,0.282,-0.6,12,-3.1,0.308,79,sa502787
Murray Watts,Royals (A+),24,118,10.20%,35.60%,0.29,0.229,0.305,0.4,0.705,0.171,0.9,0.333,-0.4,12,-1.7,0.308,88,sa526570
Delta Cleary,Rockies (A+),22,279,6.80%,20.10%,0.34,0.277,0.322,0.368,0.69,0.091,6.5,0.342,-1.1,30,-8,0.308,79,sa463884
Felix Sanchez,Red Sox (A+),22,163,6.10%,25.80%,0.24,0.262,0.327,0.338,0.665,0.076,7.3,0.356,3.3,17,-2.3,0.308,88,sa503859
Kawika Emsley-Pai,Pirates (A+),23,161,21.70%,20.50%,1.06,0.167,0.357,0.242,0.598,0.075,4.3,0.218,0.5,17,-2.1,0.308,89,sa548473
Trent Mummey,Orioles (A+),23,302,11.60%,11.60%,1,0.228,0.323,0.336,0.659,0.108,5.8,0.249,0,32,-4.3,0.308,88,sa526209
Tyson Van Winkle,Diamondbacks (A+),24,165,7.30%,19.40%,0.38,0.26,0.317,0.373,0.69,0.113,1.6,0.31,0,18,-4.8,0.308,79,sa501626
Dusty Robinson,Athletics (A+),22,423,7.80%,30.50%,0.26,0.231,0.296,0.407,0.702,0.176,4.4,0.296,0.4,46,-12.4,0.307,79,sa578149
Cody Rogers,Rays (A+),23,413,7.30%,24.00%,0.3,0.244,0.312,0.343,0.655,0.1,7.6,0.319,2.5,42,-5.8,0.306,88,sa501523
Anthony Hewitt,Phillies (A+),23,437,4.10%,31.10%,0.13,0.241,0.281,0.387,0.668,0.146,5.4,0.326,-1.3,44,-6.2,0.306,88,sa454381
Jason Martinson,Nationals (A+),23,265,7.90%,29.80%,0.27,0.215,0.279,0.409,0.689,0.194,7.3,0.258,0.5,28,-4.2,0.306,87,sa548330
Michael Mosby,Orioles (A+),22,297,8.80%,25.60%,0.34,0.234,0.308,0.364,0.672,0.13,4,0.311,-2.2,31,-4.7,0.306,87,sa549119
Cory Spangenberg,Padres (A+),21,426,6.10%,16.90%,0.36,0.271,0.324,0.352,0.675,0.081,8,0.327,1.1,46,-13.2,0.305,78,12294
Connor Powers,Padres (A+),24,379,7.90%,26.90%,0.29,0.239,0.303,0.385,0.688,0.146,3.8,0.308,0.6,40,-11.8,0.305,77,sa501631
Shannon Wilkerson,Red Sox (A+),23,420,4.80%,17.10%,0.28,0.269,0.303,0.376,0.678,0.106,7.8,0.316,2.8,43,-7,0.305,86,sa501599
Ryan Lapensee,Diamondbacks (A+),23,367,5.40%,16.90%,0.32,0.263,0.312,0.365,0.677,0.102,5.6,0.31,0.6,39,-11.7,0.304,77,sa526548
Lucas Bailey,Rays (A+),21,256,3.10%,26.20%,0.12,0.231,0.277,0.393,0.67,0.162,4.1,0.288,-0.9,26,-4,0.304,86,sa501447
Christopher Duffy,Phillies (A+),24,175,7.40%,28.00%,0.27,0.236,0.314,0.331,0.645,0.096,1.3,0.33,-0.1,18,-2.8,0.304,86,sa327090
Mel Rojas Jr.,Pirates (A+),22,546,6.40%,19.60%,0.33,0.245,0.303,0.354,0.657,0.109,6.8,0.3,-0.4,55,-8.6,0.304,86,sa548194
