Name,Team,Age,PA,BB%,K%,BB/K,AVG,OBP,SLG,OPS,ISO,Spd,BABIP,wSB,wRC,wRAA,wOBA,wRC+,playerid
Jonathan Murphy,Twins (A),23,253,9.50%,21.70%,0.44,0.272,0.351,0.366,0.717,0.094,6.4,0.353,-0.4,32,2.1,0.337,107,sa658472
Tyler Roberts,Brewers (A),22,131,10.70%,32.80%,0.33,0.259,0.354,0.366,0.72,0.107,1.8,0.406,-0.5,17,1,0.337,107,sa501663
Casey Kalenkosky,Braves (A),23,331,10.30%,17.20%,0.6,0.247,0.338,0.384,0.722,0.136,4.6,0.279,-1,42,3.9,0.337,110,sa599036
Marty Gantt,Rays (A),23,496,9.30%,22.20%,0.42,0.267,0.339,0.391,0.73,0.124,6.9,0.335,2.3,63,3.8,0.337,107,sa658103
Wynston Sawyer,Orioles (A),21,366,11.50%,18.90%,0.61,0.238,0.336,0.384,0.72,0.146,4.3,0.278,-0.1,47,4.3,0.337,110,sa548430
Creede Simpson,Orioles (A),23,393,10.70%,21.10%,0.51,0.248,0.334,0.385,0.719,0.137,3.6,0.299,0.2,50,4.5,0.337,110,sa577019
Jorge Flores,Blue Jays (A),21,226,10.20%,13.30%,0.77,0.247,0.348,0.361,0.709,0.113,4.9,0.288,-1.4,28,1.7,0.337,106,sa550275
Michael Lang,Diamondbacks (A),24,326,5.80%,21.20%,0.28,0.263,0.326,0.406,0.732,0.143,6.2,0.327,-0.9,41,2.4,0.336,106,sa526329
Tyler Stubblefield,Padres (A),25,249,6.40%,12.40%,0.52,0.267,0.317,0.418,0.735,0.151,5.8,0.293,0.7,31,1.7,0.336,106,sa502774
Max Kepler,Twins (A),20,263,9.10%,16.30%,0.56,0.237,0.312,0.424,0.736,0.186,5.6,0.254,0.3,33,1.7,0.335,105,sa549507
Danny Oh,Yankees (A),23,304,10.20%,19.10%,0.53,0.266,0.373,0.317,0.69,0.05,4.4,0.343,0.8,39,3.2,0.335,109,sa546797
Cody Koback,Red Sox (A),23,259,8.10%,17.40%,0.47,0.282,0.357,0.348,0.705,0.066,6,0.35,-0.7,33,2.6,0.335,109,sa579327
Maikis De La Cruz,Mets (A),22,398,9.80%,20.40%,0.48,0.261,0.342,0.372,0.714,0.112,7.1,0.327,1.8,50,4,0.335,109,sa596985
Tim Anderson,White Sox (A),20,301,7.60%,25.90%,0.29,0.277,0.348,0.363,0.711,0.086,8.9,0.384,2.9,38,3,0.335,109,sa737508
Danry Vasquez,- - -,19,549,6.70%,12.90%,0.52,0.284,0.331,0.4,0.731,0.116,5,0.311,-1.4,68,2.8,0.333,104,sa598653
Craig Manuel,Nationals (A),23,183,12.60%,10.40%,1.21,0.273,0.359,0.344,0.703,0.071,4.9,0.297,0.2,23,1.6,0.333,108,sa577995
Gustavo Pierre,Blue Jays (A),21,237,0.80%,26.20%,0.03,0.292,0.3,0.438,0.737,0.146,7.3,0.377,0.4,29,1.1,0.333,104,sa503319
Jared Reaves,Tigers (A),22,424,6.60%,20.50%,0.32,0.271,0.341,0.367,0.708,0.096,3.7,0.339,-0.9,52,2,0.333,104,sa658626
Patrick Wisdom,Cardinals (A),21,423,9.90%,27.00%,0.37,0.231,0.312,0.411,0.723,0.18,5.5,0.294,0.2,52,1.7,0.332,103,sa657868
Yordy Cabrera,Marlins (A),22,378,7.40%,20.60%,0.36,0.237,0.315,0.398,0.712,0.16,5,0.27,-0.1,47,3,0.332,107,sa548243
Brent Tanner,White Sox (A),25,252,10.70%,25.80%,0.42,0.235,0.325,0.38,0.705,0.145,2.5,0.295,-0.5,31,1.9,0.331,107,sa599493
Mario Martinez,- - -,23,453,4.40%,25.80%,0.17,0.27,0.309,0.414,0.723,0.144,1.9,0.34,-0.6,56,2.8,0.331,105,sa392881
Keon Barnum,White Sox (A),20,223,8.50%,29.10%,0.29,0.254,0.315,0.403,0.718,0.149,2.2,0.346,-0.2,28,1.6,0.331,106,sa657864
Jose Peraza,Braves (A),19,504,6.70%,12.70%,0.53,0.288,0.341,0.371,0.712,0.083,8.8,0.328,6.2,62,3.5,0.331,106,sa596851
Claudio Custodio,Yankees (A),22,172,10.50%,19.80%,0.53,0.24,0.325,0.38,0.705,0.14,8.7,0.292,2.6,21,1.2,0.33,106,sa547829
Renato Nunez,Athletics (A),19,545,5.10%,25.00%,0.21,0.258,0.301,0.423,0.725,0.165,2.6,0.315,-0.7,66,1.5,0.33,102,sa596834
Eric Garcia,Braves (A),22,317,10.70%,13.90%,0.77,0.255,0.338,0.363,0.701,0.108,4.1,0.29,-3,39,2.2,0.33,106,sa621634
Alfredo Rodriguez,Brewers (A),23,465,10.80%,11.20%,0.96,0.27,0.363,0.324,0.687,0.054,3.1,0.304,-2.9,56,1.2,0.33,102,sa577808
Ronald Guzman,Rangers (A),18,191,5.80%,14.10%,0.41,0.272,0.325,0.387,0.712,0.116,1,0.297,-0.2,23,1.2,0.33,106,sa659670
Stephen Carmon,Padres (A),23,182,10.40%,12.10%,0.86,0.253,0.341,0.364,0.704,0.11,4.8,0.284,-0.7,22,0.4,0.33,102,sa658146
Angel Rosa,Angels (A),20,159,5.00%,26.40%,0.19,0.27,0.314,0.412,0.727,0.142,8.1,0.362,1.1,19,0.3,0.329,102,sa707769
Alejandro Mejia,Cardinals (A),22,169,5.30%,17.20%,0.31,0.281,0.327,0.386,0.713,0.105,6.3,0.339,-0.1,20,0.3,0.329,101,sa657995
Joseph Rapp,Giants (A),23,383,5.00%,25.60%,0.19,0.267,0.328,0.375,0.703,0.108,2.6,0.352,-0.8,47,2.1,0.329,105,sa503405
James Baldwin,Dodgers (A),21,430,9.50%,35.80%,0.27,0.238,0.323,0.388,0.711,0.149,8.3,0.382,3.6,51,0.5,0.328,101,sa548307
Parker Berberet,Brewers (A),23,380,8.20%,15.30%,0.53,0.257,0.327,0.381,0.708,0.124,2.5,0.289,-1,45,0.4,0.328,101,sa546748
Kevin Heller,Red Sox (A),23,132,7.60%,25.00%,0.3,0.248,0.333,0.359,0.692,0.111,7,0.329,0.7,16,0.7,0.328,104,sa658970
Daniel Carroll,Braves (A),24,131,3.10%,24.40%,0.13,0.277,0.318,0.395,0.713,0.118,8.4,0.364,1.1,16,0.6,0.328,104,sa390372
Andrew Cain,Giants (A),23,401,8.00%,23.40%,0.34,0.24,0.309,0.402,0.711,0.162,8.3,0.298,2.4,49,1.9,0.328,104,sa598759
Tim Roberson,Red Sox (A),23,196,4.10%,23.50%,0.17,0.289,0.316,0.396,0.712,0.107,2,0.367,-0.2,24,0.9,0.328,104,sa546786
Jordan Walton,Cardinals (A),23,446,7.00%,17.30%,0.4,0.278,0.333,0.375,0.708,0.097,4,0.332,-1.3,53,0.3,0.328,101,sa659223
Mike Marjama,White Sox (A),23,407,4.90%,16.50%,0.3,0.277,0.323,0.384,0.707,0.107,4.4,0.32,-0.6,49,1.9,0.328,104,sa580435
Jesus Loya,Red Sox (A),21,134,5.20%,12.70%,0.41,0.296,0.338,0.36,0.698,0.064,4.4,0.343,-0.4,16,0.6,0.327,104,sa548065
Jeremy Rathjen,Dodgers (A),23,527,10.60%,18.80%,0.57,0.232,0.337,0.349,0.686,0.117,6.2,0.283,3.8,62,0,0.327,100,sa602610
Francisco Diaz,Pirates (A),23,247,11.30%,14.20%,0.8,0.255,0.348,0.335,0.683,0.08,2.4,0.299,-0.3,30,1,0.327,104,sa505229
Yoandy Barroso,White Sox (A),24,132,13.60%,25.80%,0.53,0.225,0.348,0.324,0.673,0.099,4.6,0.316,0.1,16,0.5,0.327,103,sa628486
Torsten Boss,Orioles (A),22,447,11.90%,23.70%,0.5,0.238,0.333,0.358,0.69,0.119,4.1,0.308,0,54,1.6,0.326,103,sa621486
Gioskar Amaya,Cubs (A),20,516,8.10%,21.10%,0.39,0.252,0.329,0.369,0.698,0.117,6.4,0.317,-0.2,61,-0.3,0.326,100,sa547898
Kevin Patterson,Blue Jays (A),24,395,11.10%,27.10%,0.41,0.212,0.301,0.424,0.726,0.212,2.7,0.246,-0.2,46,-0.3,0.326,99,sa392161
Khayyan Norfork,Nationals (A),24,360,8.90%,19.70%,0.45,0.25,0.328,0.367,0.695,0.117,7.3,0.307,0,43,1.1,0.326,103,sa546794
Giuseppe Papaccio,Cubs (A),22,151,6.60%,15.90%,0.42,0.279,0.331,0.364,0.695,0.086,2.5,0.325,-0.5,18,-0.2,0.325,99,sa738168
Connor Harrell,Tigers (A),22,272,7.00%,26.10%,0.27,0.237,0.32,0.373,0.693,0.137,5.4,0.313,-1,32,-0.5,0.325,99,sa658840
Lucas Herbst,Orioles (A),22,445,4.50%,17.10%,0.26,0.276,0.324,0.372,0.696,0.096,4.6,0.327,-2.7,53,1.1,0.325,102,sa546989
Anthony Bemboom,Angels (A),23,254,8.30%,16.90%,0.49,0.245,0.307,0.397,0.704,0.153,2.3,0.268,-0.5,30,-0.5,0.324,98,sa579274
Charles Jones,Giants (A),20,472,10.00%,29.70%,0.34,0.236,0.321,0.371,0.692,0.135,5,0.327,-1.3,56,0.9,0.324,102,sa548399
Zach Vincej,Reds (A),22,425,8.50%,16.90%,0.5,0.263,0.333,0.358,0.691,0.095,6.2,0.314,-0.6,49,-1,0.324,98,sa621790
Kevin Taylor,Dodgers (A),21,299,10.70%,14.40%,0.74,0.247,0.339,0.34,0.679,0.093,4.2,0.28,-1.1,35,-0.7,0.324,98,sa599801
Brian Pointer,Phillies (A),21,496,11.70%,25.20%,0.46,0.216,0.337,0.334,0.672,0.118,6.3,0.293,1.1,59,0.9,0.324,101,sa549828
Maxwell Moroff,Pirates (A),20,506,12.80%,20.20%,0.64,0.233,0.335,0.345,0.68,0.112,4.9,0.286,-2.2,60,0.8,0.323,101,sa658280
Ketel Marte,Mariners (A),19,406,3.70%,9.60%,0.38,0.304,0.33,0.37,0.7,0.066,6.9,0.336,-0.4,47,-1.2,0.323,98,sa597026
Nomar Mazara,Rangers (A),18,506,8.70%,25.90%,0.34,0.236,0.31,0.382,0.692,0.146,2.5,0.301,-1,59,0.4,0.322,101,sa659453
Cole Frenzel,Mets (A),23,489,10.40%,17.40%,0.6,0.235,0.333,0.346,0.679,0.111,3.1,0.276,-0.1,57,0.2,0.322,100,sa503730
Tyler Goeddel,Rays (A),20,497,8.00%,19.70%,0.41,0.249,0.313,0.389,0.701,0.14,8.2,0.302,3.7,57,-1.9,0.322,97,sa597762
Mike Garza,Brewers (A),23,439,4.10%,18.00%,0.23,0.282,0.312,0.391,0.703,0.109,5,0.338,-1.5,50,-1.8,0.322,97,sa621584
Anthony Caronia,Orioles (A),22,162,9.90%,21.60%,0.46,0.289,0.363,0.303,0.665,0.014,4.1,0.38,0.4,19,0,0.321,100,sa658633
Oliver Zapata,Cubs (A),20,445,9.40%,20.00%,0.47,0.24,0.317,0.372,0.69,0.133,6.2,0.293,-1.4,51,-2,0.321,96,sa547897
Shayne Houck,Giants (A),23,392,9.20%,20.40%,0.45,0.235,0.332,0.339,0.671,0.104,2.9,0.289,-1,45,-0.5,0.32,99,sa658687
Jorge Rivero,Mets (A),24,142,7.70%,13.40%,0.58,0.279,0.34,0.333,0.674,0.054,5.1,0.327,-0.4,16,-0.2,0.32,99,sa596986
Chase Anselment,Braves (A),22,213,5.20%,27.70%,0.19,0.25,0.286,0.415,0.701,0.165,2.6,0.326,-0.5,24,-0.4,0.319,98,sa621129
Exicardo Cayones,Angels (A),21,243,11.50%,26.30%,0.44,0.233,0.344,0.322,0.666,0.089,6.8,0.324,0.4,27,-1.5,0.319,95,sa504941
Reed Gragnani,Red Sox (A),22,171,7.60%,12.90%,0.59,0.259,0.337,0.333,0.671,0.075,3.6,0.291,-0.6,20,-0.3,0.319,98,sa502340
Zachary Taylor,Phillies (A),22,193,7.30%,34.20%,0.21,0.24,0.295,0.397,0.692,0.156,5.2,0.369,-0.7,22,-0.5,0.318,98,sa502711
Taylor Ard,Mariners (A),23,475,9.50%,13.30%,0.71,0.24,0.32,0.357,0.677,0.117,2.8,0.263,-0.3,53,-3.4,0.318,94,sa550014
Nikolas Balog,Orioles (A),23,412,4.90%,19.90%,0.24,0.266,0.313,0.371,0.684,0.105,2.7,0.328,-0.1,47,-1.2,0.318,97,sa659190
Estarlin Martinez,Nationals (A),21,410,8.80%,18.00%,0.49,0.253,0.324,0.352,0.675,0.099,6.1,0.303,2,46,-1.2,0.317,97,sa507023
Robert Garvey,Dodgers (A),24,370,8.90%,20.00%,0.45,0.27,0.339,0.33,0.669,0.061,6.8,0.344,-0.2,41,-2.7,0.317,94,sa549644
Roman Quinn,Phillies (A),20,298,9.10%,21.50%,0.42,0.238,0.323,0.346,0.669,0.108,7.8,0.297,2.4,34,-0.9,0.317,97,sa597773
Ashley Ponce,Pirates (A),22,147,8.80%,10.20%,0.87,0.244,0.322,0.354,0.676,0.11,7.9,0.274,0.3,17,-0.5,0.317,97,sa504945
Jordan Scott,Astros (A),21,455,11.60%,17.10%,0.68,0.255,0.342,0.321,0.664,0.066,7.3,0.316,1.4,50,-3.5,0.317,93,sa549122
Nick Martini,Cardinals (A),23,416,9.60%,9.60%,1,0.252,0.339,0.329,0.668,0.077,3.9,0.277,-1.8,46,-3.6,0.316,93,sa578044
Eric Wood,Pirates (A),20,402,7.20%,21.90%,0.33,0.255,0.314,0.36,0.674,0.104,2.1,0.32,-1.2,45,-1.8,0.315,96,sa602394
Kawika Emsley-Pai,Pirates (A),24,161,22.40%,23.00%,0.97,0.189,0.379,0.221,0.6,0.033,4.1,0.267,0.4,18,-0.8,0.315,96,sa548473
Jesus Galindo,Giants (A),22,370,8.40%,21.60%,0.39,0.273,0.342,0.322,0.664,0.049,8.5,0.353,6.8,41,-1.8,0.315,96,sa506980
Juan Ciriaco,Rockies (A),22,400,5.30%,15.50%,0.34,0.279,0.319,0.355,0.674,0.075,6.4,0.331,3.5,44,-2.1,0.314,95,sa506307
Fidel Pena,Diamondbacks (A),21,585,5.00%,15.90%,0.31,0.256,0.296,0.394,0.69,0.139,6.6,0.288,0.4,64,-5.7,0.314,92,sa506770
Balbino Fuenmayor,Blue Jays (A),23,108,7.40%,29.60%,0.25,0.208,0.287,0.396,0.683,0.188,3.9,0.262,0,12,-1.1,0.314,91,sa356978
Breland Almadova,Diamondbacks (A),22,493,10.10%,23.10%,0.44,0.237,0.321,0.348,0.669,0.111,6.5,0.305,-0.6,53,-5,0.314,91,sa659072
Aneury Tavarez,Red Sox (A),21,516,4.10%,27.10%,0.15,0.257,0.295,0.388,0.683,0.132,7.4,0.346,-0.7,57,-3,0.314,95,sa598684
Roidany Aguila,Diamondbacks (A),22,309,4.50%,26.90%,0.17,0.242,0.282,0.408,0.69,0.166,2.4,0.302,0.1,33,-3.2,0.313,91,sa502028
Joseph Hudson,Reds (A),22,338,9.50%,14.20%,0.67,0.247,0.328,0.332,0.661,0.085,3.2,0.289,0,36,-3.6,0.313,91,sa658019
Anthony Santander,Indians (A),18,238,5.50%,18.10%,0.3,0.242,0.303,0.37,0.672,0.128,4.2,0.281,-0.2,26,-2.5,0.313,91,sa659463
Janelfry Zorrilla,Mariners (A),22,330,6.40%,20.60%,0.31,0.257,0.312,0.361,0.673,0.105,3.8,0.311,-1.7,36,-3.5,0.313,91,sa506159
Michael Perez,Diamondbacks (A),20,178,7.90%,30.90%,0.25,0.247,0.303,0.383,0.686,0.136,3.9,0.355,-0.1,19,-2,0.312,91,sa597838
Chance Ross,Angels (A),23,157,5.70%,19.70%,0.29,0.25,0.308,0.361,0.669,0.111,4.8,0.3,-0.7,17,-1.8,0.312,90,sa659713
Raul Mondesi,Royals (A),17,536,6.30%,22.00%,0.29,0.261,0.311,0.361,0.672,0.1,7,0.331,0.2,58,-3.8,0.312,94,sa659237
Carlos Escobar,Cubs (A),22,192,5.20%,22.40%,0.23,0.237,0.293,0.387,0.68,0.15,2.8,0.287,-0.1,21,-2.2,0.312,90,sa503390
Eric Smith,Dodgers (A),22,176,13.60%,12.50%,1.09,0.221,0.335,0.317,0.653,0.097,2.7,0.25,-0.1,19,-2.1,0.312,90,sa658396
Carlos Ramirez,Blue Jays (A),22,435,7.60%,23.40%,0.32,0.228,0.297,0.375,0.672,0.147,6.9,0.29,0.5,46,-5.2,0.311,90,sa506165
Adrian Marin,Orioles (A),19,422,5.50%,21.30%,0.26,0.265,0.311,0.356,0.667,0.09,4.4,0.333,0.2,46,-3.4,0.311,93,sa657939
Brett Vertigan,Athletics (A),22,511,10.80%,12.50%,0.86,0.243,0.333,0.321,0.654,0.078,6.8,0.282,1.4,54,-6.4,0.311,89,sa658149
Pin-Chieh Chen,Cubs (A),21,189,13.20%,12.20%,1.09,0.242,0.346,0.298,0.644,0.056,6.3,0.281,-0.8,20,-2.4,0.31,89,sa549901
Socrates Brito,Diamondbacks (A),20,566,6.50%,21.90%,0.3,0.264,0.313,0.356,0.669,0.092,7.3,0.34,1.3,60,-7.5,0.31,89,sa556870
Nick Rickles,Athletics (A),23,300,3.70%,17.30%,0.21,0.258,0.289,0.389,0.677,0.131,3.2,0.292,-0.6,31,-4.1,0.309,88,sa546837
Alejandro Villalobos,Phillies (A),21,281,5.30%,10.70%,0.5,0.272,0.323,0.335,0.657,0.062,4.4,0.306,-0.9,30,-2.6,0.309,92,sa554987
Santiago Nessy,Blue Jays (A),20,242,5.40%,24.40%,0.22,0.241,0.293,0.375,0.668,0.134,1.3,0.304,-0.1,25,-3.4,0.309,88,sa547792
Cito Culver,Yankees (A),20,466,10.30%,26.60%,0.39,0.232,0.312,0.344,0.655,0.112,5.3,0.312,0.2,50,-4.5,0.309,92,sa548315
Cody Keefer,Marlins (A),22,369,9.50%,20.10%,0.47,0.24,0.319,0.338,0.657,0.098,3,0.296,-0.5,39,-3.6,0.309,92,sa502776
Justin O'Conner,Rays (A),21,439,7.10%,25.30%,0.28,0.233,0.29,0.381,0.671,0.148,3.7,0.283,0.8,46,-6.3,0.308,88,sa548314
Joel Hutter,Orioles (A),23,499,10.60%,15.20%,0.7,0.23,0.317,0.334,0.651,0.104,3.9,0.265,-2.3,53,-4.9,0.308,92,sa546925
Andrew Velazquez,Diamondbacks (A),18,257,8.20%,23.00%,0.36,0.26,0.319,0.336,0.655,0.077,6.4,0.345,0.4,27,-3.9,0.307,87,sa658104
Dayton Alexander,Athletics (A),22,167,10.20%,31.70%,0.32,0.236,0.313,0.338,0.651,0.101,6.4,0.351,0.5,17,-2.6,0.307,87,sa597977
Candido Pimentel,Twins (A),22,190,9.50%,20.50%,0.46,0.269,0.337,0.304,0.641,0.035,7.7,0.346,0.8,20,-3,0.306,87,sa506756
Dillon Thomas,Rockies (A),20,358,7.30%,23.50%,0.31,0.255,0.309,0.342,0.651,0.088,4.5,0.333,-3.2,37,-4.3,0.306,90,sa597958
Reggie Golden,Cubs (A),21,252,5.60%,30.60%,0.18,0.227,0.282,0.382,0.664,0.155,2.4,0.297,-0.8,26,-4.2,0.305,86,sa548258
Maxwell Walla,Brewers (A),22,280,6.80%,25.40%,0.27,0.254,0.312,0.344,0.656,0.09,6,0.349,0.2,28,-4.7,0.305,86,sa500834
Jacob Stewart,Tigers (A),22,418,8.40%,30.10%,0.28,0.214,0.285,0.376,0.66,0.161,4.2,0.279,-1.3,42,-7.1,0.305,86,sa501749
Joey Meneses,Braves (A),21,414,6.80%,23.40%,0.29,0.257,0.308,0.349,0.657,0.092,3.7,0.337,-2.2,43,-5.1,0.305,89,sa604598
Todd Hankins,Indians (A),22,159,9.40%,22.60%,0.42,0.22,0.304,0.34,0.644,0.121,5.9,0.267,0,16,-2.7,0.305,86,sa598325
Gabriel Guerrero,Mariners (A),19,499,4.20%,22.60%,0.19,0.271,0.303,0.358,0.661,0.087,5.8,0.344,0.9,50,-8.7,0.304,85,sa596948
Timmy Lopes,Mariners (A),19,365,5.50%,12.60%,0.43,0.272,0.315,0.344,0.659,0.072,5.2,0.31,-1.1,37,-6.3,0.304,85,sa658008
Raul Fortunato,Pirates (A),22,475,6.50%,20.00%,0.33,0.248,0.3,0.352,0.652,0.105,5.4,0.305,-1.3,49,-6.3,0.304,89,sa507207
Patrick Leonard,Rays (A),20,493,8.50%,23.90%,0.36,0.225,0.303,0.345,0.648,0.12,3.2,0.286,0.1,50,-8.7,0.304,85,sa597839
Christopher Mcfarland,Brewers (A),20,339,6.50%,26.50%,0.24,0.238,0.298,0.358,0.656,0.121,6.5,0.324,0,34,-6.1,0.304,85,sa599111
Stefan Sabol,Mets (A),21,417,11.30%,27.80%,0.41,0.203,0.298,0.345,0.643,0.142,6.2,0.273,-0.6,43,-5.6,0.304,89,sa549280
Jayson Hernandez,Red Sox (A),24,225,4.00%,16.00%,0.25,0.267,0.324,0.311,0.635,0.044,1.2,0.318,-1.1,23,-3,0.304,88,sa550163
Kale Kiser,White Sox (A),23,438,8.00%,14.80%,0.54,0.234,0.312,0.328,0.64,0.094,5.5,0.267,0,45,-6,0.303,88,sa546869
Chevy Clarke,Angels (A),21,487,10.10%,28.30%,0.36,0.227,0.313,0.323,0.636,0.095,4.9,0.318,-1.9,49,-9,0.303,84,sa548179
Orlando Arcia,Brewers (A),18,486,7.20%,8.20%,0.88,0.251,0.314,0.333,0.647,0.081,6.6,0.268,0,49,-9,0.303,84,sa596917
Adam Giacalone,Brewers (A),21,264,10.60%,23.10%,0.46,0.249,0.331,0.306,0.636,0.057,1.8,0.331,-0.6,26,-4.9,0.303,84,sa658300
David Gonzalez,Tigers (A),19,387,9.00%,15.20%,0.59,0.247,0.332,0.295,0.626,0.048,5.5,0.299,0.3,39,-7.2,0.303,84,sa596234
Bobby Borchering,Astros (A),22,197,10.70%,31.00%,0.34,0.203,0.305,0.343,0.648,0.14,3.6,0.283,0.1,20,-3.7,0.303,84,sa500727
Felix Marte,Braves (A),22,353,7.10%,30.00%,0.24,0.241,0.296,0.355,0.651,0.114,7,0.347,0.1,36,-5,0.303,88,sa506244
Clint Coulter,Brewers (A),19,135,8.10%,23.00%,0.35,0.207,0.299,0.345,0.643,0.138,5.8,0.25,0.1,13,-2.6,0.302,84,sa657922
Roberto Pena,Astros (A),21,354,6.20%,14.70%,0.42,0.249,0.297,0.354,0.651,0.105,3.4,0.281,0.2,35,-6.8,0.302,84,sa548359
Joel Licon,Twins (A),22,206,7.80%,18.40%,0.42,0.241,0.302,0.342,0.645,0.102,2.5,0.291,-0.3,20,-4,0.302,84,sa658597
Anthony Gomez,Marlins (A),22,495,4.60%,9.10%,0.51,0.271,0.308,0.34,0.648,0.069,4.9,0.288,-0.1,50,-7.4,0.301,87,sa621610
Jeremy Schaffer,Cardinals (A),23,311,7.10%,19.60%,0.36,0.214,0.273,0.388,0.661,0.174,2.6,0.229,-0.6,31,-6.1,0.301,83,sa577850
Josh Ludy,Phillies (A),23,110,6.40%,34.50%,0.18,0.245,0.3,0.343,0.643,0.098,2.4,0.391,-0.1,11,-1.7,0.301,87,sa546687
Christian Lopes,Blue Jays (A),20,552,7.20%,14.10%,0.51,0.245,0.308,0.336,0.644,0.091,3.3,0.278,-0.3,54,-11.1,0.301,83,sa601044
Wes Schill,Nationals (A),23,302,14.90%,18.90%,0.79,0.215,0.333,0.279,0.613,0.065,7.3,0.269,1.5,30,-4.8,0.3,86,sa599087
Dorssys Paulino,Indians (A),18,523,5.70%,17.40%,0.33,0.246,0.297,0.349,0.646,0.103,5,0.294,-0.8,51,-10.7,0.3,83,sa659464
Jordan Leyland,Blue Jays (A),23,150,11.30%,22.00%,0.52,0.231,0.32,0.308,0.628,0.077,4.7,0.289,-0.1,15,-3.1,0.3,83,sa577787
Fred Ford,Royals (A),21,482,10.80%,34.40%,0.31,0.193,0.288,0.35,0.638,0.157,5,0.278,-0.2,48,-7.7,0.3,86,sa658026
Leo Rodriguez,Dodgers (A),21,350,8.90%,14.90%,0.6,0.256,0.333,0.286,0.619,0.029,3.2,0.307,-0.1,34,-7.3,0.3,82,sa550613
Beau Amaral,Reds (A),22,565,6.00%,14.30%,0.42,0.258,0.312,0.324,0.636,0.066,7.1,0.3,2.7,55,-11.9,0.3,82,sa503642
Luis Domoromo,Padres (A),21,237,5.90%,18.60%,0.32,0.233,0.281,0.377,0.658,0.144,6.3,0.269,0.1,23,-5,0.299,82,sa507248
Jeffrey Gelalich,Reds (A),22,518,11.00%,20.70%,0.53,0.245,0.331,0.3,0.63,0.054,5.7,0.313,1.2,50,-11.1,0.299,82,sa503399
Pedro Toribio,Angels (A),22,301,3.70%,15.00%,0.24,0.279,0.311,0.329,0.639,0.049,7,0.332,2.5,29,-6.5,0.299,82,sa505249
Diego Goris,Padres (A),22,388,4.10%,12.10%,0.34,0.266,0.294,0.374,0.667,0.108,3.1,0.286,0,38,-8.4,0.299,82,sa507199
Michael Quesada,Twins (A),23,244,13.90%,23.40%,0.6,0.202,0.316,0.303,0.618,0.101,2.7,0.267,-0.1,24,-5.3,0.299,82,sa549786
Julian Yan,Rockies (A),21,210,6.70%,30.50%,0.22,0.206,0.279,0.36,0.639,0.153,6.1,0.283,-1.4,21,-3.6,0.299,85,sa506301
Ethan Chapman,Royals (A),23,224,11.60%,16.10%,0.72,0.238,0.332,0.28,0.612,0.042,6.2,0.292,0.1,22,-3.9,0.298,85,sa658802
Carter Bell,Diamondbacks (A),23,227,6.60%,14.10%,0.47,0.233,0.291,0.354,0.645,0.121,3.3,0.259,-0.5,22,-5,0.298,81,sa455451
Stephen Perez,Nationals (A),22,486,8.20%,22.00%,0.37,0.236,0.303,0.326,0.63,0.09,4.4,0.302,-2.7,48,-8.8,0.297,84,sa501997
Jeremias Pineda,Twins (A),22,259,7.70%,24.70%,0.31,0.239,0.318,0.3,0.618,0.061,6.9,0.321,1.4,25,-6,0.297,81,sa598687
Brian Blasik,Astros (A),23,251,12.40%,13.10%,0.94,0.209,0.321,0.286,0.607,0.078,4.2,0.233,0,24,-5.9,0.297,80,sa659358
Mitchell Walding,Phillies (A),20,464,12.30%,26.10%,0.47,0.224,0.323,0.286,0.609,0.062,3.9,0.316,-2.1,45,-8.7,0.296,84,sa597901
Jesmuel Valentin,Dodgers (A),19,122,13.10%,23.00%,0.57,0.212,0.325,0.293,0.618,0.081,5.6,0.292,-0.5,12,-2.9,0.296,80,sa657867
Trevor Brown,Giants (A),21,423,6.40%,12.30%,0.52,0.25,0.304,0.326,0.63,0.076,4.3,0.278,-2.1,41,-8.1,0.296,83,sa658156
Daniel Aldrich,Yankees (A),22,114,4.40%,40.40%,0.11,0.225,0.298,0.324,0.622,0.098,5.4,0.382,0.1,11,-2.2,0.295,83,sa708216
Chris Diaz,Pirates (A),22,127,7.90%,7.10%,1.11,0.239,0.315,0.303,0.617,0.064,4.2,0.248,-0.9,12,-2.5,0.295,83,sa621581
Jeff Reynolds,Mets (A),23,366,7.10%,20.50%,0.35,0.242,0.312,0.303,0.615,0.061,2,0.307,-2.4,35,-7.3,0.295,83,sa546833
Keaton Briscoe,Red Sox (A),22,207,9.70%,28.00%,0.34,0.206,0.302,0.311,0.614,0.106,6.5,0.292,-0.4,20,-4.2,0.295,83,sa658589
Junior Sosa,Pirates (A),22,143,8.40%,15.40%,0.55,0.242,0.31,0.315,0.624,0.073,4.5,0.283,0.3,14,-2.9,0.294,82,sa504939
Paul Hoenecke,Dodgers (A),22,169,8.90%,14.80%,0.6,0.23,0.298,0.336,0.633,0.105,4,0.262,0.3,16,-4.3,0.294,79,sa546964
Dante Bichette,Yankees (A),20,486,8.80%,24.50%,0.36,0.214,0.292,0.331,0.623,0.117,2.6,0.267,-0.2,46,-10,0.294,82,sa597776
Mark Donato,Royals (A),21,302,5.30%,15.90%,0.33,0.238,0.281,0.356,0.637,0.117,0.8,0.262,-0.2,29,-6.3,0.294,82,sa658673
Ryan Dunn,Rays (A),24,322,11.50%,19.60%,0.59,0.209,0.308,0.3,0.608,0.09,5.5,0.256,1,30,-8.4,0.293,78,sa658350
