Name,Team,Age,PA,BB%,K%,BB/K,AVG,OBP,SLG,OPS,ISO,Spd,BABIP,wSB,wRC,wRAA,wOBA,wRC+,playerid
Hernan Perez,Tigers (AA),22,384,3.10%,12.50%,0.25,0.301,0.325,0.423,0.747,0.122,6.3,0.335,1.8,48,2.3,0.336,105,5751
Shawn Zarraga,Brewers (AA),24,190,7.40%,15.80%,0.47,0.292,0.355,0.363,0.718,0.071,1.3,0.348,-0.6,23,2.5,0.336,113,sa456095
Aaron Baker,Orioles (AA),25,243,10.70%,21.00%,0.51,0.251,0.333,0.4,0.733,0.149,3.6,0.306,-0.7,30,1.4,0.336,105,sa501612
Mitch Canham,Royals (AA),28,341,13.50%,15.80%,0.85,0.261,0.36,0.381,0.741,0.12,6,0.312,-0.5,44,4.8,0.335,112,sa389920
Matt Szczur,Cubs (AA),23,574,8.70%,13.10%,0.67,0.281,0.35,0.367,0.717,0.086,5.8,0.323,-0.7,69,7.3,0.335,112,11255
Donald Lutz,Reds (AA),24,255,7.50%,22.00%,0.34,0.245,0.318,0.424,0.741,0.179,6.9,0.293,0.2,30,3.2,0.335,112,10154
Eddie Rosario,Twins (AA),21,313,6.70%,21.40%,0.31,0.284,0.33,0.412,0.742,0.128,5.7,0.355,-0.3,39,1.6,0.335,104,sa548299
Ramon Morla,Mariners (AA),23,268,6.70%,32.50%,0.21,0.244,0.302,0.431,0.733,0.187,5.7,0.342,0,32,3.3,0.335,112,sa509509
Christian Bethancourt,Braves (AA),21,388,4.10%,14.70%,0.28,0.277,0.305,0.436,0.741,0.159,3.7,0.294,-0.7,46,4.8,0.335,112,10028
Slade Heathcott,Yankees (AA),22,444,8.10%,24.10%,0.34,0.261,0.327,0.411,0.738,0.15,7,0.336,-0.4,54,2,0.334,104,sa500742
Angelys Nina,Rockies (AA),24,487,6.20%,11.70%,0.53,0.28,0.331,0.422,0.753,0.141,5.8,0.302,0.1,62,6.4,0.334,112,sa455672
Ramon Flores,Yankees (AA),21,620,12.40%,15.80%,0.79,0.26,0.353,0.363,0.717,0.103,4.8,0.306,-1.3,76,2.8,0.334,104,sa503262
Cody Puckett,White Sox (AA),26,377,5.80%,12.50%,0.47,0.258,0.301,0.433,0.734,0.175,3.4,0.259,-0.4,45,4.5,0.334,111,sa454975
Tyler Austin,Yankees (AA),21,366,11.20%,21.60%,0.52,0.257,0.344,0.373,0.717,0.116,4.3,0.321,0.7,44,1.2,0.333,103,sa549178
Ryan Lollis,Giants (AA),26,539,9.30%,11.30%,0.82,0.267,0.345,0.377,0.722,0.111,3.8,0.29,-0.2,65,1.7,0.333,103,sa454709
Mel Rojas Jr.,Pirates (AA),23,496,7.70%,20.20%,0.38,0.274,0.332,0.41,0.742,0.137,6.5,0.339,-0.6,60,1.6,0.333,103,sa548194
Eugenio Suarez,Tigers (AA),21,496,9.30%,19.80%,0.47,0.253,0.332,0.387,0.719,0.133,4.4,0.307,-2.9,60,1.1,0.331,102,12552
Lane Adams,Royals (AA),23,177,10.20%,25.40%,0.4,0.244,0.333,0.397,0.731,0.154,8.3,0.311,2.9,22,1.9,0.331,110,10767
Jose Martinez,Braves (AA),24,475,7.80%,13.30%,0.59,0.285,0.342,0.371,0.713,0.086,2.2,0.321,-2.7,55,4.7,0.331,109,sa380012
Jake Lemmerman,Cardinals (AA),24,371,14.80%,24.00%,0.62,0.231,0.353,0.367,0.72,0.136,5.3,0.297,1.6,46,4,0.331,110,sa526398
Dusty Coleman,Athletics (AA),26,554,10.30%,28.00%,0.37,0.26,0.344,0.39,0.735,0.13,6.6,0.375,-0.8,69,6,0.331,110,sa454716
James Mccann,Tigers (AA),23,486,6.20%,17.50%,0.35,0.277,0.328,0.404,0.731,0.127,2.8,0.321,-0.8,58,1,0.331,102,12859
Tyler Ladendorf,Athletics (AA),25,302,8.90%,14.90%,0.6,0.263,0.34,0.398,0.738,0.135,3.8,0.295,0.3,38,3.2,0.331,109,sa454434
Yorman Rodriguez,Reds (AA),20,289,8.70%,26.30%,0.33,0.267,0.329,0.385,0.714,0.118,5.2,0.359,0.5,33,2.6,0.33,109,9922
Angel Franco,Royals (AA),23,309,6.10%,13.30%,0.46,0.294,0.338,0.404,0.742,0.11,4.2,0.332,-1.5,38,3,0.33,108,sa455631
Justin Bloxom,Nationals (AA),25,544,13.40%,20.80%,0.65,0.25,0.352,0.354,0.706,0.104,3.4,0.309,0.4,65,0.3,0.329,100,sa501606
Rafael Ynoa,Dodgers (AA),25,543,9.40%,12.70%,0.74,0.267,0.338,0.37,0.708,0.103,4,0.301,-1.5,62,4.5,0.329,108,2832
Ben Orloff,Astros (AA),26,162,8.00%,4.90%,1.63,0.298,0.379,0.336,0.715,0.038,4.4,0.31,0.1,20,1.4,0.329,108,sa455266
Jaime Pedroza,Braves (AA),26,417,9.10%,15.80%,0.58,0.281,0.348,0.362,0.71,0.081,4.3,0.329,-0.4,48,3.3,0.329,107,sa389397
Ryan Fisher,Marlins (AA),25,168,9.50%,26.80%,0.36,0.221,0.319,0.386,0.705,0.166,3.8,0.284,-0.1,19,1.3,0.329,107,sa549201
Kevin Nolan,Blue Jays (AA),25,504,8.70%,12.90%,0.68,0.262,0.329,0.388,0.717,0.126,3.9,0.286,-0.8,59,-0.1,0.328,100,sa502042
Nate Hanson,Twins (AA),26,419,9.10%,14.30%,0.63,0.253,0.329,0.387,0.716,0.134,3.6,0.282,0.1,49,-0.1,0.328,100,sa455200
A.J. Jimenez,Blue Jays (AA),23,223,7.20%,16.60%,0.43,0.276,0.327,0.394,0.721,0.118,2.5,0.319,-0.7,26,-0.1,0.328,100,sa454887
Jefry Marte,Athletics (AA),22,278,9.00%,17.60%,0.51,0.278,0.349,0.38,0.729,0.102,5.3,0.333,1.1,34,2.3,0.328,107,sa455738
Dan Brewer,Braves (AA),25,394,10.70%,14.70%,0.72,0.265,0.343,0.363,0.706,0.099,6.8,0.309,1.2,45,2.9,0.328,107,sa454991
Kenny Wilson,Blue Jays (AA),23,242,7.90%,23.10%,0.34,0.259,0.333,0.375,0.708,0.116,6.5,0.338,0.6,28,-0.1,0.328,100,sa454437
Andy Burns,Blue Jays (AA),22,291,7.90%,18.90%,0.42,0.253,0.309,0.419,0.728,0.166,6.3,0.291,0.3,34,-0.2,0.328,99,sa455489
Jerad Head,Nationals (AA),30,426,5.40%,18.50%,0.29,0.253,0.312,0.406,0.718,0.153,2.5,0.287,-0.1,50,-0.3,0.328,99,8517
Brian Ward,Orioles (AA),27,181,8.80%,15.50%,0.57,0.26,0.345,0.357,0.702,0.097,3,0.302,-0.3,21,-0.1,0.328,99,sa502524
C.J. Cron,Angels (AA),23,565,4.10%,14.70%,0.28,0.274,0.319,0.428,0.746,0.154,3.7,0.298,-0.2,69,4.5,0.328,107,12546
Trayce Thompson,White Sox (AA),22,590,10.20%,23.60%,0.43,0.229,0.321,0.383,0.704,0.154,6.9,0.28,1.5,67,4.2,0.328,107,sa500820
Jared Hoying,Rangers (AA),24,168,7.70%,26.80%,0.29,0.242,0.304,0.438,0.741,0.196,6,0.308,0.2,20,1.3,0.327,107,sa548484
Mikie Mahtook,Rays (AA),23,568,7.60%,18.00%,0.42,0.254,0.322,0.386,0.708,0.131,7.4,0.303,1.5,65,3.9,0.327,107,sa577782
Shawn O'Malley,Rays (AA),25,373,8.60%,16.10%,0.53,0.262,0.337,0.364,0.702,0.103,8.7,0.31,3.3,42,2.6,0.327,106,9629
Danny Santana,Twins (AA),22,587,4.10%,16.00%,0.26,0.297,0.333,0.386,0.719,0.089,7.3,0.353,0.5,69,-0.7,0.327,99,10322
Troy Hanzawa,Phillies (AA),27,208,2.40%,13.50%,0.18,0.295,0.325,0.394,0.719,0.098,4.4,0.339,-0.5,24,-0.3,0.327,99,sa454580
Raywilly Gomez,Diamondbacks (AA),23,261,11.50%,9.20%,1.25,0.272,0.359,0.33,0.689,0.058,1.5,0.3,-0.5,30,1.7,0.327,106,sa503268
Anthony Hewitt,Phillies (AA),24,417,6.20%,32.10%,0.19,0.244,0.296,0.43,0.726,0.187,6.9,0.329,0.4,48,-0.8,0.326,98,sa454381
Tucker Barnhart,Reds (AA),22,395,11.40%,14.40%,0.79,0.26,0.348,0.348,0.696,0.088,2.2,0.3,-0.2,44,2.3,0.326,105,10200
Ryan Lamarre,Reds (AA),24,515,8.50%,18.10%,0.47,0.246,0.326,0.373,0.699,0.126,5.7,0.288,-1,58,2.9,0.326,105,sa526397
Sean Ochinko,Blue Jays (AA),25,164,10.40%,16.50%,0.63,0.243,0.329,0.375,0.704,0.132,2,0.284,-0.3,19,-0.4,0.325,98,sa501639
Xorge Carrillo,Mets (AA),24,121,6.60%,17.40%,0.38,0.296,0.35,0.352,0.702,0.056,1.4,0.36,0,14,-0.3,0.325,98,sa392212
Dustin Garneau,Rockies (AA),25,372,6.70%,15.30%,0.44,0.236,0.313,0.414,0.727,0.178,3.6,0.246,-0.1,45,2.3,0.325,105,sa502010
Rey Navarro,Royals (AA),23,481,4.00%,11.20%,0.35,0.283,0.31,0.428,0.738,0.146,4.8,0.295,-1.3,57,2.6,0.324,105,sa390371
Johan Limonta,Padres (AA),29,286,12.90%,19.20%,0.67,0.255,0.353,0.352,0.705,0.097,1.5,0.312,-0.5,34,1.5,0.324,105,sa328092
Matt Lawson,Indians (AA),27,231,11.30%,16.90%,0.67,0.246,0.349,0.333,0.683,0.087,5.4,0.29,0.1,26,-0.9,0.324,97,sa388392
Derrik Gibson,Red Sox (AA),23,308,12.00%,19.80%,0.61,0.25,0.348,0.342,0.69,0.092,5.4,0.317,0.2,35,-1.2,0.323,97,sa456041
Tyler Holt,Indians (AA),24,589,9.30%,15.30%,0.61,0.267,0.338,0.359,0.697,0.092,7.6,0.317,2.5,67,-2.5,0.323,96,11391
John Whitaker,Athletics (AA),24,138,8.00%,25.40%,0.31,0.24,0.304,0.424,0.728,0.184,6.7,0.307,0.4,16,0.6,0.323,104,sa549594
Robbie Widlansky,Angels (AA),28,350,8.00%,16.60%,0.48,0.261,0.331,0.385,0.717,0.124,4,0.296,0.3,41,1.3,0.322,103,sa389390
Mycal Jones,Braves (AA),26,396,9.10%,15.90%,0.57,0.261,0.337,0.348,0.685,0.087,5.7,0.306,1.3,43,1.2,0.322,103,sa501228
Riccio Torrez,Rays (AA),23,338,4.70%,16.60%,0.29,0.247,0.322,0.365,0.687,0.117,4.4,0.285,-0.3,37,0.9,0.321,102,sa526366
Adam Melker,Cardinals (AA),25,357,7.80%,21.00%,0.37,0.258,0.323,0.399,0.722,0.142,4.6,0.311,-1.5,42,0.9,0.321,102,sa549302
John Tolisano,Blue Jays (AA),24,248,8.50%,22.60%,0.38,0.243,0.312,0.392,0.704,0.149,3.8,0.301,-0.7,28,-1.5,0.321,95,sa389891
Jonathan Meyer,Astros (AA),22,535,7.70%,20.40%,0.38,0.26,0.318,0.403,0.721,0.143,2.4,0.302,-0.8,62,1.3,0.32,102,sa501198
Mike Walker,Brewers (AA),25,422,11.60%,25.60%,0.45,0.223,0.318,0.367,0.684,0.144,2.7,0.28,-0.7,46,0.7,0.32,102,sa549126
Ronald Torreyes,- - -,20,427,6.60%,6.80%,0.97,0.269,0.329,0.368,0.697,0.099,5.9,0.284,0.3,47,0.5,0.32,102,sa546565
Skyler Stromsmoe,Giants (AA),29,134,7.50%,11.20%,0.67,0.263,0.328,0.364,0.693,0.102,4.7,0.291,-1.1,15,-0.9,0.32,94,sa389666
Robinzon Diaz,Brewers (AA),29,179,2.20%,7.80%,0.29,0.276,0.292,0.408,0.7,0.132,2.7,0.287,-0.3,19,0.2,0.319,101,3248
Ender Inciarte,Diamondbacks (AA),22,516,5.20%,9.10%,0.57,0.281,0.327,0.362,0.688,0.08,7.1,0.303,5.1,56,0.5,0.319,101,4922
Darrell Ceciliani,Mets (AA),23,461,6.30%,22.80%,0.28,0.268,0.322,0.38,0.702,0.112,8.1,0.341,3.2,51,-3.5,0.319,94,sa501309
Matt Spring,Red Sox (AA),28,198,5.10%,32.30%,0.16,0.222,0.268,0.449,0.716,0.227,1.2,0.277,0,22,-1.6,0.318,93,sa253802
Ray Chang,Reds (AA),29,241,8.70%,14.50%,0.6,0.278,0.339,0.343,0.682,0.065,1.6,0.32,-0.6,26,0,0.318,100,sa295642
Ricardo Nanita,Blue Jays (AA),32,152,8.60%,11.80%,0.72,0.255,0.322,0.365,0.687,0.109,4.2,0.267,-0.1,17,-1.3,0.318,93,sa225794
Whit Merrifield,Royals (AA),24,353,6.20%,16.10%,0.39,0.27,0.319,0.391,0.71,0.121,6.6,0.318,0.5,40,0,0.317,100,sa526882
Danny Ortiz,Twins (AA),23,521,5.20%,16.90%,0.31,0.258,0.301,0.405,0.706,0.147,3.7,0.291,-1.6,57,-4.6,0.317,93,sa454526
Blake Smith,Dodgers (AA),25,270,10.00%,23.00%,0.44,0.233,0.311,0.375,0.686,0.142,4.3,0.287,0,29,-0.1,0.317,100,sa500814
Travis Mattair,Reds (AA),24,529,7.80%,20.00%,0.39,0.242,0.315,0.364,0.679,0.122,2.7,0.286,-0.8,56,-0.2,0.317,100,sa389235
Zachary Johnson,Astros (AA),25,137,8.00%,21.20%,0.38,0.252,0.324,0.374,0.698,0.122,3,0.308,-0.2,16,0,0.317,100,sa550332
Sean Nicol,Nationals (AA),26,324,11.40%,12.70%,0.9,0.254,0.341,0.333,0.674,0.08,4.1,0.288,-0.8,35,-3,0.317,92,sa501900
Carlos Ramirez,Angels (AA),25,180,8.90%,18.30%,0.48,0.206,0.301,0.4,0.701,0.194,2.7,0.224,0.1,20,-0.1,0.317,99,sa501605
D'Arby Myers,Athletics (AA),24,522,3.10%,13.40%,0.23,0.285,0.32,0.388,0.707,0.103,6.3,0.323,-0.1,59,-0.5,0.316,99,sa326716
Joe Panik,Giants (AA),22,599,9.70%,11.40%,0.85,0.257,0.333,0.347,0.68,0.09,4.7,0.285,-0.2,65,-6,0.316,92,11936
Ryan Brett,Rays (AA),21,114,7.00%,12.30%,0.57,0.238,0.289,0.4,0.689,0.162,7.8,0.247,0.7,12,-0.2,0.315,98,sa548242
Miguel Gonzalez,White Sox (AA),22,132,7.60%,18.90%,0.4,0.244,0.318,0.353,0.671,0.109,5.2,0.293,0.1,14,-0.3,0.315,98,4049
Chris Swauger,Cardinals (AA),26,309,5.50%,22.70%,0.24,0.266,0.311,0.399,0.709,0.133,4.6,0.322,-0.5,35,-0.5,0.315,99,sa455020
Cory Spangenberg,Padres (AA),22,319,5.30%,19.10%,0.28,0.289,0.331,0.366,0.697,0.077,6.4,0.358,-0.7,36,-0.7,0.314,98,12294
Rico Noel,Padres (AA),24,576,9.00%,20.70%,0.44,0.266,0.348,0.333,0.681,0.067,7.8,0.346,4,64,-1.4,0.314,98,sa526944
Jeudy Valdez,Padres (AA),24,478,5.60%,22.20%,0.25,0.251,0.3,0.406,0.706,0.156,5.6,0.307,-1.7,53,-1.2,0.314,98,sa392932
Matty Johnson,Red Sox (AA),25,105,8.60%,12.40%,0.69,0.28,0.35,0.323,0.672,0.043,6.1,0.325,-1.3,11,-1.3,0.313,90,sa596293
Chih-Hsien Chiang,Rangers (AA),25,507,4.50%,17.40%,0.26,0.263,0.298,0.416,0.714,0.153,2.8,0.3,-0.5,56,-1.5,0.313,97,sa328920
Drew Maggi,Pirates (AA),24,309,8.70%,15.90%,0.55,0.254,0.338,0.333,0.671,0.08,6.6,0.301,1,33,-3.7,0.313,90,sa549144
Ty Wright,Cubs (AA),28,173,6.90%,11.00%,0.63,0.253,0.312,0.361,0.673,0.108,3.1,0.27,0.2,18,-0.6,0.313,97,sa388992
Starlin Rodriguez,Cardinals (AA),23,275,5.10%,22.50%,0.23,0.254,0.309,0.391,0.7,0.137,5.6,0.311,0.7,30,-0.9,0.313,97,sa508116
Peter Hissey,Red Sox (AA),23,294,7.50%,21.40%,0.35,0.26,0.318,0.366,0.685,0.107,6.7,0.327,1.7,31,-3.7,0.313,89,sa454542
Edward Salcedo,Braves (AA),21,518,8.50%,21.40%,0.4,0.239,0.304,0.372,0.675,0.132,4.8,0.287,-0.2,53,-2.1,0.312,96,sa539932
Robi Estrada,Rays (AA),24,242,9.10%,12.00%,0.76,0.247,0.315,0.353,0.669,0.107,3.2,0.272,-0.2,25,-1,0.312,96,sa328059
A.J. Kirby-Jones,Padres (AA),24,186,8.10%,29.60%,0.27,0.238,0.306,0.387,0.693,0.149,2,0.321,-0.7,20,-0.8,0.312,96,sa548449
Kyle Russell,Braves (AA),27,194,11.90%,32.50%,0.37,0.224,0.32,0.341,0.661,0.118,4.9,0.33,0,20,-1,0.311,95,sa454496
Luis Castillo,Tigers (AA),24,336,10.40%,17.00%,0.61,0.242,0.328,0.334,0.663,0.092,3.4,0.291,-0.5,35,-4.8,0.311,88,sa503229
Cristhian Adames,Rockies (AA),21,446,7.60%,17.50%,0.44,0.267,0.331,0.35,0.681,0.082,4.8,0.326,-0.3,48,-2.4,0.31,95,6013
Jose Ramirez,Indians (AA),20,533,7.30%,7.70%,0.95,0.272,0.325,0.349,0.674,0.077,7.5,0.29,0.8,55,-7.7,0.31,88,13510
Barrett Kleinknecht,Braves (AA),24,266,6.80%,16.20%,0.42,0.238,0.295,0.379,0.674,0.14,1.8,0.254,-0.2,27,-1.5,0.31,95,sa549102
Ryan Dent,Red Sox (AA),24,201,8.00%,19.40%,0.41,0.257,0.32,0.344,0.664,0.087,4.6,0.312,-0.1,21,-3.1,0.309,87,sa389941
Rene Tosoni,Brewers (AA),26,497,7.80%,16.70%,0.47,0.238,0.304,0.359,0.663,0.121,3.2,0.268,-1.7,50,-3.2,0.309,94,7099
Brian Cavazos-Galvez,Dodgers (AA),26,402,3.70%,12.90%,0.29,0.263,0.303,0.366,0.67,0.103,4.7,0.288,0.4,40,-2.6,0.309,94,sa501665
Matthew Curry,Pirates (AA),24,112,4.50%,31.30%,0.14,0.248,0.286,0.4,0.686,0.152,3.9,0.328,0.4,12,-1.7,0.309,87,sa549213
Michael Freeman,Diamondbacks (AA),25,536,12.10%,15.70%,0.77,0.247,0.345,0.297,0.643,0.051,4.8,0.297,1.4,53,-3.7,0.308,94,sa503146
Wilfredo Tovar,Mets (AA),21,486,6.80%,10.10%,0.67,0.263,0.323,0.34,0.663,0.077,5.8,0.287,-0.6,50,-7.7,0.308,87,10416
Luis Martinez,Orioles (AA),28,229,7.90%,17.90%,0.44,0.257,0.319,0.35,0.668,0.092,1.8,0.311,-0.9,23,-3.6,0.308,87,2481
J.T. Realmuto,Marlins (AA),22,416,8.70%,16.30%,0.53,0.239,0.31,0.353,0.663,0.114,5.4,0.275,1.1,41,-3,0.308,93,11739
Heiker Menses,Red Sox (AA),22,353,5.70%,23.80%,0.24,0.255,0.312,0.354,0.666,0.099,6.5,0.336,-0.8,36,-5.7,0.308,86,sa506229
Ryan Jones,Angels (AA),25,140,12.10%,15.70%,0.77,0.231,0.331,0.35,0.681,0.12,4.5,0.258,0.2,15,-1.1,0.308,93,sa503333
C.J. Retherford,Dodgers (AA),27,165,5.50%,17.00%,0.32,0.219,0.273,0.404,0.677,0.185,3.9,0.239,-0.1,16,-1.3,0.307,93,sa393409
Dan Rohlfing,Twins (AA),24,329,10.30%,23.10%,0.45,0.253,0.336,0.315,0.651,0.062,2,0.338,-0.1,33,-5.5,0.307,86,sa389665
Luis Durango,Reds (AA),27,129,16.30%,15.50%,1.05,0.245,0.37,0.264,0.634,0.019,3.2,0.302,-0.1,13,-1,0.307,93,6533
Neil Medchill,Yankees (AA),26,210,8.10%,33.30%,0.24,0.247,0.31,0.358,0.667,0.111,3.6,0.364,0.5,21,-3.5,0.307,86,sa501652
Alen Hanson,Pirates (AA),20,150,5.30%,17.30%,0.31,0.255,0.299,0.38,0.679,0.124,6.9,0.306,0.3,15,-2.6,0.307,86,sa547735
Angel Villalona,Giants (AA),22,209,3.80%,28.70%,0.13,0.235,0.273,0.413,0.686,0.179,1.6,0.292,0,21,-3.6,0.307,86,sa392874
Juan Graterol,Royals (AA),24,195,3.10%,11.30%,0.27,0.286,0.314,0.368,0.682,0.082,3.6,0.31,0.5,21,-1.6,0.307,93,sa392987
Brent Clevlen,Diamondbacks (AA),29,132,7.60%,24.20%,0.31,0.223,0.288,0.372,0.66,0.149,4.9,0.271,0.1,13,-1.1,0.307,92,4863
Albert Cartwright,Phillies (AA),25,546,5.50%,20.30%,0.27,0.254,0.314,0.35,0.663,0.096,7.4,0.31,1.3,55,-9.6,0.306,85,sa397967
Chad Oberacker,Athletics (AA),24,506,8.10%,20.00%,0.41,0.237,0.305,0.388,0.694,0.152,7.6,0.288,2.8,53,-4.4,0.306,92,sa549447
Curt Smith,Twins (AA),26,168,7.10%,26.80%,0.27,0.231,0.301,0.367,0.669,0.136,1.5,0.297,0,17,-3,0.306,85,sa455031
Zach Collier,Phillies (AA),22,513,9.20%,25.10%,0.36,0.222,0.31,0.348,0.658,0.126,7.1,0.293,0.8,52,-9.1,0.306,85,sa454396
Tony Thomas,Red Sox (AA),26,464,7.10%,24.40%,0.29,0.22,0.287,0.392,0.679,0.172,7.7,0.271,2.3,47,-8.3,0.306,85,sa389692
Giovanny Urshela,Indians (AA),21,466,3.00%,10.30%,0.29,0.27,0.292,0.384,0.676,0.115,2.6,0.286,-0.3,47,-8.5,0.305,85,sa505997
Ehire Adrianza,Giants (AA),23,291,10.70%,15.50%,0.69,0.24,0.331,0.312,0.643,0.072,4.1,0.283,-0.4,29,-5.3,0.305,85,8418
Orlando Caxito,Royals (AA),21,536,7.80%,24.40%,0.32,0.25,0.312,0.368,0.68,0.118,5.2,0.325,-1.7,56,-5,0.305,92,sa548078
Todd Glaesmann,Rays (AA),22,529,4.90%,20.80%,0.24,0.24,0.289,0.378,0.667,0.138,4.7,0.285,0,52,-4.9,0.305,91,sa501261
Quincy Latimore,Indians (AA),24,330,7.90%,20.00%,0.39,0.231,0.306,0.353,0.659,0.122,4.1,0.276,-0.3,33,-6.1,0.305,84,sa389676
Nick Shaw,Brewers (AA),24,530,11.90%,13.40%,0.89,0.253,0.344,0.298,0.641,0.044,3.7,0.292,-0.5,52,-5,0.305,91,sa549641
Shannon Wilkerson,Red Sox (AA),24,538,9.90%,18.80%,0.52,0.237,0.318,0.338,0.655,0.101,7.1,0.29,-0.9,54,-10,0.305,84,sa501599
Keon Broxton,Diamondbacks (AA),23,372,8.10%,31.20%,0.26,0.231,0.296,0.359,0.655,0.129,5.4,0.325,0.3,36,-3.6,0.305,91,sa455550
Jett Bandy,Angels (AA),23,272,5.10%,14.30%,0.36,0.241,0.303,0.376,0.678,0.135,3.1,0.268,-0.5,28,-2.7,0.305,91,sa577010
Angelo Songco,Dodgers (AA),24,233,7.70%,18.50%,0.42,0.214,0.281,0.376,0.658,0.162,4,0.241,0,22,-2.4,0.304,90,sa501270
Rick Hague,Nationals (AA),24,479,6.90%,21.10%,0.33,0.245,0.301,0.362,0.663,0.117,4.4,0.3,-0.8,47,-9.3,0.304,84,sa548193
Tommy Mendonca,Phillies (AA),25,144,4.90%,23.60%,0.21,0.257,0.299,0.368,0.666,0.11,3.6,0.337,0,14,-2.8,0.304,83,sa500821
Wade Gaynor,Tigers (AA),25,528,7.00%,29.00%,0.24,0.226,0.29,0.375,0.666,0.149,5.8,0.303,1,52,-10.5,0.303,83,sa501211
Darwin Perez,Athletics (AA),23,462,10.80%,22.30%,0.49,0.237,0.326,0.333,0.659,0.097,7,0.309,2,47,-5.1,0.303,90,sa392746
Ozzie Martinez,Dodgers (AA),25,277,6.90%,12.60%,0.54,0.249,0.307,0.34,0.646,0.091,2.6,0.276,-0.8,27,-3,0.303,90,3900
Joe Benson,Rangers (AA),25,150,10.00%,29.30%,0.34,0.205,0.293,0.394,0.687,0.189,6.6,0.262,0.2,15,-1.7,0.303,90,2845
Carlos Rivero,Nationals (AA),25,199,4.50%,27.10%,0.17,0.253,0.288,0.382,0.67,0.129,1.6,0.331,-0.5,19,-4.1,0.302,83,1136
Jarek Cunningham,Pirates (AA),23,515,5.80%,24.70%,0.24,0.216,0.275,0.393,0.668,0.177,5.4,0.252,-0.2,50,-10.9,0.302,82,sa455364
Kike Hernandez,Astros (AA),21,483,7.00%,14.50%,0.49,0.236,0.297,0.375,0.672,0.14,3.9,0.253,-0.3,49,-6.1,0.301,89,10472
Ronny Rodriguez,Indians (AA),21,498,3.20%,15.30%,0.21,0.265,0.291,0.376,0.667,0.111,6.6,0.304,1,48,-11,0.301,81,sa595953
Garabez Rosa,Orioles (AA),23,477,1.70%,16.10%,0.1,0.276,0.291,0.374,0.665,0.098,5.2,0.32,-0.6,46,-10.9,0.3,81,sa455978
Dan Wagner,White Sox (AA),24,319,6.00%,10.30%,0.58,0.274,0.322,0.314,0.636,0.041,5.1,0.305,1.6,30,-4.3,0.299,87,sa501936
Brett Krill,Giants (AA),24,248,4.40%,22.20%,0.2,0.258,0.313,0.329,0.642,0.071,3.7,0.329,0.1,24,-5.7,0.299,80,sa546843
Drew Muren,Astros (AA),24,320,7.50%,20.90%,0.36,0.238,0.314,0.344,0.658,0.106,7.1,0.307,-0.1,32,-4.5,0.299,88,sa545091
Michael Blanke,White Sox (AA),24,374,9.60%,20.10%,0.48,0.226,0.302,0.34,0.642,0.114,2.8,0.27,0.1,35,-5.2,0.299,87,sa549125
Brandon Short,- - -,24,188,10.10%,13.80%,0.73,0.225,0.314,0.325,0.639,0.1,4.2,0.252,-0.7,17,-2.6,0.299,87,sa455526
Reegie Corona,Yankees (AA),26,353,7.90%,18.70%,0.42,0.245,0.307,0.343,0.65,0.097,4.4,0.291,1.1,33,-8.2,0.299,80,sa254678
Tyler Saladino,White Sox (AA),23,493,10.30%,17.40%,0.59,0.229,0.316,0.314,0.63,0.085,5.9,0.271,2.1,46,-6.9,0.299,87,sa503153
Tyler Kuhn,Rockies (AA),26,263,11.00%,12.90%,0.85,0.233,0.326,0.33,0.656,0.097,6.2,0.268,-1.1,26,-3.8,0.299,87,sa455308
Devin Lohman,Reds (AA),24,547,6.90%,15.40%,0.45,0.236,0.304,0.331,0.635,0.095,3.5,0.268,-1.1,51,-7.7,0.299,87,sa526331
Jayson Langfels,Rockies (AA),24,427,7.70%,30.70%,0.25,0.218,0.296,0.362,0.657,0.144,4.1,0.289,-0.7,42,-6.3,0.298,87,sa546633
Sean Burroughs,Dodgers (AA),32,195,12.80%,12.30%,1.04,0.22,0.325,0.292,0.616,0.071,3.5,0.257,-0.2,18,-3,0.297,86,1021
Adam Abraham,Indians (AA),26,116,10.30%,25.90%,0.4,0.243,0.319,0.311,0.63,0.068,1.6,0.329,-0.4,11,-2.9,0.297,79,sa454574
John Hicks,Mariners (AA),23,327,6.70%,19.00%,0.35,0.236,0.301,0.331,0.632,0.095,5.9,0.284,0.8,30,-5.2,0.296,85,sa546984
Teodoro Martinez,Rangers (AA),21,470,3.80%,14.50%,0.26,0.248,0.283,0.379,0.662,0.131,5.1,0.263,0.5,46,-7.7,0.296,86,sa505946
Adam Buschini,Padres (AA),26,312,6.10%,16.70%,0.37,0.239,0.289,0.375,0.664,0.137,6.8,0.264,0.1,30,-5.2,0.296,85,sa501445
Shea Vucinich,Brewers (AA),24,268,14.90%,25.00%,0.6,0.199,0.327,0.276,0.603,0.077,3.4,0.273,0.2,24,-4.4,0.295,84,sa526416
Miguel Abreu,Phillies (AA),28,104,2.90%,12.50%,0.23,0.242,0.272,0.394,0.666,0.152,6.9,0.253,0,10,-2.7,0.295,78,sa293711
Brandon Jacobs,- - -,22,184,6.00%,28.30%,0.21,0.244,0.295,0.348,0.643,0.104,3.6,0.33,-0.9,17,-3.1,0.295,84,sa501670
Audy Ciriaco,Marlins (AA),26,274,7.70%,15.70%,0.49,0.231,0.296,0.336,0.632,0.105,5.8,0.257,0.4,25,-4.6,0.295,84,sa294300
