Name,Team,Age,PA,BB%,K%,BB/K,AVG,OBP,SLG,OPS,ISO,Spd,BABIP,wSB,wRC,wRAA,wOBA,wRC+,playerid
Matt Reynolds,Mets (A+),22,488,7.40%,16.40%,0.45,0.226,0.302,0.337,0.639,0.111,6.6,0.263,0.8,45,-9,0.3,83,sa579039
Yovan Gonzalez,Reds (A+),23,283,8.10%,12.00%,0.68,0.262,0.33,0.313,0.642,0.051,1.7,0.295,-1,29,-9.2,0.299,76,sa502678
Kristopher Hobson,Blue Jays (A+),22,431,6.00%,16.00%,0.38,0.215,0.258,0.414,0.672,0.199,2.2,0.208,0.3,40,-8.1,0.299,83,sa501541
Micah Gibbs,- - -,24,117,16.20%,28.20%,0.58,0.186,0.325,0.278,0.603,0.093,1.3,0.27,-0.3,11,-2.6,0.299,81,sa526442
Luis Sanz,Tigers (A+),22,209,11.50%,9.10%,1.26,0.249,0.332,0.287,0.619,0.039,2.6,0.268,0.1,19,-4,0.298,83,sa505065
Randolph Oduber,Nationals (A+),24,355,4.80%,28.50%,0.17,0.238,0.297,0.341,0.638,0.102,7.2,0.335,-0.1,34,-9.1,0.298,79,sa503718
Edwin Garcia,Rangers (A+),22,338,6.50%,14.20%,0.46,0.263,0.307,0.334,0.641,0.071,2.6,0.299,-0.4,32,-8.8,0.298,78,sa499640
Carlos Mesa,Pirates (A+),25,292,3.80%,33.90%,0.11,0.225,0.26,0.4,0.66,0.175,2.4,0.315,-0.5,27,-5.8,0.298,82,sa598314
Junior Arias,Reds (A+),21,230,2.20%,26.10%,0.08,0.257,0.283,0.396,0.679,0.14,7.4,0.331,-0.7,23,-7.9,0.298,75,sa506265
Pat Cantwell,Rangers (A+),23,289,5.90%,15.20%,0.39,0.249,0.313,0.311,0.625,0.062,4.3,0.294,0,27,-7.7,0.297,78,sa602546
Matty Johnson,Red Sox (A+),25,232,6.90%,13.40%,0.52,0.252,0.308,0.327,0.634,0.074,6.3,0.295,-0.4,22,-6.2,0.297,78,sa596293
Rylan Sandoval,Mets (A+),25,247,6.50%,19.80%,0.33,0.243,0.309,0.32,0.629,0.077,5.6,0.305,-0.3,23,-5,0.297,82,sa392239
Kenny Swab,Royals (A+),24,144,6.90%,25.70%,0.27,0.212,0.264,0.394,0.658,0.182,6.4,0.258,-0.1,13,-3.9,0.297,78,sa503721
Benjamin Carhart,Cubs (A+),23,461,5.60%,11.70%,0.48,0.247,0.297,0.336,0.634,0.089,3.7,0.274,-0.8,42,-9.8,0.296,81,sa549450
Dusty Robinson,Athletics (A+),23,505,8.10%,28.90%,0.28,0.21,0.279,0.395,0.674,0.186,6.5,0.256,1.7,50,-18.1,0.296,73,sa578149
Ethan Chapman,Royals (A+),23,256,9.80%,17.20%,0.57,0.251,0.329,0.279,0.608,0.027,4.6,0.313,-1.6,24,-7.2,0.295,77,sa658802
Jake Hager,Rays (A+),20,498,7.60%,16.30%,0.47,0.258,0.318,0.305,0.623,0.047,5.1,0.312,-1,45,-10.8,0.295,81,sa600840
Steven Rodriguez,Diamondbacks (A+),23,159,15.10%,18.90%,0.8,0.197,0.318,0.311,0.629,0.114,1.4,0.23,0,16,-5.8,0.295,73,sa598488
Levi Hyams,Braves (A+),23,208,12.00%,21.60%,0.56,0.191,0.296,0.32,0.616,0.129,3.9,0.242,-1.4,19,-6.2,0.293,75,sa578168
Johnny Ruettiger,Orioles (A+),23,467,9.60%,15.20%,0.63,0.246,0.32,0.287,0.606,0.041,6.8,0.291,5.4,42,-14.2,0.292,75,sa526284
David Renfroe,Red Sox (A+),22,243,8.20%,20.60%,0.4,0.222,0.292,0.333,0.626,0.111,4.3,0.269,-0.5,22,-7.4,0.292,75,sa501259
Benji Gonzalez,Pirates (A+),23,442,9.70%,14.90%,0.65,0.232,0.314,0.294,0.608,0.063,6.6,0.276,0,39,-10.7,0.292,78,sa454764
Rashawn Payne,Giants (A+),23,325,10.50%,19.10%,0.55,0.229,0.32,0.305,0.625,0.076,6.8,0.286,-0.5,31,-12.8,0.292,71,sa502425
Jiwan James,Phillies (A+),24,160,4.40%,16.90%,0.26,0.26,0.301,0.322,0.623,0.062,7.8,0.317,1.1,14,-4,0.291,78,sa502525
Yadiel Rivera,Brewers (A+),21,524,6.10%,15.30%,0.4,0.241,0.3,0.314,0.614,0.073,4.5,0.279,-0.8,45,-13.2,0.291,77,sa548452
Tim Smalling,Rockies (A+),25,203,9.90%,19.20%,0.51,0.237,0.317,0.311,0.628,0.073,3.8,0.293,-0.6,19,-8.1,0.291,70,sa545109
Ronny Gil,Cardinals (A+),24,291,8.60%,19.60%,0.44,0.23,0.3,0.314,0.614,0.084,6.3,0.291,0.5,25,-7.3,0.291,77,sa506568
Todd Hankins,Indians (A+),22,129,12.40%,24.80%,0.5,0.204,0.323,0.259,0.582,0.056,7.2,0.289,2.3,11,-4.2,0.29,73,sa598325
Alex Lavisky,Indians (A+),22,161,6.20%,21.10%,0.29,0.224,0.283,0.343,0.626,0.119,2.2,0.266,-0.1,14,-5.2,0.29,73,sa548434
Courtney Hawkins,White Sox (A+),19,425,6.80%,37.60%,0.18,0.178,0.249,0.384,0.633,0.206,6.3,0.236,-0.2,37,-14.3,0.288,72,sa657904
Hanser Alberto,Rangers (A+),20,104,3.80%,7.70%,0.5,0.258,0.301,0.309,0.61,0.052,3.5,0.281,0.1,9,-3.5,0.288,72,sa551306
Tyson Blaser,Yankees (A+),25,128,10.20%,25.00%,0.41,0.221,0.313,0.283,0.596,0.062,6.2,0.309,0.1,11,-3.5,0.288,76,sa546852
Yerald Sanchez,Yankees (A+),27,123,4.10%,25.20%,0.16,0.226,0.26,0.374,0.634,0.148,2.5,0.286,0,10,-3.3,0.288,76,sa633208
Taiwan Easterling,Cubs (A+),24,227,7.50%,27.30%,0.27,0.216,0.282,0.332,0.614,0.115,6.9,0.294,1.1,19,-6.2,0.288,76,sa390606
David Vidal,Reds (A+),23,237,7.60%,25.70%,0.3,0.225,0.294,0.343,0.636,0.117,2.5,0.3,0,22,-10.1,0.288,69,sa548470
Joel Capote,Angels (A+),23,360,7.80%,15.80%,0.49,0.235,0.311,0.31,0.621,0.075,7.1,0.281,-1.6,33,-15.3,0.288,69,sa658665
Eliezer Zambrano,Giants (A+),26,110,5.50%,11.80%,0.46,0.242,0.296,0.347,0.644,0.105,1,0.259,-0.5,10,-4.7,0.287,68,sa393574
Kevin Torres,Rangers (A+),23,146,8.20%,20.50%,0.4,0.205,0.29,0.315,0.605,0.11,4.7,0.24,0.3,13,-5.1,0.287,71,sa454965
Nick Longmire,Cardinals (A+),24,453,4.40%,26.00%,0.17,0.229,0.265,0.36,0.625,0.131,5.3,0.296,0.2,38,-12.7,0.287,75,sa546653
Robert Stumpo,Phillies (A+),25,122,11.50%,17.20%,0.67,0.21,0.306,0.286,0.591,0.076,1.4,0.241,-0.1,10,-3.5,0.287,75,sa549938
John Murrian,Tigers (A+),25,180,8.90%,20.60%,0.43,0.19,0.283,0.316,0.6,0.127,1.3,0.22,-0.1,15,-5.1,0.286,74,sa501551
Oliver Dominguez,Blue Jays (A+),24,146,8.20%,23.30%,0.35,0.218,0.281,0.338,0.619,0.12,3.2,0.268,-0.8,12,-4.2,0.286,74,sa503884
Matt Weaver,Braves (A+),23,318,6.90%,26.70%,0.26,0.224,0.293,0.31,0.602,0.085,4.8,0.308,-1.3,27,-11.4,0.285,70,sa501548
Junior Sosa,Pirates (A+),22,204,7.80%,16.20%,0.48,0.247,0.303,0.303,0.606,0.056,4,0.295,-0.9,17,-6,0.285,74,sa504939
Wade Kirkland,Athletics (A+),24,239,4.20%,27.20%,0.15,0.22,0.268,0.381,0.649,0.161,2.7,0.281,-0.8,22,-10.7,0.285,67,sa549069
Jack Lopez,Royals (A+),20,536,6.70%,16.60%,0.4,0.23,0.297,0.301,0.598,0.071,7,0.275,0.5,45,-19.4,0.285,70,sa598270
Jacob Wilson,Cardinals (A+),22,137,12.40%,14.60%,0.85,0.179,0.294,0.291,0.585,0.111,1.6,0.191,-0.5,11,-4.1,0.285,73,sa658158
Jonathan Murphy,Twins (A+),23,137,3.60%,19.70%,0.19,0.248,0.287,0.318,0.605,0.07,4.4,0.307,-0.2,11,-4.2,0.284,73,sa658472
Tyler Hanover,Tigers (A+),23,343,9.60%,14.00%,0.69,0.23,0.316,0.267,0.583,0.037,1.9,0.27,-0.6,28,-10.5,0.283,73,sa526443
Chad Noble,Cubs (A+),25,101,5.90%,14.90%,0.4,0.228,0.287,0.315,0.602,0.087,5.2,0.26,-0.2,8,-3.1,0.283,72,sa550047
Raul Navarro,Diamondbacks (A+),21,278,7.90%,18.70%,0.42,0.247,0.313,0.3,0.612,0.053,5.7,0.308,0.6,25,-13,0.283,65,sa506772
Christopher Grayson,Rangers (A+),23,438,11.60%,16.20%,0.72,0.199,0.298,0.296,0.594,0.097,6.2,0.231,-0.2,36,-16.6,0.283,69,sa598833
Jose Toussen,Yankees (A+),23,304,9.20%,16.40%,0.56,0.231,0.304,0.284,0.588,0.052,2.8,0.279,-1.1,24,-9.6,0.282,72,sa503878
Ali Castillo,Yankees (A+),24,273,7.70%,16.10%,0.48,0.234,0.297,0.295,0.592,0.061,4,0.271,-1.1,22,-8.6,0.282,72,sa507143
Robbie Shields,Mets (A+),25,364,6.90%,19.50%,0.35,0.231,0.287,0.312,0.598,0.08,3.3,0.288,-1.1,29,-11.6,0.282,71,sa501250
Gregory Hopkins,Brewers (A+),24,532,4.70%,18.60%,0.25,0.237,0.278,0.324,0.602,0.087,3.9,0.285,0,42,-17.3,0.281,71,sa549602
Jonathan Jones,Blue Jays (A+),23,107,9.30%,14.00%,0.67,0.227,0.299,0.299,0.598,0.072,7.5,0.268,1.5,8,-3.5,0.281,71,sa526453
Niko Gallego,Rockies (A+),24,256,5.50%,22.70%,0.24,0.215,0.287,0.329,0.616,0.114,7.9,0.272,0.4,22,-12.5,0.28,64,sa526813
Yordy Cabrera,Marlins (A+),22,122,5.70%,23.80%,0.24,0.237,0.287,0.307,0.594,0.07,1.6,0.31,-0.1,10,-4,0.28,70,sa548243
Gilbert Gomez,Mets (A+),21,424,10.80%,25.90%,0.42,0.216,0.309,0.262,0.572,0.046,2.5,0.305,-2.2,33,-14.2,0.28,70,sa506916
Erik Gonzalez,Indians (A+),21,163,3.10%,23.30%,0.13,0.242,0.259,0.366,0.625,0.124,5.4,0.311,-0.7,13,-6.6,0.279,66,sa506001
Yaniel Cabeza,Cubs (A+),24,106,8.50%,12.30%,0.69,0.237,0.302,0.278,0.58,0.041,3.2,0.274,0.1,8,-3.6,0.278,69,sa598337
Nick Natoli,Red Sox (A+),25,384,13.30%,21.90%,0.61,0.185,0.307,0.251,0.558,0.066,5.6,0.246,1.2,30,-16,0.278,65,sa599480
Parker Morin,Royals (A+),21,340,8.50%,20.00%,0.43,0.226,0.294,0.293,0.587,0.067,4.3,0.28,-0.6,27,-14.2,0.278,65,sa658263
Ross Wilson,Marlins (A+),24,357,8.10%,19.00%,0.43,0.222,0.302,0.273,0.575,0.051,4.7,0.278,-0.8,27,-12.4,0.278,69,sa545418
Joshua Adams,Marlins (A+),24,271,7.40%,20.70%,0.36,0.218,0.278,0.31,0.588,0.093,2.7,0.261,0.1,21,-9.5,0.278,69,sa392238
Martin Medina,White Sox (A+),23,209,9.60%,18.20%,0.53,0.211,0.293,0.281,0.574,0.07,2.1,0.253,-0.3,16,-8.9,0.277,65,sa599196
Juan Castillo,Cardinals (A+),23,145,7.60%,17.90%,0.42,0.244,0.303,0.275,0.578,0.031,1.5,0.305,-0.5,11,-5.1,0.277,68,sa455720
Christopher Lashmet,Pirates (A+),24,124,8.90%,20.20%,0.44,0.198,0.295,0.274,0.569,0.075,4.9,0.247,0.3,9,-4.4,0.277,68,sa599509
Dillon Hazlett,Mariners (A+),24,297,7.10%,21.20%,0.33,0.211,0.269,0.359,0.628,0.148,6.2,0.248,0.4,25,-15.6,0.276,61,sa599180
Taylor Lewis,Pirates (A+),23,361,6.10%,28.50%,0.21,0.207,0.265,0.334,0.599,0.127,8.6,0.291,2.1,27,-13,0.276,68,sa598037
Duanel Jones,Padres (A+),20,487,6.40%,25.50%,0.25,0.225,0.281,0.327,0.609,0.102,3.2,0.294,-1.3,40,-26,0.275,61,sa547235
Brandon Loy,Tigers (A+),23,268,13.10%,20.10%,0.65,0.202,0.312,0.241,0.553,0.039,4.3,0.263,1.1,20,-9.8,0.275,67,sa597885
Dominic D'Anna,Reds (A+),24,177,7.30%,20.30%,0.36,0.222,0.284,0.323,0.607,0.101,1,0.262,0,14,-9.5,0.275,60,sa549621
John Polonius,Giants (A+),22,108,6.50%,24.10%,0.27,0.221,0.286,0.316,0.602,0.095,6.2,0.29,0.4,9,-5.9,0.274,60,sa599310
Samuel Starr,Orioles (A+),25,469,6.20%,13.20%,0.47,0.216,0.284,0.291,0.575,0.075,4.1,0.237,1,35,-21.1,0.274,63,sa549944
Ross Heffley,Braves (A+),23,190,6.80%,18.40%,0.37,0.218,0.272,0.315,0.587,0.097,2.7,0.256,-0.9,14,-8.8,0.272,62,sa526314
Brandon Macias,Brewers (A+),24,398,4.50%,14.10%,0.32,0.208,0.268,0.308,0.576,0.1,5.1,0.238,-0.3,29,-15.8,0.271,64,sa545208
Lance Roenicke,Brewers (A+),25,239,2.90%,27.20%,0.11,0.223,0.257,0.326,0.583,0.103,2.8,0.293,-1.9,17,-9.7,0.27,64,sa658627
Adrian Sanchez,Nationals (A+),22,463,3.70%,13.20%,0.28,0.241,0.278,0.299,0.577,0.058,5.3,0.277,-0.3,33,-22.3,0.27,60,sa503846
Jose Mojica,Phillies (A+),24,299,5.70%,16.40%,0.35,0.233,0.286,0.276,0.563,0.044,3.6,0.282,-0.3,21,-12.6,0.268,62,sa328848
Jordan Ribera,Rockies (A+),24,233,5.60%,26.60%,0.21,0.219,0.262,0.342,0.604,0.123,3.3,0.29,-0.5,18,-13.9,0.268,56,sa578145
Juan Crousset,Rockies (A+),23,204,5.40%,31.90%,0.17,0.238,0.279,0.328,0.607,0.09,4.8,0.344,-0.4,15,-12.2,0.268,56,sa516161
Luis Domoromo,Padres (A+),21,211,5.70%,25.60%,0.22,0.198,0.267,0.323,0.59,0.125,4.1,0.248,-0.1,16,-12.7,0.267,55,sa507248
Cody Koback,Red Sox (A+),23,212,6.60%,13.70%,0.48,0.215,0.288,0.263,0.552,0.048,6.3,0.252,1.1,15,-10.7,0.267,58,sa579327
Andy Leer,Twins (A+),25,233,7.30%,28.30%,0.26,0.195,0.258,0.312,0.57,0.117,5.9,0.263,0.3,16,-10,0.267,62,sa549745
Freeman Jenkins,Diamondbacks (A+),24,202,5.40%,24.30%,0.22,0.228,0.279,0.304,0.584,0.076,3.3,0.311,-0.6,15,-12.3,0.267,55,sa598345
David Herbek,White Sox (A+),24,139,7.90%,19.40%,0.41,0.21,0.281,0.274,0.555,0.065,4.1,0.247,0.5,10,-7.1,0.266,58,sa526193
Angelo Gumbs,Yankees (A+),20,170,4.70%,18.20%,0.26,0.214,0.265,0.302,0.567,0.088,7,0.266,0.7,12,-7.4,0.266,61,sa548279
Tyler Chism,Royals (A+),24,143,7.70%,23.80%,0.32,0.213,0.289,0.268,0.556,0.055,5.4,0.28,-0.1,10,-7.3,0.266,58,sa598804
Wilfredo Gimenez,Marlins (A+),22,297,3.40%,17.50%,0.19,0.237,0.269,0.302,0.571,0.065,3.3,0.288,0.1,20,-13.1,0.266,61,sa504051
Joe Maloney,Rangers (A+),22,308,3.20%,27.60%,0.12,0.2,0.244,0.33,0.574,0.13,2.9,0.258,-0.5,21,-16.2,0.264,56,sa598092
Jason Esposito,Orioles (A+),22,398,4.80%,28.90%,0.17,0.222,0.268,0.293,0.562,0.071,4.5,0.307,0.6,27,-21,0.264,56,sa454765
Ryan Jones,Angels (A+),25,165,6.70%,22.40%,0.3,0.191,0.245,0.362,0.607,0.171,7.8,0.218,0.9,12,-10.5,0.263,53,sa503333
Ryan Goetz,Marlins (A+),25,329,8.50%,20.10%,0.42,0.218,0.283,0.269,0.552,0.051,5.7,0.277,0.3,21,-15.3,0.262,58,sa598324
Jesus Montero,Cardinals (A+),22,167,4.80%,25.70%,0.19,0.208,0.25,0.312,0.562,0.104,1.7,0.266,-0.6,11,-7.9,0.262,58,sa506571
Dixon Machado,Tigers (A+),21,163,6.10%,11.70%,0.53,0.215,0.264,0.295,0.559,0.081,5.6,0.24,0.1,10,-7.9,0.26,57,sa505035
Derek Perio,Marlins (A+),21,178,5.60%,6.70%,0.83,0.241,0.282,0.265,0.547,0.025,4.5,0.257,0.3,11,-8.7,0.259,56,sa513056
Matt Helm,Diamondbacks (A+),22,230,8.30%,38.30%,0.22,0.192,0.262,0.308,0.57,0.115,3.4,0.308,-1.5,16,-15.5,0.259,50,sa501513
Trevor Hairgrove,Angels (A+),23,171,10.50%,18.70%,0.56,0.194,0.295,0.236,0.531,0.042,3.3,0.248,0.2,11,-11.6,0.258,50,sa547088
Steven Baron,Mariners (A+),22,353,5.10%,26.30%,0.19,0.208,0.247,0.338,0.586,0.13,6.8,0.271,1.4,23,-24.3,0.257,49,sa500765
Geulin Beltre,Royals (A+),22,317,6.60%,19.60%,0.34,0.215,0.269,0.271,0.539,0.056,3.7,0.271,-1.5,20,-18.5,0.257,52,sa463212
Cody Grice,Yankees (A+),23,119,7.60%,27.70%,0.27,0.204,0.269,0.269,0.537,0.065,7.8,0.289,1.2,7,-6.1,0.256,54,sa598564
Jake Depew,Rays (A+),21,230,6.50%,17.00%,0.38,0.223,0.274,0.261,0.535,0.038,1.7,0.269,-1.3,14,-11.8,0.256,54,sa548454
Ryan Stovall,Diamondbacks (A+),26,103,12.60%,32.00%,0.39,0.157,0.265,0.281,0.546,0.124,3.9,0.222,0.2,7,-7.3,0.255,48,sa502017
Chris O'Brien,Dodgers (A+),23,233,7.70%,21.90%,0.35,0.195,0.257,0.305,0.561,0.11,3.3,0.241,0,15,-16.8,0.254,47,sa526558
Jairo Rodriguez,Twins (A+),24,139,2.20%,7.20%,0.3,0.246,0.27,0.269,0.539,0.023,0.9,0.262,-0.1,8,-7.4,0.253,52,sa634679
Corey Seager,Dodgers (A+),19,114,10.50%,27.20%,0.39,0.16,0.246,0.32,0.566,0.16,4.8,0.179,0.2,7,-8.3,0.253,46,sa657913
Logan Moore,Phillies (A+),22,338,8.30%,21.30%,0.39,0.185,0.257,0.272,0.528,0.086,2.6,0.227,-0.3,19,-18.3,0.252,52,sa598265
Eduardo Sosa,Yankees (A+),22,160,8.10%,22.50%,0.36,0.204,0.278,0.232,0.511,0.028,3.7,0.271,-0.3,9,-8.9,0.25,50,sa503877
Kenneth Diekroeger,Royals (A+),22,127,2.40%,22.00%,0.11,0.207,0.232,0.306,0.538,0.099,3.4,0.244,-1.3,7,-8.3,0.248,46,sa500843
Gustavo Pierre,Blue Jays (A+),21,202,1.00%,32.70%,0.03,0.21,0.219,0.318,0.537,0.108,5.8,0.295,0.5,10,-12.3,0.243,46,sa503319
Felix Sanchez,Red Sox (A+),23,127,3.90%,33.90%,0.12,0.216,0.258,0.259,0.517,0.043,6.8,0.329,1.2,6,-8.9,0.242,42,sa503859
Travis Whitmore,Padres (A+),24,198,5.60%,22.70%,0.24,0.213,0.259,0.262,0.521,0.049,3.2,0.273,0,10,-16.6,0.24,38,sa546623
Kyrell Hudson,Phillies (A+),22,183,4.90%,33.30%,0.15,0.202,0.253,0.25,0.503,0.048,5.7,0.306,-0.1,9,-11.6,0.24,43,sa501256
Michael Mcgee,Mariners (A+),25,111,13.50%,31.50%,0.43,0.149,0.264,0.223,0.487,0.074,3.4,0.207,-0.1,5,-9.6,0.237,36,sa550138
Alejandro Mejia,Cardinals (A+),22,326,4.00%,12.00%,0.33,0.207,0.247,0.254,0.501,0.047,3.9,0.235,-0.1,15,-21.4,0.237,41,sa657995
Pedro Guerrero,Dodgers (A+),24,159,6.30%,29.60%,0.21,0.199,0.248,0.267,0.516,0.068,4.4,0.276,-0.1,8,-13.8,0.236,36,sa455728
Michael Perez,Diamondbacks (A+),20,193,5.70%,40.40%,0.14,0.173,0.223,0.307,0.53,0.134,3.3,0.265,-0.3,9,-17,0.235,35,sa597838
Rafael Neda,Brewers (A+),24,153,4.60%,15.70%,0.29,0.203,0.25,0.238,0.488,0.035,1.9,0.244,0.1,7,-10.4,0.234,39,sa546791
Danny Vicioso,Reds (A+),24,117,3.40%,24.80%,0.14,0.207,0.241,0.27,0.512,0.063,3.5,0.272,-0.3,5,-10.5,0.233,33,sa503860
Jose Rivera,Rockies (A+),23,123,5.70%,15.40%,0.37,0.183,0.267,0.192,0.46,0.01,4.7,0.224,-0.1,5,-11.5,0.228,31,sa502150
Corey Brownsten,Braves (A+),25,154,8.40%,14.30%,0.59,0.16,0.265,0.176,0.44,0.015,2.1,0.191,-0.1,6,-12.4,0.228,33,sa549187
Pierce Rankin,Blue Jays (A+),24,167,10.80%,24.00%,0.45,0.154,0.246,0.215,0.46,0.06,2.1,0.204,-0.3,7,-12.1,0.228,35,sa549523
Justin Toole,Indians (A+),26,162,4.30%,10.50%,0.41,0.211,0.242,0.238,0.48,0.027,3.2,0.233,-0.3,6,-13.3,0.227,32,sa507054
Douglas Crumlich,Pirates (A+),23,101,12.90%,14.90%,0.87,0.145,0.26,0.169,0.429,0.024,2.9,0.169,-0.6,3,-7.8,0.221,31,sa602513
Jason King,Tigers (A+),24,173,9.20%,18.50%,0.5,0.135,0.22,0.226,0.445,0.09,1.4,0.149,-0.1,5,-13.8,0.218,28,sa597957
Lucas Bailey,Rays (A+),22,149,4.00%,29.50%,0.14,0.18,0.221,0.23,0.452,0.05,2.7,0.25,0.1,4,-12.3,0.215,26,sa501447
Jose Garcia,Red Sox (A+),22,116,4.30%,20.70%,0.21,0.176,0.209,0.222,0.431,0.046,3.3,0.221,-0.9,2,-11.7,0.202,16,sa503857
Patrick Leyland,Tigers (A+),21,101,3.00%,14.90%,0.2,0.168,0.202,0.189,0.391,0.021,1.5,0.2,0,1,-10.3,0.188,9,sa548548
