Name,Team,Age,PA,BB%,K%,BB/K,AVG,OBP,SLG,OPS,ISO,Spd,BABIP,wSB,wRC,wRAA,wOBA,wRC+,playerid
Gerald Hall,Royals (A),21,499,11.00%,21.80%,0.5,0.224,0.31,0.316,0.627,0.092,6.3,0.289,0.3,48,-13.6,0.297,78,sa509852
Juan Martinez,Giants (A),23,172,7.60%,19.20%,0.39,0.236,0.321,0.297,0.619,0.061,4.3,0.296,0,17,-3.4,0.297,83,sa502541
Derrik Gibson,Red Sox (A),20,565,10.80%,17.90%,0.6,0.23,0.321,0.3,0.621,0.07,7.1,0.284,4.9,56,-11.3,0.296,83,sa456041
Leury Garcia,Rangers (A),19,392,5.90%,14.50%,0.4,0.265,0.31,0.326,0.636,0.061,8.6,0.307,5.5,39,-7.9,0.296,83,5913
Jose Torres,Marlins (A),19,381,9.20%,10.50%,0.88,0.251,0.331,0.284,0.615,0.034,2.7,0.284,-1.3,38,-7.8,0.296,83,sa455736
Delta Cleary,Rockies (A),20,343,6.40%,21.90%,0.29,0.246,0.296,0.348,0.644,0.102,7.3,0.306,1.5,34,-7,0.296,83,sa463884
Justin Bass,Angels (A),21,438,6.60%,10.70%,0.62,0.251,0.303,0.333,0.637,0.083,7,0.275,0.2,42,-12.5,0.295,77,sa392127
Griff Erickson,Dodgers (A),22,299,11.40%,15.10%,0.76,0.215,0.309,0.31,0.619,0.096,5.4,0.251,0.6,29,-8.6,0.295,77,sa327827
Zach Gentile,Red Sox (A),23,389,12.10%,9.50%,1.27,0.236,0.329,0.288,0.617,0.052,4.3,0.262,0.2,38,-8.2,0.295,82,sa455401
Luis Nunez,Mariners (A),23,180,2.80%,20.00%,0.14,0.294,0.32,0.306,0.626,0.012,4.6,0.37,-0.2,17,-5.2,0.295,77,sa381342
Mario Martinez,Mariners (A),20,469,3.60%,24.30%,0.15,0.239,0.27,0.386,0.656,0.148,5,0.291,0.5,45,-13.7,0.295,77,sa392881
Joe Paciorek,Brewers (A),21,165,14.50%,24.20%,0.6,0.204,0.331,0.255,0.587,0.051,4.4,0.289,-0.5,16,-5,0.293,76,sa389764
Delvi Cid,Indians (A),20,570,6.30%,23.20%,0.27,0.253,0.314,0.304,0.618,0.051,7.7,0.336,7.2,53,-17.4,0.293,75,sa455960
Rand Smith,Marlins (A),23,484,11.00%,19.40%,0.56,0.223,0.314,0.3,0.614,0.077,6.8,0.273,2.5,47,-11.1,0.293,81,sa502037
Kenny Wilson,Blue Jays (A),20,426,12.00%,26.30%,0.46,0.216,0.326,0.266,0.592,0.05,7.9,0.313,2.2,40,-13.2,0.292,75,sa454437
Guillermo Pimentel,Rangers (A),20,165,7.90%,32.10%,0.25,0.228,0.297,0.329,0.626,0.101,4.3,0.33,-0.6,16,-3.8,0.292,81,sa502797
Dock Doyle,Mets (A),24,207,13.00%,10.10%,1.29,0.23,0.338,0.253,0.591,0.022,2,0.261,-0.6,20,-4.8,0.292,81,sa454558
Chris Lovett,Braves (A),21,102,8.80%,12.70%,0.69,0.239,0.307,0.315,0.622,0.076,4.3,0.278,-1.2,10,-2.4,0.292,81,sa501643
Keoni Ruth,Phillies (A),25,118,4.20%,6.80%,0.63,0.248,0.299,0.333,0.632,0.086,3.5,0.26,-0.2,11,-2.8,0.292,80,sa327162
Juan Torres,Mets (A),21,163,3.10%,14.10%,0.22,0.234,0.281,0.359,0.64,0.124,2.8,0.252,-0.4,16,-3.8,0.292,80,sa455963
Deivy Batista,Royals (A),22,442,7.70%,22.60%,0.34,0.236,0.293,0.337,0.63,0.101,6.9,0.294,1.4,41,-13.9,0.292,75,sa455940
Tomas Francisco,Rays (A),22,180,6.70%,18.30%,0.36,0.247,0.313,0.296,0.609,0.049,4.3,0.308,0.4,17,-5.8,0.291,74,sa455670
Levi Carolus,Orioles (A),22,257,5.10%,26.10%,0.19,0.222,0.268,0.372,0.641,0.151,4.1,0.28,-1.3,25,-6.2,0.291,80,sa396250
Jonathan Meyer,Astros (A),19,507,7.30%,21.30%,0.34,0.245,0.304,0.317,0.621,0.072,2.8,0.314,-2.1,48,-12.3,0.291,80,sa501198
Mario Mercedes,Cubs (A),23,192,6.80%,9.40%,0.72,0.269,0.319,0.291,0.611,0.023,3.1,0.296,0.2,18,-6.2,0.291,74,sa293187
Francisco Guzman,Cubs (A),22,208,9.60%,16.30%,0.59,0.243,0.32,0.282,0.602,0.04,5,0.297,-1.2,19,-6.8,0.29,74,sa498035
Mike Gosse,Tigers (A),24,151,7.30%,11.30%,0.65,0.226,0.289,0.336,0.624,0.109,5.6,0.258,0.2,14,-4.9,0.29,74,sa455335
Balbino Fuenmayor,Blue Jays (A),20,372,5.40%,33.10%,0.16,0.22,0.266,0.373,0.639,0.153,2.9,0.309,0,34,-12.2,0.29,74,sa356978
Jet Butler,Mets (A),22,151,6.60%,21.20%,0.31,0.218,0.293,0.323,0.617,0.105,3.1,0.26,-0.4,14,-3.9,0.289,79,sa549347
Kevin Dubler,White Sox (A),23,188,14.40%,13.30%,1.08,0.197,0.323,0.261,0.584,0.064,3.9,0.223,0,18,-4.9,0.289,78,sa454701
Brian Kemp,Astros (A),21,219,9.10%,10.00%,0.91,0.226,0.323,0.268,0.591,0.042,4.6,0.256,0.8,21,-5.7,0.289,78,sa502041
Michael Rockett,Tigers (A),22,402,3.00%,20.10%,0.15,0.235,0.266,0.369,0.635,0.135,6,0.279,-2.1,36,-14,0.288,72,sa501710
Jesus Villegas-Andino,White Sox (A),23,110,5.50%,19.10%,0.29,0.265,0.303,0.314,0.616,0.049,4,0.329,0,10,-3,0.287,77,sa392935
Alex Gregory,Mets (A),23,241,8.30%,21.20%,0.39,0.241,0.315,0.283,0.598,0.042,2.7,0.313,-0.4,22,-6.7,0.286,77,sa501965
Michael Pasek,Marlins (A),20,253,12.30%,22.50%,0.54,0.199,0.313,0.275,0.588,0.076,6.2,0.26,0.3,23,-7.1,0.286,77,sa390461
Shannon Wilkerson,Red Sox (A),21,298,5.70%,19.10%,0.3,0.245,0.297,0.323,0.621,0.078,6.2,0.304,-0.3,27,-8.4,0.286,77,sa501599
Joey Wong,Rockies (A),22,319,8.50%,17.90%,0.47,0.223,0.296,0.311,0.608,0.088,3.3,0.267,-0.4,29,-9.1,0.285,76,sa502131
Argenis Martinez,Indians (A),20,388,12.40%,20.40%,0.61,0.219,0.324,0.251,0.575,0.031,6.7,0.288,0.5,34,-14.3,0.285,70,sa502607
Jose Crisotomo,Athletics (A),21,192,5.20%,8.90%,0.59,0.26,0.301,0.306,0.607,0.046,5.9,0.288,-0.6,17,-7.1,0.285,70,sa456089
Garabez Rosa,Orioles (A),20,478,1.70%,23.80%,0.07,0.247,0.268,0.358,0.627,0.111,4.5,0.318,-0.6,43,-13.9,0.285,76,sa455978
Ray Kruml,Yankees (A),24,197,3.60%,17.80%,0.2,0.261,0.297,0.321,0.618,0.06,6.7,0.32,1.6,18,-5.8,0.284,76,sa454860
Rene Garcia,Astros (A),20,333,4.80%,10.50%,0.46,0.26,0.298,0.318,0.616,0.058,3.2,0.283,0.2,30,-9.8,0.284,75,sa454693
Karim Turkamani,Blue Jays (A),23,118,6.80%,27.10%,0.25,0.252,0.308,0.299,0.607,0.047,1.3,0.347,-0.4,10,-4.4,0.284,70,sa454904
Brandon Bantz,Mariners (A),23,126,5.60%,21.40%,0.26,0.228,0.286,0.325,0.61,0.096,3.8,0.284,0,11,-4.7,0.284,70,9442
Renzo Tello,Astros (A),23,131,1.50%,24.40%,0.06,0.244,0.269,0.358,0.627,0.114,3.2,0.315,-0.6,12,-3.9,0.284,75,sa455595
Michael Ortiz,Rangers (A),21,392,7.40%,25.50%,0.29,0.223,0.281,0.332,0.614,0.109,3.8,0.29,-1.7,35,-11.7,0.284,75,sa389190
Ender Inciarte,Diamondbacks (A),19,253,5.50%,13.80%,0.4,0.225,0.276,0.339,0.616,0.115,6.5,0.259,-0.8,22,-9.7,0.283,69,4922
Skyler Stromsmoe,Giants (A),26,110,11.80%,14.50%,0.81,0.195,0.312,0.276,0.588,0.08,8.1,0.224,0.8,10,-3.4,0.283,74,sa389666
L.V. Ware,Braves (A),23,147,5.40%,18.40%,0.3,0.222,0.298,0.294,0.592,0.071,8,0.273,1.3,13,-4.6,0.282,74,sa455600
Danny Santana,Twins (A),19,144,4.90%,27.80%,0.18,0.238,0.289,0.315,0.604,0.077,8,0.337,0.3,12,-5.7,0.281,68,10322
Cameron Garfield,Brewers (A),19,418,5.30%,17.70%,0.3,0.245,0.287,0.318,0.604,0.073,2.4,0.291,-1.4,35,-16.8,0.281,68,sa500836
Tyson Van Winkle,Diamondbacks (A),22,277,10.10%,16.60%,0.61,0.214,0.315,0.252,0.567,0.038,2.1,0.263,0,23,-11.1,0.281,68,sa501626
Andrew Means,Reds (A),23,333,3.00%,22.20%,0.14,0.253,0.288,0.314,0.602,0.061,6.3,0.324,2.4,28,-13.4,0.281,68,sa455165
Osman Marval,Braves (A),23,118,6.80%,15.30%,0.44,0.234,0.291,0.308,0.599,0.075,1.3,0.27,0,10,-3.8,0.28,73,sa455718
Alonzo Harris,Mets (A),21,421,5.00%,21.60%,0.23,0.222,0.27,0.339,0.609,0.117,7.9,0.274,0.7,36,-14.2,0.279,72,sa455964
Alexis Oliveras,Reds (A),21,334,3.60%,30.80%,0.12,0.233,0.263,0.347,0.61,0.114,6.3,0.329,0,27,-14.1,0.278,66,sa389880
Robert Stock,Cardinals (A),20,351,11.10%,16.00%,0.7,0.213,0.3,0.277,0.577,0.065,2.3,0.256,-0.5,29,-15,0.278,66,sa500827
Benji Gonzalez,Pirates (A),20,460,7.60%,15.40%,0.49,0.238,0.302,0.28,0.582,0.042,4.3,0.285,-2.2,39,-16.1,0.277,71,sa454764
Chase Weems,Reds (A),21,159,10.70%,27.70%,0.39,0.22,0.308,0.255,0.563,0.035,1.7,0.32,0,13,-6.9,0.277,65,sa390613
Christian Bethancourt,Braves (A),18,420,3.30%,14.80%,0.23,0.251,0.276,0.331,0.607,0.08,4.8,0.286,1,35,-14.9,0.276,70,10028
Hilton Richardson,Royals (A),21,407,8.10%,19.40%,0.42,0.204,0.272,0.316,0.588,0.112,8.7,0.247,3.5,32,-18.7,0.274,63,sa389857
Thomas Nurre,Reds (A),23,241,3.70%,20.70%,0.18,0.223,0.27,0.317,0.587,0.094,4.2,0.267,0.8,19,-11.2,0.273,63,sa503259
Jake Hanson,Braves (A),20,308,6.20%,36.00%,0.17,0.208,0.271,0.315,0.587,0.108,6.3,0.329,0.1,25,-11.7,0.273,68,sa455274
Jake Oester,White Sox (A),23,265,6.00%,26.00%,0.23,0.211,0.272,0.316,0.588,0.105,4.3,0.284,-0.4,22,-10.1,0.273,68,sa545171
Mike Ohlman,Orioles (A),19,132,12.10%,25.80%,0.47,0.174,0.285,0.284,0.569,0.11,3.6,0.224,0.2,11,-5.1,0.272,68,sa501614
Edwin Garcia,Rangers (A),19,347,8.10%,16.10%,0.5,0.229,0.291,0.283,0.574,0.054,3,0.271,0.2,28,-13.6,0.272,67,sa499640
Alex Mcclure,Royals (A),21,121,6.60%,23.10%,0.29,0.225,0.275,0.306,0.581,0.081,5.7,0.289,0.1,9,-5.8,0.271,62,sa548555
Chris Wade,Marlins (A),22,244,4.50%,13.10%,0.34,0.229,0.264,0.327,0.591,0.099,4.4,0.262,0.3,20,-9.7,0.271,67,sa506819
Hernan Perez,Tigers (A),19,507,4.90%,19.30%,0.26,0.237,0.275,0.304,0.58,0.068,3.7,0.285,0.5,38,-24.8,0.27,61,5751
Andrew Fie,Diamondbacks (A),22,224,6.70%,29.50%,0.23,0.202,0.254,0.332,0.586,0.13,4.7,0.279,-0.3,17,-11,0.269,60,sa327667
Kelvin Castro,Yankees (A),22,477,6.30%,20.10%,0.31,0.224,0.274,0.307,0.581,0.082,6.3,0.279,-1.6,38,-19.6,0.269,66,sa392421
Tyler Massey,Rockies (A),20,387,6.50%,23.30%,0.28,0.209,0.27,0.311,0.581,0.102,5.5,0.271,-1.7,30,-16.2,0.268,65,sa455277
Justin Dalles,Orioles (A),21,186,6.50%,24.20%,0.27,0.208,0.272,0.304,0.575,0.095,1.7,0.258,0,14,-7.9,0.267,65,sa327844
Jose Gonzalez,Rockies (A),23,210,5.20%,23.30%,0.22,0.228,0.274,0.301,0.575,0.073,3.5,0.297,-0.6,16,-8.9,0.267,65,sa456023
Ron Harris,Mets (A),23,277,8.30%,32.10%,0.26,0.19,0.264,0.306,0.571,0.117,5.6,0.265,0,21,-11.8,0.267,64,sa501743
Chris Curley,Braves (A),22,222,4.10%,17.10%,0.24,0.214,0.259,0.32,0.579,0.107,4.9,0.247,-0.4,17,-9.5,0.267,64,sa511667
Braeden Schlehuber,Braves (A),22,173,3.50%,11.60%,0.3,0.221,0.282,0.279,0.562,0.058,3.6,0.244,-0.4,13,-7.4,0.267,64,sa454529
Adrian Nieto,Nationals (A),20,203,11.30%,21.70%,0.52,0.195,0.291,0.253,0.544,0.057,3.3,0.248,0.2,15,-9,0.265,63,10294
Mayo Acosta,Rays (A),22,128,5.50%,15.60%,0.35,0.237,0.278,0.288,0.566,0.051,3.7,0.283,-0.2,9,-6.7,0.265,58,sa392849
Gabriel Noriega,Mariners (A),19,413,4.80%,26.40%,0.18,0.225,0.278,0.281,0.559,0.056,4.1,0.31,-0.6,30,-21.7,0.265,58,sa455932
Michael Marseco,Brewers (A),23,472,6.10%,17.60%,0.35,0.218,0.27,0.294,0.564,0.077,6.4,0.269,-1.9,33,-25.3,0.264,57,sa454869
Juan Flores,Braves (A),23,146,2.10%,16.40%,0.13,0.217,0.243,0.341,0.584,0.123,7.3,0.254,0,11,-6.7,0.263,62,sa508111
Helder Velazquez,Rockies (A),21,295,4.70%,25.40%,0.19,0.223,0.27,0.293,0.563,0.07,3.7,0.298,-0.5,22,-13.6,0.263,62,sa326728
Jose Valdez,Cubs (A),22,128,4.70%,21.10%,0.22,0.226,0.288,0.252,0.54,0.026,8,0.295,0.6,9,-7.1,0.262,56,sa502537
Kyle Lafrenz,Phillies (A),23,117,0.90%,33.30%,0.03,0.241,0.25,0.33,0.58,0.089,4,0.351,0.4,9,-5.5,0.262,61,sa502129
Anthony Hewitt,Phillies (A),21,465,2.80%,34.00%,0.08,0.202,0.243,0.327,0.57,0.125,5.9,0.287,-0.5,34,-21.8,0.262,61,sa454381
Juan Silverio,White Sox (A),19,236,2.50%,24.20%,0.11,0.2,0.237,0.336,0.573,0.136,5.4,0.25,-1.1,17,-11.3,0.261,60,sa455632
Marcus Jones,Nationals (A),23,197,4.10%,36.00%,0.11,0.204,0.245,0.323,0.567,0.118,6.2,0.306,0.4,14,-9.4,0.26,60,sa454562
Michael Thomas,Red Sox (A),21,104,11.50%,40.40%,0.29,0.156,0.269,0.267,0.536,0.111,4.9,0.261,-0.2,7,-5,0.26,60,sa328167
Matt Helm,Diamondbacks (A),19,249,7.20%,34.10%,0.21,0.21,0.27,0.275,0.545,0.066,2.4,0.324,-0.5,17,-14.2,0.259,54,sa501513
John Alfaro,Royals (A),22,116,3.40%,29.30%,0.12,0.193,0.221,0.349,0.57,0.156,5.7,0.25,-1.3,7,-6.9,0.256,52,sa454996
Fernando Cruz,Royals (A),20,407,5.20%,14.50%,0.36,0.223,0.268,0.274,0.541,0.051,3.3,0.264,-0.9,26,-24.5,0.256,51,sa389855
Yorby Martinez,Twins (A),21,170,11.80%,24.10%,0.49,0.184,0.288,0.22,0.508,0.035,3.6,0.257,-0.2,11,-10.3,0.255,51,sa506753
Chris Affinito,Athletics (A),23,124,9.70%,41.10%,0.24,0.167,0.252,0.287,0.539,0.12,1.4,0.268,0,8,-7.5,0.255,51,sa503889
Victor Estevez,Diamondbacks (A),21,235,5.50%,17.40%,0.32,0.209,0.268,0.265,0.534,0.057,4.5,0.251,-1,15,-14.3,0.255,51,sa392860
Sequoyah Stonecipher,Marlins (A),20,130,3.80%,13.80%,0.28,0.213,0.256,0.287,0.543,0.074,5.7,0.243,0.2,9,-7,0.253,55,sa501733
Ross Smith,Cardinals (A),22,106,8.50%,34.90%,0.24,0.189,0.274,0.242,0.516,0.053,5.5,0.31,0.4,7,-6.6,0.253,50,sa501736
Alberto Diaz,Diamondbacks (A),21,293,3.40%,24.20%,0.14,0.222,0.253,0.295,0.547,0.073,3.2,0.285,-1.4,18,-18.4,0.252,50,sa455608
Rich Jones,Cubs (A),22,138,0.70%,25.40%,0.03,0.216,0.226,0.336,0.562,0.119,2.6,0.276,0,8,-8.7,0.252,49,sa501607
Michael Planeta,Orioles (A),20,473,3.80%,26.00%,0.15,0.224,0.262,0.279,0.54,0.055,5.3,0.307,-0.5,31,-25.8,0.252,54,sa502319
Kevyn Feiner,Reds (A),23,175,3.40%,23.40%,0.15,0.201,0.246,0.296,0.541,0.094,4.3,0.248,-1.1,11,-11.1,0.251,49,sa294419
Austin Stockfisch,Brewers (A),24,138,5.10%,14.50%,0.35,0.206,0.261,0.278,0.539,0.071,1.8,0.234,-0.4,8,-8.9,0.251,48,sa507426
Miguel Gonzalez,White Sox (A),19,354,4.50%,17.80%,0.25,0.218,0.26,0.276,0.536,0.058,4.2,0.26,0,23,-19.7,0.25,53,4049
Ted Obregon,Cardinals (A),20,176,9.10%,22.70%,0.4,0.175,0.254,0.26,0.514,0.084,6.2,0.219,0.7,10,-11.9,0.246,46,sa455724
Vladimir Frias,Red Sox (A),23,339,4.40%,18.00%,0.25,0.198,0.245,0.284,0.529,0.086,7.2,0.232,1.7,21,-19.9,0.246,51,sa455557
Edward Salcedo,Braves (A),18,209,5.30%,26.80%,0.2,0.197,0.239,0.295,0.534,0.098,7.2,0.265,-0.9,13,-12.4,0.246,51,sa539932
Nino Leyja,Athletics (A),19,135,5.90%,28.10%,0.21,0.224,0.271,0.24,0.511,0.016,4.2,0.322,-0.1,8,-9.2,0.246,45,sa455298
Rymer Liriano,Padres (A),19,201,5.00%,26.90%,0.19,0.191,0.234,0.293,0.526,0.101,6.7,0.254,-0.4,11,-14.1,0.243,43,4779
Trent Baker,Indians (A),20,106,12.30%,26.40%,0.46,0.165,0.276,0.198,0.474,0.033,3,0.238,-0.9,6,-7.5,0.242,43,sa502604
Luis Palacios,Tigers (A),20,102,7.80%,27.50%,0.29,0.191,0.255,0.245,0.5,0.053,6.8,0.273,0.4,5,-7.4,0.24,42,sa456012
Charles Thomas,Cubs (A),21,164,7.30%,26.80%,0.27,0.176,0.235,0.277,0.512,0.101,2.8,0.216,0.2,8,-12,0.24,41,sa501673
Hector Rabago,Yankees (A),21,139,6.50%,20.90%,0.31,0.16,0.239,0.261,0.499,0.101,0.5,0.18,0,8,-9.1,0.238,45,sa502071
Jeff Flagg,Mets (A),24,118,9.30%,33.90%,0.28,0.162,0.246,0.248,0.493,0.086,3.6,0.246,0,6,-7.9,0.236,44,sa455192
Luis Bernardo,Orioles (A),22,120,5.80%,20.80%,0.28,0.198,0.244,0.261,0.505,0.063,3.2,0.253,0,6,-8,0.236,44,sa396248
Franklin Hernandez,Athletics (A),23,116,4.30%,22.40%,0.19,0.193,0.235,0.266,0.501,0.073,2.9,0.244,-0.2,6,-8.9,0.235,38,sa392779
Kenneth Roque,Red Sox (A),20,146,4.10%,28.10%,0.15,0.184,0.233,0.265,0.498,0.081,5.2,0.253,-0.2,7,-10.1,0.233,42,sa389845
Luis Del Rosario,Royals (A),20,160,11.30%,27.50%,0.41,0.159,0.266,0.188,0.454,0.029,1.8,0.234,-0.9,7,-12.6,0.232,37,sa455945
Michael Mooney,Orioles (A),22,106,5.70%,12.30%,0.46,0.196,0.262,0.207,0.469,0.011,3.3,0.222,-0.8,5,-7.6,0.229,40,sa502114
Diogenes Luis,Rays (A),23,125,7.20%,27.20%,0.26,0.179,0.263,0.189,0.451,0.009,4,0.264,-1.6,5,-10.2,0.228,34,sa455622
Erik Miller,Brewers (A),22,190,5.30%,18.40%,0.29,0.189,0.253,0.213,0.466,0.024,4,0.235,-3.8,8,-15.6,0.228,34,sa389766
Nick Santomauro,Mets (A),22,325,6.20%,19.40%,0.32,0.191,0.243,0.234,0.477,0.043,2.8,0.238,-0.4,15,-24,0.227,38,sa501655
Bryant Hernandez,Dodgers (A),22,160,4.40%,33.10%,0.13,0.164,0.218,0.267,0.485,0.103,6.4,0.25,-0.2,7,-13.3,0.227,33,sa501569
Leonel De Los Santos,Rangers (A),20,188,1.10%,17.60%,0.06,0.206,0.223,0.267,0.489,0.061,4.8,0.247,-0.9,8,-14.1,0.225,37,sa397322
Franklin Romero,Brewers (A),22,122,3.30%,40.20%,0.08,0.164,0.205,0.293,0.498,0.129,7.6,0.273,0,5,-10.5,0.223,31,sa502055
Ben Carlson,Indians (A),22,263,3.80%,24.70%,0.15,0.171,0.222,0.246,0.468,0.075,4,0.224,-0.7,10,-23,0.221,30,sa501533
George Matheus,Cubs (A),21,128,7.00%,19.50%,0.36,0.164,0.228,0.233,0.461,0.069,3.3,0.207,-0.4,5,-11.2,0.221,30,sa456343
Tobias Streich,Twins (A),22,142,12.70%,31.00%,0.41,0.124,0.246,0.174,0.42,0.05,4.1,0.192,-0.2,5,-12.8,0.218,27,sa392187
Steven Baron,Mariners (A),19,167,6.00%,28.10%,0.21,0.182,0.229,0.221,0.45,0.039,2.1,0.25,-0.2,5,-15.4,0.215,26,sa500765
Ydwin Villegas,Giants (A),19,281,3.20%,19.60%,0.16,0.189,0.215,0.242,0.458,0.053,3.1,0.234,-0.6,10,-23.9,0.212,29,sa502602
Carlos Paulino,Marlins (A),20,216,2.80%,22.70%,0.12,0.184,0.214,0.234,0.448,0.05,2,0.242,0,7,-18.9,0.209,27,sa456100
Bobby Stone,Diamondbacks (A),20,126,4.00%,34.90%,0.11,0.167,0.198,0.25,0.448,0.083,0.3,0.24,0,3,-12.4,0.207,21,sa455040
Juan Nunez,Athletics (A),22,162,3.70%,31.50%,0.12,0.171,0.206,0.217,0.423,0.046,2.3,0.248,-0.4,3,-16.9,0.2,16,sa392783
Luis Salas,Tigers (A),21,111,4.50%,28.80%,0.16,0.146,0.191,0.204,0.395,0.058,3.6,0.208,0.2,1,-12.6,0.188,8,sa454333
Garrison Lassiter,Yankees (A),20,103,13.60%,35.00%,0.39,0.102,0.223,0.114,0.337,0.011,1.4,0.17,-0.2,1,-11.1,0.183,10,sa455519
