Name,Team,Age,IP,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,ERA,FIP,E-F,playerid
Rob Wooten,Brewers (AA),26,20.2,9.15,3.05,3,0.44,23.90%,8.00%,15.90%,0.225,1.21,0.293,89.40%,1.74,2.9,-1.16,8532
Jose Flores,Indians (AA),23,6.2,5.4,2.7,2,0,13.80%,6.90%,6.90%,0.222,1.2,0.261,50.00%,2.7,2.9,-0.2,sa503583
Kirby Yates,Rays (AA),25,68,12.44,5.16,2.41,0.53,33.00%,13.70%,19.30%,0.196,1.28,0.299,81.30%,2.65,2.91,-0.26,9073
Austin Wood,Tigers (AA),25,10.1,7.84,3.48,2.25,0,20.50%,9.10%,11.40%,0.256,1.35,0.333,60.00%,2.61,2.91,-0.3,sa501456
Arquimedes Caminero,Marlins (AA),25,17.2,8.66,5.09,1.7,0,22.10%,13.00%,9.10%,0.239,1.47,0.32,76.90%,3.06,2.92,0.14,8992
Jason Stoffel,Astros (AA),23,58,8.84,2.48,3.56,0.47,24.70%,6.90%,17.80%,0.193,0.98,0.248,78.50%,2.33,2.92,-0.59,sa501226
Javier Solano,Dodgers (AA),22,62.2,8.62,2.44,3.53,0.57,23.80%,6.80%,17.10%,0.248,1.2,0.318,79.60%,2.73,2.92,-0.19,sa455650
Andre Rienzo,White Sox (AA),23,71.2,9.04,4.14,2.18,0.25,23.50%,10.80%,12.70%,0.205,1.24,0.271,67.70%,3.27,2.92,0.34,3507
Ryan Kelly,Padres (AA),24,47.1,8.94,2.85,3.13,0.38,24.00%,7.70%,16.30%,0.218,1.14,0.285,67.70%,2.66,2.92,-0.26,sa328265
Simon Castro,White Sox (AA),24,90,7.2,2.1,3.43,0.4,19.00%,5.50%,13.40%,0.25,1.22,0.304,58.70%,3.7,2.92,0.78,9243
Francisco Jimenez,Indians (AA),23,3.2,4.91,2.45,2,0,10.50%,5.30%,5.30%,0.389,2.18,0.438,37.50%,12.27,2.93,9.34,sa503600
Danny Salazar,Indians (AA),22,34,6.09,2.12,2.88,0.26,17.40%,6.10%,11.40%,0.202,0.97,0.24,79.10%,1.85,2.94,-1.09,5867
Trey Haley,Indians (AA),22,15.1,13.5,6.46,2.09,0,34.30%,16.40%,17.90%,0.189,1.37,0.333,79.20%,1.76,2.94,-1.18,sa456039
Red Patterson,Dodgers (AA),25,70.1,9.09,4.09,2.22,0.26,22.60%,10.20%,12.40%,0.25,1.45,0.329,74.10%,3.07,2.95,0.13,10710
Erik Davis,Nationals (AA),25,64.1,9.65,2.52,3.83,0.7,26.10%,6.80%,19.30%,0.249,1.23,0.328,84.90%,2.52,2.95,-0.44,8422
Trystan Magnuson,Blue Jays (AA),27,32.1,6.68,1.95,3.43,0.28,18.10%,5.30%,12.80%,0.21,1.02,0.253,74.40%,1.95,2.96,-1.01,3646
Shawn Armstrong,Indians (AA),21,20.1,9.74,5.31,1.83,0,27.20%,14.80%,12.40%,0.177,1.18,0.261,92.00%,0.89,2.96,-2.07,sa598951
Jesus Sanchez,Brewers (AA),24,45.1,8.14,2.58,3.15,0.4,22.90%,7.30%,15.60%,0.209,1.04,0.267,89.00%,1.59,2.97,-1.38,sa328511
Bryan Woodall,Diamondbacks (AA),25,42,8.79,2.36,3.73,0.64,21.80%,5.90%,16.00%,0.29,1.48,0.364,66.30%,5.14,2.98,2.17,sa454885
C.J. Nitkowski,Mets (AA),39,4.2,15.43,7.71,2,0,42.10%,21.10%,21.10%,0.071,1.07,0.167,100.00%,0,2.99,-2.99,570
Robbie Erlin,Padres (AA),21,52.1,12.38,2.41,5.14,1.03,31.60%,6.10%,25.40%,0.251,1.28,0.353,79.60%,2.92,2.99,-0.07,10354
Preston Guilmet,Indians (AA),24,52.2,8.72,2.22,3.92,0.68,24.40%,6.20%,18.20%,0.209,1.03,0.262,82.60%,2.39,2.99,-0.6,7303
Preston Claiborne,Yankees (AA),24,48.2,9.06,4.44,2.04,0.18,24.60%,12.10%,12.60%,0.19,1.17,0.258,72.40%,2.22,3,-0.78,10500
Brandon Maurer,Mariners (AA),21,137.2,7.65,3.14,2.44,0.26,20.40%,8.40%,12.00%,0.255,1.31,0.323,73.30%,3.2,3,0.2,4878
Pedro Villarreal,Reds (AA),24,35.1,6.62,1.53,4.33,0.51,18.80%,4.40%,14.50%,0.237,1.05,0.282,62.50%,3.57,3,0.56,9904
Brandon Workman,Red Sox (AA),23,25,8.28,1.8,4.6,0.72,22.80%,5.00%,17.80%,0.24,1.12,0.296,63.50%,3.96,3,0.96,11428
A.J. Griffin,Athletics (AA),24,43.1,9.14,1.45,6.29,0.83,26.80%,4.30%,22.60%,0.199,0.88,0.25,80.80%,2.49,3,-0.51,11132
Michael Cisco,Phillies (AA),25,43.2,7.83,2.89,2.71,0.41,21.50%,7.90%,13.60%,0.233,1.19,0.293,81.30%,1.24,3.02,-1.78,sa455688
Sam Runion,Royals (AA),23,15.2,6.32,2.3,2.75,0,18.30%,6.70%,11.70%,0.241,1.09,0.302,79.00%,2.3,3.02,-0.73,sa390308
Asher Wojciechowski,Astros (AA),23,43.2,7.01,2.89,2.43,0,19.10%,7.90%,11.20%,0.189,1.01,0.24,71.40%,2.06,3.03,-0.97,sa548167
Collin Mchugh,Mets (AA),25,74.2,7.83,2.05,3.82,0.48,21.50%,5.60%,15.80%,0.224,1.07,0.278,80.60%,2.41,3.04,-0.63,7531
Bo Schultz,Diamondbacks (AA),26,21.1,5.48,2.95,1.86,0,14.10%,7.60%,6.50%,0.238,1.27,0.282,71.40%,2.11,3.05,-0.94,5028
Andrew Albers,Twins (AA),26,98.1,6.68,1.1,6.08,0.64,18.50%,3.00%,15.40%,0.291,1.25,0.346,72.90%,3.75,3.07,0.68,7853
B.J. Rosenberg,Phillies (AA),26,8,11.25,2.25,5,1.13,31.30%,6.30%,25.00%,0.167,0.88,0.211,100.00%,1.13,3.08,-1.95,7183
Bobby Bramhall,Marlins (AA),26,61.1,8.95,2.64,3.39,0.59,24.10%,7.10%,17.00%,0.217,1.11,0.277,73.80%,3.23,3.08,0.15,sa389906
Jorge De La Rosa,Rockies (AA),31,5,9,5.4,1.67,0,20.00%,12.00%,8.00%,0.364,2.2,0.471,54.60%,9,3.08,5.92,2047
Trey Barham,Athletics (AA),26,15,8.4,2.4,3.5,0.6,20.90%,6.00%,14.90%,0.286,1.47,0.354,72.80%,3,3.08,-0.08,sa454856
Drew Hutchison,Blue Jays (AA),21,16.2,6.48,1.62,4,0.54,18.80%,4.70%,14.10%,0.262,1.14,0.313,85.20%,2.16,3.08,-0.92,10732
Mike Macdonald,Red Sox (AA),30,50.2,6.04,2.13,2.83,0.36,16.50%,5.80%,10.70%,0.273,1.28,0.323,61.10%,4.62,3.08,1.53,sa253784
Oliver Drake,Orioles (AA),25,18,7.5,2,3.75,0.5,21.70%,5.80%,15.90%,0.125,0.67,0.146,77.60%,1.5,3.09,-1.59,sa462416
Timothy Sexton,- - -,25,32,9.28,1.97,4.71,0.84,25.20%,5.30%,19.90%,0.266,1.25,0.341,58.70%,4.78,3.09,1.69,sa392174
Aaron Kurcz,Red Sox (AA),21,50.1,12.87,4.83,2.67,0.72,32.10%,12.10%,20.10%,0.215,1.37,0.319,76.50%,3.04,3.1,-0.06,sa549903
Ryan Kussmaul,White Sox (AA),25,57,9.63,3.79,2.54,0.47,27.00%,10.60%,16.40%,0.151,0.95,0.2,90.90%,1.11,3.11,-2,sa554616
Darren Byrd,Brewers (AA),25,73,8.75,4.44,1.97,0.25,22.70%,11.50%,11.20%,0.211,1.29,0.277,74.00%,2.59,3.12,-0.53,sa293095
Robert Carson,Mets (AA),23,35.2,9.34,3.79,2.47,0.5,22.00%,8.90%,13.10%,0.294,1.68,0.377,66.40%,4.79,3.12,1.68,2570
J.R. Graham,Braves (AA),22,45.1,8.34,3.38,2.47,0.4,22.50%,9.10%,13.40%,0.208,1.15,0.266,72.30%,3.18,3.12,0.05,sa579841
Chris Martin,Red Sox (AA),26,76.1,7.66,2.12,3.61,0.47,19.80%,5.50%,14.30%,0.273,1.32,0.336,65.10%,4.36,3.12,1.24,11847
Andrew Werner,Padres (AA),25,103,7.78,2.18,3.56,0.52,20.80%,5.90%,15.00%,0.268,1.28,0.332,70.30%,3.23,3.12,0.11,11783
Joel Carreno,Blue Jays (AA),25,53.2,9.73,3.19,3.05,0.67,26.20%,8.60%,17.70%,0.214,1.16,0.281,66.20%,3.86,3.13,0.73,2746
Gary Moran,Braves (AA),27,160.2,6.55,2.35,2.79,0.39,17.70%,6.40%,11.40%,0.249,1.21,0.298,66.80%,2.91,3.13,-0.22,sa503366
Daniel Cropper,Padres (AA),24,7,6.43,3.86,1.67,0,15.60%,9.40%,6.30%,0.241,1.43,0.292,60.00%,3.86,3.14,0.72,sa503406
Kyle Mcpherson,Pirates (AA),24,48.2,8.51,0.92,9.2,0.92,22.60%,2.50%,20.10%,0.276,1.21,0.338,65.50%,4.07,3.14,0.93,5009
Paolo Espino,Indians (AA),25,116.1,8.2,2.63,3.12,0.54,22.00%,7.10%,15.00%,0.262,1.29,0.33,77.70%,3.09,3.14,-0.05,sa327124
Christian Marrero,Braves (AA),25,0.2,0,0,0,0,0.00%,0.00%,0.00%,0,0,0,100.00%,0,3.14,-3.14,sa326115
Shawn Tolleson,Dodgers (AA),24,13,13.15,2.77,4.75,1.38,38.80%,8.20%,30.60%,0.178,0.92,0.25,100.00%,1.38,3.14,-1.76,10481
Jonathan Mota,Cubs (AA),25,2,0,0,0,0,0.00%,0.00%,0.00%,0.167,0.5,0.167,100.00%,0,3.14,-3.14,sa291809
Corey Madden,Marlins (AA),28,20.2,7.4,2.61,2.83,0.44,20.20%,7.10%,13.10%,0.247,1.21,0.305,77.20%,2.61,3.14,-0.53,sa328134
Grant Dayton,Marlins (AA),24,13,13.15,2.77,4.75,1.38,34.60%,7.30%,27.30%,0.235,1.23,0.333,75.80%,4.15,3.14,1.01,sa549077
Tyson Brummett,Phillies (AA),27,18,9,1,9,1,28.60%,3.20%,25.40%,0.117,0.5,0.125,97.20%,1.5,3.15,-1.65,509
Fabio Castillo,Rangers (AA),23,37.1,6.75,2.89,2.33,0.24,18.20%,7.80%,10.40%,0.199,1.07,0.241,65.70%,2.89,3.17,-0.28,sa329114
Jake Dunning,Giants (AA),23,68,7.01,2.91,2.41,0.26,17.90%,7.40%,10.50%,0.274,1.41,0.335,65.80%,4.1,3.17,0.93,10803
Jose Jimenez,Mariners (AA),25,27.2,10.41,3.58,2.91,0.65,25.80%,8.90%,16.90%,0.27,1.48,0.364,67.20%,4.55,3.18,1.37,sa455777
Daryl Maday,Giants (AA),26,84,7.82,1.71,4.56,0.75,21.10%,4.60%,16.50%,0.247,1.15,0.298,70.60%,3.43,3.19,0.24,sa327891
Eric Fornataro,Cardinals (AA),24,67.2,5.45,2.26,2.41,0.13,15.10%,6.30%,8.90%,0.22,1.06,0.26,73.70%,2.39,3.19,-0.8,7042
Nestor Molina,White Sox (AA),23,122.2,6.16,1.91,3.23,0.51,15.80%,4.90%,10.90%,0.31,1.48,0.361,71.20%,4.26,3.2,1.05,sa503616
Darin Ruf,Phillies (AA),25,0.1,0,0,0,0,0.00%,0.00%,0.00%,0,0,0,100.00%,0,3.2,-3.2,9929
Drew Maggi,Pirates (AA),23,0.1,0,0,0,0,0.00%,0.00%,0.00%,0,0,0,100.00%,0,3.2,-3.2,sa549144
Rafael Perez,Indians (AA),30,4,0,0,0,0,0.00%,0.00%,0.00%,0.154,0.5,0.154,100.00%,0,3.2,-3.2,4078
Branden Pinder,Yankees (AA),23,1.1,0,0,0,0,0.00%,0.00%,0.00%,0.167,0.75,0.167,100.00%,0,3.2,-3.2,sa598304
Allen Webster,- - -,22,130.2,8.89,4.2,2.11,0.14,21.80%,10.30%,11.50%,0.26,1.48,0.344,67.60%,3.86,3.21,0.65,3993
Tony Zych,Cubs (AA),21,24.2,10.22,4.38,2.33,0.36,25.00%,10.70%,14.30%,0.268,1.54,0.368,73.20%,4.38,3.23,1.15,sa577744
Mark Lamm,Braves (AA),24,59.2,7.99,3.02,2.65,0.45,19.90%,7.50%,12.40%,0.265,1.41,0.328,69.20%,3.92,3.23,0.69,sa545076
Adam Morgan,Phillies (AA),22,35.2,7.32,2.78,2.64,0.5,20.30%,7.70%,12.60%,0.258,1.26,0.317,73.50%,3.53,3.23,0.3,sa577008
Justin Freeman,Reds (AA),25,68,9,2.12,4.25,0.93,25.60%,6.00%,19.60%,0.197,0.96,0.241,78.30%,2.91,3.23,-0.32,7568
Bobby Lanigan,Twins (AA),25,30.1,8.31,1.19,7,0.89,21.10%,3.00%,18.10%,0.284,1.32,0.344,71.40%,3.86,3.24,0.62,sa454461
James Paxton,Mariners (AA),23,106.1,9.31,4.57,2.04,0.42,24.30%,11.90%,12.40%,0.241,1.41,0.322,75.00%,3.05,3.24,-0.19,11828
Tony Cingrani,Reds (AA),22,89.1,10.18,3.93,2.59,0.71,28.90%,11.10%,17.70%,0.19,1.1,0.257,84.10%,2.12,3.24,-1.13,12555
Zachary Neal,Marlins (AA),23,68.2,5.9,1.57,3.75,0.52,15.50%,4.10%,11.40%,0.28,1.3,0.323,64.80%,3.8,3.25,0.55,sa549283
Kyle Landis,Indians (AA),26,66,7.5,1.77,4.23,0.68,20.30%,4.80%,15.50%,0.263,1.21,0.318,75.00%,3.55,3.25,0.3,sa389180
Drake Britton,Red Sox (AA),23,84.2,8.08,4.04,2,0.32,20.60%,10.30%,10.30%,0.261,1.46,0.331,69.50%,3.72,3.25,0.47,2868
Kelvin Perez,Yankees (AA),26,71.1,7.57,4.42,1.71,0.13,20.80%,12.20%,8.70%,0.187,1.15,0.242,82.30%,1.14,3.26,-2.12,sa393322
Jason Urquidez,Red Sox (AA),29,47.1,6.85,2.09,3.27,0.57,18.00%,5.50%,12.50%,0.277,1.33,0.329,78.60%,2.85,3.27,-0.41,sa294706
Andrew Russell,Braves (AA),28,38.1,7.28,3.99,1.82,0.23,19.60%,10.80%,8.90%,0.207,1.2,0.259,76.80%,2.35,3.27,-0.93,sa590306
Carlos Sosa,Padres (AA),29,0.1,0,0,0,0,0.00%,0.00%,0.00%,0,0,0,100.00%,0,3.28,-3.28,sa606586
Josh Sullivan,Rockies (AA),27,62,9.15,3.48,2.63,0.44,23.50%,9.00%,14.60%,0.234,1.29,0.306,71.80%,2.76,3.28,-0.52,sa291408
Joey Williamson,Rockies (AA),26,43.1,11.01,4.98,2.21,0.21,28.00%,12.70%,15.30%,0.228,1.38,0.337,82.30%,1.87,3.28,-1.41,sa390279
Josh Horton,Athletics (AA),26,1,0,0,0,0,0.00%,0.00%,0.00%,0.25,1,0.25,100.00%,0,3.28,-3.28,sa390360
Leonardo Gil,Athletics (AA),24,1,0,0,0,0,0.00%,0.00%,0.00%,0,0,0,100.00%,0,3.28,-3.28,sa392778
Joshua Bowman,Athletics (AA),23,5,5.4,3.6,1.5,0,13.00%,8.70%,4.40%,0.333,1.8,0.389,66.70%,5.4,3.28,2.12,sa548477
Michael Fabiaschi,Athletics (AA),23,1,0,0,0,0,0.00%,0.00%,0.00%,0,0,0,100.00%,0,3.28,-3.28,sa549321
Matthew Jackson,Padres (AA),24,41,7.24,1.1,6.6,0.66,19.30%,2.90%,16.40%,0.241,1.07,0.286,66.20%,3.73,3.28,0.45,sa502709
Tyler Knigge,Phillies (AA),23,24.2,9.12,4.38,2.08,0.36,22.70%,10.90%,11.80%,0.258,1.5,0.338,68.30%,2.92,3.28,-0.36,sa549105
Henry Mabee,White Sox (AA),26,34.1,6.55,3.15,2.08,0.26,18.40%,8.80%,9.60%,0.213,1.11,0.26,90.70%,0.79,3.29,-2.5,sa390187
Jose Guzman,Athletics (AA),24,54,8.17,3.33,2.45,0.5,21.20%,8.70%,12.60%,0.261,1.39,0.327,65.00%,4.5,3.3,1.2,sa329065
Marcus Hatley,Cubs (AA),24,45,9.2,4,2.3,0.6,25.10%,10.90%,14.20%,0.221,1.24,0.29,73.40%,3.4,3.3,0.1,sa394066
Chadwick Bell,Rangers (AA),23,50.2,7.11,2.31,3.08,0.53,20.90%,6.80%,14.10%,0.181,0.89,0.216,69.40%,2.84,3.3,-0.46,sa392168
Lee Hyde,Yankees (AA),27,38.1,9.63,4.46,2.16,0.47,25.20%,11.70%,13.50%,0.217,1.3,0.29,66.40%,3.76,3.31,0.45,sa326720
Marcos Frias,Nationals (AA),23,65.1,8.82,4.27,2.06,0.41,21.70%,10.50%,11.20%,0.293,1.65,0.378,64.90%,4.82,3.31,1.51,sa456446
Kendal Volz,Royals (AA),24,24.2,5.84,4.01,1.45,0,16.00%,11.00%,5.00%,0.18,1.09,0.219,74.10%,2.19,3.32,-1.13,sa501602
Bruce Pugh,Twins (AA),23,42,10.29,4.93,2.09,0.43,27.60%,13.20%,14.40%,0.175,1.17,0.242,89.20%,1.5,3.32,-1.82,sa455424
Tyler Thornburg,Brewers (AA),23,75,8.52,2.88,2.96,0.72,23.10%,7.80%,15.30%,0.203,1.08,0.25,63.00%,3,3.33,-0.33,10688
Patrick Lehman,Nationals (AA),25,7.2,10.57,2.35,4.5,1.17,31.00%,6.90%,24.10%,0.148,0.78,0.177,100.00%,1.17,3.33,-2.16,sa501681
Jose Cisnero,Astros (AA),23,108.2,9.61,3.81,2.52,0.58,25.00%,9.90%,15.10%,0.224,1.28,0.295,74.10%,3.4,3.34,0.06,6399
Tommy Layne,Padres (AA),27,35.2,9.08,4.04,2.25,0.5,24.20%,10.70%,13.40%,0.233,1.32,0.305,72.40%,3.28,3.34,-0.06,7501
Bryce Stowell,Indians (AA),25,29,13.66,2.79,4.89,1.55,37.60%,7.70%,29.90%,0.213,1.1,0.305,76.00%,3.72,3.34,0.38,sa455267
Brett Cecil,Blue Jays (AA),25,42.2,7.17,2.95,2.43,0.42,18.50%,7.60%,10.90%,0.262,1.36,0.318,73.40%,3.38,3.34,0.03,2660
Vidal Nuno,Yankees (AA),24,114,7.89,2.13,3.7,0.79,21.50%,5.80%,15.70%,0.25,1.19,0.304,79.00%,2.45,3.35,-0.9,9674
Chase Anderson,Diamondbacks (AA),24,104,8.39,2.16,3.88,0.78,23.00%,5.90%,17.10%,0.234,1.12,0.29,79.90%,2.86,3.36,-0.5,6895
James Leverton,Marlins (AA),26,56.1,8.47,3.2,2.65,0.64,22.70%,8.60%,14.10%,0.231,1.22,0.29,73.40%,3.36,3.36,0,sa454983
Taylor Sinclair,Diamondbacks (AA),26,18.1,3.44,2.45,1.4,0,9.30%,6.70%,2.70%,0.188,0.98,0.21,79.00%,1.47,3.36,-1.89,sa462392
Richard Sullivan,Braves (AA),25,9,13,5,2.6,1,31.70%,12.20%,19.50%,0.278,1.67,0.409,58.80%,7,3.37,3.63,sa455170
Logan Kensing,Pirates (AA),29,17.2,7.13,3.06,2.33,0.51,18.40%,7.90%,10.50%,0.257,1.36,0.309,57.50%,4.58,3.37,1.21,6166
Mike Broadway,Padres (AA),25,39.2,10.21,2.95,3.46,0.91,24.50%,7.10%,17.40%,0.3,1.61,0.388,55.60%,6.35,3.38,2.97,sa294379
Jon Meloan,Yankees (AA),27,22.1,10.48,3.22,3.25,0.81,25.20%,7.80%,17.50%,0.28,1.52,0.369,75.30%,4.03,3.38,0.65,3355
Clayton Tanner,Reds (AA),24,28.2,6.91,4.4,1.57,0,17.90%,11.40%,6.50%,0.208,1.26,0.262,66.70%,4.08,3.39,0.69,sa326678
Kevin Munson,Diamondbacks (AA),23,53,10.87,4.58,2.37,0.51,26.00%,11.00%,15.00%,0.259,1.55,0.359,57.80%,6.28,3.39,2.89,sa526289
Wes Roemer,Dodgers (AA),25,52.2,7.86,2.91,2.71,0.51,20.50%,7.60%,13.00%,0.248,1.27,0.307,73.80%,2.73,3.39,-0.66,sa389931
Frank De Los Santos,Rays (AA),24,48,4.88,2.81,1.73,0.19,13.60%,7.90%,5.80%,0.259,1.25,0.299,84.20%,2.06,3.39,-1.33,sa393084
Kevin Chapman,Astros (AA),24,58,9.16,4.97,1.84,0.31,23.10%,12.50%,10.60%,0.22,1.4,0.29,79.60%,2.64,3.4,-0.76,11240
Fernando Hernandez,Blue Jays (AA),27,105.2,7.24,2.47,2.93,0.68,18.40%,6.30%,12.10%,0.297,1.5,0.355,68.10%,4.34,3.4,0.94,5536
Phil Irwin,Pirates (AA),25,104.1,7.16,1.47,4.88,0.6,19.50%,4.00%,15.50%,0.246,1.09,0.296,75.50%,2.93,3.4,-0.47,9489
Tyler Chatwood,Rockies (AA),22,24,8.25,2.63,3.14,0.75,23.70%,7.50%,16.10%,0.198,1,0.242,70.80%,3,3.41,-0.41,4338
Buddy Boshers,Angels (AA),24,24,10.13,1.88,5.4,1.13,25.50%,4.70%,20.80%,0.28,1.38,0.357,80.50%,3.75,3.41,0.34,8490
Danny Rosenbaum,Nationals (AA),24,155.1,5.74,2.26,2.54,0.46,15.40%,6.10%,9.30%,0.272,1.31,0.315,65.20%,3.94,3.41,0.53,sa502078
Josh Outman,Rockies (AA),27,69.1,9.22,3.89,2.37,0.52,24.40%,10.30%,14.10%,0.248,1.36,0.328,71.10%,3.63,3.41,0.22,4004
Joe Torres,Rockies (AA),29,15.1,12.33,3.52,3.5,1.17,35.00%,10.00%,25.00%,0.222,1.17,0.323,85.50%,2.35,3.41,-1.06,sa198956
Dakota Watts,Twins (AA),24,33.2,7.22,4.28,1.69,0.27,18.60%,11.00%,7.60%,0.24,1.4,0.297,74.60%,2.67,3.41,-0.74,sa501935
Mike Belfiore,Orioles (AA),23,47.1,9.51,3.99,2.38,0.38,23.90%,10.10%,13.90%,0.238,1.35,0.318,74.80%,2.85,3.41,-0.56,9324
Jeffrey Inman,Pirates (AA),24,51.2,6.27,3.31,1.89,0.35,16.60%,8.80%,7.80%,0.227,1.24,0.269,68.60%,3.83,3.42,0.42,sa328057
Jordan Conley,Marlins (AA),25,25,9,1.44,6.25,1.08,23.40%,3.70%,19.60%,0.267,1.24,0.329,76.40%,3.24,3.42,-0.18,sa504810
Daniel Turpen,Twins (AA),25,53,10.02,3.91,2.57,0.68,25.30%,9.90%,15.50%,0.251,1.42,0.333,69.10%,4.25,3.43,0.82,sa389922
Cory Rasmus,Braves (AA),24,58.2,9.51,4.91,1.94,0.46,25.10%,13.00%,12.20%,0.211,1.31,0.284,73.50%,3.68,3.43,0.25,2413
Sean Gilmartin,Braves (AA),22,119.1,6.49,1.96,3.31,0.68,17.80%,5.40%,12.40%,0.245,1.15,0.285,71.70%,3.54,3.44,0.11,sa597798
Merrill Kelly,Rays (AA),23,88.1,6.22,2.85,2.18,0.41,16.50%,7.60%,8.90%,0.249,1.27,0.294,67.90%,3.57,3.44,0.13,sa552177
Ryan Fraser,Mets (AA),23,33.2,6.68,3.48,1.92,0.27,17.20%,9.00%,8.30%,0.223,1.25,0.269,70.40%,3.48,3.44,0.03,sa549217
Zeke Spruill,Braves (AA),22,161.2,5.9,2.56,2.3,0.45,15.70%,6.80%,8.90%,0.254,1.26,0.295,64.90%,3.67,3.44,0.23,3873
Matt Heidenreich,- - -,21,52.2,5.98,2.05,2.92,0.51,14.80%,5.10%,9.80%,0.297,1.48,0.342,58.10%,4.61,3.44,1.17,sa501303
Nathan Eovaldi,Dodgers (AA),22,35,7.71,3.34,2.31,0.51,21.30%,9.20%,12.10%,0.238,1.23,0.298,78.20%,3.09,3.46,-0.37,9132
Brooks Raley,Cubs (AA),24,48.2,5.36,2.22,2.42,0.37,14.60%,6.00%,8.50%,0.257,1.21,0.296,73.10%,3.51,3.47,0.04,10061
Bruce Rondon,Tigers (AA),21,21.2,9.55,3.74,2.56,0.42,25.60%,10.00%,15.60%,0.195,1.11,0.264,90.20%,0.83,3.48,-2.65,5766
Brock Huntzinger,Red Sox (AA),23,71,6.97,3.04,2.29,0.51,18.60%,8.10%,10.50%,0.223,1.18,0.267,63.40%,3.93,3.48,0.45,sa390376
Andres Santiago,Dodgers (AA),22,26,9,4.5,2,0.35,23.00%,11.50%,11.50%,0.217,1.31,0.286,73.00%,2.77,3.49,-0.72,sa389212
Charles Brewer,Diamondbacks (AA),24,17.1,6.75,1.04,6.5,1.04,17.80%,2.70%,15.10%,0.268,1.21,0.304,65.90%,4.15,3.49,0.66,9155
Logan Bawcom,- - -,23,49,9.37,5.69,1.65,0.37,24.40%,14.80%,9.60%,0.202,1.37,0.272,84.10%,2.39,3.49,-1.1,sa549287
Chad Rogers,Reds (AA),22,31.2,6.54,1.71,3.83,0.85,19.00%,5.00%,14.10%,0.235,1.04,0.27,90.30%,1.99,3.49,-1.5,sa549784
Justin Fitzgerald,Giants (AA),26,164.2,7.11,3.28,2.17,0.44,19.30%,8.90%,10.40%,0.221,1.18,0.269,70.20%,3.22,3.49,-0.27,sa455160
Matthew Montgomery,Marlins (AA),24,5.2,3.18,3.18,1,0,7.70%,7.70%,0.00%,0.333,1.76,0.364,70.00%,4.76,3.5,1.27,sa501634
Ryan Tatusko,Nationals (AA),27,82.1,8.53,3.72,2.29,0.44,22.60%,9.90%,12.80%,0.235,1.28,0.305,74.70%,3.5,3.51,-0.01,sa389188
Sam Freeman,Cardinals (AA),25,17.1,6.23,2.08,3,0.52,17.40%,5.80%,11.60%,0.188,0.92,0.216,76.90%,1.56,3.51,-1.95,6832
Ethan Martin,- - -,23,157.2,8.39,4.51,1.86,0.46,22.50%,12.10%,10.40%,0.207,1.25,0.264,72.60%,3.48,3.51,-0.03,3877
Ryan Pope,Yankees (AA),26,64,9.28,1.97,4.71,1.13,22.80%,4.80%,17.90%,0.307,1.53,0.38,63.10%,4.64,3.52,1.13,sa390383
Ryan Berry,Orioles (AA),23,3,3,0,1,0,10.00%,0.00%,10.00%,0.111,0.33,0.125,100.00%,0,3.54,-3.54,sa501544
Mike Piazza,Angels (AA),25,107,7.57,2.94,2.57,0.59,20.60%,8.00%,12.60%,0.233,1.2,0.285,71.20%,3.53,3.54,-0.01,sa504063
Chris Gloor,Giants (AA),25,105.2,6.3,2.47,2.55,0.6,17.30%,6.80%,10.50%,0.249,1.21,0.29,78.20%,2.81,3.54,-0.73,sa501949
Scott Carroll,White Sox (AA),27,5,3.6,3.6,1,0,11.80%,11.80%,0.00%,0.067,0.6,0.077,100.00%,0,3.54,-3.54,888
Ryan Perry,Nationals (AA),25,73,5.67,2.71,2.09,0.37,16.00%,7.60%,8.30%,0.225,1.11,0.263,70.50%,2.84,3.55,-0.71,8799
Tyler Skaggs,Diamondbacks (AA),20,69.2,9.17,2.71,3.38,1.03,24.50%,7.20%,17.20%,0.235,1.21,0.291,78.60%,2.84,3.55,-0.7,10190
Christopher Corrigan,Cardinals (AA),24,3.2,9.82,4.91,2,0,20.00%,10.00%,10.00%,0.353,2.18,0.462,66.70%,7.36,3.55,3.81,sa392093
Edwin Quirarte,Giants (AA),25,45.1,4.76,2.78,1.71,0.2,12.30%,7.20%,5.10%,0.23,1.21,0.261,61.80%,3.18,3.56,-0.38,sa454556
Josh Geer,Padres (AA),29,119.2,5.94,1.5,3.95,0.6,15.00%,3.80%,11.20%,0.291,1.38,0.333,65.10%,4.44,3.56,0.88,4781
Chris Withrow,Dodgers (AA),23,60,9.6,5.4,1.78,0.45,24.20%,13.60%,10.60%,0.229,1.47,0.306,65.30%,4.65,3.56,1.09,7161
Brandon Kintzler,Brewers (AA),27,35.2,5.05,3.03,1.67,0.25,13.70%,8.20%,5.50%,0.265,1.32,0.306,71.40%,3.28,3.56,-0.28,9939
Ryan Robowski,Tigers (AA),24,43.1,8.52,2.28,3.73,1.04,24.40%,6.60%,17.90%,0.223,1.06,0.27,71.80%,3.32,3.57,-0.25,sa501919
Christopher Franklin,Padres (AA),24,3.1,2.7,2.7,1,0,7.10%,7.10%,0.00%,0.308,1.5,0.333,60.00%,5.4,3.58,1.82,sa549092
