Name,Team,Age,PA,BB%,K%,BB/K,AVG,OBP,SLG,OPS,ISO,Spd,BABIP,wSB,wRC,wRAA,wOBA,wRC+,playerid
Brad Suttle,Yankees (A+),24,579,9.20%,23.50%,0.39,0.272,0.34,0.411,0.751,0.138,5.3,0.346,1.2,75,10.1,0.346,116,sa389684
L.J. Hoes,Orioles (A+),20,413,12.80%,16.90%,0.76,0.275,0.372,0.365,0.738,0.091,4.3,0.333,-1.2,55,5.6,0.345,111,6656
Will Middlebrooks,Red Sox (A+),21,481,7.10%,25.20%,0.28,0.275,0.328,0.438,0.767,0.163,4.5,0.348,0,64,6.2,0.344,111,7002
Luis Sierra,White Sox (A+),22,318,6.90%,14.20%,0.49,0.293,0.343,0.418,0.761,0.125,3.7,0.328,-0.2,42,4,0.344,110,sa450821
Paul Gran,Marlins (A+),24,394,6.10%,25.60%,0.24,0.267,0.329,0.412,0.741,0.145,5,0.35,-0.9,50,6.3,0.344,114,sa454768
Justin Mcclanahan,Blue Jays (A+),24,235,6.00%,25.50%,0.23,0.261,0.323,0.422,0.745,0.161,5.7,0.336,-0.8,30,3.7,0.344,114,sa454918
Ryan Jackson,Cardinals (A+),22,167,6.60%,12.60%,0.52,0.293,0.344,0.395,0.738,0.102,4.1,0.333,-0.3,21,2.7,0.343,114,6596
John Tolisano,Blue Jays (A+),21,250,11.60%,26.00%,0.45,0.252,0.337,0.404,0.741,0.151,6.1,0.333,-0.6,32,4,0.343,114,sa389891
Billy Nowlin,Tigers (A+),23,337,9.50%,17.50%,0.54,0.262,0.344,0.389,0.733,0.128,1.9,0.299,-0.9,43,5.3,0.343,114,sa455337
Edilio Colina,Mariners (A+),21,521,6.30%,9.20%,0.69,0.29,0.366,0.376,0.742,0.086,5.5,0.317,0.1,70,0.1,0.343,100,sa383624
Dillon Baird,Angels (A+),22,353,6.50%,24.40%,0.27,0.27,0.323,0.466,0.789,0.196,2.8,0.326,-0.6,47,-0.1,0.342,100,sa328255
Angel Castillo,Angels (A+),21,522,7.90%,26.80%,0.29,0.259,0.325,0.454,0.779,0.195,5.3,0.322,-0.1,70,-0.1,0.342,100,sa328819
John Murrian,Tigers (A+),22,247,10.10%,22.30%,0.45,0.264,0.343,0.384,0.727,0.12,3.3,0.333,-0.2,31,3.5,0.341,113,sa501551
Junior Lake,Cubs (A+),20,447,7.80%,22.10%,0.35,0.264,0.333,0.398,0.731,0.135,5.8,0.329,-1.3,56,6.2,0.341,112,4672
Kyle Greene,Diamondbacks (A+),24,486,12.30%,27.00%,0.46,0.255,0.356,0.394,0.75,0.139,2.1,0.345,0,64,-0.9,0.341,99,sa455037
Myron Leslie,Yankees (A+),28,294,10.20%,18.00%,0.57,0.262,0.337,0.392,0.729,0.131,5.7,0.304,1.4,37,4,0.34,112,sa253627
Wilmer Flores,Mets (A+),18,290,3.10%,13.80%,0.23,0.3,0.324,0.415,0.739,0.116,3.2,0.336,-1.4,36,3.9,0.34,112,5827
Brian Rike,Rockies (A+),24,275,8.00%,27.60%,0.29,0.257,0.33,0.44,0.77,0.183,5.2,0.344,-0.5,36,-0.6,0.34,98,sa390311
Tyler Pastornicky,Blue Jays (A+),20,331,11.80%,14.80%,0.8,0.258,0.348,0.376,0.724,0.118,5.7,0.292,1.8,41,4.4,0.34,112,6777
DJ Lemahieu,Cubs (A+),21,600,4.80%,10.20%,0.48,0.314,0.346,0.386,0.732,0.072,4.9,0.346,-0.3,75,7.8,0.34,112,9874
Lucas Montero,Indians (A+),25,375,12.50%,21.30%,0.59,0.265,0.362,0.361,0.724,0.097,7.4,0.345,3,48,3.4,0.339,108,sa328584
Xavier Avery,Orioles (A+),20,498,8.40%,19.30%,0.44,0.28,0.349,0.389,0.738,0.11,7.3,0.348,0.3,64,4.5,0.339,107,8471
Michael Fisher,Mets (A+),25,166,7.20%,18.70%,0.39,0.277,0.329,0.426,0.755,0.149,5.4,0.325,0.9,21,2.1,0.339,111,sa388384
Greg Paiml,White Sox (A+),25,106,7.50%,22.60%,0.33,0.272,0.35,0.38,0.73,0.109,6,0.368,0.5,14,0.9,0.338,107,sa389444
Gerardo Rodriguez,Braves (A+),22,356,7.60%,30.90%,0.25,0.253,0.312,0.447,0.759,0.194,5.5,0.335,-1.1,46,2.9,0.338,107,sa328771
Shane Carlson,Reds (A+),23,158,3.20%,17.10%,0.19,0.286,0.325,0.422,0.747,0.136,4.3,0.331,0.5,20,1.3,0.338,107,sa502750
Freddy Parejo,Astros (A+),25,314,6.10%,16.60%,0.37,0.308,0.353,0.395,0.748,0.087,4.7,0.362,-0.5,41,-1.3,0.338,97,sa254513
Jeremy Barfield,Athletics (A+),21,578,9.00%,16.10%,0.56,0.272,0.34,0.417,0.757,0.146,2.5,0.296,0.1,75,-2.7,0.337,97,sa327073
Jon Gilmore,White Sox (A+),21,611,5.40%,14.60%,0.37,0.311,0.348,0.394,0.741,0.083,3.4,0.358,-0.6,78,4.4,0.337,106,sa389913
Rebel Ridling,Cubs (A+),24,509,6.10%,18.30%,0.33,0.267,0.312,0.426,0.739,0.16,2.5,0.304,-2.1,62,5.5,0.337,110,sa454798
Chris Gradoville,Rangers (A+),25,308,4.90%,19.80%,0.25,0.277,0.334,0.415,0.749,0.138,4.6,0.339,0.6,40,-1.7,0.336,96,sa389189
Daniel Fields,Tigers (A+),19,438,12.60%,27.20%,0.46,0.24,0.343,0.371,0.714,0.131,4.7,0.328,-2.3,53,4.6,0.336,109,sa501512
Austin Gallagher,Dodgers (A+),21,466,8.20%,16.70%,0.49,0.289,0.348,0.403,0.75,0.114,2.5,0.339,-0.7,60,-2.6,0.336,96,sa389210
Allan De San Miguel,Twins (A+),22,180,17.20%,29.40%,0.58,0.194,0.352,0.345,0.698,0.151,2.4,0.265,0,22,1.8,0.336,109,sa295122
Walter Ibarra,Yankees (A+),22,274,5.50%,16.80%,0.33,0.301,0.348,0.37,0.718,0.069,5.2,0.36,0,33,2.8,0.336,109,sa314143
Anthony Gose,- - -,19,574,7.80%,23.00%,0.34,0.262,0.332,0.393,0.724,0.131,8.2,0.34,-4,70,5.8,0.336,109,5097
Deibinson Romero,Twins (A+),23,462,11.50%,19.70%,0.58,0.252,0.348,0.363,0.711,0.111,4,0.309,-0.6,56,4.6,0.336,109,sa328505
Isaias Velasquez,Rays (A+),22,514,8.80%,13.20%,0.66,0.287,0.354,0.354,0.709,0.068,6,0.332,2.6,62,5.1,0.336,109,sa392362
Mark Sobolewski,Blue Jays (A+),23,272,7.00%,25.00%,0.28,0.262,0.317,0.411,0.729,0.149,2.5,0.335,-0.2,33,2.7,0.335,109,sa328117
Jordan Cheatham,White Sox (A+),22,147,11.60%,15.60%,0.74,0.25,0.336,0.398,0.734,0.148,5.7,0.295,-0.8,18,0.8,0.335,105,sa393009
Bo Greenwell,Indians (A+),21,272,9.20%,18.80%,0.49,0.286,0.359,0.357,0.716,0.071,4.7,0.354,0.1,34,1.5,0.335,105,sa390607
Alex Buchholz,Reds (A+),22,267,6.70%,12.00%,0.56,0.267,0.325,0.413,0.737,0.146,2.7,0.283,-0.3,33,1.3,0.334,104,sa454711
Thomas Hickman,Marlins (A+),22,253,11.90%,20.90%,0.57,0.233,0.335,0.386,0.72,0.152,1.4,0.269,-1,30,2.3,0.334,108,sa326537
Ryan Wheeler,Diamondbacks (A+),21,506,6.90%,19.40%,0.36,0.284,0.34,0.404,0.744,0.12,3.6,0.343,0.4,64,-3.7,0.334,95,9312
Patrick Mckenna,Tigers (A+),23,134,14.90%,32.10%,0.47,0.245,0.366,0.318,0.685,0.073,5.7,0.394,0.5,16,1.2,0.334,108,sa502323
Tim Beckham,Rays (A+),20,541,11.50%,22.00%,0.52,0.258,0.346,0.361,0.708,0.103,6,0.333,-1.6,65,4.8,0.334,108,7949
Andres Perez,Dodgers (A+),26,155,4.50%,23.20%,0.19,0.285,0.316,0.451,0.768,0.167,4.7,0.358,-0.2,20,-1.2,0.334,94,sa381978
Calvin Anderson,Pirates (A+),23,521,7.10%,27.10%,0.26,0.256,0.326,0.39,0.716,0.134,2.3,0.34,-0.8,63,4.5,0.334,108,sa455189
Brock Kjeldgaard,Brewers (A+),24,539,6.70%,32.50%,0.21,0.245,0.308,0.416,0.724,0.171,3.6,0.342,-0.5,65,4.6,0.334,108,sa326252
David Flores,Astros (A+),23,467,4.70%,14.10%,0.33,0.269,0.323,0.429,0.753,0.16,3.6,0.286,-0.3,59,-3.7,0.333,94,sa454611
Jorge Padron,Red Sox (A+),23,133,7.50%,13.50%,0.56,0.279,0.331,0.41,0.741,0.131,1.5,0.311,0.1,16,0.6,0.333,104,sa543301
Stefan Welch,Mets (A+),21,555,6.70%,22.70%,0.29,0.256,0.325,0.395,0.721,0.139,5,0.325,-0.4,67,4.7,0.333,108,sa392373
Oliver Marmol,Cardinals (A+),23,126,9.50%,26.20%,0.36,0.221,0.336,0.365,0.701,0.144,5.4,0.296,-0.1,15,1.1,0.333,107,sa389260
Travis Jones,Braves (A+),24,180,12.80%,21.70%,0.59,0.225,0.33,0.397,0.727,0.172,4,0.257,0.3,22,0.7,0.333,103,sa390615
Cody Podraza,Rangers (A+),22,143,5.60%,18.90%,0.3,0.295,0.331,0.426,0.757,0.132,7.3,0.346,1.1,18,-1.2,0.333,94,sa327888
Travis D'Arnaud,Blue Jays (A+),21,292,6.80%,21.60%,0.32,0.259,0.315,0.411,0.726,0.152,4.3,0.312,0,35,2.3,0.333,107,7739
Eric Oliver,Angels (A+),23,203,9.40%,15.80%,0.59,0.271,0.34,0.414,0.754,0.144,2.5,0.306,-0.2,25,-1.8,0.332,93,sa502916
Sean Mccraw,Brewers (A+),24,125,12.80%,16.80%,0.76,0.255,0.358,0.33,0.688,0.075,2.8,0.31,0.1,15,0.9,0.332,107,sa290210
Cory Harrilchak,Braves (A+),22,259,8.10%,17.40%,0.47,0.269,0.329,0.406,0.735,0.137,5.6,0.323,-0.7,32,0.8,0.332,103,sa501701
Dan Perales,Blue Jays (A+),25,156,3.80%,16.70%,0.23,0.257,0.288,0.446,0.734,0.189,6.8,0.274,1.1,19,1.1,0.332,107,sa327887
Brian Dozier,Twins (A+),23,410,10.70%,10.00%,1.07,0.274,0.352,0.354,0.706,0.08,4.1,0.294,0,49,3,0.332,107,9810
Jesus Lopez,Padres (A+),22,272,13.20%,14.00%,0.95,0.247,0.352,0.364,0.715,0.117,5.2,0.286,0.8,34,-2.6,0.331,93,sa325096
Eduardo Escobar,White Sox (A+),21,408,5.60%,18.60%,0.3,0.288,0.33,0.405,0.735,0.117,6.7,0.352,-0.3,50,0.8,0.331,102,6153
Dan Rohlfing,Twins (A+),21,152,9.90%,23.70%,0.42,0.242,0.333,0.364,0.697,0.121,1.6,0.326,-0.5,18,0.9,0.33,105,sa389665
Matt Wallach,Dodgers (A+),24,266,5.60%,14.30%,0.39,0.263,0.313,0.444,0.758,0.181,5.3,0.28,-1.3,33,-2.8,0.33,92,sa389937
Michael Jones,Braves (A+),25,412,8.30%,19.40%,0.43,0.282,0.342,0.376,0.719,0.094,1.6,0.344,-0.4,50,0.7,0.33,101,sa288768
Wendell Fairley,Giants (A+),22,439,6.60%,19.60%,0.34,0.292,0.362,0.346,0.709,0.054,3.8,0.37,-0.5,54,-4.7,0.33,92,sa389910
Steven Caseres,Dodgers (A+),23,372,9.90%,25.00%,0.4,0.256,0.341,0.383,0.723,0.127,2.2,0.329,-1.2,46,-4.1,0.33,92,sa455047
Jose Gil,Yankees (A+),23,156,7.10%,19.90%,0.35,0.255,0.316,0.39,0.706,0.135,4.4,0.292,0.7,18,0.9,0.33,105,sa294329
Angel Morales,Twins (A+),20,301,9.30%,24.90%,0.37,0.272,0.347,0.349,0.696,0.077,6.3,0.374,0,35,1.7,0.33,105,sa390382
Mark Ori,Astros (A+),26,448,6.50%,15.40%,0.42,0.284,0.34,0.386,0.726,0.102,3.2,0.333,-0.3,55,-5.2,0.329,91,sa291745
Miguel Velazquez,Rangers (A+),22,207,5.80%,18.40%,0.32,0.27,0.333,0.392,0.725,0.122,4.9,0.315,0.3,25,-2.4,0.329,91,sa328071
Tim Kennelly,Phillies (A+),23,463,7.60%,11.40%,0.66,0.274,0.341,0.358,0.699,0.084,2.8,0.303,-0.8,54,2.2,0.329,104,sa293973
Nate Hanson,Twins (A+),23,455,8.10%,15.40%,0.53,0.254,0.324,0.385,0.709,0.131,2.8,0.28,-0.3,53,2.2,0.329,104,sa455200
Bobby Stevens,Orioles (A+),23,314,9.20%,21.30%,0.43,0.251,0.35,0.345,0.694,0.094,6.7,0.32,1.6,38,0,0.328,100,sa455319
Salvador Perez,Royals (A+),20,396,4.50%,9.60%,0.47,0.29,0.322,0.411,0.732,0.121,2.1,0.301,0,47,0,0.328,100,7304
Mitch Dening,Red Sox (A+),21,505,9.30%,16.60%,0.56,0.274,0.345,0.363,0.709,0.09,6.2,0.328,-0.6,60,-0.1,0.328,100,sa392404
Scott Krieger,Brewers (A+),23,256,6.30%,33.20%,0.19,0.235,0.294,0.415,0.709,0.179,5.6,0.321,0.6,30,1,0.327,104,sa502061
Robbie Grossman,Pirates (A+),20,562,11.70%,21.00%,0.56,0.245,0.344,0.345,0.688,0.1,5.9,0.314,-0.6,65,2.2,0.327,103,5254
Mike Sandoval,Giants (A+),28,175,8.00%,25.10%,0.32,0.269,0.331,0.397,0.729,0.128,2.8,0.348,0,21,-2.3,0.327,90,sa207925
Mitch Hilligoss,Rangers (A+),25,182,8.20%,9.30%,0.88,0.293,0.352,0.366,0.718,0.073,2.5,0.313,0,22,-2.5,0.327,90,sa326805
Bryan Pounds,Tigers (A+),24,203,9.90%,22.70%,0.43,0.269,0.355,0.331,0.686,0.063,2.2,0.346,-0.2,23,0.7,0.327,103,sa455338
Tim Wheeler,Rockies (A+),22,592,10.10%,19.30%,0.53,0.247,0.339,0.382,0.721,0.135,6.8,0.294,1,71,-8.2,0.326,90,sa500746
Trent Lockwood,Yankees (A+),24,329,10.60%,20.40%,0.52,0.257,0.334,0.356,0.691,0.099,3,0.318,0.1,38,1,0.326,103,sa543867
Sean Rooney,Nationals (A+),24,170,8.20%,20.60%,0.4,0.258,0.32,0.4,0.72,0.142,2.8,0.316,-0.1,20,-0.3,0.326,99,sa327039
Gerardo Avila,Braves (A+),23,170,10.00%,28.80%,0.35,0.23,0.308,0.421,0.729,0.191,3.4,0.292,-0.6,20,-0.3,0.326,99,sa328834
Juan Diaz,- - -,21,514,6.60%,18.70%,0.35,0.284,0.333,0.383,0.716,0.1,5,0.341,0.5,61,-4.2,0.325,93,9235
Joseph August,Mets (A+),23,263,7.60%,11.00%,0.69,0.262,0.33,0.367,0.697,0.105,3.9,0.288,0.4,30,0.6,0.325,102,sa502051
Matt Spring,Rays (A+),25,114,7.00%,21.90%,0.32,0.252,0.304,0.408,0.711,0.155,1.6,0.293,-0.1,13,0.2,0.325,102,sa253802
Darwin Perez,Angels (A+),20,377,8.50%,20.20%,0.42,0.279,0.349,0.359,0.708,0.08,7.5,0.356,-0.5,45,-5.8,0.325,89,sa392746
Jose Pirela,Yankees (A+),20,573,9.90%,15.20%,0.66,0.252,0.329,0.364,0.693,0.113,7.6,0.291,2.8,65,1.1,0.325,102,5485
Michael Brenly,Cubs (A+),23,404,7.20%,14.10%,0.51,0.27,0.333,0.354,0.687,0.084,3.1,0.307,-0.1,46,0.8,0.325,102,sa455866
Denny Almonte,Mariners (A+),21,526,4.80%,36.50%,0.13,0.255,0.293,0.457,0.75,0.202,6.7,0.369,0,62,-8.2,0.324,88,sa390314
Brian Peacock,Nationals (A+),25,235,9.40%,26.40%,0.35,0.251,0.329,0.372,0.701,0.121,5.6,0.35,1.3,27,-0.7,0.324,98,sa289020
Richard Racobaldo,Cardinals (A+),24,481,9.40%,20.80%,0.45,0.262,0.334,0.354,0.688,0.092,3,0.328,-1.6,54,0.7,0.324,101,sa503220
Tommy Mendonca,Rangers (A+),22,477,7.50%,26.40%,0.29,0.248,0.331,0.391,0.722,0.143,3.7,0.329,-0.8,56,-7.6,0.324,88,sa500821
Jake Smolinski,Marlins (A+),21,443,7.00%,14.00%,0.5,0.262,0.316,0.38,0.696,0.119,4.6,0.295,-0.7,50,0.4,0.323,101,5408
Joel Weeks,Giants (A+),25,225,6.70%,14.20%,0.47,0.277,0.329,0.393,0.722,0.117,3.6,0.308,0.5,26,-3.8,0.323,87,sa456345
Greg Sexton,Rays (A+),25,402,8.50%,15.40%,0.55,0.272,0.345,0.334,0.679,0.062,3.1,0.322,-0.9,45,0.2,0.323,100,sa390637
Estarlin De Los Santos,Twins (A+),23,262,8.40%,21.00%,0.4,0.274,0.34,0.346,0.686,0.073,6.8,0.356,1.6,29,0.1,0.323,100,sa328503
Jay Austin,Astros (A+),19,587,6.60%,21.50%,0.31,0.261,0.314,0.414,0.727,0.152,8.6,0.323,1.5,68,-10.2,0.322,87,sa454430
D'Marcus Ingram,Cardinals (A+),22,215,6.50%,17.70%,0.37,0.269,0.336,0.347,0.684,0.078,5.6,0.329,0.4,24,0,0.322,100,sa328262
Drew Biery,Giants (A+),24,469,8.30%,21.10%,0.39,0.249,0.323,0.397,0.72,0.148,4.1,0.29,-1.4,54,-8.3,0.322,87,sa502087
Francisco Martinez,Tigers (A+),19,374,7.50%,19.00%,0.39,0.271,0.33,0.353,0.683,0.082,5,0.332,0.1,42,-0.2,0.322,100,sa503297
David Paisano,Rangers (A+),22,576,6.40%,19.60%,0.33,0.278,0.332,0.374,0.706,0.096,6.1,0.344,1.8,67,-10.5,0.321,86,sa355427
Nick Romero,Twins (A+),22,450,9.60%,18.90%,0.51,0.251,0.326,0.365,0.691,0.114,4.6,0.307,-0.3,50,-0.2,0.321,100,sa454579
Mike Bianucci,Rangers (A+),24,503,6.00%,22.70%,0.26,0.253,0.303,0.427,0.73,0.174,3.3,0.296,-1.2,58,-9.2,0.321,86,sa389801
Miguel Abreu,Orioles (A+),25,335,3.90%,11.60%,0.33,0.273,0.31,0.405,0.715,0.132,5.7,0.291,1.1,38,-1.9,0.321,95,sa293711
Drew Garcia,White Sox (A+),24,492,7.10%,20.50%,0.35,0.253,0.318,0.381,0.7,0.128,3.8,0.306,0.9,56,-2.9,0.321,95,sa455332
Tyler Ladendorf,Athletics (A+),22,524,6.70%,21.00%,0.32,0.274,0.326,0.385,0.711,0.111,6.3,0.344,2.4,60,-10,0.32,86,sa454434
Christian Colon,Royals (A+),21,271,4.80%,12.20%,0.39,0.278,0.326,0.376,0.701,0.098,4.5,0.307,-1.1,31,-1.8,0.32,95,11145
Brian Van Kirk,Blue Jays (A+),24,453,9.70%,21.40%,0.45,0.241,0.32,0.361,0.681,0.12,3.1,0.29,-0.2,50,-0.8,0.32,98,sa262432
Kyle Bellows,Indians (A+),21,512,7.60%,17.80%,0.43,0.251,0.316,0.383,0.699,0.132,4.2,0.291,-0.2,58,-3.6,0.319,94,sa501266
Adam Davis,- - -,25,364,10.70%,19.80%,0.54,0.26,0.345,0.329,0.674,0.069,4.1,0.327,-0.4,40,-1.4,0.318,97,sa326690
Sergio Miranda,Brewers (A+),23,543,5.20%,8.30%,0.62,0.294,0.328,0.362,0.69,0.068,4.9,0.31,0.8,59,-1.5,0.318,98,sa389414
Colt Sedbrook,Cardinals (A+),24,229,12.70%,12.70%,1,0.221,0.363,0.271,0.634,0.05,5.2,0.253,-0.8,25,-0.7,0.318,97,sa454782
Dan Lyons,Nationals (A+),25,274,14.60%,20.80%,0.7,0.221,0.352,0.306,0.658,0.086,6,0.289,0.9,31,-2.1,0.318,93,sa389418
Jim Murphy,Phillies (A+),24,446,7.20%,27.60%,0.26,0.239,0.316,0.363,0.679,0.123,3.4,0.328,0.1,48,-1.4,0.318,97,sa454769
Adrian Ortiz,Royals (A+),23,480,4.60%,14.80%,0.31,0.289,0.322,0.378,0.7,0.089,7.6,0.34,0.4,54,-3.8,0.318,93,sa388849
D'Arby Myers,Phillies (A+),21,259,5.80%,24.70%,0.23,0.268,0.318,0.36,0.678,0.092,6.6,0.353,1.4,28,-0.9,0.317,97,sa326716
David Thomas,Athletics (A+),23,261,8.40%,15.70%,0.54,0.233,0.328,0.359,0.687,0.126,7,0.276,-1,29,-5.9,0.316,83,sa454851
Zoilo Almonte,Yankees (A+),21,257,8.60%,24.50%,0.35,0.259,0.319,0.366,0.685,0.108,6.3,0.337,1,28,-1.1,0.316,96,6732
Bryan Holaday,Tigers (A+),22,188,11.20%,22.90%,0.49,0.22,0.335,0.327,0.662,0.107,0.8,0.281,-0.2,20,-0.8,0.316,96,11287
Carlos Mendez,Reds (A+),23,303,4.00%,16.20%,0.24,0.294,0.323,0.367,0.69,0.073,4.1,0.353,1,33,-2.9,0.316,92,sa392408
Adam Frost,Royals (A+),23,149,5.40%,18.80%,0.29,0.245,0.291,0.41,0.701,0.165,8.1,0.28,1.2,16,-1.4,0.316,92,sa455334
Niko Gallego,Diamondbacks (A+),21,147,10.20%,19.00%,0.54,0.24,0.345,0.322,0.667,0.083,6.6,0.301,0,16,-3.4,0.315,83,sa526813
Jonathan Talley,Blue Jays (A+),21,264,7.20%,33.00%,0.22,0.231,0.295,0.384,0.68,0.153,2.4,0.336,-0.6,28,-1.3,0.315,95,sa389199
Ray Kruml,Yankees (A+),24,314,6.70%,20.10%,0.33,0.271,0.325,0.344,0.668,0.072,7.7,0.344,3.4,33,-1.6,0.315,95,sa454860
Kent Walton,Athletics (A+),23,156,9.00%,22.40%,0.4,0.257,0.323,0.371,0.694,0.114,4.1,0.32,0.4,17,-3.7,0.315,82,sa502153
Ehire Adrianza,Giants (A+),20,508,9.30%,17.10%,0.54,0.256,0.333,0.348,0.682,0.092,7.2,0.312,-0.1,56,-12.1,0.315,82,8418
Hector Pellot,Mets (A+),23,191,6.80%,24.10%,0.28,0.253,0.316,0.353,0.668,0.1,4.3,0.328,-1.1,20,-1,0.315,95,sa297067
L.V. Ware,Braves (A+),23,267,6.40%,23.20%,0.27,0.253,0.319,0.365,0.684,0.112,7.5,0.327,-1,29,-2.8,0.315,91,sa455600
Jose Lozada,Nationals (A+),24,385,5.50%,16.40%,0.33,0.256,0.307,0.39,0.697,0.134,5,0.29,-3.4,42,-4,0.315,91,sa454600
Tim Federowicz,Red Sox (A+),22,456,9.40%,18.90%,0.5,0.251,0.322,0.362,0.684,0.111,2.5,0.307,0,50,-4.8,0.315,91,8609
Jon Townsend,Angels (A+),25,313,9.30%,28.40%,0.33,0.243,0.327,0.354,0.681,0.112,3.1,0.339,-0.8,34,-7.7,0.314,82,sa462419
Nick Derba,Cardinals (A+),24,127,11.00%,27.60%,0.4,0.202,0.311,0.346,0.658,0.144,3.3,0.269,0.1,13,-0.8,0.314,94,sa389430
Ben Guez,Tigers (A+),23,102,9.80%,22.50%,0.43,0.207,0.324,0.322,0.645,0.115,5,0.27,0.3,11,-0.7,0.313,94,sa454544
Federico Hernandez,Astros (A+),22,314,3.50%,17.20%,0.2,0.267,0.294,0.426,0.72,0.159,4.3,0.298,-1.1,34,-8.1,0.312,81,sa455662
Kyle Hudson,Orioles (A+),23,598,10.40%,21.60%,0.48,0.26,0.348,0.304,0.652,0.045,6.5,0.345,2.2,64,-7.6,0.312,89,3658
Jonathan Hee,Red Sox (A+),24,324,9.00%,15.40%,0.58,0.242,0.342,0.307,0.648,0.065,2.9,0.289,-1,34,-4.3,0.311,89,sa454891
Buck Britton,Orioles (A+),24,366,6.00%,14.80%,0.41,0.26,0.314,0.365,0.679,0.105,3.1,0.296,-1.1,39,-4.9,0.311,89,sa455619
Jarred Bogany,Cardinals (A+),23,296,7.10%,29.10%,0.24,0.245,0.3,0.37,0.67,0.125,7.9,0.339,1.6,31,-2.5,0.311,92,sa455601
Addison Maruszak,Yankees (A+),23,264,4.20%,15.20%,0.28,0.284,0.312,0.362,0.674,0.078,3.5,0.325,-0.4,27,-2.3,0.31,92,sa455124
Jeremy Synan,Marlins (A+),23,474,7.80%,23.40%,0.33,0.236,0.302,0.36,0.662,0.124,4.6,0.302,-0.9,49,-4.2,0.31,92,sa456099
Ryan Keedy,Marlins (A+),24,146,11.00%,23.30%,0.47,0.223,0.326,0.322,0.649,0.099,5.3,0.3,0.1,15,-1.3,0.31,92,sa455327
Jose Felix,Rangers (A+),22,277,6.10%,9.00%,0.68,0.278,0.322,0.363,0.685,0.085,3.8,0.298,0.5,29,-7.8,0.31,79,sa447630
Anthony Scelfo,Rays (A+),23,301,8.30%,22.60%,0.37,0.24,0.303,0.369,0.672,0.129,5.2,0.302,-0.8,31,-2.7,0.31,92,sa454967
Alfredo Marte,Diamondbacks (A+),21,565,6.00%,18.90%,0.32,0.26,0.314,0.374,0.688,0.114,5.1,0.31,-0.2,60,-15.9,0.31,79,5212
Dan Kaczrowski,Diamondbacks (A+),23,416,8.20%,11.50%,0.71,0.268,0.331,0.344,0.675,0.076,5.5,0.299,1.6,44,-11.7,0.31,79,sa502313
Shelby Ford,Pirates (A+),25,153,8.50%,22.90%,0.37,0.244,0.316,0.341,0.657,0.096,4.3,0.31,-1.1,16,-1.4,0.31,92,sa326554
Ryan Peisel,Rockies (A+),24,291,4.80%,20.60%,0.23,0.264,0.301,0.398,0.698,0.134,5.6,0.324,0.7,31,-8.3,0.309,79,sa455105
John Curtis,Astros (A+),25,201,8.50%,20.90%,0.4,0.262,0.328,0.339,0.667,0.077,1.4,0.331,-0.3,21,-5.8,0.309,78,sa327662
Eric Wetzel,Rockies (A+),23,373,9.10%,14.50%,0.63,0.277,0.344,0.31,0.654,0.033,4.5,0.329,-1.6,39,-11,0.308,78,sa454548
Ron Rivas,Indians (A+),22,300,9.70%,16.00%,0.6,0.243,0.329,0.324,0.653,0.081,2.9,0.289,-0.9,31,-4.7,0.308,87,sa392358
Anthony Hatch,Dodgers (A+),26,143,7.00%,11.20%,0.63,0.258,0.31,0.371,0.681,0.114,2.5,0.281,0.3,15,-4.3,0.308,78,sa290365
Raul Barron,Blue Jays (A+),24,137,6.60%,13.90%,0.47,0.254,0.306,0.352,0.658,0.098,4.9,0.282,0.5,14,-1.5,0.307,90,sa328471
Kenny Williams Jr.,White Sox (A+),24,301,5.60%,18.90%,0.3,0.252,0.306,0.365,0.671,0.113,3.1,0.304,-1.1,31,-5,0.307,86,sa454712
Kyeong Kang,Rays (A+),22,308,11.00%,24.40%,0.45,0.241,0.328,0.315,0.643,0.074,3.1,0.327,-1.4,31,-3.8,0.306,89,sa327822
Brodie Greene,Reds (A+),22,297,7.40%,16.80%,0.44,0.269,0.327,0.33,0.656,0.061,5.2,0.321,0.5,30,-5.4,0.305,85,sa503232
Doug Pickens,Indians (A+),25,363,8.30%,17.10%,0.48,0.248,0.319,0.342,0.66,0.093,2.7,0.287,0.4,37,-6.6,0.305,85,sa447531
Mike Sheridan,Rays (A+),22,461,8.20%,8.50%,0.97,0.25,0.317,0.328,0.646,0.078,3.6,0.268,-0.6,45,-6.2,0.304,88,sa454543
Erik Morrison,Rangers (A+),24,319,4.10%,18.20%,0.22,0.242,0.281,0.421,0.702,0.178,3,0.258,-0.7,32,-10.7,0.304,75,sa454966
Cole Miles,Braves (A+),23,429,8.20%,17.50%,0.47,0.254,0.325,0.321,0.646,0.067,8,0.317,1.1,43,-8.4,0.303,84,sa326096
Jordan Kreke,Braves (A+),23,190,11.60%,18.90%,0.61,0.226,0.323,0.317,0.64,0.091,3.6,0.276,-0.9,19,-3.7,0.303,84,sa501696
Smaily Borgues,Cubs (A+),26,208,1.90%,23.60%,0.08,0.236,0.256,0.412,0.668,0.176,5.6,0.281,-1.1,20,-3,0.303,87,sa506699
Jake Kaase,Rangers (A+),24,276,7.60%,18.50%,0.41,0.241,0.307,0.363,0.671,0.122,3.2,0.28,0.5,28,-9.4,0.303,75,sa392151
