Name,Team,Age,PA,BB%,K%,BB/K,AVG,OBP,SLG,OPS,ISO,Spd,BABIP,wSB,wRC,wRAA,wOBA,wRC+,playerid
Val Majewski,Athletics (AA),29,343,10.80%,20.10%,0.54,0.262,0.341,0.411,0.752,0.149,3,0.308,0.3,44,3.3,0.344,108,4851
Mike Collins,Padres (AA),25,163,8.60%,17.80%,0.48,0.26,0.337,0.411,0.748,0.151,6.3,0.307,0.2,21,1.6,0.344,108,sa201125
J.B. Shuck,Astros (AA),23,435,10.60%,12.90%,0.82,0.298,0.372,0.36,0.732,0.062,4,0.344,-1.8,56,4.2,0.344,108,6677
Cody Overbeck,Phillies (AA),24,309,8.10%,26.90%,0.3,0.251,0.33,0.433,0.763,0.182,3.2,0.311,-0.4,41,3.6,0.344,109,sa454914
Tyler Henson,Orioles (AA),22,533,7.10%,29.30%,0.24,0.278,0.329,0.442,0.771,0.165,4.9,0.382,-0.8,71,6,0.344,109,sa326736
Andy Dirks,Tigers (AA),24,434,8.10%,13.60%,0.59,0.278,0.342,0.425,0.767,0.147,6.3,0.3,2.1,58,4.8,0.344,109,6453
Eric Campbell,Mets (AA),23,199,6.00%,16.10%,0.38,0.279,0.328,0.441,0.77,0.162,3.1,0.308,0.2,26,2.2,0.343,109,6938
Luis Hernandez,Mets (AA),26,249,6.40%,12.00%,0.53,0.298,0.343,0.427,0.769,0.129,5.2,0.325,-0.9,33,2.7,0.343,109,3206
Antoan Richardson,Braves (AA),26,331,12.40%,14.20%,0.87,0.276,0.39,0.313,0.703,0.037,7.2,0.329,3.5,42,2.2,0.343,106,209
Billy Nowlin,Tigers (AA),23,152,2.00%,26.30%,0.08,0.268,0.309,0.465,0.774,0.197,3,0.337,0,20,1.6,0.343,108,sa455337
Anderson Machado,Brewers (AA),29,295,12.90%,22.70%,0.57,0.265,0.362,0.365,0.728,0.1,1.9,0.355,-0.4,37,1.8,0.342,105,1853
Manny Mayorson,Blue Jays (AA),27,220,8.60%,6.40%,1.36,0.316,0.373,0.378,0.751,0.061,5.2,0.337,1.6,29,2.1,0.342,108,sa199056
Dan Brewer,Yankees (AA),22,580,9.10%,20.20%,0.45,0.27,0.346,0.407,0.754,0.138,6.3,0.327,1.5,76,5.6,0.342,108,sa454991
Logan Forsythe,Padres (AA),23,472,15.90%,20.10%,0.79,0.253,0.377,0.337,0.714,0.084,5.1,0.325,1.5,59,3.6,0.342,106,7185
Evan Frey,Diamondbacks (AA),24,600,11.30%,14.80%,0.76,0.286,0.373,0.356,0.729,0.07,6.6,0.339,1.3,75,3.4,0.342,105,sa390638
David Cook,Astros (AA),28,356,11.20%,23.60%,0.48,0.243,0.335,0.405,0.74,0.162,5.4,0.296,0.7,45,2.6,0.341,106,sa225722
Joey Butler,Rangers (AA),24,573,8.20%,20.90%,0.39,0.277,0.34,0.409,0.749,0.132,4.8,0.34,-0.7,72,4.2,0.341,106,7799
Tyler Kuhn,White Sox (AA),23,435,8.30%,17.20%,0.48,0.279,0.345,0.393,0.738,0.115,5.4,0.333,-0.9,54,2.3,0.341,104,sa455308
Jake Elmore,Diamondbacks (AA),23,462,12.60%,12.10%,1.04,0.278,0.374,0.345,0.719,0.067,5.7,0.316,-0.5,58,2.4,0.341,104,7290
Petey Paramore,Athletics (AA),23,240,13.80%,22.50%,0.61,0.263,0.371,0.346,0.717,0.083,0.8,0.345,0.1,30,1.7,0.341,106,sa454459
Brian Stavisky,Phillies (AA),29,116,8.60%,21.60%,0.4,0.276,0.345,0.4,0.745,0.124,2.5,0.338,-0.2,15,1,0.34,107,sa202098
Justin Henry,Tigers (AA),25,241,14.90%,16.60%,0.9,0.26,0.371,0.355,0.726,0.095,5.3,0.319,-0.8,31,2,0.34,107,sa390269
Ben Revere,Twins (AA),22,406,7.90%,10.10%,0.78,0.305,0.371,0.363,0.734,0.058,6.5,0.339,1.6,53,3.2,0.34,106,4712
Matt Dominguez,Marlins (AA),20,577,9.70%,16.60%,0.58,0.252,0.333,0.411,0.744,0.159,2.3,0.282,-0.9,71,2.2,0.339,103,4903
Luis Exposito,Red Sox (AA),23,542,10.10%,17.00%,0.6,0.258,0.338,0.414,0.752,0.156,2.5,0.294,-0.7,70,3.8,0.339,106,4398
Leury Bonilla,Mariners (AA),25,316,7.90%,24.70%,0.32,0.268,0.332,0.407,0.739,0.139,5,0.342,0.1,39,1,0.339,103,sa293541
Harold Garcia,Phillies (AA),23,258,5.80%,22.10%,0.26,0.281,0.34,0.403,0.743,0.121,5.9,0.353,0.3,33,1.6,0.338,105,sa455748
Luis Bolivar,Braves (AA),29,175,7.40%,23.40%,0.32,0.277,0.339,0.396,0.735,0.119,5.8,0.357,-0.7,21,0.4,0.337,102,sa202382
Ramon Nivar,Dodgers (AA),30,114,2.60%,8.80%,0.3,0.306,0.327,0.417,0.744,0.111,7.2,0.333,-0.3,14,0.2,0.337,102,1781
D.J. Wabick,Mets (AA),26,179,4.50%,17.90%,0.25,0.304,0.335,0.429,0.764,0.125,4,0.365,-0.5,23,1,0.337,105,sa293569
Shane Peterson,Athletics (AA),22,536,10.60%,20.10%,0.53,0.265,0.354,0.367,0.722,0.102,5.5,0.33,1.5,65,2,0.337,103,7423
Adam Calderone,Blue Jays (AA),26,296,5.40%,21.60%,0.25,0.266,0.311,0.457,0.768,0.191,5,0.307,-1.4,38,1.6,0.336,104,sa327816
Jemile Weeks,Athletics (AA),23,312,9.00%,11.90%,0.76,0.267,0.335,0.403,0.738,0.136,7.1,0.293,-0.2,38,1.1,0.336,103,2498
Curt Smith,Cardinals (AA),23,340,4.40%,18.20%,0.24,0.279,0.312,0.436,0.748,0.157,4,0.317,0.1,41,1.2,0.336,103,sa455031
Luis Martinez,Padres (AA),25,410,12.00%,14.40%,0.83,0.279,0.366,0.346,0.712,0.067,3.1,0.328,-0.1,50,1.4,0.336,103,2481
Archie Gilbert,Athletics (AA),26,509,10.00%,13.60%,0.74,0.247,0.333,0.396,0.728,0.148,5.6,0.268,1.2,62,1.7,0.336,103,sa295116
Martin Maldonado,Brewers (AA),23,123,7.30%,19.50%,0.38,0.252,0.347,0.369,0.716,0.117,1.7,0.304,-0.8,15,0.2,0.336,101,6887
Renny Osuna,Rangers (AA),25,498,5.60%,15.50%,0.36,0.293,0.34,0.389,0.729,0.096,6.2,0.345,0,60,1.5,0.336,103,sa330039
Jose Gil,Yankees (AA),23,119,7.60%,19.30%,0.39,0.236,0.305,0.453,0.758,0.217,4,0.253,0,15,0.6,0.336,104,sa294329
Mike Spidale,Phillies (AA),28,526,6.70%,12.20%,0.55,0.303,0.354,0.378,0.732,0.075,6.2,0.342,1.3,67,2.5,0.336,104,sa199288
Jim Negrych,Pirates (AA),25,266,11.70%,16.90%,0.69,0.274,0.366,0.361,0.727,0.087,4.6,0.335,-1.7,34,1.2,0.336,104,sa326763
Rawley Bishop,Tigers (AA),24,286,9.80%,22.70%,0.43,0.252,0.337,0.407,0.743,0.154,4.9,0.299,1.2,36,1.3,0.336,104,sa502000
Reid Gorecki,Yankees (AA),29,121,10.70%,16.50%,0.65,0.257,0.347,0.381,0.728,0.124,4.3,0.298,0.3,15,0.5,0.335,103,4603
Chris Nowak,- - -,27,473,12.50%,20.90%,0.6,0.243,0.34,0.384,0.724,0.141,5.3,0.288,1.5,57,0.2,0.335,100,sa253288
Conor Gillaspie,Giants (AA),22,540,6.90%,12.40%,0.55,0.287,0.335,0.42,0.754,0.132,4,0.314,-1.7,68,2.1,0.335,103,9009
Andrew Lambo,- - -,21,300,8.00%,23.00%,0.35,0.272,0.334,0.397,0.732,0.125,3.6,0.343,-0.2,36,0.3,0.334,101,5386
Josh Horton,Athletics (AA),24,470,8.70%,10.60%,0.82,0.286,0.353,0.364,0.717,0.079,4.2,0.315,-0.3,56,0.8,0.334,101,sa390360
Derrick Robinson,Royals (AA),22,570,7.90%,15.10%,0.52,0.286,0.345,0.38,0.725,0.094,7.9,0.336,2.9,68,1,0.334,101,2784
Justin Snyder,Yankees (AA),24,319,15.40%,13.80%,1.11,0.245,0.365,0.345,0.71,0.1,4.9,0.281,0,40,1.1,0.334,103,sa389220
Drew Anderson,Rays (AA),27,420,9.00%,13.30%,0.68,0.259,0.329,0.406,0.735,0.147,6.5,0.287,-0.1,50,-0.1,0.334,100,sa253942
Elian Herrera,Dodgers (AA),25,365,12.90%,19.50%,0.66,0.258,0.363,0.341,0.704,0.084,7.3,0.328,1.8,43,-0.1,0.334,100,5432
Jeff Kunkel,Tigers (AA),27,163,9.20%,16.60%,0.56,0.261,0.342,0.387,0.729,0.127,4.4,0.295,-0.2,20,0.5,0.334,103,sa328759
Miles Durham,Pirates (AA),27,546,9.50%,25.50%,0.37,0.259,0.335,0.4,0.735,0.141,5.1,0.339,-2.1,68,1.6,0.333,102,sa328151
Cord Phelps,Indians (AA),23,218,6.40%,13.30%,0.48,0.295,0.341,0.395,0.736,0.1,4.4,0.333,-1.5,27,0.6,0.333,102,8631
Chris Swauger,Cardinals (AA),23,165,6.10%,26.70%,0.23,0.266,0.315,0.416,0.731,0.149,3.5,0.343,0,20,0.2,0.333,101,sa455020
Alex Valdez,Athletics (AA),25,574,6.80%,21.40%,0.32,0.262,0.318,0.422,0.74,0.16,6.9,0.318,1.7,68,0.5,0.333,101,sa254456
Alex Romero,Braves (AA),26,190,10.50%,7.40%,1.43,0.279,0.356,0.358,0.714,0.079,3.5,0.296,-0.7,22,-0.2,0.333,99,3129
Cyle Hankerd,Diamondbacks (AA),25,226,10.60%,13.30%,0.8,0.24,0.35,0.349,0.699,0.109,2,0.264,-0.2,27,-0.3,0.333,99,sa326676
John Matulia,Rays (AA),23,524,6.50%,22.70%,0.29,0.269,0.324,0.408,0.732,0.139,5,0.337,-0.9,62,-0.7,0.333,99,sa291104
Paco Figueroa,Orioles (AA),27,122,5.70%,20.50%,0.28,0.296,0.342,0.398,0.74,0.102,5.7,0.365,-0.5,15,0.3,0.333,102,sa291134
Orlando Mercado,Braves (AA),25,305,12.80%,12.50%,1.03,0.286,0.377,0.321,0.698,0.034,2.4,0.33,-0.3,36,-0.4,0.333,99,sa244288
Alden Carrithers,Tigers (AA),25,251,13.90%,11.60%,1.21,0.262,0.378,0.314,0.692,0.052,3.6,0.3,-0.3,31,0.5,0.332,102,sa454577
Brandon Jones,- - -,26,247,16.20%,15.00%,1.08,0.251,0.372,0.329,0.701,0.077,1.5,0.302,-0.2,31,0.5,0.332,102,6987
Josh Harrison,Pirates (AA),22,585,5.50%,8.90%,0.62,0.298,0.343,0.394,0.737,0.096,5.6,0.319,0.8,73,1.1,0.332,102,8202
Marshall Hubbard,Mets (AA),28,385,11.20%,16.10%,0.69,0.247,0.34,0.386,0.726,0.139,2.8,0.275,0.2,48,0.6,0.332,101,sa254467
Anthony Seratelli,Royals (AA),27,354,13.80%,18.40%,0.75,0.254,0.361,0.334,0.695,0.08,5.7,0.313,0.6,41,-0.4,0.331,99,sa378376
Chris Parmelee,Twins (AA),22,463,9.30%,15.10%,0.61,0.275,0.341,0.389,0.731,0.114,3.5,0.313,-0.3,57,0.2,0.33,100,2554
Jair Fernandez,Twins (AA),23,197,7.60%,15.70%,0.48,0.266,0.325,0.407,0.732,0.141,2.3,0.301,0,24,0.1,0.33,100,sa324904
German Duran,Astros (AA),25,247,8.10%,11.70%,0.69,0.284,0.336,0.383,0.719,0.099,1.7,0.304,-0.6,29,-0.4,0.33,99,3919
Tim Fedroff,Indians (AA),23,500,9.60%,17.80%,0.54,0.275,0.349,0.367,0.717,0.092,5.1,0.334,-0.8,61,0,0.33,100,sa454958
Jon Gaston,Astros (AA),23,520,9.00%,20.20%,0.45,0.245,0.32,0.399,0.72,0.154,6.7,0.288,0.6,60,-1.1,0.329,98,sa454776
Deik Scram,Tigers (AA),26,309,12.30%,27.20%,0.45,0.221,0.331,0.392,0.723,0.171,6.6,0.295,1.1,37,-0.3,0.329,99,sa328033
Clay Timpner,Giants (AA),27,462,7.60%,13.60%,0.56,0.29,0.346,0.372,0.717,0.082,3.3,0.33,-0.5,56,-0.5,0.328,99,7333
Carlos Colmenares,Angels (AA),24,218,11.90%,18.80%,0.63,0.275,0.366,0.317,0.683,0.042,5.8,0.351,-0.8,25,-0.7,0.328,97,sa328821
Nevin Ashley,Rays (AA),25,391,8.70%,19.40%,0.45,0.255,0.333,0.375,0.709,0.12,4.9,0.303,-0.1,45,-2.1,0.328,96,sa326761
Brandon Haveman,Mariners (AA),24,250,5.60%,11.20%,0.5,0.296,0.343,0.361,0.704,0.065,6.2,0.332,0.3,28,-1.4,0.328,95,sa502412
Austin Romine,Yankees (AA),21,497,7.40%,18.90%,0.39,0.268,0.324,0.402,0.726,0.134,2.9,0.316,0.4,60,-1,0.327,98,5491
Tyler Pastornicky,Braves (AA),20,160,10.00%,13.80%,0.73,0.256,0.336,0.368,0.704,0.113,8,0.288,1.4,18,-0.9,0.327,95,6777
Brandon Crawford,Giants (AA),23,342,11.40%,22.50%,0.51,0.241,0.337,0.375,0.712,0.134,5.4,0.297,0.4,41,-0.8,0.327,98,5343
Eric Duncan,Braves (AA),25,484,7.20%,22.50%,0.32,0.266,0.322,0.395,0.718,0.13,4.9,0.332,-0.5,55,-2.9,0.327,95,sa243993
Manny Pina,Royals (AA),23,302,7.90%,12.30%,0.65,0.259,0.319,0.398,0.717,0.139,1.8,0.272,0.1,34,-1.2,0.327,97,2829
Chih-Hsien Chiang,Red Sox (AA),22,478,6.50%,13.40%,0.48,0.26,0.312,0.42,0.732,0.16,3.3,0.281,0.4,57,-1.2,0.327,98,sa328920
Leonard Davis,Nationals (AA),26,123,3.30%,22.00%,0.15,0.252,0.275,0.478,0.753,0.226,8,0.286,0.6,15,-0.3,0.327,98,sa253271
Daryl Jones,Cardinals (AA),23,518,10.00%,18.30%,0.55,0.244,0.335,0.361,0.696,0.118,6.2,0.291,-0.6,59,-2.4,0.326,96,sa291097
Jose Julio Ruiz,Rays (AA),25,106,12.30%,17.90%,0.68,0.272,0.358,0.348,0.706,0.076,3.6,0.329,-0.4,12,-0.7,0.326,94,sa523975
Michael Bertram,Tigers (AA),26,392,6.40%,24.70%,0.26,0.256,0.311,0.416,0.727,0.16,4,0.324,0.2,47,-1.2,0.326,97,sa326953
Steve Singleton,Twins (AA),24,564,6.90%,10.10%,0.68,0.265,0.323,0.408,0.732,0.143,3.8,0.281,-1.8,67,-1.8,0.326,97,sa327160
Jesus Sucre,Braves (AA),22,147,0.70%,11.60%,0.06,0.297,0.301,0.428,0.729,0.131,4,0.325,-0.8,16,-1.1,0.325,94,5942
Emerson Frostad,Rangers (AA),27,340,10.90%,15.90%,0.69,0.264,0.341,0.375,0.716,0.11,4.6,0.303,-0.3,38,-2,0.325,95,sa236458
Juan Apodaca,- - -,23,244,13.10%,21.30%,0.62,0.242,0.354,0.329,0.682,0.087,2.3,0.305,0.2,29,-1.1,0.324,96,sa286639
Chase D'Arnaud,Pirates (AA),23,607,9.20%,16.80%,0.55,0.247,0.331,0.377,0.708,0.13,8.3,0.293,3.6,71,-2.8,0.324,96,6652
Edwar Gonzalez,Yankees (AA),27,279,10.00%,21.10%,0.47,0.235,0.333,0.374,0.708,0.14,6.3,0.287,-0.1,33,-1.3,0.324,96,sa202414
Fausto Mier,Dodgers (AA),25,162,8.00%,14.80%,0.54,0.269,0.342,0.345,0.686,0.076,4.8,0.317,0.2,18,-1.3,0.324,93,sa388403
Randy Gress,Braves (AA),25,112,9.80%,23.20%,0.42,0.25,0.339,0.354,0.694,0.104,2.1,0.324,-0.4,12,-0.9,0.324,93,sa390293
Brian Walker,Angels (AA),24,107,4.70%,20.60%,0.23,0.25,0.29,0.43,0.72,0.18,4,0.28,0.4,12,-0.7,0.324,94,sa388838
Emeel Salem,Rays (AA),25,586,8.40%,11.10%,0.75,0.262,0.334,0.355,0.689,0.092,6.4,0.293,0.4,65,-5.4,0.323,92,sa327108
Tommy Giles,Dodgers (AA),26,141,9.20%,16.30%,0.57,0.236,0.329,0.366,0.694,0.13,5.4,0.268,0.2,16,-1.3,0.323,92,sa326878
Freddy Parejo,Astros (AA),25,181,3.90%,17.10%,0.23,0.3,0.343,0.353,0.695,0.053,5.3,0.367,1,20,-1.3,0.322,94,sa254513
Pete Kozma,Cardinals (AA),22,570,9.80%,19.50%,0.5,0.243,0.318,0.384,0.702,0.141,5.1,0.285,1.9,63,-4.3,0.322,94,2539
Matthew Sulentic,Athletics (AA),22,497,9.90%,21.90%,0.45,0.275,0.348,0.336,0.685,0.061,5,0.36,0.5,55,-3.8,0.322,93,sa326687
Lee Haydel,Brewers (AA),22,497,7.00%,19.50%,0.36,0.285,0.337,0.356,0.694,0.071,7.2,0.36,1.9,54,-5,0.322,92,sa328074
Antone Dejesus,Cardinals (AA),24,229,11.40%,19.70%,0.58,0.206,0.336,0.339,0.675,0.132,8.5,0.257,1.7,25,-1.9,0.322,93,sa390593
Chris De La Cruz,Rays (AA),28,367,7.40%,12.00%,0.61,0.273,0.327,0.37,0.697,0.097,3.4,0.304,-1.7,40,-3.8,0.321,91,sa201831
Robbie Widlansky,Orioles (AA),25,307,5.90%,16.30%,0.36,0.269,0.327,0.38,0.707,0.111,1.2,0.31,0,35,-2.1,0.321,94,sa389390
Anthony Jackson,Rockies (AA),26,515,11.70%,14.20%,0.82,0.251,0.351,0.325,0.676,0.074,7.5,0.295,1.8,56,-4.4,0.321,93,sa327792
Eduardo Perez,Dodgers (AA),25,476,7.60%,19.50%,0.39,0.271,0.327,0.375,0.702,0.104,4.1,0.333,1.5,52,-5.2,0.321,91,sa295202
Marcos Cabral,Astros (AA),26,201,7.50%,10.90%,0.68,0.265,0.32,0.373,0.693,0.108,2.1,0.283,-0.8,22,-1.8,0.321,93,sa244103
Felix Perez,Reds (AA),25,152,3.30%,20.40%,0.16,0.266,0.325,0.36,0.684,0.094,5.3,0.33,-0.1,16,-1.7,0.32,90,sa547904
Radames Nazario,Rockies (AA),23,224,11.20%,18.80%,0.6,0.245,0.347,0.323,0.67,0.078,1.6,0.304,-0.2,24,-2.2,0.32,92,sa291163
Taylor Teagarden,Rangers (AA),26,220,11.40%,34.10%,0.33,0.237,0.332,0.347,0.679,0.111,2.7,0.368,0.1,24,-2.1,0.319,92,5199
Rashad Eldridge,Rays (AA),28,381,14.40%,13.10%,1.1,0.253,0.362,0.307,0.669,0.054,4.1,0.293,-0.1,41,-4.5,0.319,90,sa199160
Timo Perez,Phillies (AA),35,182,9.30%,11.50%,0.81,0.255,0.32,0.385,0.706,0.13,4.7,0.266,0.4,21,-1.6,0.319,93,891
Roberto Lopez,Angels (AA),24,325,8.90%,16.30%,0.55,0.239,0.324,0.37,0.694,0.13,3,0.265,-2,35,-3.4,0.319,91,sa454598
Nick Van Stratten,Royals (AA),25,342,8.20%,12.00%,0.68,0.262,0.335,0.341,0.676,0.079,3.9,0.296,-0.4,37,-3.6,0.319,91,sa327092
James Tomlin,Rangers (AA),27,443,7.90%,15.10%,0.52,0.27,0.327,0.363,0.69,0.093,4.7,0.308,1.9,48,-4.7,0.318,91,sa199272
Jordy Mercer,Pirates (AA),23,538,5.80%,12.80%,0.45,0.282,0.329,0.373,0.702,0.091,4.8,0.318,0.9,61,-5.2,0.318,92,6547
Dee Gordon,Dodgers (AA),22,614,6.50%,14.50%,0.45,0.276,0.331,0.353,0.684,0.077,8.2,0.323,1.7,65,-8.2,0.318,89,8203
Steve Lerud,Orioles (AA),25,179,10.10%,26.30%,0.38,0.203,0.315,0.379,0.694,0.176,2.5,0.25,0,20,-1.8,0.317,92,113
John Shelby,White Sox (AA),24,440,5.50%,25.20%,0.22,0.249,0.294,0.413,0.707,0.164,7.6,0.314,-0.8,47,-5.9,0.317,89,sa326756
Lou Santangelo,Astros (AA),27,291,12.00%,22.00%,0.55,0.234,0.328,0.349,0.677,0.115,0.9,0.291,-0.3,31,-3.3,0.317,90,sa254343
Brad Boyer,Giants (AA),26,183,13.70%,18.60%,0.74,0.232,0.341,0.335,0.676,0.103,5.6,0.283,-0.3,20,-1.8,0.317,92,sa327733
Chris Mcconnell,Royals (AA),24,430,11.40%,17.70%,0.64,0.231,0.333,0.337,0.67,0.106,5.7,0.282,-0.6,46,-5.1,0.317,90,sa254471
Ryan Khoury,Red Sox (AA),26,276,8.70%,14.90%,0.59,0.246,0.324,0.369,0.692,0.123,5.9,0.286,-0.1,31,-2.9,0.317,91,sa327720
Jesus Valdez,Nationals (AA),25,569,4.90%,14.60%,0.34,0.269,0.313,0.391,0.704,0.121,3.3,0.302,-0.5,64,-6,0.317,91,sa244229
Damon Sublett,Yankees (AA),24,134,16.40%,27.60%,0.59,0.214,0.343,0.321,0.665,0.107,4,0.301,-0.2,15,-1.5,0.316,91,sa389777
Jonathan Diaz,Blue Jays (AA),25,385,13.80%,12.50%,1.1,0.231,0.355,0.301,0.657,0.071,4,0.27,-0.1,43,-4.3,0.316,91,4142
Miguel Perez,Indians (AA),26,170,3.50%,15.90%,0.22,0.28,0.329,0.357,0.686,0.076,1.8,0.336,0,19,-2,0.315,90,3262
Marcus Lemon,Rangers (AA),22,516,7.00%,15.90%,0.44,0.271,0.325,0.354,0.679,0.083,4.2,0.32,-1.4,54,-6.8,0.315,89,sa326707
Mike Affronti,- - -,26,251,5.20%,17.90%,0.29,0.276,0.32,0.362,0.682,0.086,4.7,0.328,-1.4,26,-3.4,0.315,89,sa328010
Efren Navarro,Angels (AA),24,494,6.30%,9.50%,0.66,0.267,0.316,0.369,0.685,0.102,3.6,0.285,-0.3,51,-6.9,0.314,88,9854
Jose Coronado,Mets (AA),24,469,8.50%,17.10%,0.5,0.254,0.324,0.36,0.684,0.106,3.4,0.298,-1.3,51,-6,0.314,90,sa295207
Jeff Kindel,Rockies (AA),27,296,11.10%,14.50%,0.77,0.242,0.327,0.363,0.69,0.121,2.7,0.269,-0.4,31,-4.3,0.314,88,sa327780
Anthony Norman,Pirates (AA),25,231,12.10%,21.20%,0.57,0.22,0.336,0.346,0.682,0.126,5.5,0.27,-0.1,25,-3.1,0.313,89,sa392744
Yangervis Solarte,Twins (AA),22,132,2.30%,13.60%,0.17,0.276,0.29,0.417,0.707,0.142,2.7,0.299,-0.2,14,-1.8,0.313,89,5352
Craig Albernaz,Rays (AA),27,181,9.90%,19.30%,0.51,0.25,0.335,0.321,0.656,0.071,3.1,0.311,0,19,-3,0.313,86,sa328612
Jhon Florentino,Astros (AA),26,348,7.80%,15.80%,0.49,0.256,0.314,0.367,0.681,0.111,3.5,0.298,-0.4,36,-5.1,0.313,88,sa291748
Charlton Jimerson,Angels (AA),30,176,4.00%,23.30%,0.17,0.229,0.267,0.434,0.701,0.205,8.4,0.261,0.6,18,-2.6,0.313,87,2171
Greg Sexton,Rays (AA),25,134,14.20%,15.70%,0.9,0.212,0.336,0.31,0.646,0.097,1.7,0.253,-0.8,14,-2.3,0.313,86,sa390637
Edgardo Baez,Nationals (AA),24,300,9.00%,24.30%,0.37,0.259,0.33,0.344,0.674,0.085,4.1,0.344,0.1,32,-4.2,0.312,89,sa244287
Andy Jenkins,Rangers (AA),26,401,8.20%,19.00%,0.43,0.236,0.303,0.378,0.681,0.142,2.3,0.271,-1,41,-6.2,0.312,87,sa294515
Mark Dolenc,Twins (AA),25,416,6.70%,31.00%,0.22,0.259,0.312,0.374,0.686,0.115,5.9,0.371,0.8,45,-6.2,0.311,88,sa327853
Juan Ciriaco,Giants (AA),26,145,5.50%,16.60%,0.33,0.263,0.299,0.414,0.712,0.15,6.3,0.3,0.4,16,-2.2,0.311,88,sa226165
Miguel Negron,White Sox (AA),27,164,11.00%,7.90%,1.38,0.241,0.325,0.338,0.663,0.097,5.3,0.248,0.1,17,-3.1,0.311,84,sa199057
Darren Ford,Giants (AA),24,516,7.60%,20.50%,0.37,0.251,0.315,0.365,0.68,0.114,8.1,0.314,1,55,-8,0.311,87,109
Michael Martinez,Nationals (AA),27,387,5.20%,14.00%,0.37,0.253,0.298,0.393,0.69,0.139,6.5,0.279,-0.9,41,-6.2,0.31,87,7358
Jose Garcia,Cardinals (AA),22,291,6.50%,16.50%,0.4,0.259,0.316,0.354,0.67,0.095,5.3,0.297,0.6,29,-5.1,0.31,85,sa392832
Salvador Sanchez,White Sox (AA),24,422,5.70%,23.50%,0.24,0.24,0.289,0.394,0.683,0.153,6,0.294,0.9,42,-8.3,0.31,84,sa291439
Taylor Harbin,Diamondbacks (AA),24,474,5.10%,16.50%,0.31,0.259,0.306,0.376,0.682,0.118,4.8,0.299,-1.4,47,-9.3,0.31,84,sa388380
Josh Vitters,Cubs (AA),20,228,5.70%,18.00%,0.32,0.223,0.292,0.383,0.676,0.16,4.1,0.247,0.4,23,-4.5,0.309,83,4623
Ed Easley,Diamondbacks (AA),24,184,10.30%,19.60%,0.53,0.259,0.335,0.315,0.65,0.056,3.1,0.325,0.2,18,-3.6,0.309,83,sa390303
Eric Eymann,Reds (AA),26,356,5.90%,15.70%,0.38,0.259,0.304,0.372,0.676,0.113,4.7,0.295,0.1,35,-7.3,0.308,83,sa294202
Sawyer Carroll,Padres (AA),24,522,10.70%,23.60%,0.46,0.24,0.324,0.345,0.669,0.105,3.2,0.309,-2.6,52,-9.6,0.308,84,sa390596
Julio Perez,Angels (AA),24,261,9.20%,21.10%,0.44,0.227,0.307,0.361,0.667,0.133,3.9,0.276,-0.8,26,-4.8,0.308,84,sa328447
Kiel Roling,Rockies (AA),23,362,7.70%,27.60%,0.28,0.225,0.288,0.386,0.674,0.161,1.7,0.283,0.1,36,-6.7,0.308,84,sa454751
Henry Wrigley,Rays (AA),23,271,4.40%,19.90%,0.22,0.248,0.28,0.409,0.69,0.161,3.2,0.277,-0.2,27,-5.6,0.308,83,sa296971
Gorkys Hernandez,Pirates (AA),22,414,8.00%,22.90%,0.35,0.264,0.331,0.332,0.662,0.068,6.6,0.348,2.1,43,-7.3,0.308,86,4146
Beau Mills,Indians (AA),23,477,8.80%,14.90%,0.59,0.239,0.31,0.372,0.683,0.133,3.1,0.263,-0.1,50,-8.6,0.307,85,sa388399
Kody Kaiser,Tigers (AA),25,204,8.30%,27.90%,0.3,0.247,0.307,0.379,0.686,0.132,5.8,0.331,-0.3,21,-3.7,0.307,85,sa327774
Brad Coon,Nationals (AA),27,413,9.00%,19.40%,0.46,0.25,0.319,0.351,0.669,0.101,5.2,0.303,-1,43,-7.6,0.307,85,sa291705
Matt Fields,Rays (AA),24,347,8.40%,34.30%,0.24,0.22,0.291,0.382,0.673,0.162,1.1,0.306,0,34,-7.6,0.307,82,sa289014
Erik Lis,Twins (AA),26,312,7.70%,22.80%,0.34,0.233,0.298,0.382,0.68,0.148,0.9,0.275,0,32,-5.8,0.307,85,sa290214
Alexi Amarista,Angels (AA),21,213,6.10%,7.00%,0.87,0.288,0.332,0.325,0.656,0.037,4.7,0.3,0.4,21,-4.3,0.306,83,9063
Sean Coughlin,Diamondbacks (AA),25,177,9.00%,18.10%,0.5,0.237,0.316,0.333,0.65,0.096,2,0.276,-0.8,17,-4,0.306,81,sa390594
Eduardo Escobar,White Sox (AA),21,216,4.20%,16.20%,0.26,0.262,0.294,0.376,0.67,0.114,6,0.305,0.6,21,-4.9,0.306,81,6153
Dale Mollenhauer,White Sox (AA),24,388,8.00%,14.20%,0.56,0.262,0.324,0.327,0.65,0.064,4.9,0.306,1.7,37,-8.9,0.305,81,sa390184
Shelby Ford,Pirates (AA),25,163,3.70%,23.90%,0.15,0.245,0.288,0.391,0.678,0.146,5.9,0.306,0.8,17,-3.3,0.305,84,sa326554
Joe Dunigan,Mariners (AA),24,312,9.00%,35.30%,0.25,0.214,0.289,0.371,0.661,0.157,5,0.311,1.5,30,-7.3,0.305,80,sa389233
