Name,Team,Age,PA,BB%,K%,BB/K,AVG,OBP,SLG,OPS,ISO,Spd,BABIP,wSB,wRC,wRAA,wOBA,wRC+,playerid
Brodie Greene,Reds (A+),23,556,7.40%,13.50%,0.55,0.287,0.344,0.436,0.78,0.149,7.3,0.313,3,78,-0.5,0.346,99,sa503232
Alan Ahmady,Cardinals (A+),23,380,16.30%,17.40%,0.94,0.25,0.385,0.336,0.721,0.086,3.7,0.31,-0.5,50,5.1,0.346,111,sa501636
Jonathan Talley,Blue Jays (A+),22,422,8.80%,23.50%,0.37,0.241,0.31,0.46,0.771,0.22,2.5,0.27,-0.5,55,5.6,0.346,111,sa389199
Erik Castro,Astros (A+),23,301,11.60%,26.90%,0.43,0.259,0.35,0.422,0.772,0.163,1.7,0.341,-1.2,42,-0.5,0.346,99,sa501648
Logan Watkins,Cubs (A+),21,502,8.80%,19.30%,0.45,0.28,0.351,0.402,0.753,0.123,7.6,0.344,2,66,6.5,0.346,111,4875
Jonathan Villar,Astros (A+),20,207,12.10%,27.10%,0.45,0.259,0.353,0.414,0.767,0.155,8.1,0.35,1.1,29,-0.4,0.345,99,10071
Zach Zaneski,Rangers (A+),25,303,7.30%,18.50%,0.39,0.281,0.344,0.409,0.753,0.128,0.7,0.333,-0.1,40,5.6,0.345,116,sa455900
Jose Lozada,Nationals (A+),25,368,9.00%,18.80%,0.48,0.256,0.34,0.415,0.755,0.16,6.6,0.308,-0.1,49,6.7,0.344,116,sa454600
Miguel Arrendell,Astros (A+),23,202,9.90%,11.90%,0.83,0.281,0.357,0.404,0.761,0.124,4.4,0.311,-1.7,28,-0.5,0.344,98,sa503458
Didi Gregorius,Reds (A+),21,203,4.90%,12.30%,0.4,0.303,0.333,0.457,0.791,0.154,5.4,0.323,-2.3,28,-0.6,0.344,98,6012
Tony Plagman,Tigers (A+),23,596,8.40%,15.80%,0.53,0.257,0.331,0.435,0.766,0.179,2.6,0.277,-0.5,77,6.6,0.343,109,sa503690
Josh Fellhauer,Reds (A+),23,442,10.40%,15.40%,0.68,0.281,0.362,0.387,0.748,0.106,3.7,0.33,-2.9,61,-1.6,0.343,97,sa501503
Juan Silverio,White Sox (A+),20,184,5.40%,22.30%,0.24,0.276,0.322,0.441,0.764,0.165,6.5,0.341,-0.1,24,3.2,0.343,115,sa455632
Ben Heath,Astros (A+),22,162,9.30%,25.30%,0.37,0.262,0.333,0.441,0.775,0.179,2.3,0.33,-0.4,22,-0.6,0.343,97,sa548341
Andrelton Simmons,Braves (A+),21,570,5.10%,7.50%,0.67,0.311,0.351,0.408,0.759,0.097,5.9,0.334,-2.2,75,9.8,0.343,115,10847
Ryan Goins,Blue Jays (A+),23,398,8.00%,16.80%,0.48,0.286,0.343,0.408,0.751,0.122,4.7,0.343,-0.5,51,4.3,0.343,109,9807
Dallas Tarleton,Rockies (A+),23,197,15.20%,22.30%,0.68,0.268,0.388,0.323,0.711,0.055,4.6,0.367,-0.5,27,-0.8,0.343,97,sa502006
Michael Gilmartin,Athletics (A+),23,556,9.20%,22.30%,0.41,0.264,0.339,0.437,0.776,0.173,5,0.323,-1.9,76,-2.3,0.343,97,sa502326
Mark Reed,Diamondbacks (A+),25,202,8.40%,17.80%,0.47,0.29,0.347,0.42,0.767,0.131,5.5,0.338,-1.1,28,-0.9,0.343,97,sa262553
Luke Murton,Yankees (A+),25,470,8.50%,17.00%,0.5,0.276,0.345,0.405,0.749,0.129,2.3,0.321,-1.8,60,4.4,0.341,108,sa502058
Michael Burgess,Cubs (A+),22,495,12.10%,22.40%,0.54,0.225,0.323,0.427,0.75,0.202,2.7,0.253,0.1,63,4.6,0.341,108,sa389928
Justin Bloxom,Nationals (A+),23,359,10.00%,20.60%,0.49,0.259,0.332,0.427,0.76,0.168,3.3,0.307,-0.9,46,5.6,0.341,114,sa501606
Carter Jurica,Giants (A+),22,212,11.80%,20.80%,0.57,0.25,0.355,0.383,0.739,0.133,4.9,0.308,0.1,29,-1.3,0.34,96,sa548259
Francisco Soriano,Nationals (A+),24,357,15.40%,14.30%,1.08,0.229,0.36,0.366,0.726,0.137,6.7,0.257,1.5,46,5.4,0.34,113,sa456102
Jose Jimenez,Angels (A+),24,335,11.90%,16.10%,0.74,0.271,0.357,0.392,0.749,0.12,2.1,0.313,0.3,45,-2.2,0.34,95,sa502566
Jeremy Barnes,Phillies (A+),24,407,8.10%,21.10%,0.38,0.267,0.335,0.403,0.738,0.136,1.1,0.326,-0.5,51,3.4,0.34,107,sa501661
Walter Ibarra,Yankees (A+),23,433,4.40%,14.80%,0.3,0.295,0.332,0.42,0.751,0.124,5.4,0.333,-1,55,3.6,0.34,107,sa314143
Oswaldo Arcia,Twins (A+),20,227,4.00%,23.30%,0.17,0.263,0.3,0.46,0.76,0.197,4.3,0.312,-0.2,29,1.8,0.339,107,10306
Tommy Joseph,Giants (A+),19,560,5.20%,18.20%,0.28,0.268,0.315,0.467,0.782,0.198,3.5,0.292,0.4,75,-4.1,0.339,95,sa500806
Rossmel Perez,Diamondbacks (A+),21,402,12.20%,8.20%,1.48,0.287,0.373,0.347,0.72,0.06,3.4,0.309,0.9,54,-3,0.339,95,sa455612
Matthew Cerione,Mariners (A+),23,183,10.40%,21.90%,0.48,0.248,0.355,0.376,0.731,0.127,5.6,0.316,0,25,-1.4,0.339,95,sa501684
Shea Vucinich,Brewers (A+),22,495,9.50%,24.60%,0.39,0.26,0.348,0.379,0.727,0.119,4.2,0.341,-1.6,62,3.8,0.339,107,sa526416
Steven Souza Jr.,Nationals (A+),22,478,15.70%,27.40%,0.57,0.228,0.36,0.367,0.726,0.138,5.8,0.308,1.2,61,6.5,0.338,112,5667
Hunter Morris,Brewers (A+),22,531,3.40%,15.80%,0.21,0.271,0.299,0.461,0.761,0.19,5.6,0.289,0.1,66,3.6,0.338,106,sa526553
Evan Chambers,Pirates (A+),22,525,13.30%,25.00%,0.53,0.232,0.348,0.372,0.72,0.14,4.8,0.3,-1.3,65,3.3,0.337,105,sa392103
Kiel Roling,Rockies (A+),24,463,8.90%,25.50%,0.35,0.252,0.327,0.437,0.764,0.184,4.4,0.313,-0.7,61,-4.2,0.337,94,sa454751
Tyler Kolodny,Orioles (A+),23,269,8.60%,17.80%,0.48,0.249,0.357,0.358,0.715,0.109,3.6,0.298,-1.1,34,3.4,0.337,111,sa392074
Dwayne Bailey,Angels (A+),24,236,9.70%,19.90%,0.49,0.275,0.36,0.365,0.725,0.09,7.6,0.353,1.1,31,-2.3,0.336,93,sa455286
J.R. Higley,Nationals (A+),23,247,9.30%,24.70%,0.38,0.234,0.339,0.383,0.722,0.148,4.7,0.303,0.1,31,2.9,0.336,110,sa455010
Scott Krieger,Brewers (A+),24,331,6.00%,32.60%,0.19,0.27,0.321,0.427,0.748,0.157,6.2,0.386,-0.3,41,1.6,0.335,104,sa502061
Scooter Gennett,Brewers (A+),21,601,4.50%,11.50%,0.39,0.299,0.332,0.405,0.737,0.106,4.9,0.324,-2.1,74,3,0.335,104,10339
Denny Almonte,Mariners (A+),22,537,4.10%,30.00%,0.14,0.268,0.298,0.49,0.788,0.222,6.6,0.343,-2.2,70,-5.8,0.335,92,sa390314
Casey Haerther,Angels (A+),23,470,5.10%,15.50%,0.33,0.293,0.33,0.426,0.756,0.133,2,0.334,-0.6,61,-5.2,0.335,92,sa501491
Rafael Valdes,Cubs (A+),27,150,7.30%,15.30%,0.48,0.252,0.327,0.4,0.727,0.148,3.5,0.284,-0.9,18,0.7,0.335,104,sa597076
Jonathan Meyer,Astros (A+),20,552,10.70%,22.60%,0.47,0.264,0.343,0.399,0.742,0.134,1.9,0.325,-2,72,-6.2,0.335,92,sa501198
Rainel Rosario,Cardinals (A+),22,508,7.90%,22.00%,0.36,0.27,0.333,0.398,0.73,0.127,5.7,0.336,-0.4,62,2.2,0.334,104,sa396238
Jake Opitz,Cubs (A+),24,312,5.40%,19.20%,0.28,0.268,0.309,0.436,0.745,0.168,4.2,0.311,-0.3,38,1.3,0.334,103,sa455006
Aaron Hicks,Twins (A+),21,528,14.80%,20.80%,0.71,0.242,0.354,0.366,0.72,0.124,6.3,0.308,-0.4,64,2.1,0.334,103,5297
Miles Head,Red Sox (A+),20,259,7.70%,21.60%,0.36,0.254,0.328,0.405,0.733,0.151,2.8,0.306,-0.9,32,2.7,0.334,109,sa502921
Angelys Nina,Rockies (A+),22,467,6.20%,15.40%,0.4,0.294,0.341,0.405,0.746,0.111,6,0.34,-1.7,61,-5.5,0.334,92,sa455672
Anderson Hidalgo,Twins (A+),22,384,7.00%,16.90%,0.42,0.274,0.332,0.395,0.726,0.121,2.5,0.32,-0.9,47,1.4,0.334,103,sa455756
Luke Anders,Giants (A+),24,426,9.60%,21.40%,0.45,0.246,0.326,0.423,0.75,0.177,3.7,0.292,-0.1,55,-5.2,0.333,91,sa454737
Justin Bass,Angels (A+),22,206,7.30%,10.70%,0.68,0.289,0.351,0.383,0.735,0.094,5.7,0.319,-0.5,27,-2.6,0.333,91,sa392127
Kolbrin Vitek,Red Sox (A+),22,529,8.50%,19.30%,0.44,0.281,0.35,0.372,0.722,0.091,6.7,0.349,1,65,5,0.333,108,sa548187
Kevin Ahrens,Blue Jays (A+),22,497,11.30%,19.90%,0.57,0.242,0.334,0.389,0.723,0.147,1.8,0.282,-0.9,60,1.4,0.333,102,sa389281
Bobby Stevens,Orioles (A+),24,298,10.40%,18.50%,0.56,0.234,0.339,0.377,0.716,0.143,6,0.27,-1.1,37,2.7,0.332,108,sa455319
Shannon Wilkerson,Red Sox (A+),22,387,8.80%,18.10%,0.49,0.254,0.325,0.406,0.731,0.152,6,0.288,1.3,47,3.4,0.332,108,sa501599
Jose Duarte,Marlins (A+),26,448,14.10%,15.00%,0.94,0.254,0.359,0.348,0.707,0.094,5.2,0.298,0,54,0.9,0.332,102,sa294238
Jae-Hoon Ha,Cubs (A+),20,312,3.80%,12.50%,0.31,0.276,0.311,0.422,0.733,0.146,4.6,0.293,-2,37,0.6,0.331,102,sa502535
David Macias,Cubs (A+),25,146,10.30%,15.10%,0.68,0.27,0.357,0.349,0.706,0.079,3.7,0.314,-0.5,17,0.2,0.331,101,sa455167
Brian Ward,Orioles (A+),25,387,10.90%,14.00%,0.78,0.254,0.339,0.382,0.721,0.128,4,0.281,0.8,47,3,0.331,107,sa502524
Dillon Baird,Angels (A+),23,192,7.80%,25.00%,0.31,0.259,0.314,0.448,0.762,0.19,4,0.325,-0.2,24,-2.8,0.331,90,sa328255
Jean Segura,Angels (A+),21,203,7.40%,13.30%,0.56,0.28,0.335,0.419,0.754,0.14,8.2,0.312,0.7,26,-3,0.33,89,5933
Josh Prince,Brewers (A+),23,278,6.10%,13.30%,0.46,0.281,0.332,0.386,0.718,0.104,6.1,0.311,1.4,33,0.3,0.33,101,6746
Pedro Zapata,Mets (A+),23,483,4.80%,17.80%,0.27,0.292,0.333,0.389,0.722,0.097,8.2,0.354,4.6,57,0.4,0.33,101,sa455618
Sergio Pedroza,Marlins (A+),27,148,10.80%,14.20%,0.76,0.244,0.331,0.386,0.717,0.142,2.3,0.257,-0.2,18,0.1,0.33,101,sa294295
Jared Bolden,Rangers (A+),24,375,5.60%,23.70%,0.24,0.271,0.314,0.418,0.731,0.147,5.7,0.348,-1.3,45,2.6,0.33,106,sa454964
Chris Richburg,Reds (A+),25,378,4.20%,23.30%,0.18,0.262,0.321,0.42,0.741,0.157,3.6,0.317,-0.7,48,-5.9,0.33,89,sa502145
Petey Paramore,Athletics (A+),24,138,10.10%,18.10%,0.56,0.235,0.319,0.429,0.747,0.193,1.7,0.233,0.1,17,-2.2,0.329,89,sa454459
Alex Buchholz,Reds (A+),23,380,7.10%,9.20%,0.77,0.281,0.332,0.401,0.733,0.12,3.5,0.289,-2.6,47,-6.3,0.328,88,sa454711
James Jones,Mariners (A+),22,344,12.20%,26.70%,0.46,0.247,0.347,0.378,0.725,0.132,7.2,0.34,1.9,43,-5.7,0.328,88,9767
Keon Broxton,Diamondbacks (A+),21,483,12.80%,29.40%,0.44,0.251,0.349,0.362,0.711,0.111,7.5,0.36,1.7,60,-8.1,0.328,88,sa455550
Justin Jackson,Blue Jays (A+),22,362,10.50%,24.60%,0.43,0.259,0.342,0.361,0.702,0.101,5.6,0.348,-1.2,42,-0.2,0.328,100,sa389926
Todd Cunningham,Braves (A+),22,386,8.50%,12.20%,0.7,0.257,0.348,0.353,0.701,0.096,7,0.289,0.2,46,2.3,0.328,105,10822
Beau Seabury,Rockies (A+),26,122,5.70%,21.30%,0.27,0.274,0.328,0.406,0.733,0.132,2.6,0.342,0,15,-2,0.328,88,sa389917
Abraham Almonte,Yankees (A+),22,594,8.60%,16.30%,0.53,0.27,0.333,0.384,0.717,0.114,8,0.32,1.3,70,-0.4,0.328,99,5486
Tyler Holt,Indians (A+),22,536,14.60%,19.80%,0.74,0.254,0.365,0.325,0.691,0.071,6.7,0.327,4.2,64,3.1,0.328,105,11391
Adam Bailey,Astros (A+),23,136,3.70%,16.90%,0.22,0.289,0.316,0.43,0.746,0.141,1.2,0.314,0.1,17,-2.4,0.327,88,sa503294
Jesus Aguilar,Indians (A+),21,124,8.90%,22.60%,0.39,0.257,0.323,0.389,0.712,0.133,2.7,0.309,0.1,15,0.6,0.327,104,11342
Juan Ciriaco,Giants (A+),27,138,8.70%,13.80%,0.63,0.274,0.333,0.395,0.728,0.121,8.7,0.318,1.1,17,-2.5,0.327,87,sa226165
Ryan Lamarre,Reds (A+),22,503,8.30%,19.30%,0.43,0.276,0.345,0.369,0.714,0.092,7.7,0.336,3.7,62,-9.3,0.326,87,sa526397
Braeden Schlehuber,Braves (A+),23,132,6.80%,12.90%,0.53,0.248,0.298,0.43,0.727,0.182,4,0.257,0,16,0.6,0.326,104,sa454529
Whit Merrifield,Royals (A+),22,547,9.50%,16.30%,0.58,0.262,0.337,0.369,0.706,0.107,5.8,0.31,-1,64,2.1,0.326,103,sa526882
Angel Morales,Twins (A+),21,138,9.40%,26.10%,0.36,0.264,0.326,0.388,0.715,0.124,3.6,0.337,-0.3,16,-0.4,0.325,98,sa390382
D'Vontrey Richardson,Brewers (A+),22,392,5.60%,17.90%,0.31,0.284,0.327,0.384,0.712,0.1,5.9,0.341,-3.7,45,-1.2,0.325,97,sa501484
Tyler Cannon,Indians (A+),23,350,10.30%,23.10%,0.44,0.246,0.325,0.385,0.71,0.139,3.9,0.313,-1.7,41,1.2,0.325,103,sa503364
Kelvin Castro,Yankees (A+),23,372,6.50%,21.80%,0.3,0.267,0.318,0.396,0.714,0.129,7.2,0.336,0.3,43,-1.2,0.325,97,sa392421
Zach Gentile,Red Sox (A+),24,298,10.40%,14.10%,0.74,0.273,0.366,0.32,0.687,0.047,3.7,0.325,-0.3,35,1,0.325,103,sa455401
Reymond Fuentes,Padres (A+),20,573,7.70%,20.40%,0.38,0.275,0.342,0.369,0.711,0.094,8.3,0.347,1.5,70,-11.4,0.325,86,10329
Nate Hanson,Twins (A+),24,226,7.10%,13.70%,0.52,0.267,0.327,0.379,0.706,0.112,1.4,0.297,0,26,-0.8,0.324,97,sa455200
Jake Goebbert,Astros (A+),23,117,8.50%,13.70%,0.63,0.26,0.319,0.413,0.732,0.154,4.7,0.259,0.6,14,-2.4,0.324,86,9431
Phil Gosselin,Braves (A+),22,484,7.60%,15.70%,0.49,0.264,0.324,0.392,0.716,0.127,5.8,0.302,0.2,56,1.1,0.323,102,10953
Adam Younger,Angels (A+),25,242,8.30%,34.30%,0.24,0.236,0.321,0.409,0.729,0.173,4.2,0.344,-0.4,29,-5.1,0.323,85,sa454900
Raoul Torrez,Diamondbacks (A+),23,337,8.60%,26.40%,0.33,0.227,0.327,0.385,0.712,0.157,4.6,0.294,0.3,41,-7.1,0.323,85,sa502769
Cesar Puello,Mets (A+),20,488,3.70%,21.10%,0.17,0.259,0.313,0.397,0.71,0.138,7.2,0.311,0,55,-2.1,0.323,96,sa455741
Roberto Perez,Indians (A+),22,351,17.70%,22.50%,0.78,0.225,0.365,0.31,0.675,0.085,2.6,0.304,0,41,0.6,0.323,102,2900
Zach Walters,Nationals (A+),21,126,6.30%,26.20%,0.24,0.293,0.336,0.371,0.707,0.078,6.9,0.405,0.9,15,0.2,0.323,102,10622
Orlando Sandoval,Rockies (A+),25,194,5.70%,25.30%,0.22,0.233,0.316,0.401,0.717,0.169,7.5,0.303,-0.1,23,-4.2,0.323,85,sa392986
L.V. Ware,Braves (A+),24,417,5.00%,23.50%,0.21,0.251,0.315,0.392,0.708,0.142,6.6,0.321,-1.3,48,0.7,0.323,102,sa455600
Jonathan Schoop,Orioles (A+),19,329,6.70%,13.40%,0.5,0.271,0.329,0.375,0.704,0.104,4.8,0.304,-0.1,38,0.6,0.323,101,11265
Dusty Coleman,Athletics (A+),24,522,8.80%,32.80%,0.27,0.24,0.314,0.413,0.727,0.173,7.1,0.342,2.4,62,-11.7,0.322,84,sa454716
Robert Stock,Cardinals (A+),21,171,10.50%,9.90%,1.06,0.262,0.339,0.349,0.688,0.087,2.6,0.288,-0.5,19,-0.9,0.322,95,sa500827
William Bergolla,Tigers (A+),28,260,7.30%,12.70%,0.58,0.274,0.331,0.363,0.694,0.09,3.1,0.302,-0.3,29,-1.5,0.322,95,2152
Yem Prades,Royals (A+),23,323,3.10%,20.40%,0.15,0.285,0.309,0.41,0.719,0.125,6.5,0.349,-0.7,37,0.3,0.322,101,sa596392
Cory Vaughn,Mets (A+),22,241,9.50%,22.00%,0.43,0.219,0.308,0.395,0.704,0.176,3.6,0.247,-0.9,27,-1.4,0.321,95,sa526822
Abner Abreu,- - -,21,460,5.90%,27.40%,0.21,0.246,0.296,0.419,0.715,0.173,7.2,0.318,2.5,52,-0.4,0.321,99,sa455955
Sebastian Valle,Phillies (A+),20,365,3.60%,23.00%,0.15,0.284,0.312,0.394,0.706,0.109,2.2,0.36,-0.1,41,-2.3,0.321,95,sa455750
Mario Martinez,Mariners (A+),21,466,4.10%,29.40%,0.14,0.278,0.313,0.419,0.731,0.141,4.6,0.375,0.1,55,-11.2,0.32,83,sa392881
Jiwan James,Phillies (A+),22,572,7.00%,20.50%,0.34,0.269,0.328,0.365,0.693,0.096,6.9,0.338,-0.5,63,-4,0.32,94,sa502525
Shawn Zarraga,Brewers (A+),22,262,6.10%,11.80%,0.52,0.272,0.325,0.37,0.696,0.098,4.7,0.299,0.9,29,-1.9,0.32,94,sa456095
Keenan Wiley,Braves (A+),24,392,5.60%,16.80%,0.33,0.285,0.338,0.352,0.69,0.067,7.7,0.345,1.6,44,-0.4,0.319,99,sa526232
Pedro Guerrero,Dodgers (A+),22,130,7.70%,23.10%,0.33,0.274,0.328,0.376,0.704,0.103,5.7,0.364,-1,15,-3.3,0.318,82,sa455728
Daniel Rams,Twins (A+),22,342,7.60%,29.20%,0.26,0.239,0.31,0.388,0.698,0.149,3.2,0.327,-0.5,37,-2.8,0.318,93,sa390353
Luis De La Cruz,Cardinals (A+),22,165,6.10%,10.90%,0.56,0.276,0.321,0.368,0.689,0.092,4.4,0.308,0.6,18,-1.4,0.318,93,sa396230
Rafael Ynoa,Dodgers (A+),23,526,8.00%,13.10%,0.61,0.275,0.333,0.365,0.697,0.09,4.6,0.308,-2.6,61,-13.7,0.318,82,2832
Jeff Kobernus,Nationals (A+),23,522,4.00%,16.70%,0.24,0.282,0.313,0.387,0.7,0.104,7.7,0.33,7.2,58,-1.2,0.317,98,9591
Kyle Colligan,White Sox (A+),24,305,15.10%,22.60%,0.67,0.202,0.326,0.357,0.683,0.155,4.8,0.24,-0.5,34,-0.8,0.317,98,sa501676
Jacob Blackwood,Padres (A+),25,249,7.20%,17.30%,0.42,0.251,0.306,0.41,0.716,0.159,4.3,0.275,0.2,29,-6.7,0.317,81,sa327899
Grant Hogue,Astros (A+),25,443,7.40%,15.10%,0.49,0.269,0.342,0.337,0.679,0.067,7,0.321,2.3,51,-12,0.317,81,sa503066
Marcus Lemon,Braves (A+),23,200,8.50%,11.50%,0.74,0.26,0.325,0.362,0.686,0.102,4.9,0.289,-0.1,22,-0.6,0.317,97,sa326707
Dan Rohlfing,Twins (A+),22,191,6.80%,19.40%,0.35,0.272,0.323,0.364,0.687,0.092,3.7,0.331,-0.7,21,-1.9,0.316,92,sa389665
Edgar Lara,Cardinals (A+),22,326,4.90%,22.70%,0.22,0.257,0.298,0.403,0.701,0.147,1.6,0.302,-0.7,35,-3.2,0.316,92,sa328986
Dallas Poulk,Marlins (A+),23,395,10.40%,16.70%,0.62,0.261,0.343,0.328,0.67,0.066,4.4,0.323,-1,43,-3.9,0.316,92,sa545105
Gerardo Rodriguez,Braves (A+),23,288,6.60%,32.60%,0.2,0.219,0.293,0.4,0.693,0.181,2.3,0.301,-0.3,32,-0.9,0.316,97,sa328771
Ramon Santana,Twins (A+),25,180,5.60%,26.10%,0.21,0.242,0.302,0.388,0.69,0.145,3.4,0.322,-0.4,19,-1.8,0.316,91,sa396254
Manny Machado,Orioles (A+),18,260,8.50%,18.50%,0.46,0.245,0.308,0.384,0.692,0.139,5.5,0.286,-0.5,28,-1.1,0.315,96,11493
Josmil Pinto,Twins (A+),22,236,5.10%,15.30%,0.33,0.262,0.305,0.389,0.694,0.127,3.1,0.293,0.2,25,-2.6,0.315,91,6806
Daniel Meeley,Padres (A+),21,206,5.80%,20.90%,0.28,0.268,0.312,0.395,0.707,0.126,2.7,0.324,0.1,23,-5.9,0.315,80,sa549323
Jared Clark,Rockies (A+),25,244,10.20%,27.00%,0.38,0.229,0.313,0.388,0.701,0.159,2.4,0.294,-0.9,28,-7,0.315,80,sa389935
Rashun Dixon,Athletics (A+),20,508,9.30%,26.60%,0.35,0.243,0.317,0.379,0.696,0.136,5,0.321,-1.7,57,-14.7,0.315,80,sa455106
Kentrail Davis,Brewers (A+),23,565,6.50%,17.20%,0.38,0.245,0.317,0.361,0.678,0.116,8.2,0.287,3.2,60,-6.4,0.314,90,sa390671
Rian Kiniry,Angels (A+),24,320,10.90%,17.50%,0.63,0.25,0.339,0.333,0.672,0.083,7.7,0.305,-1,36,-9.4,0.314,79,sa390280
Chris Hopkins,Blue Jays (A+),23,166,13.90%,19.30%,0.72,0.222,0.348,0.296,0.644,0.074,5.9,0.291,1.7,18,-2,0.314,90,sa455174
Joe Leonard,Braves (A+),22,452,8.60%,19.50%,0.44,0.247,0.311,0.378,0.689,0.131,2.2,0.293,-0.8,49,-2.5,0.313,95,sa548249
Mitch Abeita,Yankees (A+),25,233,13.70%,20.60%,0.67,0.223,0.341,0.315,0.655,0.091,2.4,0.286,-0.9,25,-2.8,0.313,90,sa455009
Bo Greenwell,Indians (A+),22,264,7.60%,11.40%,0.67,0.26,0.318,0.366,0.684,0.106,4.3,0.284,-1.5,29,-1.5,0.313,95,sa390607
Jared Hoying,Rangers (A+),22,484,9.30%,20.20%,0.46,0.236,0.321,0.355,0.676,0.119,4.9,0.295,-1.8,52,-2.9,0.313,95,sa548484
David Rubinstein,Pirates (A+),24,339,9.10%,16.80%,0.54,0.247,0.325,0.34,0.665,0.093,3.8,0.288,-1,36,-4.4,0.313,89,sa454697
Dayne Read,Reds (A+),22,130,6.20%,24.60%,0.25,0.25,0.302,0.4,0.702,0.15,7.5,0.31,-0.1,14,-4,0.312,78,sa503170
Carlos Mendez,Reds (A+),24,256,7.00%,16.40%,0.43,0.27,0.324,0.359,0.683,0.089,3.3,0.321,0.3,28,-7.9,0.312,78,sa392408
Taylor Krick,Marlins (A+),23,239,11.30%,18.40%,0.61,0.246,0.36,0.276,0.637,0.03,1.9,0.31,-1.1,25,-3.2,0.312,89,sa505580
Matt Szczur,Cubs (A+),21,182,2.70%,11.00%,0.25,0.26,0.283,0.41,0.694,0.15,7.1,0.268,1.4,19,-2.5,0.312,89,11255
Wilmer Flores,Mets (A+),19,559,4.80%,12.20%,0.4,0.269,0.309,0.38,0.689,0.11,2.7,0.291,-0.5,58,-7.6,0.312,88,5827
Avisail Garcia,Tigers (A+),20,514,3.50%,25.70%,0.14,0.265,0.298,0.39,0.688,0.125,6.1,0.34,0.6,54,-7,0.311,88,5760
Travis Ozga,Mets (A+),24,191,11.00%,20.40%,0.54,0.262,0.344,0.321,0.665,0.06,2.9,0.341,-0.5,20,-2.6,0.311,88,sa503315
Mark Thomas,Rays (A+),23,477,7.50%,19.70%,0.38,0.237,0.299,0.393,0.693,0.156,3.5,0.269,-0.1,50,-6.6,0.311,88,sa328150
Nick Van Stratten,Royals (A+),26,257,5.10%,11.70%,0.43,0.271,0.323,0.354,0.676,0.083,5.1,0.303,0.7,27,-1.9,0.311,94,sa327092
Jared Mitchell,White Sox (A+),22,541,9.60%,33.80%,0.28,0.222,0.304,0.377,0.682,0.155,7.3,0.336,0.2,57,-4,0.311,93,sa327116
Max Stassi,Athletics (A+),20,139,11.50%,15.80%,0.73,0.231,0.331,0.331,0.662,0.099,3.5,0.268,-0.2,15,-4.5,0.311,77,10059
Eric Roof,Tigers (A+),24,141,9.20%,24.80%,0.37,0.254,0.338,0.311,0.65,0.057,3,0.345,-0.2,15,-2.1,0.31,87,sa502007
Jay Austin,Astros (A+),20,350,8.30%,20.90%,0.4,0.257,0.318,0.365,0.683,0.108,6.9,0.321,-1.9,38,-11.7,0.309,76,sa454430
Jorge Padron,Red Sox (A+),24,252,8.30%,9.90%,0.84,0.248,0.317,0.354,0.671,0.106,3.3,0.269,-0.1,26,-2.2,0.309,92,sa543301
Nick Liles,Giants (A+),23,315,5.40%,12.10%,0.45,0.281,0.317,0.372,0.689,0.09,5.4,0.311,1.3,34,-10.6,0.309,76,sa328424
Wande Olabisi,Padres (A+),23,347,9.50%,21.60%,0.44,0.225,0.327,0.331,0.658,0.106,8.3,0.285,2.7,37,-11.8,0.309,76,sa502648
Sandy Leon,Nationals (A+),22,416,7.90%,16.60%,0.48,0.251,0.312,0.362,0.674,0.111,2.2,0.292,-1.1,43,-4.2,0.307,91,5273
Omar Luna,Rays (A+),24,181,3.90%,13.30%,0.29,0.272,0.317,0.343,0.66,0.071,5.4,0.317,-0.1,18,-3.2,0.307,85,sa392852
Dale Mollenhauer,Orioles (A+),25,477,11.90%,21.00%,0.57,0.237,0.327,0.337,0.664,0.1,5.4,0.293,2.2,49,-5.1,0.307,91,sa390184
Kyle Higashioka,Yankees (A+),21,180,7.80%,12.20%,0.64,0.238,0.3,0.372,0.672,0.134,3.2,0.252,0.2,18,-3.2,0.306,85,sa454957
Jaime Ortiz,Marlins (A+),22,435,7.10%,17.00%,0.42,0.255,0.312,0.355,0.666,0.099,3.6,0.298,0.1,43,-8,0.305,84,sa326826
Jeff Dominguez,Marlins (A+),24,517,6.00%,15.70%,0.38,0.255,0.305,0.36,0.665,0.104,6.4,0.294,2.8,51,-9.7,0.305,84,sa254034
Miguel Fermin,Marlins (A+),26,149,3.40%,20.80%,0.16,0.254,0.283,0.391,0.674,0.138,2.7,0.298,-0.2,15,-2.8,0.305,84,sa455615
David Mailman,Red Sox (A+),22,293,10.60%,23.90%,0.44,0.212,0.297,0.365,0.662,0.154,4.4,0.265,0.1,30,-3.6,0.305,89,sa390620
Jiovanni Mier,Astros (A+),20,248,11.70%,21.80%,0.54,0.233,0.335,0.306,0.641,0.073,5.2,0.301,-0.4,26,-9.4,0.305,73,sa500732
Michael Blanke,White Sox (A+),22,266,8.30%,16.20%,0.51,0.236,0.303,0.363,0.666,0.127,1.1,0.258,-0.1,27,-3.4,0.304,89,sa549125
Niko Vasquez,Cardinals (A+),22,331,9.40%,21.10%,0.44,0.226,0.308,0.348,0.656,0.122,3.2,0.27,-0.3,33,-6.5,0.304,83,sa454460
Anthony Scelfo,Rays (A+),24,444,8.30%,20.70%,0.4,0.253,0.32,0.333,0.653,0.08,5.3,0.32,1.3,44,-8.8,0.304,83,sa454967
