Name,Team,Age,IP,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,ERA,FIP,E-F,playerid
Ryan Madson,Phillies (A+),30,1,9,0,1,0,25.00%,0.00%,25.00%,0,0,0,100.00%,0,4.39,-4.39,1852
R.J. Seidel,Brewers (A+),23,49,5.14,3.12,1.65,0.55,13.70%,8.30%,5.40%,0.231,1.2,0.258,61.90%,3.49,4.39,-0.9,sa327894
Dustin Harrington,Cubs (A+),22,2,9,4.5,2,0,25.00%,12.50%,12.50%,0,0.5,0,100.00%,0,4.39,-4.39,sa526270
Michael Watt,Padres (A+),22,124.1,8.61,3.26,2.64,0.8,21.30%,8.00%,13.20%,0.286,1.54,0.355,60.40%,5.36,4.39,0.97,sa390349
Dimaster Delgado,Braves (A+),22,96,7.22,4.5,1.6,0.75,18.60%,11.60%,7.00%,0.24,1.4,0.285,69.90%,3.94,4.4,-0.46,sa455763
Mark Lamm,Braves (A+),23,25.2,6.66,4.21,1.58,0.7,17.40%,11.00%,6.40%,0.179,1.13,0.203,78.00%,3.16,4.4,-1.24,sa545076
Mitchell Clegg,Nationals (A+),24,88.1,3.87,2.85,1.36,0.61,9.30%,6.80%,2.40%,0.318,1.68,0.342,55.00%,5.6,4.41,1.2,sa501986
Jared Wesson,Tigers (A+),25,147.2,5.85,4.02,1.45,0.61,14.90%,10.30%,4.70%,0.269,1.49,0.308,72.00%,4.27,4.41,-0.15,sa510557
Trevor Feeney,Tigers (A+),25,143.2,6.01,1.88,3.2,1.13,16.20%,5.10%,11.10%,0.278,1.29,0.309,71.00%,4.39,4.41,-0.03,sa455320
Josh Smoker,Nationals (A+),22,50.2,9.95,6.57,1.51,0.71,25.30%,16.70%,8.60%,0.177,1.36,0.231,84.30%,2.31,4.41,-2.1,sa389911
Jose Ramirez,Yankees (A+),21,24.1,9.25,4.07,2.27,1.11,20.80%,9.20%,11.70%,0.324,1.89,0.4,51.40%,8.14,4.42,3.72,10171
Dan Taylor,Diamondbacks (A+),23,33.2,9.36,1.87,5,1.34,25.20%,5.00%,20.10%,0.296,1.37,0.37,74.40%,4.01,4.42,-0.41,sa502043
Mike Kenney,Angels (A+),24,71,7.1,3.17,2.24,0.63,17.50%,7.80%,9.70%,0.296,1.58,0.352,64.50%,5.07,4.43,0.64,sa455347
Austin Hudson,Mariners (A+),23,72.1,6.35,3.11,2.04,0.37,15.20%,7.50%,7.80%,0.315,1.66,0.371,57.40%,5.35,4.45,0.91,sa502315
Scott Downs,Angels (A+),35,2,4.5,4.5,1,0,8.30%,8.30%,0.00%,0.455,3,0.5,66.70%,9,4.45,4.55,773
Yadel Marti,Athletics (A+),31,2,4.5,4.5,1,0,14.30%,14.30%,0.00%,0,0.5,0,100.00%,0,4.45,-4.45,sa529941
Nathan Moreau,Orioles (A+),24,141,6.77,3.83,1.77,0.83,17.00%,9.60%,7.40%,0.241,1.37,0.278,66.90%,4.4,4.46,-0.05,sa455103
Erik Davis,Nationals (A+),24,33.1,6.48,4.32,1.5,0.54,15.70%,10.50%,5.20%,0.273,1.56,0.321,57.20%,6.48,4.46,2.02,8422
Jake Dunning,Giants (A+),22,76,8.41,2.84,2.96,0.83,21.70%,7.30%,14.30%,0.289,1.45,0.359,69.70%,4.74,4.46,0.28,10803
Cory Rasmus,Braves (A+),23,26.2,13.5,4.05,3.33,1.69,32.50%,9.80%,22.80%,0.262,1.5,0.371,43.20%,7.09,4.47,2.62,2413
Hayden Beard,Padres (A+),26,58.1,9.41,3.24,2.9,0.93,21.90%,7.60%,14.40%,0.32,1.75,0.403,60.50%,6.17,4.48,1.69,sa329007
Craig Westcott,Giants (A+),25,155.1,5.04,1.91,2.64,0.64,13.70%,5.20%,8.50%,0.259,1.21,0.287,71.00%,3.48,4.48,-1.01,sa502674
Justin Smith,Cardinals (A+),23,91.1,8.08,4.14,1.95,0.89,19.60%,10.00%,9.60%,0.287,1.62,0.348,61.80%,5.72,4.48,1.23,sa503149
Brody Colvin,Phillies (A+),20,116,5.97,3.18,1.88,0.78,15.10%,8.00%,7.10%,0.281,1.47,0.32,68.10%,4.73,4.5,0.23,sa501521
Hector Santiago,White Sox (A+),23,44,8.8,2.86,3.07,1.43,23.80%,7.70%,16.00%,0.232,1.18,0.272,81.90%,3.68,4.5,-0.82,4026
Doug Salinas,Reds (A+),22,50.1,9.83,3.4,2.89,1.07,25.70%,8.90%,16.80%,0.237,1.29,0.301,67.70%,4.47,4.5,-0.03,sa329104
Christopher Mederos,Athletics (A+),24,12.1,10.22,2.19,4.67,1.46,26.90%,5.80%,21.20%,0.225,1.14,0.273,53.60%,5.11,4.51,0.59,sa502158
Hiram Burgos,Brewers (A+),23,119.2,6.02,2.63,2.29,0.98,15.20%,6.60%,8.50%,0.293,1.48,0.329,68.80%,4.89,4.52,0.37,9412
Tom Ebert,Red Sox (A+),23,83.2,7.64,3.98,1.92,0.75,20.10%,10.50%,9.60%,0.223,1.24,0.27,72.60%,4.09,4.52,-0.43,sa502067
Steve Smith,Dodgers (A+),25,69.1,7.66,3.5,2.19,0.65,19.40%,8.90%,10.50%,0.245,1.36,0.297,71.40%,3.63,4.52,-0.89,sa456605
Francisco Gil,Yankees (A+),22,77.1,5.59,3.26,1.71,0.81,13.70%,8.00%,5.70%,0.288,1.55,0.321,68.00%,4.66,4.53,0.13,sa393318
Scott Shuman,Rays (A+),23,51.2,14.98,10.28,1.46,0.52,35.30%,24.20%,11.10%,0.156,1.68,0.275,70.60%,4.7,4.53,0.17,sa328196
Tyler Waldron,Pirates (A+),22,29.2,4.85,1.52,3.2,0.91,12.50%,3.90%,8.60%,0.294,1.35,0.32,72.90%,4.25,4.54,-0.29,sa545242
Clayton Shunick,Reds (A+),24,68,9.53,3.44,2.77,0.93,25.30%,9.10%,16.10%,0.224,1.22,0.286,84.40%,2.51,4.54,-2.02,sa454560
Porfirio Lopez,Pirates (A+),21,22.2,7.15,4.37,1.64,0.79,18.40%,11.20%,7.10%,0.267,1.5,0.318,62.10%,5.16,4.54,0.63,sa507218
Andres Santiago,Dodgers (A+),21,121.2,8.36,3.55,2.35,0.74,20.20%,8.60%,11.60%,0.298,1.63,0.368,67.70%,5.03,4.54,0.49,sa389212
Ryan Pressly,Red Sox (A+),22,130,4.98,3.67,1.36,0.62,12.60%,9.30%,3.30%,0.247,1.37,0.272,60.00%,4.5,4.54,-0.04,7005
Ryan Rodebaugh,Rangers (A+),22,19,10.42,4.26,2.44,1.42,26.20%,10.70%,15.50%,0.27,1.53,0.347,73.60%,5.21,4.54,0.67,sa549200
Thomas Palica,Phillies (A+),23,24.2,6.57,3.65,1.8,0.73,16.40%,9.10%,7.30%,0.247,1.38,0.286,46.80%,7.66,4.56,3.1,sa390640
Drew Bowman,Reds (A+),25,66,10.64,7.36,1.44,0.27,24.80%,17.10%,7.60%,0.236,1.74,0.332,65.10%,4.64,4.57,0.07,sa388971
Victor Capellan,Diamondbacks (A+),21,33.2,9.89,5.35,1.85,0.53,22.60%,12.20%,10.40%,0.312,1.9,0.412,67.00%,5.88,4.57,1.31,sa455772
Alan Deratt,Rockies (A+),25,92.1,6.73,2.53,2.65,0.68,16.90%,6.40%,10.50%,0.287,1.44,0.337,62.80%,4.87,4.58,0.3,sa455356
Jim Walczak,Reds (A+),24,26.1,11.96,5.47,2.19,1.03,31.00%,14.20%,16.80%,0.237,1.48,0.339,69.00%,5.13,4.59,0.53,sa501724
Tyler Sample,Royals (A+),22,130.1,5.94,4.01,1.48,0.76,14.50%,9.80%,4.70%,0.279,1.57,0.316,60.10%,5.25,4.59,0.65,sa454449
Drew Leary,Rays (A+),23,26.1,8.54,2.73,3.13,1.37,19.80%,6.40%,13.50%,0.336,1.78,0.402,50.70%,8.2,4.6,3.6,sa595236
Colby Killian,Rangers (A+),23,12.1,5.11,4.38,1.17,0.73,12.70%,10.90%,1.80%,0.306,1.7,0.342,76.50%,3.65,4.61,-0.96,sa328286
Cody Evans,Angels (A+),27,22.2,5.96,0.4,15,1.19,17.40%,1.20%,16.30%,0.214,0.84,0.227,76.00%,3.18,4.61,-1.43,sa291732
Nik Turley,Yankees (A+),21,7.1,6.14,1.23,5,1.23,14.70%,2.90%,11.80%,0.344,1.64,0.385,43.10%,6.14,4.62,1.52,sa466024
Aaron Miller,Dodgers (A+),23,34,7.94,4.76,1.67,0.53,19.70%,11.80%,7.90%,0.278,1.62,0.347,69.60%,3.97,4.62,-0.65,sa327134
David Buchanan,Phillies (A+),22,32.1,6.68,3.06,2.18,1.11,17.00%,7.80%,9.20%,0.287,1.48,0.327,78.30%,3.9,4.63,-0.73,11176
Kane Holbrooks,Twins (A+),24,94.1,4.48,2.48,1.81,0.76,10.90%,6.00%,4.90%,0.309,1.57,0.335,66.80%,4.87,4.64,0.23,sa502077
Casey Harman,Cubs (A+),22,58.1,7.41,1.85,4,1.54,19.10%,4.80%,14.30%,0.297,1.42,0.337,64.30%,4.47,4.64,-0.17,sa549808
Kyle Greenwalt,Astros (A+),22,24.1,6.66,3.33,2,0.74,19.40%,9.70%,9.70%,0.202,1.07,0.234,81.90%,1.85,4.65,-2.8,sa390664
Taylor Stanton,Mariners (A+),23,65.1,6.2,1.79,3.46,0.96,15.80%,4.60%,11.20%,0.311,1.48,0.353,62.80%,5.65,4.65,1,sa455503
Dustin Pease,Padres (A+),25,73.2,8.06,2.81,2.87,0.86,20.70%,7.20%,13.50%,0.24,1.25,0.288,72.10%,3.18,4.65,-1.48,sa590305
Juan Yasser Serrano,Cubs (A+),23,55.1,6.51,3.25,2,0.98,16.60%,8.30%,8.30%,0.244,1.32,0.275,72.90%,3.58,4.65,-1.08,sa540691
Josh Walter,Dodgers (A+),26,65,8.86,4.02,2.21,0.83,22.20%,10.10%,12.20%,0.246,1.42,0.307,73.90%,3.74,4.66,-0.92,sa456844
Charlie Shirek,White Sox (A+),25,15.1,6.46,2.35,2.75,1.17,15.50%,5.60%,9.90%,0.323,1.63,0.365,57.90%,7.04,4.66,2.38,sa388975
Jeffrey Lorick,Cubs (A+),23,113.2,5.94,3.48,1.7,0.79,14.50%,8.50%,6.00%,0.288,1.56,0.326,60.30%,5.38,4.66,0.72,sa501999
Brett Sinkbeil,Pirates (A+),26,61.2,5.4,3.06,1.76,0.88,13.60%,7.70%,5.90%,0.263,1.39,0.289,53.90%,5.11,4.67,0.44,9364
Ashur Tolliver,Orioles (A+),23,9,8,0,8,2,21.10%,0.00%,21.10%,0.216,0.89,0.222,96.80%,3,4.67,-1.67,sa501453
Lance Janke,Reds (A+),24,73,9.12,4.19,2.18,0.74,21.80%,10.00%,11.80%,0.309,1.73,0.395,57.80%,7.03,4.67,2.35,sa455144
Dusty Odenbach,Royals (A+),23,46.1,6.99,4.86,1.44,0.78,18.20%,12.60%,5.60%,0.225,1.36,0.264,76.60%,3.5,4.67,-1.18,sa501568
Efrain Nieves,Brewers (A+),21,63,7.57,3.86,1.96,1,18.70%,9.50%,9.20%,0.279,1.54,0.33,69.40%,4.86,4.67,0.18,sa389754
Graham Stoneburner,Yankees (A+),23,18.2,7.23,2.41,3,1.45,20.60%,6.90%,13.70%,0.235,1.13,0.26,77.40%,3.86,4.67,-0.82,sa501745
Armando Rodriguez,Mets (A+),23,75,8.88,3.48,2.55,1.32,23.50%,9.20%,14.30%,0.214,1.19,0.25,71.30%,3.96,4.68,-0.72,sa503637
Adam Miller,Indians (A+),26,11,11.45,4.09,2.8,1.64,29.80%,10.60%,19.20%,0.195,1.18,0.24,62.50%,4.91,4.68,0.23,sa243995
Daniel Tillman,Angels (A+),22,8,9,2.25,4,1.13,22.20%,5.60%,16.70%,0.212,1.13,0.25,46.50%,4.5,4.7,-0.2,sa526950
Charles Mye,Athletics (A+),23,1.1,6.75,6.75,1,0,16.70%,16.70%,0.00%,0.2,1.5,0.25,100.00%,0,4.7,-4.7,sa551189
Matt Magill,Dodgers (A+),21,139.1,8.14,3.36,2.42,0.97,20.40%,8.40%,12.00%,0.277,1.49,0.334,69.80%,4.33,4.7,-0.37,3950
Jason Erickson,Pirates (A+),24,70.2,6.5,2.55,2.55,1.15,16.50%,6.50%,10.00%,0.258,1.32,0.287,68.30%,4.33,4.71,-0.37,sa502120
Chris Fetter,Padres (A+),25,49.2,7.79,1.63,4.78,1.27,18.90%,4.00%,15.00%,0.324,1.59,0.38,56.20%,5.8,4.71,1.09,sa501540
TJ House,Indians (A+),21,130,6.16,4.57,1.35,0.83,15.30%,11.40%,4.00%,0.261,1.53,0.297,63.80%,5.19,4.72,0.47,9121
Corey Frerichs,Brewers (A+),25,18,9.5,6,1.58,1,24.10%,15.20%,8.90%,0.254,1.61,0.326,61.10%,6,4.72,1.28,sa389774
Joseph Cruz,Rays (A+),22,14,3.86,3.86,1,0.64,10.70%,10.70%,0.00%,0.24,1.29,0.256,60.20%,5.14,4.75,0.4,sa392228
Paul Demny,Nationals (A+),21,143.2,6.77,3.38,2,1.13,17.20%,8.60%,8.60%,0.257,1.38,0.29,71.00%,4.32,4.75,-0.43,sa392068
Luke Putkonen,Tigers (A+),25,65,7.2,2.49,2.89,1.38,18.30%,6.30%,11.90%,0.292,1.46,0.332,61.90%,5.54,4.76,0.78,6736
Matt Little,Tigers (A+),23,29.2,6.98,4.25,1.64,0.91,16.40%,10.00%,6.40%,0.258,1.55,0.296,66.20%,4.55,4.77,-0.22,sa526464
Francisco Samuel,Cardinals (A+),24,4.1,12.46,12.46,1,0,23.10%,23.10%,0.00%,0.35,3,0.5,30.80%,18.69,4.77,13.92,sa396275
Baudilio Lopez,Angels (A+),20,6,7.5,7.5,1,0,15.60%,15.60%,0.00%,0.333,2.33,0.409,50.00%,10.5,4.78,5.72,sa502999
John Omahen,Marlins (A+),22,19.1,5.12,5.59,0.92,0.47,12.50%,13.60%,-1.10%,0.224,1.5,0.25,58.00%,3.72,4.79,-1.06,sa598616
Jordan Latham,Cubs (A+),24,61.1,8.36,6.16,1.36,0.73,20.30%,15.00%,5.30%,0.242,1.61,0.299,71.60%,4.7,4.79,-0.1,sa328427
Michael Benacka,Athletics (A+),28,31.2,8.53,4.26,2,0.85,22.40%,11.20%,11.20%,0.212,1.26,0.259,81.50%,2.84,4.8,-1.96,sa462362
Matt Lollis,Padres (A+),20,119.1,8.6,3.39,2.53,0.91,21.30%,8.40%,12.90%,0.283,1.51,0.35,60.70%,5.35,4.8,0.55,sa501704
Manuel Flores,Angels (A+),24,157.2,6.79,1.94,3.5,1.14,16.50%,4.70%,11.80%,0.317,1.59,0.362,60.10%,5.59,4.83,0.77,sa393027
Nick Schmidt,Padres (A+),25,63.1,8.24,3.27,2.52,0.99,21.30%,8.50%,12.90%,0.253,1.34,0.306,68.20%,3.84,4.83,-0.99,sa388834
Kevin Munson,Diamondbacks (A+),22,55.1,12.69,7.81,1.63,0.65,30.00%,18.50%,11.50%,0.22,1.7,0.331,72.20%,4.55,4.83,-0.28,sa526289
Maverick Lasker,Brewers (A+),21,58,7.14,4.97,1.44,0.78,16.70%,11.60%,5.10%,0.286,1.72,0.337,58.20%,5.74,4.84,0.9,sa454585
Alex Wimmers,Twins (A+),22,40.2,8.63,4.87,1.77,1.11,22.50%,12.70%,9.80%,0.188,1.23,0.219,66.70%,4.2,4.84,-0.64,sa526352
Justin Phillabaum,Blue Jays (A+),25,10.1,6.97,5.23,1.33,0.87,14.30%,10.70%,3.60%,0.4,2.52,0.463,52.90%,9.58,4.84,4.74,sa389393
Estarlin Morel,Mets (A+),21,52.1,6.19,2.41,2.57,1.2,16.50%,6.40%,10.10%,0.226,1.13,0.244,68.30%,3.78,4.84,-1.06,sa506932
Blake Martin,Twins (A+),25,23.1,6.94,7.33,0.95,0.39,18.20%,19.20%,-1.00%,0.175,1.41,0.213,79.10%,3.09,4.85,-1.76,sa455002
Kyle Smit,Cubs (A+),23,13,4.85,5.54,0.88,0,10.30%,11.80%,-1.50%,0.316,2,0.36,62.10%,4.85,4.85,0,sa326733
Kelvin Marte,Giants (A+),23,147.2,5.12,2.86,1.79,0.67,13.40%,7.50%,5.90%,0.274,1.39,0.306,73.60%,3.47,4.85,-1.38,sa455682
Jose Cisnero,Astros (A+),22,123.1,11.09,5.47,2.03,0.95,27.20%,13.40%,13.80%,0.242,1.54,0.328,61.20%,6.06,4.87,1.19,6399
Drake Britton,Red Sox (A+),22,97.2,8.2,5.07,1.62,1.11,19.40%,12.00%,7.40%,0.28,1.7,0.335,58.60%,6.91,4.88,2.03,2868
Jeff Lyman,- - -,24,21.1,8.02,5.48,1.46,0.42,19.20%,13.10%,6.10%,0.244,1.55,0.307,73.00%,4.22,4.88,-0.66,sa290183
Kevin Johnson,Angels (A+),22,51.1,7.36,2.81,2.63,1.05,19.00%,7.20%,11.80%,0.256,1.32,0.297,76.30%,3.33,4.88,-1.55,sa549486
Kenneth Toves,Marlins (A+),21,10.2,7.59,5.06,1.5,0.84,17.30%,11.50%,5.80%,0.333,1.97,0.4,63.10%,7.59,4.89,2.7,sa549428
Rob Wort,Nationals (A+),22,36.2,9.08,6.63,1.37,0.74,21.30%,15.50%,5.80%,0.225,1.61,0.284,71.90%,4.42,4.89,-0.47,sa502647
Joseph Serafin,White Sox (A+),25,132,5.11,3.34,1.53,1.09,12.50%,8.20%,4.40%,0.305,1.63,0.331,67.80%,5.52,4.9,0.63,sa503224
Curtis Partch,Reds (A+),24,121.2,6.88,2.07,3.32,1.04,16.60%,5.00%,11.60%,0.309,1.55,0.355,60.10%,5.25,4.9,0.35,1333
Eliecer Navarro,Pirates (A+),23,32.1,8.63,2.78,3.1,1.67,21.50%,6.90%,14.60%,0.286,1.48,0.333,61.60%,6.12,4.9,1.22,sa503034
Michael Gleason,Red Sox (A+),23,19.2,7.32,4.12,1.78,0.92,16.80%,9.50%,7.40%,0.329,1.83,0.391,67.20%,6.86,4.91,1.96,sa549970
Kyle Allen,Mets (A+),21,106,6.28,5.01,1.25,0.76,14.80%,11.80%,3.00%,0.301,1.79,0.346,59.20%,6.28,4.91,1.38,sa455154
Daniel Carela,Dodgers (A+),23,10.1,6.1,6.97,0.88,0,13.50%,15.40%,-1.90%,0.296,2.03,0.351,42.90%,4.35,4.92,-0.56,sa503969
Chris Sorce,Mariners (A+),23,165,5.73,2.35,2.44,0.93,14.40%,5.90%,8.50%,0.303,1.51,0.338,63.30%,5.07,4.92,0.15,sa502294
Pat Dean,Twins (A+),22,58,5.59,2.33,2.4,1.24,13.00%,5.40%,7.60%,0.323,1.69,0.352,56.20%,6.67,4.92,1.75,sa548253
Matthew Tone,Twins (A+),23,63.2,7.35,6.22,1.18,0.57,17.20%,14.60%,2.70%,0.258,1.71,0.311,68.60%,5.37,4.93,0.44,sa501739
Eury De La Rosa,Diamondbacks (A+),21,1,9,9,1,0,20.00%,20.00%,0.00%,0.25,2,0.333,100.00%,0,4.95,-4.95,4055
Tyson Ross,Athletics (A+),24,1,9,9,1,0,16.70%,16.70%,0.00%,0.4,3,0.5,66.70%,9,4.95,4.05,7872
Zach Foster,Pirates (A+),24,37.2,4.3,4.3,1,0.48,11.50%,11.50%,0.00%,0.188,1.14,0.204,75.20%,3.11,4.96,-1.85,sa455188
Colby Shreve,Phillies (A+),23,12.2,9.95,2.13,4.67,2.13,25.50%,5.50%,20.00%,0.308,1.5,0.371,87.80%,3.55,4.97,-1.42,sa390625
Mikey O'Brien,Yankees (A+),21,47.1,5.89,4.18,1.41,0.95,16.00%,11.30%,4.60%,0.224,1.27,0.246,83.60%,3.04,4.97,-1.93,sa455055
Andy Reichard,Giants (A+),26,112,4.9,2.01,2.44,0.96,13.00%,5.30%,7.70%,0.261,1.25,0.28,74.30%,3.38,4.97,-1.6,sa389224
Parker Frazier,Rockies (A+),22,154,6.14,2.69,2.28,0.88,15.60%,6.80%,8.70%,0.277,1.41,0.314,64.40%,4.5,4.98,-0.48,sa390238
Diogenes Rosario,Diamondbacks (A+),22,119,6.66,3.33,2,0.83,16.40%,8.20%,8.20%,0.283,1.52,0.327,63.90%,5.07,4.98,0.09,sa504012
Matt Oye,Angels (A+),25,68.1,7.11,3.29,2.16,0.79,18.30%,8.50%,9.80%,0.261,1.36,0.309,66.20%,4.87,5,-0.13,sa502841
Shawn Teufel,Tigers (A+),24,81,5.11,2.89,1.77,1.11,13.40%,7.60%,5.80%,0.237,1.23,0.25,74.70%,3.78,5.01,-1.23,sa549351
Robert Gilliam,Athletics (A+),23,164.1,8.54,2.63,3.25,1.31,22.30%,6.90%,15.50%,0.258,1.3,0.307,64.30%,5.04,5.04,0,sa501570
Tom Vessella,Giants (A+),25,45.1,5.96,5.16,1.15,0.4,14.40%,12.50%,1.90%,0.306,1.79,0.358,69.80%,4.57,5.05,-0.48,sa327168
Willie Collazo,Blue Jays (A+),31,3,12,0,4,3,30.80%,0.00%,30.80%,0.385,1.67,0.5,83.30%,6,5.06,0.94,3503
Kenn Kasparek,Mariners (A+),25,11.2,8.49,0.77,11,1.54,22.50%,2.00%,20.40%,0.261,1.11,0.303,65.60%,4.63,5.06,-0.43,sa454774
Leroy Hunt,White Sox (A+),23,46.1,5.44,6.22,0.88,0.58,13.50%,15.40%,-1.90%,0.27,1.71,0.308,74.20%,4.08,5.06,-0.98,sa390181
Pedro Villarreal,Reds (A+),23,58,6.36,1.24,5.13,1.4,16.90%,3.30%,13.60%,0.293,1.31,0.324,71.90%,4.34,5.07,-0.72,9904
Larry Suarez,Cubs (A+),21,13,9,2.08,4.33,2.08,23.20%,5.40%,17.90%,0.283,1.38,0.324,58.00%,3.46,5.08,-1.62,sa393078
Austin Ross,Brewers (A+),22,63.2,6.22,3.82,1.63,1.13,14.50%,8.90%,5.60%,0.313,1.76,0.35,53.40%,7.49,5.1,2.39,sa553380
Ari Ronick,Giants (A+),25,60.2,8.01,5.34,1.5,0.59,19.90%,13.20%,6.60%,0.222,1.43,0.273,74.40%,3.56,5.1,-1.54,sa454689
Edgar Ibarra,Twins (A+),22,106.1,6.52,4.15,1.57,1.1,15.50%,9.80%,5.60%,0.301,1.71,0.341,67.90%,5.16,5.11,0.05,sa456481
Skyler Crawford,Brewers (A+),23,21.1,3.8,4.22,0.9,0.42,9.90%,11.00%,-1.10%,0.234,1.31,0.254,75.20%,3.38,5.12,-1.75,sa455558
Brian Budrow,Diamondbacks (A+),24,51.1,6.31,4.21,1.5,0.7,15.50%,10.30%,5.20%,0.301,1.68,0.349,66.00%,4.91,5.14,-0.23,sa502370
Kyle Morrison,Nationals (A+),23,7.1,8.59,6.14,1.4,1.23,18.40%,13.20%,5.30%,0.333,2.18,0.4,75.30%,4.91,5.14,-0.23,sa502744
Nate Newman,Tigers (A+),24,23.1,7.71,4.63,1.67,1.16,18.40%,11.00%,7.30%,0.316,1.8,0.375,77.90%,4.63,5.15,-0.52,sa454786
Stephen Kahn,Mariners (A+),27,43,6.49,3.56,1.82,0.63,15.70%,8.60%,7.10%,0.254,1.42,0.295,57.10%,5.02,5.16,-0.13,sa295723
Chuck Lofgren,Giants (A+),25,29.1,7.36,4.6,1.6,0.92,19.80%,12.40%,7.40%,0.198,1.23,0.228,75.50%,3.68,5.17,-1.49,sa262158
Buddy Boshers,Angels (A+),23,75.1,7.29,4.9,1.49,0.84,17.80%,12.00%,5.80%,0.292,1.71,0.348,72.40%,4.3,5.21,-0.91,8490
Greg Wilborn,Dodgers (A+),24,43.1,7.89,5.82,1.36,0.62,19.00%,14.00%,5.00%,0.284,1.75,0.352,60.20%,6.85,5.24,1.61,sa502032
Brad Stillings,Twins (A+),23,42.2,6.12,4.64,1.32,1.05,13.90%,10.60%,3.40%,0.315,1.88,0.353,60.00%,7.17,5.24,1.93,sa501518
Jerry Sullivan,Padres (A+),23,134.2,4.95,2.14,2.31,1.14,11.90%,5.20%,6.80%,0.314,1.6,0.337,55.10%,5.95,5.25,0.7,sa501200
Stephen Harrold,Giants (A+),22,23,9.39,5.09,1.85,1.17,22.40%,12.20%,10.30%,0.255,1.61,0.313,70.10%,5.48,5.25,0.23,sa526131
Edgar Olmos,Marlins (A+),21,127.2,7.12,5.71,1.25,0.92,16.10%,12.90%,3.20%,0.312,1.94,0.365,61.70%,6.63,5.27,1.36,10174
Ronny Morla,Mets (A+),23,11.2,6.94,6.17,1.13,0.77,12.90%,11.40%,1.40%,0.443,3,0.51,49.10%,13.89,5.27,8.61,sa393046
Stolmy Pimentel,Red Sox (A+),21,51.2,6.1,2.79,2.19,1.39,15.80%,7.20%,8.60%,0.254,1.28,0.273,71.70%,4.53,5.28,-0.75,6415
Santiago Casilla,Giants (A+),30,3,3,6,0.5,0,7.70%,15.40%,-7.70%,0.273,1.67,0.3,100.00%,0,5.28,-5.28,2873
Yoimer Camacho,Diamondbacks (A+),21,3,3,3,1,0,6.30%,6.30%,0.00%,0.5,2.67,0.539,44.40%,15,5.28,9.72,sa548061
Cristian Beltre,Diamondbacks (A+),26,44.1,8.53,6.9,1.24,0.61,18.90%,15.30%,3.60%,0.294,2.01,0.366,59.40%,6.7,5.3,1.4,sa393190
Harold Williams,Angels (A+),26,54.1,9.94,4.8,2.07,1.33,24.10%,11.70%,12.50%,0.283,1.67,0.358,63.10%,6.79,5.31,1.48,sa276672
Ryan Buch,White Sox (A+),23,56.2,7.62,3.65,2.09,1.59,20.00%,9.60%,10.40%,0.245,1.32,0.273,69.70%,4.92,5.31,-0.39,sa501589
Trey Watten,Brewers (A+),24,17.2,3.57,6.11,0.58,0,7.30%,12.50%,-5.20%,0.375,2.38,0.411,56.50%,8.66,5.31,3.35,sa454793
Daniel Perkins,Rockies (A+),25,102.2,6.05,4.82,1.25,0.61,14.70%,11.70%,3.00%,0.286,1.67,0.33,62.10%,6.22,5.33,0.89,sa502324
John Hesketh,Mariners (A+),25,33,9.27,2.45,3.78,1.64,22.70%,6.00%,16.70%,0.312,1.58,0.378,64.40%,6.82,5.34,1.48,sa501991
Gary Daley,Athletics (A+),25,33.2,5.88,3.21,1.83,1.07,15.90%,8.70%,7.30%,0.224,1.19,0.242,70.60%,3.21,5.34,-2.14,sa326695
Derek Eitel,Diamondbacks (A+),23,123,7.68,3.59,2.14,1.17,18.90%,8.80%,10.10%,0.311,1.66,0.368,64.00%,6.22,5.35,0.87,sa549271
Jandy Sena,Mariners (A+),21,55,4.58,3.27,1.4,0.82,10.80%,7.70%,3.10%,0.325,1.76,0.353,60.20%,6.22,5.37,0.85,sa549667
Omar Duran,Athletics (A+),21,6.1,4.26,7.11,0.6,0,12.00%,20.00%,-8.00%,0.1,1.11,0.118,85.70%,1.42,5.37,-3.95,sa503579
Chris Reed,Dodgers (A+),21,7,11.57,5.14,2.25,1.29,26.50%,11.80%,14.70%,0.31,1.86,0.421,63.50%,7.71,5.38,2.34,sa578869
Casey Beck,Blue Jays (A+),24,9,5,4,1.25,1,11.90%,9.50%,2.40%,0.27,1.56,0.29,66.20%,3,5.39,-2.39,sa327048
Scott Deal,Athletics (A+),24,64,6.05,3.66,1.65,0.84,14.50%,8.80%,5.70%,0.282,1.56,0.319,67.30%,4.78,5.42,-0.63,sa291452
Tyree Hayes,Reds (A+),22,36.2,7.61,4.17,1.82,1.23,18.20%,10.00%,8.20%,0.301,1.72,0.35,66.10%,5.15,5.42,-0.27,sa326873
Brandon Sage,Mets (A+),24,35,4.63,2.57,1.8,1.54,11.70%,6.50%,5.20%,0.278,1.43,0.283,74.50%,4.63,5.45,-0.82,sa503225
Bo Schultz,Athletics (A+),25,6.2,5.4,6.75,0.8,0,10.80%,13.50%,-2.70%,0.355,2.4,0.407,17.70%,14.85,5.45,9.4,5028
Wander Alvino,Astros (A+),24,73,9,6.29,1.43,0.86,21.40%,14.90%,6.40%,0.233,1.62,0.29,66.80%,4.19,5.45,-1.26,sa456067
