Name,Team,Age,PA,BB%,K%,BB/K,AVG,OBP,SLG,OPS,ISO,Spd,BABIP,wSB,wRC,wRAA,wOBA,wRC+,playerid
Juan Rivera,Diamondbacks (AAA),34,383,4.40%,7.80%,0.57,0.304,0.345,0.44,0.785,0.136,3.1,0.309,-0.2,52,3.7,0.352,108,843
Stefan Gartrell,Braves (AAA),29,285,9.10%,30.90%,0.3,0.267,0.344,0.424,0.767,0.157,2.9,0.373,0.1,38,5.6,0.352,117,sa326944
Bryan Petersen,Marlins (AAA),27,579,11.20%,20.20%,0.56,0.275,0.363,0.407,0.77,0.132,5.2,0.342,0.4,78,5.5,0.351,108,2567
Zach Walters,Nationals (AAA),23,521,3.80%,25.70%,0.15,0.253,0.286,0.517,0.803,0.265,4.9,0.285,-0.7,69,10.2,0.351,117,10622
Chris Dominguez,Giants (AAA),26,497,4.60%,22.50%,0.21,0.294,0.334,0.464,0.798,0.17,4.3,0.358,-1.6,67,4.5,0.351,107,9718
Hernan Iribarren,Rockies (AAA),29,286,8.00%,15.00%,0.53,0.312,0.367,0.407,0.775,0.095,5.8,0.362,0.3,38,2.5,0.351,107,4177
John Ryan Murphy,Yankees (AAA),22,257,8.90%,16.00%,0.56,0.27,0.342,0.43,0.773,0.161,1.4,0.304,-0.7,34,4.8,0.35,117,10346
Cord Phelps,Indians (AAA),26,287,9.40%,17.10%,0.55,0.267,0.333,0.443,0.776,0.176,3.3,0.295,-0.7,38,5.3,0.35,117,8631
Kevin Kouzmanoff,Marlins (AAA),31,241,5.80%,11.20%,0.52,0.294,0.344,0.44,0.785,0.147,2.6,0.307,0.3,32,2,0.35,107,5995
Jonathan Villar,Astros (AAA),22,386,8.30%,24.10%,0.34,0.277,0.341,0.442,0.784,0.165,8.1,0.358,3,52,3,0.35,106,10071
Johnny Giavotella,Royals (AAA),25,426,12.00%,13.80%,0.86,0.286,0.369,0.408,0.777,0.122,3.2,0.32,-0.3,56,3,0.348,106,6740
Andy Laroche,Blue Jays (AAA),29,413,9.00%,13.30%,0.67,0.271,0.339,0.433,0.772,0.162,2.9,0.285,-1.2,53,7,0.348,115,6444
Roberto Lopez,Angels (AAA),27,476,7.10%,15.50%,0.46,0.289,0.342,0.438,0.78,0.148,5.5,0.325,0.2,63,3,0.348,105,sa454598
Mike O'Neill,Cardinals (AAA),25,133,15.00%,8.30%,1.82,0.295,0.402,0.321,0.723,0.027,3,0.327,0.1,18,0.8,0.348,105,sa546800
Antoan Richardson,Twins (AAA),29,369,14.10%,19.00%,0.74,0.265,0.381,0.358,0.738,0.093,8.6,0.343,3.7,48,6.1,0.348,115,209
Juan Perez,Giants (AAA),26,409,3.70%,18.30%,0.2,0.291,0.323,0.466,0.789,0.175,7,0.337,0.8,54,2.5,0.347,105,5371
Jason Pridie,Orioles (AAA),29,531,8.10%,22.60%,0.36,0.269,0.333,0.434,0.767,0.165,5.6,0.329,0.2,68,8.7,0.347,115,4611
Daniel Robertson,Padres (AAA),27,565,10.60%,11.20%,0.95,0.285,0.371,0.384,0.756,0.099,7.6,0.32,1.7,74,3.3,0.347,105,6266
Jemile Weeks,Athletics (AAA),26,614,13.00%,16.10%,0.81,0.271,0.376,0.369,0.745,0.098,7.5,0.328,2.2,81,3.5,0.347,105,2498
Matt Laporta,Indians (AAA),28,184,9.20%,16.30%,0.57,0.238,0.31,0.476,0.785,0.238,1,0.23,-0.2,24,2.9,0.347,114,2280
Zelous Wheeler,Orioles (AAA),26,359,8.40%,15.30%,0.55,0.268,0.34,0.421,0.76,0.153,3.1,0.295,-0.4,46,5.5,0.346,114,8822
Micah Owings,Nationals (AAA),30,213,4.70%,33.30%,0.14,0.265,0.305,0.48,0.785,0.215,6.4,0.369,0.2,27,3.3,0.346,114,4253
Michael Martinez,Phillies (AAA),30,266,6.80%,13.90%,0.49,0.3,0.352,0.407,0.76,0.107,5.4,0.343,-1.1,34,4,0.346,113,7358
Stefen Romero,Mariners (AAA),24,411,6.80%,21.20%,0.32,0.277,0.331,0.448,0.779,0.171,5.5,0.331,-0.3,53,1.8,0.345,104,11746
Jamie Romak,Cardinals (AAA),27,518,9.50%,22.20%,0.43,0.242,0.322,0.461,0.782,0.218,4.2,0.275,0.6,67,2.3,0.345,104,5552
Jermaine Mitchell,- - -,28,383,9.70%,27.40%,0.35,0.268,0.341,0.418,0.759,0.15,8,0.368,0.4,49,5.7,0.345,113,sa326749
Tuffy Gosewisch,Diamondbacks (AAA),29,272,6.30%,14.70%,0.43,0.284,0.327,0.456,0.783,0.172,2.8,0.309,-0.3,35,1.1,0.345,103,5277
Andrew Romine,Angels (AAA),27,416,10.30%,16.30%,0.63,0.287,0.367,0.391,0.758,0.105,6.7,0.341,0.2,54,1.7,0.345,103,1159
Jeff Kobernus,Nationals (AAA),25,412,6.80%,14.30%,0.47,0.318,0.366,0.388,0.754,0.07,7.1,0.373,4.3,52,5.9,0.345,113,9591
Blake Lalli,Brewers (AAA),30,311,7.10%,21.90%,0.32,0.282,0.334,0.447,0.782,0.165,1.2,0.335,-0.1,40,1.2,0.345,103,9246
Robinson Chirinos,Rangers (AAA),29,311,12.20%,17.70%,0.69,0.257,0.356,0.4,0.756,0.143,4,0.294,0.3,40,1.2,0.345,103,3142
Eury Perez,Nationals (AAA),23,433,3.00%,14.80%,0.2,0.3,0.336,0.422,0.758,0.122,6.9,0.343,0.9,55,6.2,0.345,113,10299
Francisco Peguero,Giants (AAA),25,288,4.50%,17.70%,0.25,0.316,0.354,0.408,0.762,0.092,5.1,0.381,0.5,37,1,0.344,103,5496
Kevin Kiermaier,Rays (AAA),23,154,9.10%,16.90%,0.54,0.263,0.338,0.423,0.761,0.161,8.5,0.315,0.8,19,2.1,0.344,112,11038
Ty Wright,Cubs (AAA),28,259,8.50%,13.90%,0.61,0.28,0.344,0.427,0.77,0.147,2.8,0.306,-0.4,33,0.9,0.344,103,sa388992
Rich Poythress,Mariners (AAA),25,416,11.10%,18.50%,0.6,0.252,0.337,0.43,0.767,0.178,3.2,0.284,0,54,1.4,0.344,103,sa500800
Ben Broussard,Royals (AAA),36,226,9.70%,18.60%,0.52,0.295,0.363,0.395,0.758,0.1,1.2,0.358,-0.5,29,0.7,0.344,103,312
Brent Morel,White Sox (AAA),26,452,10.60%,23.00%,0.46,0.266,0.349,0.403,0.751,0.137,6,0.344,1.1,57,6.2,0.344,112,6402
Ryan Langerhans,Blue Jays (AAA),33,248,15.30%,27.80%,0.55,0.221,0.344,0.404,0.748,0.183,3.4,0.285,-0.9,31,3.2,0.343,112,98
Shane Peterson,Athletics (AAA),25,553,13.90%,23.00%,0.61,0.251,0.358,0.387,0.745,0.136,5,0.315,2.3,70,0.9,0.342,101,7423
Tyler Pastornicky,Braves (AAA),23,320,8.40%,14.70%,0.57,0.292,0.354,0.392,0.747,0.101,5.7,0.335,0.6,40,3.9,0.342,111,6777
Trevor Crowe,Astros (AAA),29,264,8.30%,12.90%,0.65,0.304,0.364,0.388,0.752,0.084,6.4,0.343,0,34,0.4,0.342,101,3402
Jim Negrych,Blue Jays (AAA),28,437,10.10%,14.40%,0.7,0.285,0.36,0.385,0.745,0.099,3.8,0.333,-1.1,54,5.3,0.342,111,sa326763
Elian Herrera,Dodgers (AAA),28,476,10.10%,16.00%,0.63,0.282,0.367,0.37,0.737,0.088,5.4,0.33,1.6,60,0.6,0.342,101,5432
Ryan Ortiz,Athletics (AAA),25,129,8.50%,18.60%,0.46,0.27,0.336,0.426,0.762,0.157,3.4,0.315,0,16,0.2,0.342,101,sa501529
Carlos Peguero,Mariners (AAA),26,505,8.30%,30.90%,0.27,0.26,0.321,0.46,0.781,0.2,4.9,0.346,-1.5,64,0.5,0.341,101,8760
Alfredo Marte,Diamondbacks (AAA),24,343,6.40%,18.40%,0.35,0.28,0.335,0.431,0.766,0.151,3.3,0.327,-0.2,43,0.3,0.341,101,5212
Brandon Laird,Astros (AAA),25,513,5.70%,17.00%,0.33,0.277,0.324,0.449,0.773,0.172,2.8,0.305,0,65,0.3,0.341,100,5476
Darin Ruf,Phillies (AAA),26,350,10.30%,25.10%,0.41,0.266,0.343,0.407,0.749,0.141,2.1,0.343,-1,43,3.9,0.341,110,9929
Jamie Hoffmann,Mets (AAA),28,395,5.60%,14.90%,0.37,0.277,0.327,0.436,0.762,0.159,4.8,0.308,1,50,-0.1,0.34,100,6461
Jimmy Swift,Angels (AAA),25,118,3.40%,22.90%,0.15,0.303,0.336,0.422,0.758,0.119,3.8,0.383,0.4,15,0,0.34,100,sa547025
David Freitas,Athletics (AAA),24,110,10.00%,12.70%,0.79,0.268,0.355,0.381,0.736,0.113,1.6,0.305,0,14,0,0.34,100,sa549143
Cody Overbeck,Phillies (AAA),27,482,5.80%,29.00%,0.2,0.255,0.307,0.45,0.757,0.195,2.1,0.324,-0.8,59,4.6,0.338,108,sa454914
Brett Carroll,Pirates (AAA),30,321,12.10%,23.10%,0.53,0.222,0.328,0.404,0.732,0.182,4.8,0.254,0.3,39,2.8,0.337,108,8066
Jake Smolinski,Marlins (AAA),24,357,10.40%,17.10%,0.61,0.258,0.345,0.401,0.746,0.143,5,0.294,1,44,-1,0.337,98,5408
Cole Figueroa,Rays (AAA),26,533,10.10%,5.60%,1.8,0.286,0.361,0.367,0.727,0.08,5.2,0.296,0.5,64,4.3,0.337,107,8790
Kyle Jensen,Marlins (AAA),25,226,7.50%,31.40%,0.24,0.233,0.293,0.485,0.778,0.252,3.2,0.285,0.1,28,-0.7,0.336,98,sa501667
Josh Fields,Phillies (AAA),30,411,6.80%,26.80%,0.25,0.289,0.337,0.406,0.743,0.117,5.4,0.395,0.4,49,3.1,0.336,107,7490
Hunter Morris,Brewers (AAA),24,546,7.90%,22.30%,0.35,0.247,0.31,0.457,0.766,0.209,3.7,0.28,0,66,-2.1,0.336,97,sa526553
Josh Fellhauer,Reds (AAA),25,289,12.10%,20.10%,0.6,0.268,0.359,0.358,0.717,0.089,2.8,0.33,-0.6,34,1.9,0.335,106,sa501503
Aaron Cunningham,Rangers (AAA),27,485,10.30%,17.30%,0.6,0.247,0.337,0.401,0.738,0.154,5.5,0.284,0.9,59,-2.3,0.334,96,4087
Mike Zunino,Mariners (AAA),22,229,7.40%,28.80%,0.26,0.227,0.297,0.478,0.775,0.251,5.1,0.269,-0.1,28,-1.1,0.334,96,13265
Melky Mesa,Yankees (AAA),26,332,3.30%,33.70%,0.1,0.261,0.295,0.452,0.747,0.191,7.1,0.361,1.5,39,2.1,0.334,106,447
Tim Beckham,Rays (AAA),23,522,8.40%,20.70%,0.41,0.276,0.342,0.387,0.729,0.111,6.9,0.348,0,62,3.2,0.334,106,7949
Matt Wallach,Dodgers (AAA),27,115,13.90%,21.70%,0.64,0.245,0.348,0.388,0.736,0.143,1.1,0.286,0,14,-0.6,0.334,96,sa389937
Ryan Rohlinger,Indians (AAA),29,370,9.70%,18.60%,0.52,0.266,0.353,0.367,0.719,0.1,2.9,0.325,-0.6,44,2.1,0.334,105,2621
Kentrail Davis,Brewers (AAA),25,223,9.90%,22.90%,0.43,0.27,0.353,0.367,0.72,0.097,6.2,0.357,-1.2,27,-1.2,0.333,96,sa390671
Luis Rodriguez,Angels (AAA),33,491,8.40%,9.80%,0.85,0.267,0.329,0.417,0.745,0.15,3.4,0.276,-1.7,59,-2.8,0.333,95,2364
Brendan Harris,- - -,32,136,14.70%,14.00%,1.05,0.237,0.36,0.342,0.702,0.105,1.4,0.261,-0.1,16,0.3,0.333,101,2178
Chris Marrero,Nationals (AAA),24,450,8.00%,14.90%,0.54,0.27,0.331,0.402,0.733,0.132,2.4,0.297,-0.9,53,2.4,0.333,105,2852
Alex Buchholz,Rangers (AAA),25,188,8.50%,16.00%,0.53,0.262,0.328,0.411,0.739,0.149,3.9,0.296,0.3,22,-1.2,0.333,95,sa454711
Justin Sellers,Dodgers (AAA),27,366,6.80%,14.80%,0.46,0.27,0.326,0.429,0.755,0.16,5.4,0.301,0.7,44,-2.4,0.332,95,4006
Chris Dickerson,Orioles (AAA),31,160,13.10%,21.90%,0.6,0.243,0.35,0.368,0.718,0.125,5.4,0.31,-0.4,19,0.7,0.332,104,7095
Jared Hoying,Rangers (AAA),24,196,3.10%,30.60%,0.1,0.266,0.291,0.473,0.764,0.207,7.3,0.347,-0.1,23,-1.3,0.332,95,sa548484
Engel Beltre,Rangers (AAA),23,439,6.40%,19.10%,0.33,0.292,0.34,0.398,0.738,0.107,4.6,0.351,-2.5,52,-3.1,0.332,94,4918
Travis Buck,Padres (AAA),29,135,5.20%,14.80%,0.35,0.256,0.296,0.464,0.76,0.208,2.1,0.265,0,16,-1,0.331,94,4646
Cameron Rupp,Phillies (AAA),24,194,5.20%,28.40%,0.18,0.269,0.309,0.423,0.732,0.154,1.9,0.352,-0.4,23,0.7,0.331,103,11146
Brian Barden,Dodgers (AAA),32,471,8.70%,14.00%,0.62,0.277,0.35,0.381,0.731,0.104,3.1,0.317,-0.4,55,-3.7,0.331,94,4429
Tony Campana,Diamondbacks (AAA),27,391,8.70%,19.70%,0.44,0.293,0.354,0.368,0.722,0.074,8.4,0.371,2.7,46,-3.1,0.331,94,4964
Jonathan Galvez,Padres (AAA),22,455,7.50%,22.90%,0.33,0.278,0.342,0.385,0.728,0.107,5.8,0.358,1.1,54,-3.6,0.331,94,sa502621
Jordan Brown,Marlins (AAA),29,324,7.40%,10.50%,0.71,0.289,0.346,0.385,0.731,0.096,1.6,0.318,-1,38,-2.6,0.33,94,4121
Derrick Mitchell,Phillies (AAA),26,122,9.00%,29.50%,0.31,0.248,0.311,0.422,0.733,0.174,4.9,0.324,0.5,14,0.4,0.33,103,sa295726
Will Rhymes,Nationals (AAA),30,530,12.30%,5.50%,2.24,0.274,0.36,0.349,0.709,0.075,4.2,0.283,-1.3,61,1.7,0.33,103,9802
Mike Costanzo,- - -,29,257,11.30%,27.60%,0.41,0.227,0.316,0.413,0.73,0.187,3.9,0.283,-0.2,30,0.8,0.33,103,3533
Adron Chambers,Cardinals (AAA),26,393,9.90%,19.10%,0.52,0.252,0.338,0.387,0.725,0.135,7.2,0.297,2.2,46,-3.3,0.33,93,7995
Moises Sierra,Blue Jays (AAA),24,412,3.90%,25.70%,0.15,0.261,0.309,0.422,0.731,0.161,7.4,0.331,0.4,48,1.2,0.33,103,6050
Andy Wilkins,White Sox (AAA),24,234,6.00%,22.20%,0.27,0.265,0.312,0.423,0.735,0.158,2.8,0.314,-0.2,27,0.6,0.33,102,11251
Chris Rahl,Nationals (AAA),29,419,2.40%,23.20%,0.1,0.293,0.308,0.431,0.739,0.138,6.6,0.363,0,48,1.1,0.329,102,sa291400
Russ Canzler,- - -,27,522,11.90%,19.30%,0.61,0.252,0.343,0.376,0.719,0.124,2.7,0.297,-0.8,60,1.3,0.329,102,8265
Denis Phipps,Reds (AAA),27,482,10.00%,20.50%,0.48,0.248,0.331,0.385,0.717,0.137,5.1,0.302,1.1,55,1.1,0.329,102,6968
Gregorio Petit,Padres (AAA),28,555,7.20%,13.50%,0.53,0.292,0.344,0.38,0.724,0.087,3.6,0.334,-0.6,64,-5.3,0.329,92,3812
Neftali Soto,Reds (AAA),24,495,5.30%,20.80%,0.25,0.271,0.313,0.414,0.727,0.143,2.6,0.317,-0.3,57,0.9,0.329,102,5663
Eric Fryer,Twins (AAA),27,243,14.40%,19.30%,0.74,0.215,0.339,0.365,0.704,0.15,7,0.252,1.3,28,0.4,0.328,102,8145
Brett Hayes,Royals (AAA),29,298,5.70%,21.50%,0.27,0.233,0.279,0.48,0.759,0.247,4.2,0.239,0.3,34,-2.9,0.328,92,4293
Corban Joseph,Yankees (AAA),24,213,9.90%,18.30%,0.54,0.239,0.329,0.383,0.712,0.144,4,0.273,0.2,24,0.3,0.328,101,5503
Mike Fontenot,Rays (AAA),33,470,7.90%,18.50%,0.43,0.264,0.335,0.379,0.714,0.115,4.8,0.322,0.3,53,0.6,0.328,101,3912
Ronnier Mustelier,Yankees (AAA),28,357,6.40%,12.30%,0.52,0.272,0.319,0.398,0.718,0.126,2.8,0.297,-0.4,40,0.3,0.327,101,sa601536
Carlos Triunfel,Mariners (AAA),23,413,4.10%,18.40%,0.22,0.282,0.328,0.394,0.723,0.112,5.1,0.34,-0.7,47,-4.4,0.327,91,193
Juan Centeno,Mets (AAA),23,237,5.10%,10.10%,0.5,0.305,0.346,0.371,0.717,0.066,3.8,0.339,-0.3,27,-2.6,0.327,91,7168
Jermaine Curtis,Cardinals (AAA),25,436,11.90%,12.20%,0.98,0.257,0.355,0.349,0.703,0.092,4.3,0.284,0.9,50,-4.8,0.327,91,7765
Mike Cervenak,Tigers (AAA),36,352,5.40%,10.80%,0.5,0.291,0.33,0.39,0.72,0.099,2.8,0.31,-0.2,40,0.1,0.327,100,3133
Josh Prince,Brewers (AAA),25,490,12.20%,21.40%,0.57,0.237,0.338,0.368,0.707,0.132,6.1,0.289,1.3,56,-5.6,0.326,91,6746
Matt Carson,Indians (AAA),32,490,8.00%,24.30%,0.33,0.252,0.322,0.394,0.717,0.142,5.2,0.315,0.7,55,0.1,0.326,100,4748
Mike Mccoy,Blue Jays (AAA),32,430,13.70%,15.80%,0.87,0.245,0.357,0.327,0.684,0.082,5.6,0.293,2.5,48,0,0.326,100,4583
Felix Pie,Pirates (AAA),28,396,9.30%,21.00%,0.45,0.251,0.325,0.39,0.715,0.138,7.9,0.307,3.6,44,-0.1,0.326,100,3751
Francisco Pena,Mets (AAA),23,236,4.20%,16.90%,0.25,0.257,0.294,0.459,0.752,0.202,3.3,0.272,0.1,27,-2.8,0.326,90,8298
Ruben Tejada,Mets (AAA),23,269,5.20%,11.20%,0.47,0.288,0.337,0.379,0.716,0.092,3.8,0.316,-0.4,31,-3.3,0.325,90,5519
James Beresford,Twins (AAA),24,222,7.20%,13.10%,0.55,0.298,0.355,0.343,0.698,0.045,5.5,0.347,-0.1,25,-0.1,0.325,100,sa392998
Greg Golson,- - -,27,200,5.50%,25.00%,0.22,0.259,0.312,0.416,0.728,0.157,8,0.331,1.2,22,-2.4,0.325,91,8074
Christian Colon,Royals (AAA),24,577,7.10%,9.90%,0.72,0.273,0.335,0.379,0.713,0.105,5.3,0.288,1,65,-7.2,0.325,90,11145
Jason Bourgeois,Rays (AAA),31,391,7.90%,9.70%,0.82,0.29,0.343,0.368,0.711,0.078,6.5,0.315,1.5,44,-0.3,0.325,99,2225
Logan Watkins,Cubs (AAA),23,472,11.00%,20.80%,0.53,0.243,0.333,0.379,0.711,0.136,5.7,0.3,-2.2,53,-6,0.325,90,4875
Ryan Jackson,Cardinals (AAA),25,510,10.20%,17.80%,0.57,0.278,0.352,0.346,0.698,0.068,4.3,0.338,1.6,57,-6.8,0.324,89,6596
Luis Jimenez,Angels (AAA),25,218,5.50%,11.90%,0.46,0.284,0.326,0.411,0.737,0.127,6.7,0.301,0.8,24,-3,0.324,89,6341
Yangervis Solarte,Rangers (AAA),25,577,6.80%,12.00%,0.57,0.276,0.323,0.403,0.727,0.127,2.9,0.294,0.4,65,-7.9,0.324,89,5352
Ruben Sosa,Astros (AAA),22,144,8.30%,24.30%,0.34,0.272,0.336,0.376,0.712,0.104,7.2,0.363,-1.1,16,-2,0.323,89,sa599247
Jared Goedert,Pirates (AAA),28,519,9.80%,21.20%,0.46,0.241,0.316,0.39,0.706,0.149,4.2,0.292,0.3,57,-1.3,0.323,98,sa327086
Addison Maruszak,Yankees (AAA),26,338,9.50%,17.20%,0.55,0.254,0.329,0.371,0.701,0.117,2.8,0.3,-0.8,37,-0.8,0.323,98,sa455124
Max Ramirez,Royals (AAA),28,467,9.90%,22.10%,0.45,0.263,0.336,0.375,0.711,0.112,1,0.324,-0.2,52,-6.7,0.323,89,5039
Ryan Lavarnway,Red Sox (AAA),25,214,11.70%,11.70%,1,0.25,0.346,0.35,0.696,0.1,1.4,0.268,-0.3,24,-0.6,0.323,98,8879
Edgar Gonzalez,Cubs (AAA),35,175,5.10%,22.30%,0.23,0.267,0.309,0.412,0.721,0.145,5.2,0.322,1.5,19,-2.6,0.322,88,2963
Jonathan Diaz,Red Sox (AAA),28,399,11.80%,16.80%,0.7,0.253,0.358,0.316,0.675,0.063,5.1,0.311,0.3,44,-1.2,0.322,97,4142
Nevin Ashley,Reds (AAA),28,278,11.20%,21.20%,0.53,0.235,0.328,0.374,0.702,0.139,4.1,0.286,0.1,30,-0.8,0.322,97,sa326761
Blake Tekotte,White Sox (AAA),26,338,9.20%,21.90%,0.42,0.236,0.319,0.389,0.708,0.152,6,0.3,0.1,37,-1.1,0.322,97,8810
Hainley Statia,Brewers (AAA),27,343,14.60%,13.40%,1.09,0.241,0.352,0.326,0.678,0.086,3,0.271,-1.2,38,-5.2,0.322,88,sa254151
Jose Martinez,Astros (AAA),27,333,4.80%,7.20%,0.67,0.282,0.316,0.41,0.726,0.128,2.7,0.285,-1,37,-5.2,0.321,88,sa291098
Alex Liddi,- - -,24,460,6.70%,31.30%,0.22,0.245,0.299,0.421,0.72,0.176,7,0.335,1.1,51,-4.5,0.321,91,5411
Kris Watts,Nationals (AAA),28,156,13.50%,16.00%,0.84,0.211,0.342,0.328,0.67,0.117,0.8,0.238,-0.2,17,-0.7,0.32,96,sa327874
Bryan Anderson,White Sox (AAA),26,235,10.20%,25.50%,0.4,0.224,0.302,0.4,0.702,0.176,4.3,0.278,0.2,25,-1.1,0.32,96,9871
Jon Singleton,Astros (AAA),21,294,15.60%,30.30%,0.52,0.22,0.34,0.347,0.687,0.127,2.2,0.314,0.1,32,-5,0.32,86,10441
Rob Johnson,Cardinals (AAA),30,221,10.90%,19.00%,0.57,0.236,0.317,0.395,0.712,0.159,3,0.264,-1,24,-3.8,0.319,86,8029
Paulo Orlando,Royals (AAA),27,326,6.70%,17.20%,0.39,0.276,0.326,0.379,0.705,0.102,5.7,0.323,0.1,35,-5.6,0.319,86,sa322953
Steve Lerud,Phillies (AAA),28,219,16.00%,22.80%,0.7,0.217,0.353,0.311,0.664,0.094,2.3,0.283,-0.1,23,-1.2,0.319,95,113
Drew Sutton,Red Sox (AAA),30,434,13.40%,18.00%,0.74,0.245,0.348,0.329,0.676,0.084,3.8,0.303,-0.5,46,-2.4,0.319,95,7430
Leury Garcia,- - -,22,240,6.30%,25.40%,0.25,0.265,0.314,0.395,0.708,0.13,8.3,0.348,1.1,26,-3.8,0.319,87,5913
Felix Perez,Reds (AAA),28,505,5.90%,18.00%,0.33,0.262,0.315,0.385,0.7,0.123,3.1,0.303,-1.7,54,-2.9,0.319,95,sa547904
Che-Hsuan Lin,Astros (AAA),24,433,13.90%,12.90%,1.07,0.234,0.356,0.309,0.665,0.074,5.5,0.267,0.5,47,-7.7,0.319,86,3734
Brandon Boggs,- - -,30,476,12.00%,26.10%,0.46,0.236,0.331,0.353,0.684,0.117,4.1,0.318,-1.3,51,-3,0.318,94,8021
Brian Fletcher,Royals (AAA),24,115,4.30%,28.70%,0.15,0.25,0.287,0.435,0.722,0.185,3.6,0.31,0.2,12,-2.2,0.317,85,sa526538
Todd Cunningham,Braves (AAA),24,487,8.40%,12.70%,0.66,0.265,0.342,0.333,0.675,0.068,6.5,0.305,0.6,51,-3.4,0.317,94,10822
Hiroyuki Nakajima,Athletics (AAA),30,384,6.00%,21.60%,0.28,0.283,0.331,0.367,0.698,0.084,2.9,0.351,0,41,-7.4,0.317,85,14446
Brian Bixler,Mets (AAA),30,345,7.50%,25.80%,0.29,0.259,0.323,0.372,0.695,0.113,5,0.346,-0.5,37,-6.7,0.317,84,8055
Ydwin Villegas,Giants (AAA),22,116,7.80%,24.10%,0.32,0.274,0.336,0.349,0.685,0.075,3.7,0.372,0,12,-2.3,0.316,84,sa502602
Jonathan Schoop,Orioles (AAA),21,289,4.50%,19.00%,0.24,0.256,0.301,0.396,0.697,0.141,2,0.29,-0.9,30,-2.2,0.316,93,11265
Chris Gimenez,Rays (AAA),30,375,15.20%,16.80%,0.9,0.224,0.35,0.305,0.656,0.081,2.2,0.27,-0.7,39,-3,0.316,93,7324
Scooter Gennett,Brewers (AAA),23,349,6.00%,16.90%,0.36,0.28,0.327,0.371,0.697,0.09,6.5,0.333,-0.4,37,-7.1,0.316,84,10339
Tim Wheeler,Rockies (AAA),25,440,7.50%,19.80%,0.38,0.262,0.33,0.355,0.685,0.093,5.6,0.324,-0.9,46,-9.1,0.315,84,sa500746
Tyler Greene,- - -,29,274,6.60%,26.60%,0.25,0.256,0.316,0.376,0.692,0.12,6.4,0.347,0.5,29,-2.3,0.315,93,4675
Evan Frey,- - -,27,324,13.00%,16.70%,0.78,0.258,0.354,0.305,0.66,0.047,6.1,0.318,1.6,34,-4.9,0.314,87,sa390638
Nate Spears,Indians (AAA),28,237,13.50%,21.10%,0.64,0.224,0.335,0.337,0.671,0.112,5.4,0.276,0.1,24,-2.2,0.314,92,6026
John Hester,Angels (AAA),29,284,9.50%,26.40%,0.36,0.237,0.307,0.391,0.699,0.154,4.8,0.301,0.1,30,-6.1,0.314,83,877
Mike Mcdade,- - -,24,473,7.60%,25.40%,0.3,0.25,0.313,0.371,0.684,0.121,1.7,0.321,-0.3,49,-4.6,0.313,91,sa389194
Justin Christian,Cardinals (AAA),33,411,7.50%,10.70%,0.7,0.27,0.332,0.353,0.685,0.083,5.4,0.299,0.9,43,-9.1,0.313,82,8297
Manny Ramirez,Rangers (AAA),41,119,8.40%,11.80%,0.71,0.259,0.328,0.37,0.698,0.111,0.2,0.275,0,12,-2.7,0.313,82,210
Clint Robinson,Blue Jays (AAA),28,130,14.60%,25.40%,0.58,0.213,0.323,0.352,0.675,0.139,1.2,0.276,-0.1,13,-1.3,0.313,91,6908
Chris Parmelee,Twins (AAA),25,198,11.10%,16.20%,0.69,0.231,0.318,0.37,0.688,0.139,4,0.264,0,20,-2,0.313,91,2554
Bryan Holaday,Tigers (AAA),25,320,5.60%,17.80%,0.32,0.26,0.312,0.372,0.684,0.111,2.2,0.309,-0.7,33,-3.3,0.313,91,11287
Josh Bell,- - -,26,210,13.30%,21.40%,0.62,0.226,0.324,0.356,0.68,0.13,1.5,0.265,-0.2,21,-2.2,0.313,91,2510
Ricardo Nanita,Blue Jays (AAA),32,144,5.60%,15.30%,0.36,0.261,0.301,0.388,0.689,0.127,3.4,0.297,0.1,15,-1.6,0.312,90,sa225794
Bobby Wilson,Yankees (AAA),30,253,12.60%,15.00%,0.84,0.208,0.311,0.361,0.672,0.153,1.4,0.22,-0.3,26,-2.8,0.312,90,6564
Jeremy Hazelbaker,Red Sox (AAA),25,480,7.50%,27.30%,0.27,0.257,0.313,0.374,0.687,0.117,6.9,0.34,4.1,49,-5.4,0.311,90,sa501446
Ryan Goins,Blue Jays (AAA),25,418,6.90%,20.30%,0.34,0.257,0.311,0.369,0.679,0.111,2.8,0.316,-1.8,42,-4.8,0.311,90,9807
Anthony Aliotti,Athletics (AAA),26,171,8.80%,25.70%,0.34,0.266,0.329,0.344,0.674,0.078,2.5,0.358,-0.1,17,-4.2,0.311,81,sa501732
Gorkys Hernandez,- - -,25,475,6.30%,26.30%,0.24,0.263,0.318,0.367,0.685,0.105,7,0.354,-0.5,48,-11.6,0.311,81,4146
Brandon Bantz,Mariners (AAA),26,137,8.00%,19.70%,0.41,0.252,0.324,0.35,0.673,0.098,3.6,0.309,-1.4,14,-3.4,0.311,81,9442
Buck Britton,Orioles (AAA),27,243,7.00%,13.20%,0.53,0.255,0.313,0.368,0.681,0.114,1.6,0.274,-0.5,24,-2.9,0.311,89,sa455619
Jimmy Gallagher,White Sox (AAA),27,322,9.60%,31.40%,0.31,0.245,0.327,0.333,0.66,0.089,4.5,0.369,0.2,32,-4.1,0.31,89,sa389255
