Name,Team,Age,PA,BB%,K%,BB/K,AVG,OBP,SLG,OPS,ISO,Spd,BABIP,wSB,wRC,wRAA,wOBA,wRC+,playerid
Daniel Bowman,Diamondbacks (A),24,112,2.70%,26.80%,0.1,0.267,0.304,0.467,0.77,0.2,7.2,0.333,0.2,15,2.2,0.346,117,sa577801
Marc Wik,Astros (A),21,242,12.00%,22.70%,0.53,0.252,0.343,0.408,0.751,0.155,7.3,0.32,-0.7,33,4.6,0.346,116,sa599184
Blake Brown,Braves (A),23,256,14.10%,27.30%,0.51,0.239,0.352,0.385,0.737,0.147,6.8,0.333,1,34,3.4,0.346,111,sa503700
Bryan Haar,Twins (A),24,439,6.80%,28.90%,0.24,0.267,0.319,0.446,0.765,0.18,3.9,0.351,-0.7,59,8.2,0.345,116,sa547007
Travis Demeritte,Rangers (A),19,466,10.70%,36.70%,0.29,0.211,0.31,0.45,0.76,0.239,5.8,0.286,0.1,62,5.7,0.344,110,sa737533
Tanner Mathis,Astros (A),23,141,14.20%,16.30%,0.87,0.261,0.371,0.353,0.724,0.092,6.9,0.323,0.5,19,2.5,0.344,115,sa658631
Tyler Gibson,Tigers (A),21,109,14.70%,30.30%,0.48,0.272,0.385,0.337,0.722,0.065,3.7,0.424,-0.9,15,1.9,0.344,115,sa600814
Joe Decarlo,Mariners (A),20,317,11.40%,26.50%,0.43,0.246,0.351,0.381,0.732,0.134,2.1,0.335,-0.5,42,5.4,0.343,115,sa657935
Victor Caratini,- - -,20,423,9.00%,16.30%,0.55,0.277,0.346,0.402,0.748,0.125,4.1,0.324,-0.5,56,5.1,0.343,110,sa737618
Chad Christensen,Twins (A),23,553,7.60%,24.10%,0.32,0.272,0.339,0.404,0.744,0.132,8.2,0.351,3.8,73,9.1,0.342,114,sa659001
Adam Engel,White Sox (A),22,341,8.50%,25.20%,0.34,0.261,0.334,0.41,0.745,0.15,8.7,0.344,0.7,45,3.5,0.342,108,sa709002
Jimmy Rider,Red Sox (A),24,416,13.90%,17.10%,0.82,0.256,0.368,0.351,0.718,0.095,4.8,0.309,0.1,55,4.1,0.341,108,sa658768
Bo Greenwell,Red Sox (A),25,135,8.10%,15.60%,0.52,0.275,0.333,0.417,0.75,0.142,7,0.303,0.5,18,1.3,0.341,108,sa390607
Reymond Nunez,Yankees (A),23,137,6.60%,26.30%,0.25,0.234,0.307,0.444,0.75,0.21,4.5,0.289,0.1,18,1.3,0.341,108,sa505516
David Denson,Brewers (A),18,269,16.00%,29.70%,0.54,0.243,0.364,0.35,0.714,0.106,3.9,0.359,-0.7,35,4.1,0.341,113,sa738130
Matthew Oberste,Mets (A),22,364,5.20%,18.70%,0.28,0.274,0.32,0.435,0.754,0.161,4.4,0.319,-0.4,48,3.4,0.341,108,sa737845
Carlos Lopez,Nationals (A),24,300,11.00%,18.00%,0.61,0.26,0.337,0.408,0.745,0.149,3.1,0.3,-0.4,39,2.7,0.34,107,sa658191
Marcus Littlewood,Mariners (A),22,337,11.90%,17.20%,0.69,0.25,0.341,0.394,0.735,0.144,4.7,0.284,0.3,44,4.9,0.34,113,sa548261
Connor Lien,Braves (A),20,345,6.10%,24.30%,0.25,0.275,0.337,0.398,0.735,0.123,6.8,0.36,1.3,45,3,0.34,107,sa658195
Jose Mayorga,Phillies (A),21,108,12.00%,10.20%,1.18,0.286,0.389,0.308,0.697,0.022,4.6,0.321,0.1,14,0.9,0.34,107,sa546526
Mason Katz,Cardinals (A),23,287,10.10%,22.00%,0.46,0.212,0.308,0.432,0.74,0.22,3.1,0.224,-0.3,37,4,0.339,112,sa621660
Logan Vick,Indians (A),23,70,15.70%,21.40%,0.73,0.237,0.357,0.356,0.713,0.119,4.8,0.302,-1.2,9,0.9,0.338,112,sa579780
Gavin Cecchini,Mets (A),20,259,9.70%,15.80%,0.61,0.259,0.333,0.408,0.741,0.149,7.7,0.299,0.8,33,1.9,0.338,106,sa657876
Aaron Barbosa,Mariners (A),22,362,11.90%,13.00%,0.91,0.293,0.379,0.331,0.71,0.038,7.2,0.343,5.4,47,4.7,0.338,111,sa621576
Mitch Nay,Blue Jays (A),20,518,7.50%,15.30%,0.49,0.285,0.342,0.389,0.731,0.104,4.3,0.335,0.3,67,6.6,0.338,111,sa657873
Paul Hoenecke,Dodgers (A),23,539,8.70%,18.40%,0.47,0.247,0.315,0.425,0.741,0.178,4,0.278,-0.1,69,6.2,0.336,110,sa546964
Cole Sturgeon,Red Sox (A),22,206,7.80%,15.00%,0.52,0.284,0.348,0.372,0.72,0.087,4.3,0.329,0.2,26,1.1,0.336,105,sa709546
Zach Kapstein,Red Sox (A),22,231,10.40%,32.90%,0.32,0.28,0.362,0.345,0.707,0.065,4.1,0.44,-0.2,29,1.2,0.336,104,sa550218
Jon Leroux,Mets (A),23,107,8.40%,28.00%,0.3,0.227,0.299,0.443,0.742,0.216,4.1,0.286,0,14,0.6,0.336,104,sa658903
Dustin Fowler,Yankees (A),19,272,4.80%,19.50%,0.25,0.257,0.292,0.459,0.751,0.202,5.8,0.291,-0.4,34,1.4,0.335,104,sa738241
Rafael Bautista,Nationals (A),21,543,6.10%,13.30%,0.46,0.29,0.341,0.382,0.723,0.092,8.5,0.328,7.1,68,2.6,0.335,104,sa657400
Brandon Dailey,Reds (A),22,59,8.50%,33.90%,0.25,0.216,0.31,0.412,0.722,0.196,2.6,0.286,0,7,0.6,0.335,109,sa549949
L.B. Dantzler,Blue Jays (A),23,191,13.10%,11.00%,1.19,0.248,0.351,0.366,0.717,0.118,2.4,0.264,-0.1,24,2,0.334,109,sa738895
Daniel Bethea,Red Sox (A),24,66,6.10%,13.60%,0.44,0.29,0.333,0.387,0.72,0.097,2.4,0.314,-0.5,8,0.3,0.334,103,sa738923
Michael O'Neill,Yankees (A),22,553,7.60%,24.10%,0.32,0.256,0.333,0.384,0.717,0.129,8.1,0.33,4.2,69,2,0.333,103,sa550175
Codey Mcelroy,Braves (A),21,54,9.30%,29.60%,0.31,0.217,0.333,0.37,0.703,0.152,5.6,0.286,0.4,7,0.2,0.333,103,sa829479
Jeremy Sy,Giants (A),24,397,12.60%,23.40%,0.54,0.216,0.324,0.393,0.718,0.178,6.5,0.256,-0.4,49,1.3,0.333,103,sa658194
Kean Wong,Rays (A),19,454,5.90%,16.10%,0.37,0.306,0.347,0.37,0.717,0.064,5.2,0.364,-0.4,57,4.1,0.333,108,sa737841
Rodney Price,Giants (A),22,51,5.90%,21.60%,0.27,0.25,0.353,0.341,0.694,0.091,8.4,0.333,0.4,6,0.2,0.333,102,sa830773
Brandon Trinkwon,Dodgers (A),22,373,14.50%,10.50%,1.38,0.247,0.359,0.338,0.697,0.091,4.8,0.272,0.5,47,3.3,0.332,108,sa709596
Christian Stringer,White Sox (A),24,322,7.10%,15.80%,0.45,0.259,0.315,0.413,0.728,0.154,5.7,0.284,0.8,40,0.7,0.332,102,sa738190
Rowan Wick,Cardinals (A),21,157,8.30%,38.20%,0.22,0.22,0.299,0.433,0.732,0.213,7.8,0.333,0.8,20,1.3,0.332,107,sa549441
Tanner Krietemeier,Braves (A),22,77,15.60%,15.60%,1,0.254,0.377,0.302,0.678,0.048,4.1,0.308,-0.3,9,0.2,0.331,102,sa829422
James Ramsay,Astros (A),22,509,11.60%,19.80%,0.58,0.247,0.339,0.373,0.713,0.127,8.3,0.31,3.6,63,4.1,0.331,107,sa550086
Jose Munoz,Diamondbacks (A),20,341,9.10%,25.80%,0.35,0.246,0.32,0.402,0.722,0.156,3.5,0.311,-0.3,42,2.7,0.331,107,sa657976
Dominic Ficociello,Tigers (A),22,580,6.90%,20.00%,0.34,0.275,0.334,0.379,0.714,0.104,5.2,0.341,-1.2,72,4.5,0.331,107,sa549668
Juan Avila,Marlins (A),22,328,7.60%,17.70%,0.43,0.248,0.329,0.388,0.717,0.14,3.9,0.291,0,40,0.6,0.331,101,sa503731
JaDamion Williams,Twins (A),23,298,9.70%,23.80%,0.41,0.245,0.33,0.383,0.713,0.138,6.5,0.323,0.5,37,2.3,0.331,106,sa548483
Brian Holberton,Astros (A),22,334,9.90%,12.60%,0.79,0.253,0.33,0.38,0.711,0.128,2.2,0.276,-0.5,41,2.5,0.331,106,sa737846
J.T. Riddle,Marlins (A),22,477,5.50%,11.50%,0.47,0.28,0.323,0.4,0.723,0.12,5.4,0.3,0.3,58,0.5,0.33,101,sa550025
Christopher Mcfarland,Brewers (A),21,438,5.50%,20.10%,0.27,0.284,0.331,0.388,0.719,0.104,6.8,0.348,2.2,54,3.1,0.33,106,sa599111
Brett Booth,Astros (A),23,205,8.80%,25.40%,0.35,0.242,0.322,0.39,0.712,0.148,4.5,0.31,0.4,25,1.4,0.33,106,sa709013
Rafael Neda,Brewers (A),25,335,10.10%,9.00%,1.13,0.254,0.352,0.341,0.694,0.087,3,0.272,-0.7,41,2.3,0.33,106,sa546791
Jamodrick Mcgruder,Reds (A),22,416,13.90%,17.80%,0.78,0.235,0.347,0.35,0.697,0.115,6.3,0.283,-1,51,2.9,0.33,106,sa621639
Joey Curletta,Dodgers (A),20,568,7.20%,19.50%,0.37,0.277,0.333,0.38,0.713,0.103,4.1,0.338,-0.8,70,3.9,0.33,106,sa658025
Ross Wilson,Braves (A),25,323,9.00%,17.60%,0.51,0.244,0.327,0.396,0.723,0.153,4.5,0.274,-0.4,39,0.2,0.33,100,sa545418
Wyatt Mathisen,Pirates (A),20,419,7.90%,12.90%,0.61,0.28,0.344,0.36,0.704,0.08,4.5,0.318,0.1,51,0.2,0.329,100,sa657937
Kawika Emsley-Pai,Pirates (A),25,157,17.80%,22.90%,0.78,0.205,0.357,0.32,0.677,0.115,1.7,0.259,-0.3,19,0.1,0.329,100,sa548473
Ryan Jones,Giants (A),23,186,15.60%,18.80%,0.83,0.242,0.361,0.32,0.681,0.078,3.3,0.305,-0.8,23,0,0.329,100,sa621379
Tyler Wade,Yankees (A),19,576,9.90%,20.50%,0.48,0.272,0.35,0.349,0.699,0.077,6.2,0.349,-1.5,70,0.1,0.329,100,sa737878
Max Murphy,Twins (A),21,137,5.80%,29.20%,0.2,0.242,0.314,0.395,0.709,0.153,2.7,0.325,-0.2,17,0.8,0.329,105,sa827182
Edwin Espinal,Pirates (A),20,510,5.30%,13.90%,0.38,0.283,0.327,0.385,0.713,0.102,2.3,0.318,-0.5,62,-0.1,0.328,100,sa596971
Raphael Rhymes,Tigers (A),24,593,8.80%,12.50%,0.7,0.256,0.329,0.381,0.71,0.125,3.3,0.28,-1.8,72,3.4,0.328,105,sa599518
Jeimer Candelario,Cubs (A),20,263,6.80%,17.10%,0.4,0.25,0.3,0.426,0.727,0.176,3.9,0.284,-0.5,32,1.5,0.328,105,sa596954
Daniel Lockhart,Cubs (A),21,368,9.00%,12.80%,0.7,0.284,0.348,0.364,0.712,0.08,6.5,0.327,0.3,45,2,0.328,105,sa598065
Kody Eaves,Angels (A),20,587,4.90%,24.20%,0.2,0.268,0.308,0.415,0.724,0.148,7,0.342,0.8,71,3.1,0.328,104,sa658290
Andrew Pullin,Phillies (A),20,544,7.50%,17.50%,0.43,0.27,0.332,0.374,0.706,0.104,3.9,0.317,-2.1,65,-0.5,0.328,99,sa658016
Grant Fink,Indians (A),23,474,12.90%,36.70%,0.35,0.225,0.326,0.374,0.7,0.149,2.5,0.353,-0.5,57,2.3,0.327,104,sa738256
Zachary Green,Phillies (A),20,358,6.70%,18.20%,0.37,0.268,0.316,0.402,0.718,0.134,5.2,0.313,0.8,43,-0.5,0.327,99,sa657973
Miguel Andujar,Yankees (A),19,527,6.60%,15.70%,0.42,0.267,0.318,0.397,0.715,0.13,5.2,0.302,0.3,63,-0.7,0.327,99,sa659185
Alex Swim,Twins (A),23,257,5.80%,10.10%,0.58,0.311,0.352,0.349,0.7,0.038,1.8,0.346,-0.9,31,1.2,0.327,104,sa621599
Sean Godfrey,Braves (A),22,153,4.60%,17.60%,0.26,0.275,0.313,0.408,0.722,0.134,9.3,0.321,2.1,18,-0.3,0.327,99,sa829487
Carlos Franco,Braves (A),22,491,9.20%,17.10%,0.54,0.255,0.324,0.379,0.704,0.124,4.9,0.296,0.3,59,-0.9,0.326,98,sa506528
Benjamin Carhart,Cubs (A),24,434,8.50%,9.20%,0.93,0.269,0.339,0.36,0.699,0.091,3.2,0.286,0.1,52,1.8,0.326,104,sa549450
Vaughn Bryan,Cardinals (A),21,350,7.70%,20.90%,0.37,0.262,0.326,0.382,0.707,0.12,7.1,0.337,-0.7,42,1.3,0.326,103,sa738672
Ryan Miller,Padres (A),21,337,5.60%,20.50%,0.28,0.243,0.304,0.407,0.711,0.164,2.3,0.274,-0.3,40,1.2,0.325,103,sa738892
Samuel Hiciano,Phillies (A),20,362,6.40%,23.80%,0.27,0.255,0.306,0.409,0.715,0.155,4.3,0.314,-2.4,43,-1.1,0.325,98,sa657469
Carlos Garcia,Royals (A),22,311,7.70%,15.80%,0.49,0.272,0.34,0.355,0.695,0.083,7.9,0.323,3.9,37,-0.9,0.325,98,sa506356
Jason Leblebijian,Blue Jays (A),23,364,7.70%,19.50%,0.39,0.248,0.322,0.378,0.7,0.13,5.9,0.3,-0.9,43,1.1,0.325,103,sa658622
Kevin Mager,Red Sox (A),25,295,11.50%,20.70%,0.56,0.23,0.322,0.377,0.699,0.148,2.4,0.275,-0.2,35,-0.9,0.325,97,sa621502
David Harris,Blue Jays (A),22,241,2.90%,25.70%,0.11,0.254,0.301,0.406,0.708,0.152,7.6,0.327,-0.5,29,0.6,0.324,102,sa738643
Zach Osborne,Rockies (A),24,271,7.70%,8.10%,0.95,0.268,0.339,0.351,0.689,0.082,4,0.288,-1.5,32,-1,0.324,97,sa577885
James Yezzo,Nationals (A),22,493,4.10%,15.60%,0.26,0.27,0.306,0.406,0.712,0.135,2.9,0.299,-1.4,58,-1.9,0.324,97,sa737918
Dylan Cozens,Phillies (A),20,556,7.20%,26.40%,0.27,0.248,0.303,0.415,0.717,0.167,6.9,0.314,1.3,65,-2.3,0.324,97,sa657955
Michael Fish,Angels (A),23,469,6.40%,16.60%,0.38,0.252,0.306,0.402,0.708,0.15,5.7,0.287,0.3,55,0.9,0.323,102,sa738617
Kenneth Diekroeger,Royals (A),23,209,5.30%,16.30%,0.32,0.265,0.309,0.402,0.711,0.138,5.2,0.292,-0.2,24,-0.9,0.323,96,sa500843
Colton Plaia,Mets (A),23,308,9.10%,22.10%,0.41,0.261,0.332,0.36,0.693,0.099,3.3,0.328,0,36,-1.4,0.323,96,sa658920
Dan Collins,Pirates (A),23,310,8.10%,20.00%,0.4,0.259,0.331,0.363,0.694,0.104,4,0.314,0.4,36,-1.4,0.323,96,sa738271
Jacob Hannemann,Cubs (A),23,386,8.00%,19.90%,0.4,0.254,0.321,0.377,0.698,0.123,8.9,0.309,4.7,46,0.6,0.323,101,sa550326
Pat Blair,Rays (A),22,391,11.30%,15.30%,0.73,0.252,0.341,0.344,0.685,0.092,6.1,0.298,0.7,46,0.6,0.323,101,sa620945
Santiago Nessy,Blue Jays (A),21,168,10.70%,20.80%,0.51,0.243,0.333,0.351,0.685,0.108,3.8,0.313,0,20,0.2,0.322,101,sa547792
Gosuke Katoh,Yankees (A),19,465,15.30%,30.50%,0.5,0.222,0.345,0.326,0.671,0.104,7,0.339,-0.6,54,-2.5,0.322,96,sa737619
Champ Stuart,Mets (A),21,330,10.90%,29.40%,0.37,0.256,0.341,0.34,0.682,0.084,8.9,0.37,3.9,38,-1.8,0.322,96,sa737827
Juniel Querecuto,Rays (A),21,387,6.50%,11.40%,0.57,0.291,0.339,0.35,0.689,0.059,3.5,0.327,-1.1,45,0.3,0.322,101,sa549536
Alexander Simon,Rays (A),21,466,5.40%,23.60%,0.23,0.281,0.323,0.374,0.698,0.093,4.8,0.367,-0.6,55,0.3,0.322,101,sa596866
John Polonius,Giants (A),23,164,7.90%,13.40%,0.59,0.257,0.342,0.336,0.677,0.079,6.3,0.288,0,19,-0.9,0.322,95,sa599310
Torsten Boss,Indians (A),23,150,14.70%,29.30%,0.5,0.198,0.327,0.357,0.684,0.159,3.3,0.269,-0.8,18,0.1,0.322,100,sa621486
Carson Kelly,Cardinals (A),19,415,8.90%,13.00%,0.69,0.248,0.326,0.366,0.692,0.118,3.9,0.274,0.1,49,0.2,0.321,100,sa657963
Richard Stock,Indians (A),23,197,3.00%,20.30%,0.15,0.261,0.296,0.413,0.709,0.152,3.7,0.31,-0.2,23,0.1,0.321,100,sa503673
Dominic Smith,Mets (A),19,518,9.80%,14.90%,0.66,0.271,0.344,0.338,0.683,0.067,3.1,0.321,-1,60,-3.1,0.321,95,sa737502
Anthony Bemboom,Angels (A),24,65,6.20%,10.80%,0.57,0.217,0.277,0.433,0.71,0.217,7.3,0.216,0.2,8,0,0.321,100,sa579274
Tanner Vavra,Twins (A),24,327,8.00%,21.10%,0.38,0.258,0.345,0.326,0.671,0.068,4.9,0.34,0.1,38,0,0.321,100,sa738431
Salvatore Giardina,Braves (A),22,142,7.00%,21.10%,0.33,0.266,0.338,0.336,0.674,0.07,1.7,0.333,-1,16,-0.9,0.32,95,sa829575
Justin Atkinson,Blue Jays (A),20,289,5.90%,18.70%,0.31,0.291,0.336,0.355,0.69,0.064,3.9,0.355,-0.9,34,-0.1,0.32,100,sa599300
Zach Larson,Twins (A),20,168,6.00%,20.80%,0.29,0.265,0.325,0.358,0.683,0.093,4.9,0.336,0.8,19,-0.3,0.319,99,sa658498
David Mayfield,Astros (A),23,163,8.00%,16.00%,0.5,0.265,0.325,0.367,0.693,0.102,4,0.306,0,19,-0.3,0.318,98,sa739543
Oscar Hernandez,Rays (A),20,397,6.30%,19.60%,0.32,0.249,0.301,0.401,0.701,0.152,4.6,0.289,-1.9,45,-0.8,0.318,98,sa546558
Wilman Rodriguez,Nationals (A),23,208,4.30%,15.90%,0.27,0.257,0.302,0.393,0.695,0.136,6.6,0.295,0.5,23,-1.7,0.318,93,sa597512
Carlton Daal,Reds (A),20,370,5.10%,16.20%,0.32,0.296,0.334,0.351,0.685,0.055,6.3,0.356,1.3,42,-0.8,0.318,98,sa729572
Connor Oliver,Braves (A),20,455,8.40%,20.90%,0.4,0.252,0.327,0.351,0.677,0.099,6.9,0.32,-1.1,51,-4,0.318,93,sa738298
Devan Ahart,Dodgers (A),21,72,1.40%,11.10%,0.13,0.304,0.31,0.391,0.701,0.087,4.7,0.339,0.6,8,-0.2,0.318,98,sa829229
Phillip Pohl,Athletics (A),23,284,3.50%,16.90%,0.21,0.238,0.312,0.369,0.681,0.131,3.7,0.273,0.3,32,-0.7,0.318,98,sa526886
Jamie Westbrook,Diamondbacks (A),19,561,6.80%,17.50%,0.39,0.259,0.314,0.375,0.689,0.116,4.7,0.303,-0.1,64,-1.5,0.317,98,sa737824
Zach Cone,Rangers (A),24,125,8.00%,23.20%,0.34,0.215,0.32,0.346,0.666,0.131,3.5,0.263,-0.7,14,-1.2,0.316,92,sa454512
Lonnie Kauppila,Mariners (A),22,177,6.80%,11.30%,0.6,0.281,0.335,0.338,0.673,0.056,2.8,0.321,-0.5,20,-0.6,0.316,97,sa550180
Narciso Mesa,Nationals (A),22,305,3.30%,17.00%,0.19,0.273,0.303,0.388,0.691,0.115,7.3,0.32,2.1,34,-3.1,0.316,92,sa548036
Craig Massoni,Giants (A),22,169,8.90%,26.60%,0.33,0.255,0.325,0.346,0.672,0.092,3.7,0.355,0.3,19,-1.7,0.316,92,sa738531
Omar Garcia,Brewers (A),20,456,7.70%,16.90%,0.45,0.263,0.342,0.322,0.664,0.059,7,0.325,0.1,51,-1.8,0.316,97,sa737858
Ronard Castillo,Cardinals (A),22,375,6.10%,20.00%,0.31,0.259,0.307,0.386,0.693,0.127,2.7,0.312,-0.3,42,-1.5,0.316,97,sa549224
Ryan Gebhardt,Diamondbacks (A),22,90,7.80%,14.40%,0.54,0.266,0.322,0.367,0.689,0.101,6.1,0.304,0.2,10,-0.4,0.315,96,sa738165
Tim Roberson,Red Sox (A),24,296,8.10%,21.60%,0.38,0.238,0.304,0.387,0.691,0.149,1.2,0.283,-0.1,33,-3.1,0.315,91,sa546786
Zack Granite,Twins (A),21,85,4.70%,9.40%,0.5,0.291,0.321,0.367,0.689,0.076,5.6,0.319,-1.4,10,-0.4,0.315,96,sa738899
Samuel Diaz,Reds (A),23,209,8.10%,8.60%,0.94,0.259,0.317,0.365,0.682,0.106,6.4,0.279,0.8,23,-0.9,0.315,96,sa506259
Jack Reinheimer,Mariners (A),21,488,8.00%,15.60%,0.51,0.264,0.333,0.335,0.668,0.071,7.4,0.314,3,54,-2.4,0.314,96,sa549854
Ian Miller,Mariners (A),22,185,8.60%,18.90%,0.46,0.271,0.332,0.349,0.681,0.078,9.3,0.338,2.3,21,-0.9,0.314,96,sa738894
Will Callaway,Giants (A),24,114,7.00%,19.30%,0.36,0.262,0.327,0.34,0.667,0.078,3.5,0.333,-0.9,13,-1.3,0.314,91,sa709595
Yefri Perez,Marlins (A),23,462,5.60%,11.70%,0.48,0.287,0.335,0.335,0.67,0.048,5.7,0.326,1.9,51,-5.4,0.314,90,sa506829
Max White,Rockies (A),20,400,9.30%,38.30%,0.24,0.229,0.311,0.363,0.674,0.134,8.8,0.383,3.3,44,-4.6,0.314,90,sa657952
Christopher Lofton,Giants (A),24,308,9.10%,22.40%,0.41,0.25,0.32,0.351,0.672,0.101,6.8,0.325,0.7,34,-3.6,0.314,90,sa548460
Juan Herrera,Cardinals (A),21,416,5.80%,13.70%,0.42,0.274,0.32,0.364,0.685,0.09,6.5,0.314,0,46,-2.2,0.314,95,sa597168
Mitchell Walding,Phillies (A),21,419,8.60%,27.70%,0.31,0.237,0.308,0.372,0.68,0.135,2.9,0.32,-2.1,46,-4.9,0.314,90,sa597901
Elias Torres,Rays (A),22,154,5.80%,29.20%,0.2,0.261,0.307,0.373,0.68,0.113,3.5,0.365,0.4,17,-0.9,0.313,95,sa657277
Elier Hernandez,Royals (A),19,446,3.60%,22.20%,0.16,0.264,0.296,0.393,0.689,0.129,4.8,0.324,-1.4,49,-5.4,0.313,90,sa659238
Josmar Cordero,Dodgers (A),22,421,4.80%,20.40%,0.23,0.244,0.298,0.38,0.678,0.136,4.2,0.287,-0.1,47,-2.5,0.313,95,sa547928
Malquin Canelo,Phillies (A),19,167,6.60%,18.60%,0.35,0.27,0.319,0.355,0.675,0.086,5.5,0.328,0.3,18,-2.1,0.313,90,sa657479
Dan Klein,Blue Jays (A),23,118,4.20%,28.00%,0.15,0.252,0.299,0.383,0.682,0.131,2.7,0.338,0,13,-0.8,0.312,94,sa658662
Justin Maffei,Pirates (A),22,270,12.60%,19.60%,0.64,0.239,0.353,0.279,0.632,0.04,5.1,0.305,0.3,29,-3.6,0.312,89,sa738359
Darryl George,Rays (A),21,280,6.10%,18.20%,0.33,0.255,0.307,0.371,0.677,0.116,6.5,0.302,0.9,31,-2,0.312,94,sa598695
Phillip Ervin,Reds (A),21,561,8.20%,19.60%,0.42,0.237,0.305,0.376,0.68,0.139,7.7,0.284,3.9,61,-4,0.312,94,sa708965
Shawon Dunston,Cubs (A),21,359,5.00%,16.40%,0.31,0.268,0.304,0.381,0.685,0.113,9.1,0.314,2.9,39,-2.6,0.311,94,sa598172
Rashawn Payne,Giants (A),24,76,14.50%,18.40%,0.79,0.246,0.355,0.292,0.648,0.046,4.7,0.314,-0.1,8,-1.1,0.311,89,sa502425
Jake Romanski,Red Sox (A),23,331,7.30%,11.80%,0.62,0.27,0.323,0.347,0.67,0.077,4.7,0.304,-0.3,35,-4.7,0.311,88,sa738897
Fidel Pena,Diamondbacks (A),22,163,4.30%,14.70%,0.29,0.26,0.29,0.396,0.686,0.136,5.8,0.295,-1.7,18,-1.3,0.311,93,sa506770
Adolfo Reina,Padres (A),24,199,4.00%,18.10%,0.22,0.243,0.276,0.407,0.684,0.164,2.1,0.26,-0.4,22,-1.6,0.311,93,sa503320
Richy Pedroza,Cardinals (A),22,296,9.50%,9.10%,1.04,0.239,0.318,0.349,0.668,0.11,4.7,0.259,-1.1,32,-2.3,0.31,93,sa621648
Ariel Soriano,Rays (A),23,134,4.50%,14.90%,0.3,0.25,0.284,0.398,0.682,0.148,4,0.283,0,15,-1.1,0.31,93,sa506091
Luis Tejada,Padres (A),21,175,5.10%,20.60%,0.25,0.247,0.31,0.354,0.665,0.108,5.2,0.3,0.4,19,-1.4,0.31,93,sa548053
Dickie Thon,Blue Jays (A),22,429,5.40%,27.30%,0.2,0.265,0.314,0.359,0.673,0.094,5.5,0.365,-2,46,-3.5,0.31,93,sa548351
Angel Rosa,Angels (A),21,429,5.80%,24.00%,0.24,0.246,0.3,0.372,0.672,0.127,6,0.315,0.9,46,-3.5,0.31,93,sa707769
Brian Ruiz,Indians (A),21,313,4.50%,29.70%,0.15,0.26,0.308,0.36,0.667,0.099,2.9,0.372,-1.7,34,-2.6,0.31,93,sa600283
Claudio Bautista,Indians (A),20,483,2.50%,21.30%,0.12,0.249,0.275,0.41,0.685,0.161,7.3,0.294,0.9,52,-4.1,0.31,93,sa600968
Webster Rivas,Dodgers (A),23,346,6.60%,16.20%,0.41,0.254,0.303,0.37,0.673,0.116,3,0.293,-0.1,37,-3.1,0.309,92,sa547912
Rafael Rodriguez,Giants (A),21,301,3.70%,11.00%,0.33,0.269,0.309,0.357,0.666,0.088,2.9,0.289,-0.6,32,-4.7,0.309,87,sa458870
Yeixon Ruiz,Mets (A),23,291,6.50%,17.90%,0.37,0.255,0.301,0.376,0.677,0.122,7.9,0.295,1.6,31,-4.5,0.309,87,sa548085
Dorssys Paulino,Indians (A),19,472,7.00%,21.40%,0.33,0.251,0.311,0.354,0.665,0.103,4.7,0.319,-1.5,51,-4.3,0.309,92,sa659464
Yoel Araujo,Rays (A),21,236,4.70%,38.10%,0.12,0.226,0.274,0.406,0.679,0.18,6.3,0.328,-1.3,25,-2.2,0.309,92,sa597940
C.J. Mcelroy,Cardinals (A),21,558,7.20%,15.10%,0.48,0.267,0.342,0.298,0.64,0.031,6.4,0.323,0.7,60,-5.4,0.308,92,sa597861
Ty Ross,Giants (A),22,472,8.10%,18.40%,0.44,0.246,0.313,0.347,0.66,0.101,2.1,0.292,-2.6,50,-7.7,0.308,87,sa550296
Stefan Sabol,Mets (A),22,388,14.40%,27.10%,0.53,0.199,0.315,0.339,0.655,0.141,6.4,0.263,0.9,41,-6.4,0.308,86,sa549280
Hunter Jones,White Sox (A),22,180,8.90%,25.00%,0.36,0.205,0.306,0.346,0.652,0.141,7.8,0.252,1.2,19,-3,0.308,86,sa548556
Franmil Reyes,Padres (A),18,552,6.90%,21.40%,0.32,0.248,0.301,0.368,0.669,0.12,3.2,0.301,-2,59,-5.6,0.308,91,sa657490
Matt Chapman,Athletics (A),21,202,3.50%,22.80%,0.15,0.237,0.282,0.389,0.672,0.153,5.7,0.288,0,21,-2,0.307,91,sa828672
Chaz Frank,Blue Jays (A),23,307,12.70%,13.00%,0.98,0.245,0.348,0.284,0.631,0.038,6.5,0.29,0.5,33,-3.1,0.307,91,sa578987
Jorge Rivero,Mets (A),25,304,10.90%,19.70%,0.55,0.235,0.318,0.332,0.65,0.097,3.8,0.284,-0.3,32,-5.1,0.307,86,sa596986
Brett Thomas,Mariners (A),22,154,13.00%,22.70%,0.57,0.25,0.346,0.288,0.634,0.038,3,0.337,-0.1,16,-1.6,0.307,91,sa738695
Franklin Guzman,Red Sox (A),22,156,6.40%,25.60%,0.25,0.241,0.289,0.383,0.672,0.142,6.4,0.313,1.1,16,-2.6,0.307,86,sa736919
Jacob Morris,White Sox (A),23,561,10.20%,31.90%,0.32,0.22,0.307,0.349,0.657,0.129,5.2,0.326,-0.4,58,-9.6,0.307,86,sa503050
