Name,Team,Age,PA,BB%,K%,BB/K,AVG,OBP,SLG,OPS,ISO,Spd,BABIP,wSB,wRC,wRAA,wOBA,wRC+,playerid
Tyler Goeddel,Rays (A+),21,479,9.60%,20.50%,0.47,0.269,0.349,0.408,0.757,0.139,6.3,0.335,0.3,64,9.6,0.35,118,sa597762
Samuel Diaz,Reds (A+),23,115,4.30%,11.30%,0.38,0.327,0.351,0.449,0.799,0.121,3.1,0.358,-0.2,16,1.1,0.35,107,sa506259
Jordan Scott,Astros (A+),22,241,7.90%,14.10%,0.56,0.297,0.355,0.439,0.793,0.142,7.4,0.346,0,35,2.3,0.35,107,sa549122
Brian Pointer,Phillies (A+),22,480,10.40%,26.70%,0.39,0.246,0.336,0.419,0.755,0.173,5.9,0.316,-0.1,64,9.4,0.35,117,sa549828
Royce Bolinger,Rangers (A+),23,386,7.50%,21.20%,0.35,0.28,0.345,0.419,0.764,0.139,3.6,0.345,-0.6,53,7.3,0.35,116,sa658031
Jorge Flores,Blue Jays (A+),22,118,6.80%,8.50%,0.8,0.308,0.374,0.365,0.739,0.058,5.1,0.34,0,16,2.3,0.35,117,sa550275
Pin-Chieh Chen,Cubs (A+),22,263,10.60%,14.40%,0.74,0.275,0.359,0.389,0.748,0.114,6.5,0.33,-1.7,35,5.1,0.349,117,sa549901
Ryan Court,Diamondbacks (A+),26,195,10.30%,29.70%,0.34,0.272,0.349,0.439,0.788,0.168,5.3,0.384,-0.6,28,1.6,0.349,106,sa579055
Glynn Davis,Orioles (A+),22,395,9.10%,17.50%,0.52,0.295,0.363,0.386,0.75,0.091,7.1,0.364,0.3,54,7,0.349,115,sa598601
Jake Cave,Yankees (A+),21,416,6.70%,19.20%,0.35,0.304,0.354,0.395,0.749,0.091,5.8,0.377,0.7,55,7.7,0.348,116,sa597983
Jacob Wilson,Cardinals (A+),23,138,8.70%,17.40%,0.5,0.298,0.358,0.397,0.754,0.099,1.9,0.36,0,18,2.5,0.348,116,sa658158
David Nick,Braves (A+),24,305,6.20%,19.00%,0.33,0.294,0.34,0.433,0.773,0.138,5.5,0.352,-0.9,41,5.4,0.348,115,sa501268
Jose Rondon,- - -,20,478,6.30%,15.30%,0.41,0.319,0.365,0.409,0.774,0.09,5.4,0.381,-1,67,3.4,0.348,105,sa597500
Oscar Tejeda,Nationals (A+),24,390,6.90%,19.00%,0.36,0.27,0.318,0.46,0.778,0.189,5.2,0.297,1.1,53,6.5,0.347,114,sa392406
Travis Witherspoon,Mariners (A+),25,407,10.60%,21.90%,0.48,0.252,0.338,0.448,0.786,0.196,6.7,0.295,1.8,57,2.7,0.347,105,sa501690
Billy Mckinney,- - -,19,543,11.20%,18.40%,0.61,0.264,0.354,0.412,0.766,0.148,5.3,0.309,-0.2,73,5.1,0.347,109,sa737528
Dalton Hicks,Twins (A+),24,491,11.60%,19.10%,0.61,0.262,0.344,0.407,0.751,0.144,3.4,0.305,-0.3,64,8.4,0.347,115,sa658310
Shawn Pleffner,Nationals (A+),24,396,8.80%,15.70%,0.56,0.298,0.361,0.393,0.754,0.096,4.6,0.353,1,53,6.4,0.346,114,sa599272
Dan Gulbransen,Astros (A+),23,299,12.70%,22.70%,0.56,0.261,0.357,0.423,0.78,0.162,5.5,0.328,0,42,1.8,0.346,105,sa621622
Isaac Ballou,Nationals (A+),24,143,7.70%,21.70%,0.35,0.26,0.319,0.449,0.768,0.189,6.1,0.309,-0.3,19,2.2,0.345,113,sa579269
Evan Marzilli,Diamondbacks (A+),23,212,14.60%,25.50%,0.57,0.244,0.36,0.409,0.769,0.165,6.7,0.319,-0.4,29,1,0.345,104,sa621523
Sebastian Elizalde,Reds (A+),22,267,7.10%,16.50%,0.43,0.272,0.33,0.461,0.79,0.189,5,0.297,-1.2,37,1.3,0.345,104,sa544568
Rock Shoulders,Cubs (A+),22,367,15.00%,30.50%,0.49,0.223,0.341,0.397,0.737,0.174,2.7,0.305,-0.7,47,5.5,0.344,113,sa549485
Ariel Soriano,Rays (A+),23,115,6.10%,15.70%,0.39,0.276,0.33,0.429,0.759,0.152,6.9,0.322,0.4,15,1.7,0.344,113,sa506091
Jorge Alfaro,Rangers (A+),21,437,5.30%,22.90%,0.23,0.261,0.318,0.44,0.758,0.178,5.9,0.315,-1.2,58,6,0.343,112,sa551307
Eric Wood,Pirates (A+),21,456,9.00%,20.40%,0.44,0.271,0.345,0.393,0.739,0.123,5.8,0.343,0.1,58,6.7,0.343,113,sa602394
Pratt Maynard,Dodgers (A+),24,197,9.60%,19.30%,0.5,0.282,0.347,0.437,0.784,0.155,1.7,0.343,0,27,0.7,0.343,103,sa577962
Orlando Arcia,Brewers (A+),19,546,7.70%,11.90%,0.65,0.289,0.346,0.392,0.738,0.102,6.4,0.326,1.7,70,7.9,0.343,113,sa596917
Charlie Valerio,Indians (A+),23,63,15.90%,15.90%,1,0.245,0.365,0.358,0.724,0.113,3.6,0.302,-0.1,8,0.8,0.343,111,sa547851
Rashawn Payne,Giants (A+),24,326,11.00%,23.30%,0.47,0.256,0.354,0.406,0.76,0.149,6.7,0.333,-0.4,45,1,0.343,102,sa502425
Burt Reynolds,Mariners (A+),25,315,5.70%,30.80%,0.19,0.257,0.322,0.465,0.786,0.208,6.4,0.345,-0.8,43,0.8,0.342,102,sa328472
David Kandilas,Rockies (A+),23,294,10.20%,17.30%,0.59,0.272,0.36,0.398,0.757,0.126,7.8,0.333,0.3,40,0.8,0.342,102,sa503288
Travis Harrison,Twins (A+),21,537,11.90%,16.00%,0.74,0.269,0.361,0.365,0.726,0.096,4.2,0.318,-0.7,68,7.4,0.342,112,sa597772
Ryan Dent,Red Sox (A+),25,299,12.40%,18.70%,0.66,0.248,0.35,0.386,0.736,0.138,6.7,0.305,1.9,39,3.7,0.342,110,sa389941
Julian Ridings,Rays (A+),22,109,2.80%,20.20%,0.14,0.272,0.299,0.456,0.755,0.184,5,0.329,-0.4,14,1.4,0.341,111,sa738225
Junior Arias,Reds (A+),22,77,6.50%,23.40%,0.28,0.271,0.338,0.429,0.766,0.157,6.6,0.327,0.4,10,0.1,0.341,101,sa506265
Parker Berberet,Brewers (A+),24,180,8.30%,15.60%,0.54,0.277,0.343,0.39,0.733,0.113,3.1,0.321,0.4,23,2.3,0.34,111,sa546748
Danry Vasquez,Astros (A+),20,475,8.40%,14.30%,0.59,0.291,0.353,0.407,0.76,0.116,3.1,0.335,-0.6,64,0.4,0.34,101,sa598653
Adam Walker,Twins (A+),22,554,7.90%,28.20%,0.28,0.246,0.307,0.436,0.743,0.19,4.3,0.303,-0.3,70,6.8,0.34,111,sa621791
Bruce Maxwell,Athletics (A+),23,334,12.30%,17.40%,0.71,0.273,0.365,0.381,0.746,0.107,2,0.322,-0.4,45,0.1,0.34,100,sa657933
Jared King,Mets (A+),22,198,7.60%,18.20%,0.42,0.287,0.343,0.392,0.736,0.105,1.7,0.347,-0.4,25,2.4,0.34,111,sa621638
Colin Moran,Marlins (A+),21,392,7.10%,13.50%,0.53,0.294,0.342,0.393,0.735,0.1,1.4,0.33,-0.7,49,4.7,0.34,110,sa621019
Erik Gonzalez,Indians (A+),22,336,6.80%,19.30%,0.35,0.289,0.336,0.409,0.745,0.12,7.3,0.355,0.2,43,3.5,0.339,109,sa506001
Kevin Ahrens,Braves (A+),25,536,9.00%,15.30%,0.59,0.266,0.336,0.4,0.735,0.134,2.8,0.305,-0.7,69,5.3,0.338,108,sa389281
Justin Jirschele,White Sox (A+),24,136,6.60%,5.10%,1.29,0.315,0.361,0.363,0.724,0.048,4.5,0.333,0.6,17,1.3,0.338,108,sa579325
Jorge Saez,Blue Jays (A+),23,141,13.50%,23.40%,0.58,0.248,0.348,0.372,0.719,0.124,3.9,0.322,0,18,1.5,0.338,110,sa658909
Jerome Pena,Orioles (A+),25,351,8.80%,29.30%,0.3,0.269,0.334,0.405,0.739,0.136,5.8,0.379,-0.4,45,3.3,0.338,108,sa503393
David Washington,Cardinals (A+),23,360,9.40%,29.40%,0.32,0.232,0.308,0.436,0.744,0.204,3.6,0.292,-0.5,45,3.8,0.338,109,sa501755
Socrates Brito,Diamondbacks (A+),21,561,6.40%,19.40%,0.33,0.293,0.339,0.429,0.767,0.135,7.2,0.351,3,74,-0.7,0.338,99,sa556870
Michael Miller,Red Sox (A+),24,216,6.90%,11.60%,0.6,0.307,0.367,0.349,0.716,0.042,3.8,0.353,-0.5,28,2,0.338,108,sa658139
Eudy Pina,Mets (A+),23,480,7.70%,20.40%,0.38,0.263,0.328,0.402,0.731,0.14,5.1,0.318,-1.5,59,5,0.338,109,sa506909
Bruce Caldwell,Cardinals (A+),22,415,7.50%,26.30%,0.28,0.247,0.309,0.434,0.742,0.187,6.1,0.313,0.5,51,4.2,0.337,109,sa658271
Christopher Garia,Rangers (A+),21,446,6.50%,18.20%,0.36,0.284,0.343,0.387,0.73,0.103,9.3,0.348,3.6,57,4,0.337,107,sa548021
Max Kepler,Twins (A+),21,407,8.40%,15.20%,0.55,0.264,0.333,0.393,0.726,0.129,6.2,0.304,0.3,50,4,0.337,109,sa549507
William Skinner,Braves (A+),25,437,6.20%,27.90%,0.22,0.253,0.318,0.421,0.739,0.168,4.4,0.333,-0.6,56,3.8,0.337,107,sa598620
Austin Green,Tigers (A+),24,433,4.60%,16.90%,0.27,0.263,0.306,0.432,0.737,0.169,3.5,0.286,-0.5,53,4.2,0.337,109,sa738290
Robert Crocker,Athletics (A+),24,499,7.40%,29.90%,0.25,0.271,0.336,0.421,0.757,0.15,7.6,0.378,3.5,65,-1.6,0.335,98,sa577746
Tanner Mathis,Astros (A+),23,155,11.60%,14.80%,0.78,0.258,0.353,0.386,0.739,0.129,5.8,0.296,-2.2,20,-0.5,0.335,98,sa658631
Matt Juengel,Marlins (A+),24,562,6.40%,13.30%,0.48,0.272,0.33,0.393,0.724,0.121,7.5,0.307,3.7,69,4.9,0.335,108,sa658579
Roman Quinn,Phillies (A+),21,382,9.40%,20.90%,0.45,0.257,0.343,0.37,0.713,0.113,7.2,0.316,1.5,47,3.3,0.335,108,sa597773
Aaron Barbosa,Mariners (A+),22,155,18.10%,17.40%,1.04,0.256,0.4,0.28,0.68,0.024,6.4,0.327,-0.3,20,-0.6,0.335,97,sa621576
Brandon Meredith,Astros (A+),24,173,9.80%,20.20%,0.49,0.242,0.329,0.425,0.754,0.183,4.6,0.27,-0.4,23,-0.6,0.335,97,sa455305
Tyrone Taylor,Brewers (A+),20,559,7.00%,10.40%,0.67,0.278,0.331,0.396,0.727,0.118,5.9,0.301,1.9,68,4.7,0.335,107,sa657979
Justin Bohn,Marlins (A+),21,217,7.40%,20.70%,0.36,0.296,0.347,0.372,0.719,0.075,6.7,0.381,0.1,26,1.8,0.335,107,sa737835
Mike Mcquillan,Nationals (A+),24,304,16.10%,24.70%,0.65,0.207,0.353,0.35,0.703,0.142,4.1,0.271,-2.8,38,2.2,0.335,106,sa658928
Nick Martini,Cardinals (A+),24,496,8.90%,14.30%,0.62,0.256,0.334,0.384,0.718,0.128,4.7,0.289,-1.1,60,4.1,0.335,107,sa578044
Chris Bostick,Rangers (A+),21,556,8.50%,20.90%,0.41,0.251,0.322,0.412,0.734,0.162,7.5,0.304,-0.2,70,3.9,0.335,106,sa602694
David Chester,Red Sox (A+),25,99,13.10%,18.20%,0.72,0.22,0.323,0.415,0.738,0.195,3.8,0.234,-0.1,12,0.7,0.335,106,sa598680
Art Charles,Phillies (A+),23,499,8.80%,31.30%,0.28,0.229,0.303,0.43,0.733,0.202,3.3,0.302,-0.1,61,4,0.335,107,sa503326
Luigi Rodriguez,Indians (A+),21,393,12.70%,22.40%,0.57,0.25,0.347,0.366,0.713,0.116,6.2,0.32,-0.7,49,2.7,0.334,106,sa547914
Yhoxian Medina,Indians (A+),24,437,8.90%,14.00%,0.64,0.288,0.357,0.356,0.712,0.068,5.4,0.338,-0.2,55,3,0.334,106,sa602515
Jeremy Baltz,Padres (A+),23,427,9.40%,23.70%,0.4,0.241,0.34,0.411,0.751,0.17,5.8,0.296,0.4,55,-1.9,0.334,97,sa503672
Grant Buckner,White Sox (A+),26,217,4.10%,11.10%,0.38,0.276,0.318,0.414,0.732,0.138,3.5,0.295,-0.6,27,1.4,0.334,105,sa599302
Gilbert Gomez,Mets (A+),22,384,16.90%,23.20%,0.73,0.217,0.353,0.342,0.695,0.125,5.9,0.288,-0.5,46,2.9,0.334,107,sa506916
Kyle Wren,Braves (A+),23,336,8.90%,11.60%,0.77,0.296,0.359,0.357,0.716,0.062,7.9,0.333,2.5,42,2.1,0.334,105,sa621577
Exicardo Cayones,Angels (A+),22,167,10.20%,23.40%,0.44,0.284,0.361,0.365,0.726,0.081,6.6,0.385,0.3,22,-0.8,0.334,96,sa504941
George Roberts,Diamondbacks (A+),24,98,7.10%,19.40%,0.37,0.295,0.357,0.375,0.732,0.08,3.7,0.371,0.4,13,-0.5,0.333,96,sa738426
Byron Buxton,Twins (A+),20,134,7.50%,24.60%,0.3,0.24,0.313,0.405,0.718,0.165,7.9,0.298,0.4,16,0.9,0.333,106,sa657851
Marcus Knecht,Blue Jays (A+),24,451,9.10%,19.30%,0.47,0.25,0.328,0.388,0.716,0.138,5.4,0.301,0.1,54,3.1,0.333,106,sa455466
Danny Oh,Yankees (A+),24,189,12.70%,15.90%,0.8,0.265,0.365,0.327,0.692,0.062,4.6,0.323,-0.5,23,1.2,0.332,106,sa546797
Maxx Tissenbaum,Rays (A+),22,361,5.30%,9.70%,0.54,0.288,0.327,0.399,0.726,0.111,2.5,0.302,-0.1,43,2.3,0.332,106,sa503525
Brian Ragira,Giants (A+),22,506,7.30%,25.10%,0.29,0.26,0.32,0.444,0.764,0.184,2.1,0.313,-0.5,65,-3.1,0.332,95,sa549827
Blake Brown,Braves (A+),23,188,12.80%,26.60%,0.48,0.261,0.355,0.348,0.703,0.087,5.5,0.369,-0.1,23,0.9,0.332,104,sa503700
David Vidal,Reds (A+),24,197,10.20%,20.80%,0.49,0.26,0.335,0.407,0.742,0.147,1.6,0.318,0,25,-1.2,0.332,95,sa548470
Mitchell Delfino,Giants (A+),23,571,6.00%,13.50%,0.44,0.289,0.333,0.424,0.757,0.135,4.6,0.318,0.2,73,-3.7,0.332,95,sa579278
Stephen Perez,Nationals (A+),23,518,13.90%,17.40%,0.8,0.258,0.364,0.339,0.703,0.081,6.2,0.317,2.3,64,2.3,0.331,104,sa501997
William Swanner,Rockies (A+),22,348,9.20%,30.50%,0.3,0.261,0.331,0.419,0.751,0.158,4.8,0.364,-0.9,44,-2.4,0.331,95,sa549202
Jacob May,White Sox (A+),22,472,8.90%,15.00%,0.59,0.258,0.326,0.395,0.721,0.137,8.8,0.305,3.7,58,1.9,0.331,103,sa550097
Corey Adamson,Padres (A+),22,348,8.90%,19.00%,0.47,0.257,0.34,0.399,0.739,0.142,6.9,0.309,-1.5,44,-2.5,0.331,95,sa508178
Todd Hankins,Indians (A+),23,392,7.90%,24.50%,0.32,0.258,0.327,0.39,0.717,0.132,8,0.34,2.6,48,1.5,0.331,103,sa598325
Jeffrey Gelalich,Reds (A+),23,264,9.50%,27.30%,0.35,0.252,0.331,0.415,0.745,0.162,5.5,0.325,1.4,33,-2,0.33,94,sa503399
Justin Bloxom,Braves (A+),26,186,11.80%,15.10%,0.79,0.244,0.33,0.388,0.717,0.144,5.1,0.278,0.4,23,0.6,0.33,103,sa501606
Chan Moon,Astros (A+),23,269,7.80%,21.90%,0.36,0.286,0.341,0.398,0.739,0.112,6.2,0.357,-1.2,34,-2.3,0.329,94,sa550461
Mark Shannon,Angels (A+),23,455,4.20%,18.90%,0.22,0.288,0.327,0.419,0.746,0.131,5.3,0.338,0.7,57,-4,0.329,94,sa738337
Ian Parmley,Blue Jays (A+),24,54,13.00%,13.00%,1,0.261,0.358,0.326,0.685,0.065,4.1,0.308,0.6,6,0.2,0.329,103,sa658099
Anthony Garcia,Cardinals (A+),22,391,9.70%,16.40%,0.59,0.227,0.32,0.385,0.705,0.157,4.3,0.252,-1.1,46,1.4,0.329,103,sa502038
Benjamin Turner,Giants (A+),24,430,7.90%,8.60%,0.92,0.298,0.353,0.371,0.724,0.073,1.9,0.32,0.1,53,-4.1,0.328,93,sa658602
David Dahl,Rockies (A+),20,125,4.00%,21.60%,0.19,0.267,0.296,0.467,0.763,0.2,7.1,0.315,0.6,16,-1.2,0.328,93,sa657861
Ronnie Freeman,Diamondbacks (A+),23,345,8.70%,15.90%,0.55,0.278,0.34,0.392,0.732,0.114,3.2,0.323,-0.2,43,-3.5,0.327,92,sa658013
Luis Domoromo,Padres (A+),22,416,5.80%,21.60%,0.27,0.272,0.315,0.435,0.75,0.163,5.5,0.33,0.6,51,-4.5,0.327,92,sa507248
Chris O'Dowd,Rockies (A+),23,316,7.00%,21.20%,0.33,0.272,0.325,0.415,0.739,0.143,7,0.335,1.4,39,-3.5,0.326,92,sa503377
Breland Almadova,Diamondbacks (A+),23,195,6.20%,18.50%,0.33,0.295,0.344,0.382,0.725,0.087,7.3,0.362,0,24,-2.2,0.326,92,sa659072
David Lyon,Rangers (A+),24,314,9.60%,28.70%,0.33,0.227,0.312,0.401,0.713,0.173,4.2,0.304,-0.3,37,0.1,0.326,100,sa658989
Aneury Tavarez,Red Sox (A+),22,376,4.50%,25.80%,0.18,0.25,0.298,0.422,0.72,0.172,8.1,0.314,1.2,45,0.1,0.326,100,sa598684
Stuart Turner,Twins (A+),22,364,8.50%,16.80%,0.51,0.249,0.322,0.375,0.698,0.126,5.8,0.286,1.3,42,0.5,0.326,101,sa737625
Ryon Healy,Athletics (A+),22,600,4.70%,13.20%,0.35,0.285,0.318,0.428,0.746,0.143,2.3,0.304,0.1,73,-7.1,0.326,91,sa621493
Aderlin Mejia,Twins (A+),22,409,11.70%,10.50%,1.12,0.273,0.361,0.322,0.683,0.049,4.9,0.304,2.1,47,0.5,0.325,101,sa550598
Blake Barber,Marlins (A+),24,391,7.20%,19.70%,0.36,0.252,0.309,0.395,0.704,0.143,5.2,0.298,-0.9,45,0.5,0.325,101,sa659318
Khayyan Norfork,Nationals (A+),25,395,7.80%,18.70%,0.42,0.264,0.333,0.368,0.701,0.103,6.9,0.326,0.6,47,-0.1,0.325,100,sa546794
Kristopher Hobson,Blue Jays (A+),23,262,10.70%,11.50%,0.93,0.238,0.317,0.388,0.704,0.15,2.5,0.24,0.3,30,0.3,0.325,101,sa501541
Ronnie Mitchell,Astros (A+),23,115,10.40%,18.30%,0.57,0.248,0.333,0.386,0.719,0.139,1.7,0.286,-0.4,14,-1.4,0.325,91,sa738900
Dixon Machado,Tigers (A+),22,187,12.30%,18.20%,0.68,0.252,0.348,0.333,0.681,0.082,5.2,0.312,0,21,0.2,0.325,101,sa505035
Alex Monsalve,Indians (A+),22,393,6.40%,17.00%,0.37,0.265,0.321,0.384,0.706,0.12,4.1,0.311,-0.4,46,-0.2,0.325,100,sa505988
Torsten Boss,- - -,23,170,11.80%,27.10%,0.43,0.218,0.318,0.381,0.699,0.163,3.1,0.278,-0.8,20,-0.1,0.325,99,sa621486
Joey Demichele,White Sox (A+),23,430,7.90%,15.10%,0.52,0.264,0.324,0.381,0.705,0.117,5,0.305,-0.4,50,-0.4,0.324,99,sa621612
Pat Valaika,Rockies (A+),21,362,6.60%,27.90%,0.24,0.272,0.321,0.417,0.738,0.145,6.1,0.366,-1.3,44,-4.7,0.324,90,sa708988
Zachary Wilson,Yankees (A+),23,210,5.20%,21.00%,0.25,0.266,0.306,0.406,0.712,0.141,3.7,0.318,0,24,0.1,0.324,100,sa455493
Albert Almora,Cubs (A+),20,385,3.10%,11.90%,0.26,0.283,0.306,0.406,0.712,0.123,5.2,0.305,-0.1,44,0.1,0.324,100,sa657859
Charles Jones,Giants (A+),21,547,8.80%,27.40%,0.32,0.256,0.326,0.404,0.73,0.148,6,0.335,-0.7,66,-7.2,0.324,90,sa548399
Jason Esposito,Orioles (A+),23,498,3.40%,20.70%,0.17,0.272,0.301,0.417,0.718,0.145,4.6,0.327,-1,58,-0.7,0.324,99,sa454765
Daniel Castro,Braves (A+),21,279,3.60%,7.20%,0.5,0.292,0.32,0.389,0.709,0.097,5.7,0.312,-0.5,33,-0.4,0.324,99,sa550595
Matt Pare,Giants (A+),23,54,7.40%,22.20%,0.33,0.238,0.358,0.333,0.692,0.095,0.9,0.313,0,7,-0.7,0.324,90,sa707788
Brock Hebert,Mariners (A+),23,214,6.10%,25.70%,0.24,0.267,0.319,0.415,0.735,0.149,8.5,0.353,0.9,26,-2.9,0.323,90,sa658259
Everett Williams,Phillies (A+),23,88,6.80%,11.40%,0.6,0.28,0.33,0.366,0.695,0.085,6.3,0.319,0,10,0,0.323,100,sa500803
Joe Sever,Indians (A+),23,316,9.50%,14.90%,0.64,0.263,0.35,0.333,0.684,0.07,3,0.302,0,37,-0.6,0.323,98,sa579296
Herlis Rodriguez,Phillies (A+),20,55,1.80%,14.50%,0.13,0.314,0.327,0.373,0.699,0.059,1.5,0.372,-0.8,6,0,0.323,100,sa597740
Nick Delmonico,Brewers (A+),21,150,4.70%,22.70%,0.21,0.262,0.3,0.404,0.704,0.142,2.1,0.317,-0.4,17,-0.1,0.323,99,sa597968
Casey Serna,Phillies (A+),24,315,3.80%,11.70%,0.32,0.279,0.312,0.389,0.701,0.111,5.6,0.309,-0.3,36,-0.2,0.323,99,sa598479
Mike Garza,Brewers (A+),24,363,5.20%,16.00%,0.33,0.286,0.328,0.369,0.697,0.083,5.1,0.343,0.3,41,-0.3,0.323,99,sa621584
Pedro Severino,Nationals (A+),20,326,6.40%,17.50%,0.37,0.247,0.306,0.399,0.705,0.151,4.2,0.276,0.1,38,-0.8,0.322,98,sa599084
Jacob Stallings,Pirates (A+),24,249,11.20%,20.90%,0.54,0.241,0.332,0.349,0.681,0.108,1.6,0.297,-0.7,28,-0.3,0.322,99,sa526927
Jesus Galindo,Giants (A+),23,445,7.00%,19.60%,0.36,0.268,0.334,0.379,0.713,0.111,8.3,0.338,0.2,53,-6.7,0.322,89,sa506980
Nick Basto,White Sox (A+),20,342,5.60%,19.30%,0.29,0.263,0.313,0.387,0.7,0.124,3.6,0.31,-1.8,39,-1.2,0.321,97,sa657998
Victor Roache,Brewers (A+),22,481,7.70%,28.70%,0.27,0.226,0.298,0.4,0.697,0.173,4.5,0.287,0.5,54,-1,0.321,98,sa502154
Christian Lopes,Blue Jays (A+),21,394,10.70%,17.00%,0.63,0.243,0.329,0.35,0.679,0.107,3.5,0.292,-1.1,44,-0.9,0.321,98,sa601044
Patrick Brady,Mariners (A+),26,91,9.90%,28.60%,0.35,0.222,0.308,0.42,0.727,0.198,6.2,0.288,-0.9,11,-1.5,0.32,88,sa550346
Zach Wright,Angels (A+),24,357,10.10%,26.60%,0.38,0.243,0.331,0.379,0.709,0.136,4.8,0.317,0.2,42,-5.8,0.32,88,sa577954
Zachary Voight,White Sox (A+),23,127,11.00%,19.70%,0.56,0.222,0.317,0.37,0.687,0.148,3.4,0.272,-0.9,15,-0.5,0.32,97,sa658512
Hanser Alberto,Rangers (A+),21,285,3.50%,8.80%,0.4,0.271,0.301,0.408,0.709,0.137,6.6,0.28,0.1,33,-1.2,0.32,97,sa551306
Jimmy Bosco,Cardinals (A+),23,141,5.00%,21.30%,0.23,0.26,0.298,0.405,0.702,0.145,7.5,0.317,0.6,16,-0.4,0.32,97,sa621485
Jordan Steranka,Pirates (A+),24,395,3.80%,19.20%,0.2,0.278,0.303,0.396,0.699,0.119,2.5,0.329,-1.5,44,-1.3,0.319,97,sa579539
Garrett Cooper,Brewers (A+),23,188,9.60%,27.10%,0.35,0.238,0.33,0.341,0.671,0.104,3.3,0.33,0.2,21,-0.7,0.319,97,sa737833
Ruben Sosa,Astros (A+),23,159,11.90%,22.60%,0.53,0.238,0.336,0.369,0.705,0.131,9.1,0.316,1.4,19,-2.8,0.319,87,sa599247
Terrence Dayleg,Marlins (A+),26,234,6.00%,16.20%,0.37,0.278,0.341,0.33,0.671,0.052,2.2,0.335,-0.7,26,-0.8,0.319,97,sa502108
Gabriel Quintana,Padres (A+),21,566,3.70%,26.50%,0.14,0.263,0.302,0.431,0.733,0.168,3.7,0.331,0.4,66,-9.9,0.319,87,sa548052
Niko Goodrum,Twins (A+),22,504,11.50%,19.60%,0.59,0.249,0.337,0.336,0.672,0.087,7.5,0.312,5.3,55,-1.9,0.319,97,sa550463
Willson Contreras,Cubs (A+),22,317,8.80%,20.80%,0.42,0.242,0.32,0.359,0.679,0.117,4.7,0.297,-1.1,35,-1.2,0.319,97,sa508176
Tommy Coyle,Rays (A+),23,525,9.90%,18.50%,0.54,0.249,0.331,0.345,0.676,0.095,8,0.303,4.3,57,-2.3,0.318,96,sa578983
Shane Opitz,Blue Jays (A+),22,111,5.40%,16.20%,0.33,0.305,0.342,0.333,0.676,0.029,6.1,0.368,0.4,12,-0.5,0.318,96,sa549070
Gavin Cecchini,Mets (A+),20,271,11.80%,14.80%,0.8,0.236,0.325,0.352,0.677,0.116,3.9,0.259,-0.7,30,-1.2,0.318,96,sa657876
Juan Perez,Reds (A+),22,483,5.80%,17.20%,0.34,0.267,0.307,0.427,0.734,0.16,5.1,0.297,-0.2,56,-9,0.318,86,sa599306
Alberth Martinez,Padres (A+),23,586,7.00%,16.60%,0.42,0.268,0.322,0.397,0.719,0.129,4.1,0.301,-1.3,67,-11.2,0.317,86,sa550588
Kevin Medrano,Diamondbacks (A+),24,466,6.00%,13.30%,0.45,0.284,0.33,0.377,0.707,0.092,5.8,0.32,-0.3,53,-9,0.317,86,sa577957
Emilio Guerrero,Blue Jays (A+),21,424,5.00%,25.20%,0.2,0.258,0.303,0.385,0.689,0.128,3.9,0.33,-0.1,46,-2.2,0.317,95,sa597507
Alfredo Rodriguez,Brewers (A+),24,300,10.30%,11.00%,0.94,0.255,0.341,0.319,0.661,0.065,5.2,0.284,0.7,32,-1.6,0.317,95,sa577808
Creede Simpson,Orioles (A+),24,243,9.90%,21.40%,0.46,0.214,0.298,0.395,0.693,0.181,3.3,0.248,-0.2,27,-1.7,0.316,94,sa577019
Adam Law,Dodgers (A+),24,468,8.80%,14.70%,0.59,0.273,0.349,0.333,0.682,0.06,5.9,0.324,-0.8,53,-9.4,0.316,85,sa738573
Roberto Pena,Astros (A+),22,387,6.50%,16.30%,0.4,0.249,0.306,0.414,0.72,0.166,2.3,0.265,-0.7,44,-7.7,0.316,85,sa548359
Jordan Ribera,Rockies (A+),25,454,8.80%,19.40%,0.45,0.257,0.324,0.382,0.706,0.125,3,0.305,0.2,51,-9.2,0.316,85,sa578145
Brandon Miller,Nationals (A+),24,231,12.10%,30.70%,0.39,0.178,0.281,0.406,0.687,0.228,2.9,0.195,-0.2,26,-1.8,0.315,93,sa550323
Brenden Webb,Orioles (A+),24,420,9.30%,29.00%,0.32,0.23,0.3,0.39,0.69,0.16,5.1,0.304,-0.8,46,-3.4,0.315,93,sa502672
Emerson Landoni,Braves (A+),25,213,9.90%,16.90%,0.58,0.27,0.344,0.319,0.663,0.049,2.1,0.327,-0.9,23,-1.7,0.315,93,sa455907
Trey Mancini,Orioles (A+),22,295,4.70%,14.60%,0.33,0.251,0.295,0.396,0.691,0.145,2.3,0.273,-0.6,32,-2.4,0.315,93,sa708967
Ryan Lollis,Giants (A+),27,118,5.90%,6.80%,0.88,0.275,0.319,0.385,0.704,0.11,5.1,0.276,0.8,13,-2.5,0.315,84,sa454709
Will Piwnica-Worms,Nationals (A+),24,225,10.20%,21.30%,0.48,0.241,0.324,0.354,0.678,0.113,3.5,0.293,-0.4,25,-1.9,0.315,93,sa546827
David Bergin,Rockies (A+),24,137,6.60%,34.30%,0.19,0.202,0.263,0.484,0.747,0.282,3,0.229,0,15,-3,0.314,84,sa599324
